SA4_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
501,17,16,4,0,3,46,174,20,12,8,3,224,1714,384,183,40,11,2333,8451,3097,2546,725,223,15041,7864,4386,5683,2754,1164,21854,190,52,56,22,15,328,18406,7960,8483,3551,1420,39823,0,0,0,0,0,0,44,4,0,0,0,49,436,60,16,6,3,516,500,164,62,22,0,748,60,27,28,17,11,139,20,5,0,0,0,27,1062,258,106,48,10,1483,0,0,0,0,0,0,13,0,0,0,0,18,226,35,26,0,0,288,185,76,23,17,0,303,13,7,11,0,0,35,4,0,0,0,0,11,442,128,60,25,5,656,23,0,0,0,0,24,66,3,3,0,0,75,88,18,8,0,0,121,40,5,12,3,0,61,6,0,5,0,0,25,21,0,5,0,0,28,254,40,29,8,4,337,18,5,3,0,0,30,20183,8384,8682,3634,1440,42325,29,4,3,3,0,40,183,33,14,6,8,246,1675,372,209,50,23,2324,8709,3150
502,6,0,3,3,0,20,71,6,0,0,0,79,873,107,50,15,0,1046,3899,1189,823,207,83,6201,5005,2503,3144,1415,643,12712,109,28,29,12,10,195,9971,3838,4055,1656,736,20260,3,0,0,0,0,4,26,0,3,0,0,31,485,25,6,0,0,516,598,139,79,14,5,825,67,20,20,12,5,123,20,4,5,0,0,25,1193,191,111,22,8,1527,0,0,0,0,0,0,21,0,0,0,0,19,198,34,6,0,0,239,318,86,40,11,0,452,27,11,3,0,5,40,6,0,0,0,0,12,568,124,53,14,8,758,8,0,0,0,0,5,47,6,0,4,0,52,77,7,0,0,0,86,32,5,5,0,0,43,5,0,0,5,0,15,0,0,0,0,0,6,172,19,6,7,0,207,10,3,0,0,0,16,11913,4179,4222,1702,755,22766,7,4,0,0,0,18,62,12,3,0,5,82,812,112,41,14,9,988,4267,1339
503,6,4,3,0,0,16,145,8,0,0,0,155,1873,519,257,48,6,2696,4617,2280,2520,482,94,9987,3096,2305,3957,2244,651,12250,94,32,18,7,5,144,9819,5143,6758,2783,750,25250,0,0,0,0,0,0,137,9,4,0,0,151,1024,199,54,11,7,1291,1359,566,318,75,19,2343,197,115,128,73,11,527,26,4,0,3,0,37,2745,907,502,160,39,4353,48,4,0,0,0,59,1356,148,29,0,0,1537,3106,798,259,56,8,4230,920,312,166,34,17,1449,51,23,13,11,0,110,53,9,5,0,0,71,5540,1298,478,105,26,7450,0,0,0,0,0,0,11,0,0,0,0,15,28,3,6,0,0,32,12,9,0,0,0,20,0,0,4,0,0,7,0,0,0,0,0,0,47,9,9,3,0,76,25,4,3,0,0,29,18180,7360,7753,3047,818,37156,0,0,0,0,0,3,92,10,9,0,4,117,1528,410,225,36,5,2205,4338,2130
504,26,9,6,3,4,40,134,23,14,4,5,178,1756,492,237,67,14,2563,9686,4572,3554,951,366,19135,8929,6232,8317,4054,2058,29586,232,94,75,42,56,501,20757,11420,12200,5128,2498,52004,0,0,0,0,0,7,62,3,0,0,0,69,689,170,52,8,0,923,1199,579,285,78,36,2178,143,106,138,71,23,488,27,6,5,0,0,47,2124,872,493,157,63,3712,0,0,0,0,0,4,184,25,6,0,0,218,683,192,65,16,0,961,452,202,123,32,10,818,25,20,18,9,4,77,36,7,4,0,0,54,1379,451,221,61,16,2128,4,0,0,0,0,4,30,0,0,0,0,31,44,4,0,0,0,49,13,3,0,0,0,16,5,0,0,4,0,8,8,0,0,0,0,11,104,7,7,4,0,119,10,4,9,0,0,26,24372,12758,12914,5354,2580,57977,18,0,8,0,8,34,143,29,17,10,12,213,1674,414,215,47,24,2367,10054,4995
505,35,15,15,8,5,72,125,34,19,11,7,190,2165,473,205,61,19,2917,17879,8267,6374,1627,683,34836,21408,15089,21720,9580,4121,71921,410,157,148,85,81,876,42022,24031,28479,11364,4914,110810,7,4,9,0,0,22,151,12,11,0,0,179,2110,453,139,31,13,2747,5158,2105,1173,294,100,8830,568,395,534,232,123,1849,88,45,21,6,9,176,8085,3014,1886,565,243,13801,8,0,0,0,0,10,252,26,8,0,0,289,1435,308,128,19,8,1899,1065,425,223,71,31,1816,59,53,57,21,13,196,36,11,9,3,0,59,2850,832,418,117,50,4271,5,0,0,0,0,8,43,0,0,0,0,46,78,5,3,0,0,86,16,4,0,0,0,21,6,6,0,0,0,6,3,0,0,0,0,6,144,13,7,0,0,168,10,9,8,0,0,24,53121,27897,30793,12053,5211,129071,15,8,10,3,10,53,123,41,16,12,5,200,1923,400,210,60,19,2612,17564,8495
506,33,28,26,7,3,102,215,41,18,8,6,296,3000,736,310,79,35,4162,18353,8770,6726,1937,779,36566,16818,11624,14932,7397,4035,54805,434,164,168,89,91,950,38863,21367,22185,9521,4945,96890,6,5,4,0,0,19,142,13,3,5,0,163,1401,325,102,32,16,1873,3031,1370,793,248,83,5525,389,245,261,123,72,1085,74,22,17,13,10,134,5040,1987,1177,425,179,8805,10,4,0,0,0,14,494,81,13,0,7,592,1564,390,146,20,6,2124,1494,621,358,114,42,2639,102,67,85,36,23,318,50,22,14,7,8,92,3711,1187,619,182,78,5776,16,0,0,0,0,16,31,0,4,0,0,40,31,0,5,0,0,37,13,11,4,4,0,37,6,0,7,6,4,18,13,0,0,0,0,10,107,21,17,6,5,153,17,8,4,0,0,32,47731,24573,24005,10140,5208,111651,23,11,15,5,11,72,236,50,23,22,21,351,2645,667,340,90,42,3784,17924,9051
507,28,14,10,9,0,66,177,23,17,6,3,220,2270,552,217,53,19,3103,14225,6354,4872,1171,320,26941,16472,11392,15490,7060,3068,53478,342,121,93,66,34,663,33513,18451,20701,8354,3446,84466,0,0,0,0,0,0,109,4,5,0,0,120,1345,266,71,24,5,1711,1919,738,405,87,30,3179,321,206,267,116,48,960,39,16,3,0,0,62,3735,1236,757,230,83,6033,7,3,0,0,0,17,208,13,3,0,0,221,1165,236,68,16,3,1492,726,263,128,31,4,1148,54,14,25,8,5,102,21,9,4,0,0,41,2178,536,223,67,11,3018,19,9,0,0,0,23,72,0,0,0,0,75,84,10,0,0,0,93,15,7,6,0,0,31,6,0,5,0,3,18,4,0,0,0,0,9,203,28,14,0,7,245,12,8,0,6,0,26,39642,20252,21693,8656,3543,93794,16,16,10,9,3,59,202,39,27,9,4,288,2047,499,240,60,21,2867,14487,6669
509,34,4,12,12,4,61,252,10,18,9,9,293,2187,456,233,48,28,2949,8554,2859,2432,868,316,15031,5628,2562,3138,1856,1060,14244,161,47,41,33,26,304,16812,5939,5866,2828,1436,32880,0,0,0,0,0,0,23,0,3,0,0,28,174,36,15,4,0,230,164,48,43,17,9,273,35,21,21,0,4,88,7,0,0,0,0,8,403,113,79,20,13,637,0,0,0,0,0,0,17,0,0,0,0,17,128,27,11,3,0,172,72,28,14,7,6,133,10,4,4,5,9,32,4,3,0,0,0,10,239,60,37,17,15,366,21,3,0,0,0,28,59,0,0,0,0,62,63,18,12,7,0,98,57,13,16,0,0,86,23,13,7,4,3,43,15,0,0,0,0,12,235,47,27,17,4,327,22,7,0,0,0,32,17709,6167,6018,2875,1467,34237,36,3,3,0,0,44,254,31,22,3,8,310,2212,432,204,74,30,2951,8464,2698
510,10,6,3,5,3,30,113,14,15,7,5,160,434,172,102,48,54,816,2476,1622,1793,664,700,7254,1027,784,1387,934,716,4837,68,30,34,24,56,212,4134,2626,3333,1680,1541,13314,4,0,0,0,0,4,63,7,6,0,0,81,284,99,24,13,5,427,250,164,79,26,23,542,23,16,45,29,25,143,13,3,6,0,5,34,641,292,165,73,60,1229,7,0,0,0,0,4,61,9,0,3,0,76,194,58,13,9,4,280,82,36,23,9,6,163,13,8,6,0,5,29,9,0,3,0,0,9,354,116,50,22,13,559,137,21,19,6,0,187,334,35,15,3,0,390,54,37,34,6,3,132,87,24,14,7,3,126,43,8,15,5,8,84,77,8,7,3,0,96,723,128,105,32,23,1008,51,21,7,8,5,93,5907,3180,3656,1810,1645,16198,20,6,0,0,0,33,132,43,20,3,6,198,573,207,114,46,57,991,2723,1665
511,14,5,10,5,3,36,166,22,12,5,0,211,1153,306,129,42,30,1664,5807,2551,2248,791,440,11830,3717,2235,3020,1749,992,11716,141,51,63,40,30,328,10999,5173,5480,2636,1489,25777,3,0,0,0,0,4,41,4,0,7,0,51,264,68,36,9,8,379,289,149,93,35,23,593,48,30,35,17,14,149,16,3,9,0,7,36,663,261,171,64,52,1214,0,0,0,0,0,0,46,9,0,0,0,59,236,69,23,11,0,335,194,70,54,19,4,341,19,13,8,10,0,43,16,0,6,0,0,20,508,161,93,40,13,803,64,7,4,0,0,79,210,17,4,0,0,224,91,29,7,7,3,130,80,11,19,8,6,120,52,11,0,5,3,76,26,8,0,0,0,36,524,76,39,18,7,662,34,14,6,0,3,60,12729,5679,5782,2759,1568,28519,10,4,0,0,0,17,150,26,10,0,3,191,1020,234,140,44,27,1465,5612,2335
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,18,7,0,4,0,29,273,44,22,10,5,353,3753,936,348,70,18,5129,14075,6957,5878,1667,582,29154,4550,3154,4282,2275,1148,15411,249,59,47,24,13,394,22923,11156,10582,4054,1765,50475,7,0,0,0,0,7,101,14,0,0,0,118,980,237,75,12,0,1306,341,181,113,30,8,668,32,25,42,19,17,139,17,0,3,0,0,20,1470,461,240,58,23,2250,7,0,0,0,0,11,285,30,8,0,0,325,1438,368,105,15,0,1923,317,166,102,20,12,620,31,34,33,15,18,131,34,6,3,0,0,42,2117,605,251,52,28,3050,0,0,0,0,0,4,18,0,4,0,0,25,33,10,4,3,4,58,22,20,12,3,0,53,8,5,8,5,4,34,0,0,0,0,0,4,83,42,30,13,10,177,15,3,9,4,0,29,26610,12266,11106,4178,1829,55986,32,10,3,4,0,48,261,49,27,6,3,341,4146,978,374,71,18,5591,14404,7018
602,24,5,4,0,0,34,240,25,18,5,0,285,2893,656,222,45,9,3832,10292,4388,3889,1184,431,20184,3199,1845,2609,1541,742,9934,188,65,40,19,3,311,16838,6982,6779,2797,1190,34586,0,0,0,0,0,0,55,8,0,0,0,59,490,90,20,4,0,602,128,74,35,14,3,261,28,24,18,10,4,91,8,0,0,0,0,9,710,193,79,34,8,1026,3,0,0,0,0,6,110,13,4,0,0,124,536,94,32,0,0,656,115,45,32,3,0,199,17,9,0,5,0,31,15,5,0,0,0,28,798,165,64,14,3,1040,9,5,4,0,0,12,24,0,0,0,0,25,30,7,0,0,0,42,23,6,10,3,6,41,8,3,7,3,0,20,5,0,0,0,0,5,94,23,18,6,6,147,5,5,8,0,0,27,18448,7358,6951,2852,1207,36823,19,4,0,5,0,31,228,23,15,5,0,270,2903,558,227,59,12,3758,10089,4118
603,17,3,8,0,0,26,173,30,19,0,3,220,1113,251,114,15,12,1510,2908,1048,973,322,103,5349,886,437,523,389,244,2480,57,5,11,4,0,87,5154,1772,1649,733,367,9673,0,0,0,0,0,0,9,0,0,0,0,9,27,3,0,0,0,39,32,11,8,8,0,59,20,8,5,4,6,40,0,0,0,0,0,3,91,23,18,9,5,140,0,0,0,0,0,0,7,0,0,0,0,7,19,3,0,0,0,24,5,0,3,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,27,4,5,0,0,38,4,0,0,0,0,9,8,0,0,0,0,15,13,5,4,0,0,29,19,7,0,0,0,30,11,0,6,0,0,15,0,0,0,0,0,3,61,21,12,4,0,90,0,0,0,0,0,5,5334,1816,1674,749,379,9950,19,6,3,0,0,30,202,20,22,0,0,247,1186,238,100,22,8,1555,2951,1010
604,18,5,6,0,0,31,147,21,3,3,4,183,2007,424,153,38,16,2636,9313,3733,3434,1015,342,17835,2421,1369,1782,1187,638,7390,161,29,26,13,6,239,14069,5586,5407,2251,1002,28311,0,0,0,0,0,0,32,5,0,0,0,36,356,57,17,4,0,433,70,28,22,9,3,123,8,6,3,9,6,28,14,0,0,0,0,13,477,96,39,16,11,643,0,0,0,0,0,0,58,4,0,0,0,63,384,68,8,0,0,467,57,27,16,5,0,108,5,3,0,0,0,14,14,0,0,0,0,17,521,104,22,9,3,660,9,5,0,0,0,6,46,0,5,0,0,46,40,15,13,0,0,63,20,16,9,4,0,47,8,0,0,4,3,14,12,3,0,0,0,12,127,36,23,3,3,190,7,0,4,0,0,14,15207,5819,5494,2280,1025,29823,10,12,6,4,0,24,176,21,16,4,0,221,2147,427,167,36,15,2789,9232,3629
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,32,16,9,3,0,65,195,41,17,12,10,273,721,287,175,43,42,1264,4116,2809,2679,954,502,11058,1603,1539,2196,1335,876,7549,104,56,35,36,37,260,6780,4748,5106,2387,1460,20473,9,0,0,0,0,11,87,18,4,0,0,111,821,278,146,31,12,1282,542,303,202,64,26,1142,62,59,81,43,25,266,29,13,6,7,4,53,1553,672,431,145,61,2864,24,5,0,0,0,26,174,28,3,0,0,209,1442,553,252,70,35,2348,667,304,204,55,25,1253,27,14,16,11,5,67,31,5,13,5,3,59,2365,909,492,139,64,3973,88,13,8,4,3,117,162,8,5,0,0,180,56,19,15,0,3,93,21,16,11,3,6,54,20,11,13,12,8,58,24,6,4,0,0,29,364,68,55,17,20,540,29,12,18,4,0,59,11090,6402,6105,2697,1612,27909,25,12,10,3,13,67,244,46,30,11,9,339,577,266,141,57,34,1075,4256,2775
702,25,5,9,3,13,51,182,32,21,16,22,271,629,242,210,139,285,1505,2086,1510,1536,822,1846,7803,634,488,687,543,995,3341,81,52,70,35,99,335,3628,2334,2529,1564,3264,13314,5,0,0,0,0,5,71,11,0,0,0,90,275,99,45,12,5,424,140,75,57,24,12,312,19,14,16,13,12,83,15,7,6,0,3,24,521,211,119,53,30,934,3,4,0,0,0,7,136,30,3,3,10,185,436,143,89,33,27,721,76,37,30,16,5,166,4,3,3,0,3,15,16,12,6,0,0,33,672,220,133,54,49,1126,70,23,14,7,14,126,141,17,11,5,10,174,79,21,16,3,11,134,54,14,16,6,11,105,29,16,10,9,4,62,48,9,3,4,5,65,417,94,68,36,58,667,52,21,11,9,6,93,5284,2877,2855,1711,3407,16136,29,3,7,3,6,48,185,36,34,13,22,287,642,227,193,151,267,1486,2060,1367
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,18,8,6,8,0,38,165,34,15,6,3,226,1344,332,139,26,11,1846,14963,8055,6842,1757,521,32137,11999,8468,11836,5668,2413,40382,206,79,56,31,20,398,28692,16979,18899,7494,2973,75033,6,6,0,3,0,15,170,19,6,0,0,201,1683,454,145,22,5,2305,3357,1691,987,262,72,6373,463,329,342,153,72,1361,52,14,13,8,3,88,5738,2503,1493,443,158,10336,20,8,0,0,0,28,1335,136,23,0,0,1496,2651,712,214,39,4,3616,670,311,161,33,12,1188,43,27,31,19,5,119,45,5,0,0,0,54,4762,1207,436,89,17,6504,0,0,0,0,0,0,21,0,0,0,0,21,23,10,0,0,0,31,8,4,4,3,0,17,0,0,0,6,0,11,0,0,0,0,0,0,47,12,4,3,0,72,14,9,9,0,0,34,39257,20705,20837,8030,3147,91983,14,8,9,5,0,34,126,53,27,14,13,221,1181,329,156,36,8,1715,13932,7468
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
