SA4_CODE_2021,Per_age_15over_C11_M,Per_age_15over_C11_F,Per_age_15over_C11_P,Per_age_15over_C16_M,Per_age_15over_C16_F,Per_age_15over_C16_P,Per_age_15over_C21_M,Per_age_15over_C21_F,Per_age_15over_C21_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Em_FT_C16_M,Lfs_Em_FT_C16_F,Lfs_Em_FT_C16_P,Lfs_Em_FT_C21_M,Lfs_Em_FT_C21_F,Lfs_Em_FT_C21_P,Lfs_Em_PT_C11_M,Lfs_Em_PT_C11_F,Lfs_Em_PT_C11_P,Lfs_Em_PT_C16_M,Lfs_Em_PT_C16_F,Lfs_Em_PT_C16_P,Lfs_Em_PT_C21_M,Lfs_Em_PT_C21_F,Lfs_Em_PT_C21_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Em_AFWr_C16_M,Lfs_Em_AFWr_C16_F,Lfs_Em_AFWr_C16_P,Lfs_Em_AFWr_C21_M,Lfs_Em_AFWr_C21_F,Lfs_Em_AFWr_C21_P,Lfs_Unem_LFW_C11_M,Lfs_Unem_LFW_C11_F,Lfs_Unem_LFW_C11_P,Lfs_Unem_LFW_C16_M,Lfs_Unem_LFW_C16_F,Lfs_Unem_LFW_C16_P,Lfs_Unem_LFW_C21_M,Lfs_Unem_LFW_C21_F,Lfs_Unem_LFW_C21_P,Lfs_Tot_LForc_C11_M,Lfs_Tot_LForc_C11_F,Lfs_Tot_LForc_C11_P,Lfs_Tot_LForc_C16_M,Lfs_Tot_LForc_C16_F,Lfs_Tot_LForc_C16_P,Lfs_Tot_LForc_C21_M,Lfs_Tot_LForc_C21_F,Lfs_Tot_LForc_C21_P,N_LForc_C11_M,N_LForc_C11_F,N_LForc_C11_P,N_LForc_C16_M,N_LForc_C16_F,N_LForc_C16_P,N_LForc_C21_M,N_LForc_C21_F,N_LForc_C21_P,Pcnt_Unemp_C11_M,Pcnt_Unemp_C11_F,Pcnt_Unemp_C11_P,Pcnt_Unemp_C16_M,Pcnt_Unemp_C16_F,Pcnt_Unemp_C16_P,Pcnt_Unemp_C21_M,Pcnt_Unemp_C21_F,Pcnt_Unemp_C21_P,Pcnt_LForc_prt_C11_M,Pcnt_LForc_prt_C11_F,Pcnt_LForc_prt_C11_P,Pcnt_LForc_prt_C16_M,Pcnt_LForc_prt_C16_F,Pcnt_LForc_prt_C16_P,Pcnt_LForc_prt_C21_M,Pcnt_LForc_prt_C21_F,Pcnt_LForc_prt_C21_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,Pcnt_Emp_to_pop_C16_M,Pcnt_Emp_to_pop_C16_F,Pcnt_Emp_to_pop_C16_P,Pcnt_Emp_to_pop_C21_M,Pcnt_Emp_to_pop_C21_F,Pcnt_Emp_to_pop_C21_P,H_no_sc_qu_Po_De_C11_M,H_no_sc_qu_Po_De_C11_F,H_no_sc_qu_Po_De_C11_P,H_no_sc_qu_Po_De_C16_M,H_no_sc_qu_Po_De_C16_F,H_no_sc_qu_Po_De_C16_P,H_no_sc_qu_Po_De_C21_M,H_no_sc_qu_Po_De_C21_F,H_no_sc_qu_Po_De_C21_P,H_n_s_q_Gr_D_G_Ce_C11_M,H_n_s_q_Gr_D_G_Ce_C11_F,H_n_s_q_Gr_D_G_Ce_C11_P,H_n_s_q_Gr_D_G_Ce_C16_M,H_n_s_q_Gr_D_G_Ce_C16_F,H_n_s_q_Gr_D_G_Ce_C16_P,H_n_s_q_Gr_D_G_Ce_C21_M,H_n_s_q_Gr_D_G_Ce_C21_F,H_n_s_q_Gr_D_G_Ce_C21_P,H_n_s_q_BD_C11_M,H_n_s_q_BD_C11_F,H_n_s_q_BD_C11_P,H_n_s_q_BD_C16_M,H_n_s_q_BD_C16_F,H_n_s_q_BD_C16_P,H_n_s_q_BD_C21_M,H_n_s_q_BD_C21_F,H_n_s_q_BD_C21_P,H_n_s_q_AdDip_DL_C11_M,H_n_s_q_AdDip_DL_C11_F,H_n_s_q_AdDip_DL_C11_P,H_n_s_q_AdDip_DL_C16_M,H_n_s_q_AdDip_DL_C16_F,H_n_s_q_AdDip_DL_C16_P,H_n_s_q_AdDip_DL_C21_M,H_n_s_q_AdDip_DL_C21_F,H_n_s_q_AdDip_DL_C21_P,H_n_s_q_Cert_III_IV_C11_M,H_n_s_q_Cert_III_IV_C11_F,H_n_s_q_Cert_III_IV_C11_P,H_n_s_q_Cert_III_IV_C16_M,H_n_s_q_Cert_III_IV_C16_F,H_n_s_q_Cert_III_IV_C16_P,H_n_s_q_Cert_III_IV_C21_M,H_n_s_q_Cert_III_IV_C21_F,H_n_s_q_Cert_III_IV_C21_P,H_n_s_q_Cert_I_II_C11_M,H_n_s_q_Cert_I_II_C11_F,H_n_s_q_Cert_I_II_C11_P,H_n_s_q_Cert_I_II_C16_M,H_n_s_q_Cert_I_II_C16_F,H_n_s_q_Cert_I_II_C16_P,H_n_s_q_Cert_I_II_C21_M,H_n_s_q_Cert_I_II_C21_F,H_n_s_q_Cert_I_II_C21_P,H_n_s_q_Cert_Lev_nfd_C11_M,H_n_s_q_Cert_Lev_nfd_C11_F,H_n_s_q_Cert_Lev_nfd_C11_P,H_n_s_q_Cert_Lev_nfd_C16_M,H_n_s_q_Cert_Lev_nfd_C16_F,H_n_s_q_Cert_Lev_nfd_C16_P,H_n_s_q_Cert_Lev_nfd_C21_M,H_n_s_q_Cert_Lev_nfd_C21_F,H_n_s_q_Cert_Lev_nfd_C21_P,H_n_s_q_Cert_Lev_Tot_C11_M,H_n_s_q_Cert_Lev_Tot_C11_F,H_n_s_q_Cert_Lev_Tot_C11_P,H_n_s_q_Cert_Lev_Tot_C16_M,H_n_s_q_Cert_Lev_Tot_C16_F,H_n_s_q_Cert_Lev_Tot_C16_P,H_n_s_q_Cert_Lev_Tot_C21_M,H_n_s_q_Cert_Lev_Tot_C21_F,H_n_s_q_Cert_Lev_Tot_C21_P,Mi_Liv_SA_1yr_ag_C11_M,Mi_Liv_SA_1yr_ag_C11_F,Mi_Liv_SA_1yr_ag_C11_P,Mi_Liv_SA_1yr_ag_C16_M,Mi_Liv_SA_1yr_ag_C16_F,Mi_Liv_SA_1yr_ag_C16_P,Mi_Liv_SA_1yr_ag_C21_M,Mi_Liv_SA_1yr_ag_C21_F,Mi_Liv_SA_1yr_ag_C21_P,Mi_Liv_DA_1yr_ag_C11_M,Mi_Liv_DA_1yr_ag_C11_F,Mi_Liv_DA_1yr_ag_C11_P,Mi_Liv_DA_1yr_ag_C16_M,Mi_Liv_DA_1yr_ag_C16_F,Mi_Liv_DA_1yr_ag_C16_P,Mi_Liv_DA_1yr_ag_C21_M,Mi_Liv_DA_1yr_ag_C21_F,Mi_Liv_DA_1yr_ag_C21_P,Mi_Liv_SA_5yrs_ag_C11_M,Mi_Liv_SA_5yrs_ag_C11_F,Mi_Liv_SA_5yrs_ag_C11_P,Mi_Liv_SA_5yrs_ag_C16_M,Mi_Liv_SA_5yrs_ag_C16_F,Mi_Liv_SA_5yrs_ag_C16_P,Mi_Liv_SA_5yrs_ag_C21_M,Mi_Liv_SA_5yrs_ag_C21_F,Mi_Liv_SA_5yrs_ag_C21_P,Mi_Liv_DA_5yrs_ag_C11_M,Mi_Liv_DA_5yrs_ag_C11_F,Mi_Liv_DA_5yrs_ag_C11_P,Mi_Liv_DA_5yrs_ag_C16_M,Mi_Liv_DA_5yrs_ag_C16_F,Mi_Liv_DA_5yrs_ag_C16_P,Mi_Liv_DA_5yrs_ag_C21_M,Mi_Liv_DA_5yrs_ag_C21_F,Mi_Liv_DA_5yrs_ag_C21_P
117,122837,114518,237363,145629,139668,285297,153568,144949,298518,60088,42936,103028,69337,50912,120251,69647,54121,123775,14994,20496,35484,19525,26890,46420,22727,26750,49482,3383,3796,7178,3581,4210,7789,9454,10103,19559,4717,3999,8718,5518,5065,10580,5830,4917,10751,83190,71226,154412,97966,87080,185043,107664,95897,203559,24908,31686,56589,30456,38287,68742,34846,39813,74660,5.7,5.6,5.6,5.6,5.8,5.7,5.4,5.1,5.3,67.7,62.2,65.1,67.3,62.3,64.9,70.1,66.2,68.2,63.9,58.7,61.4,63.5,58.7,61.2,66.3,62.8,64.6,11462,10776,22236,16012,16307,32318,21688,22126,43810,2223,2989,5217,2779,3739,6516,3499,4640,8142,28783,29658,58438,37405,40373,77784,45767,47548,93311,10220,10609,20833,11859,12589,24446,13974,14501,28476,12482,5661,18141,13528,6323,19850,14618,7116,21734,721,998,1722,706,903,1611,849,1040,1884,1121,1514,2628,1718,2125,3842,1865,2195,4063,14322,8170,22492,15953,9354,25305,17334,10350,27684,91612,86334,177949,101330,96981,198316,110685,104617,215302,27991,27552,55542,36903,37915,74821,46818,45161,91980,48743,46768,95507,53031,50790,103823,57441,55179,112617,65436,61975,127409,82619,81478,164101,94227,89369,183603
118,102193,109443,211633,108747,117536,226283,105703,115684,221391,49582,36192,85770,52436,39151,91586,48319,39405,87723,12007,22021,34026,13552,24712,38265,15148,23160,38306,3064,3723,6783,2453,3575,6029,5401,7218,12616,3281,2922,6201,3315,3282,6600,2927,2728,5651,67931,64850,132779,71756,70723,142478,71791,72499,144290,24132,34965,59095,27261,36427,63688,27466,36461,63924,4.8,4.5,4.7,4.6,4.6,4.6,4.1,3.8,3.9,66.5,59.3,62.7,66,60.2,63,67.9,62.7,65.2,63.3,56.6,59.8,62.9,57.4,60,65.1,60.3,62.6,10083,9361,19446,12629,12815,25443,14929,15631,30555,1682,2946,4626,2066,3331,5398,2180,3885,6068,25471,29370,54842,29066,34660,63727,31668,38595,70260,7526,11254,18777,7736,11604,19340,7918,11741,19661,11604,4954,16557,11664,4950,16612,11565,5058,16622,477,792,1274,422,755,1174,477,828,1304,963,1797,2764,1498,2402,3898,1432,2239,3670,13045,7545,20593,13580,8109,21683,13472,8119,21597,86121,92678,178802,89119,96000,185123,92091,99181,191275,21206,23092,44299,23809,25892,49705,24711,27397,52108,50747,55909,106651,52176,57435,109608,56007,61418,117427,50110,53683,103791,57125,61011,118138,55290,59912,115204
119,205421,215785,421206,227490,236842,464332,245348,250979,496332,88794,53371,142165,95575,58319,153896,73741,55682,129424,25459,38983,64445,32991,47229,80220,32200,42856,75052,7567,6848,14417,6677,6620,13293,22893,18233,41129,8884,7523,16402,10499,9223,19720,9758,6931,16689,130702,106727,237434,145736,121390,267131,138582,123701,262286,61481,96112,157587,68645,101931,170581,90315,110890,201203,6.8,7,6.9,7.2,7.6,7.4,7,5.6,6.4,63.6,49.5,56.4,64.1,51.3,57.5,56.5,49.3,52.8,59.3,46,52.5,59.4,47.4,53.3,52.5,46.5,49.5,10185,8593,18782,14530,13615,28143,18776,18191,36971,1759,2432,4183,2297,3384,5681,2839,4706,7549,27380,30959,58336,36404,40882,77284,44380,50079,94458,16199,20119,36320,18681,23531,42212,21449,26500,47958,34118,13781,47895,34317,15679,49994,34287,17162,51446,1472,2844,4318,1341,2615,3953,1582,2838,4419,2369,4433,6805,3677,5920,9602,3816,5963,9781,37957,21059,59013,39337,24213,63552,39685,25962,65648,210741,218797,429537,220438,227277,447715,238823,243090,481913,29414,29559,58971,38394,38164,76561,41376,39426,80801,142930,149902,292833,147591,154038,301625,159603,166404,326009,80587,82748,163336,99377,99653,199030,104689,101456,206146
120,106044,114796,220840,118888,128185,247072,125306,133677,258984,52481,37871,90347,57769,41770,99541,52732,42940,95678,13597,23683,37282,16437,27334,43773,19004,26824,45823,3372,4062,7437,2987,3818,6801,7991,8811,16802,3881,3489,7373,4477,4262,8739,4545,3624,8171,73336,69106,142440,81672,77187,158858,84274,82201,166475,25137,38552,63694,29243,42904,72146,34615,45089,79702,5.3,5.1,5.2,5.5,5.5,5.5,5.4,4.4,4.9,69.2,60.2,64.5,68.7,60.2,64.3,67.3,61.5,64.3,65.5,57.2,61.2,64.9,56.9,60.8,63.6,58.8,61.1,10216,10065,20278,13401,14352,27749,16469,18270,34744,1982,3273,5256,2399,3874,6273,2756,4786,7544,23383,27627,51007,29133,33902,63036,34096,39080,73175,9115,11750,20861,9848,12686,22533,11763,14211,25977,13095,5902,18996,13330,6362,19700,13461,6938,20393,648,1079,1722,590,968,1557,681,1087,1766,1192,2043,3238,1674,2671,4351,1842,2666,4507,14930,9023,23954,15597,10005,25607,15982,10691,26671,97879,104943,202821,103822,111411,215234,112124,119247,231375,19902,21445,41349,25216,25922,51140,28131,28762,56896,60171,65744,125913,63622,69629,133251,68596,75112,143710,50049,53336,103389,60711,63323,124030,64903,66680,131586
121,144745,160913,305663,156196,174176,330376,164993,182860,347853,77268,49355,126619,81854,55343,137195,79238,59017,138256,18044,36997,55045,20223,39906,60125,23127,38077,61202,4157,5327,9487,3439,4961,8405,7587,10425,18013,4363,4111,8470,4876,4875,9755,4769,4224,8997,103828,95792,199616,110387,105094,215478,114725,111745,226464,33350,57478,90831,37797,60224,98026,44924,64916,109840,4.2,4.3,4.2,4.4,4.6,4.5,4.2,3.8,4,71.7,59.5,65.3,70.7,60.3,65.2,69.5,61.1,65.1,68.7,57,62.5,67.5,57.5,62.3,66.6,58.8,62.5,18606,15027,33634,23664,21518,45184,29247,28497,57739,3359,5472,8834,3900,6337,10239,4729,7595,12320,42301,45559,87859,47338,53159,100497,53572,60567,114134,12875,19481,32352,13111,19185,32292,13626,19770,33401,14114,6851,20964,13678,7117,20796,13717,7520,21233,797,1377,2174,672,1261,1933,777,1330,2109,1789,3426,5208,2329,4343,6670,2402,4142,6546,16699,11652,28349,16677,12725,29395,16898,12989,29892,141844,153974,295823,148746,161222,309966,162834,175248,338082,27393,29942,57331,30706,33338,64043,33314,35909,69219,88941,97617,186556,92246,101281,193527,103145,112229,215374,70176,76390,146571,80775,87355,168130,83719,90090,173808
122,92104,98284,190391,97851,105173,203023,103861,110961,214822,48920,27924,76837,50934,30350,81285,47514,31470,78987,11978,26320,38298,13397,29259,42658,16555,27543,44098,2990,3507,6494,2510,3232,5736,5432,7711,13145,2328,2089,4415,2365,2273,4640,2473,2034,4513,66211,59835,126051,69204,65118,134321,71976,68759,140732,21443,34099,55548,23371,34172,57544,28054,37880,65932,3.5,3.5,3.5,3.4,3.5,3.5,3.4,3,3.2,71.9,60.9,66.2,70.7,61.9,66.2,69.3,62,65.5,69.4,58.8,63.9,68.3,59.8,63.9,66.9,60.1,63.4,5824,4879,10706,7596,7016,14613,9780,9541,19314,1498,2582,4080,1797,3135,4937,2110,3927,6038,18426,20509,38931,21311,24793,46099,25514,30221,55730,9322,13484,22808,9653,14180,23831,10105,14773,24872,18203,6683,24886,18517,7354,25865,18495,7604,26095,685,1268,1948,621,1111,1727,621,1311,1930,1491,2670,4165,2046,3533,5577,2103,3453,5561,20381,10623,31000,21179,12001,33171,21223,12362,33585,92866,97397,190261,97139,101660,198802,105429,110078,215507,16889,17601,34486,16114,16923,33037,17683,18556,36241,60319,63793,124116,63809,67133,130944,70824,74510,145337,42038,44017,86060,45262,47470,92728,46415,48355,94773
123,88341,93993,182335,98924,105162,204088,112256,118690,230946,47441,26459,73897,51149,29504,80661,45239,29991,75229,8564,20922,29487,10828,23919,34749,14307,24292,38596,3355,3405,6762,3020,3384,6400,9976,9133,19111,3605,3511,7122,3892,4258,8151,3540,3263,6803,62962,54299,117264,68890,61077,129961,73058,66683,139743,21069,35141,56212,24678,38188,62868,33290,45594,78885,5.7,6.5,6.1,5.7,7,6.3,4.8,4.9,4.9,71.3,57.8,64.3,69.6,58.1,63.7,65.1,56.2,60.5,67.2,54,60.4,65.7,54,59.7,61.9,53.4,57.6,2035,1928,3965,3363,3536,6893,5369,5871,11243,634,1091,1728,846,1526,2372,1124,2275,3400,6586,9591,16181,8793,12846,21636,12250,17774,30023,5689,8173,13862,7463,11053,18520,9019,12942,21962,23739,9698,33435,26209,12519,38726,28531,15216,43745,883,1868,2753,841,1921,2763,928,2058,2984,1081,2329,3406,1818,3009,4827,1885,3127,5014,25694,13893,39589,28872,17448,46319,31347,20403,51746,95541,99076,194616,101558,105201,206756,119441,123570,243011,13472,14329,27799,16322,17026,33346,17426,17890,35318,65821,67971,133797,67780,69843,137624,76928,78957,155886,35179,37807,72979,43917,46480,90399,50716,53560,104280
124,110106,117018,227125,118634,126160,244789,128840,136424,265262,58181,32735,90909,60451,35760,96217,53399,36078,89479,11558,28160,39719,13538,30218,43753,17882,28970,46848,4236,4317,8555,3318,4041,7358,9250,10334,19589,4051,3797,7847,4221,4208,8430,3802,3212,7011,78023,69014,147036,81531,74229,155759,84334,78598,162929,26657,42750,69403,30652,45190,75844,37755,50679,88437,5.2,5.5,5.3,5.2,5.7,5.4,4.5,4.1,4.3,70.9,59,64.7,68.7,58.8,63.6,65.5,57.6,61.4,67.2,55.7,61.3,65.2,55.5,60.2,62.5,55.3,58.8,2975,2996,5974,4260,4911,9166,6180,7692,13874,1174,1986,3155,1338,2597,3931,1738,3491,5232,9296,13734,23034,11110,16857,27962,14440,21453,35896,7614,10780,18390,9173,13526,22700,10269,15179,25441,29169,12659,41830,31304,15723,47027,33369,18283,51655,1141,2302,3441,992,2099,3092,1179,2323,3512,1434,2973,4407,2242,3648,5884,2203,3477,5685,31745,17935,49680,34538,21468,56009,36755,24084,60847,116634,121763,238392,118206,123554,241757,132439,137228,269669,15936,16981,32918,18525,19359,37879,19680,20776,40458,81001,84464,165465,81270,84451,165723,87923,91077,179002,42336,45325,87665,49286,52810,102101,54847,58164,113008
125,157968,158416,316382,182281,177641,359916,203119,195903,399020,69743,41208,110945,79063,46016,125086,66650,47794,114450,18832,26907,45734,24272,32269,56541,25694,32185,57872,5463,4898,10360,5113,4708,9826,17043,12841,29887,6987,6183,13173,9399,7945,17343,8585,6701,15283,101018,79194,180217,117846,90945,208790,117973,99522,217494,46304,69655,115962,53048,75941,128988,70504,83367,153879,6.9,7.8,7.3,8,8.7,8.3,7.3,6.7,7,64,50,57,64.7,51.2,58,58.1,50.8,54.5,59.5,46.1,52.8,59.5,46.7,53.2,53.9,47.4,50.7,10469,8126,18593,14958,13277,28237,21390,19642,41034,1610,2055,3667,2074,2868,4947,2581,4050,6631,23026,25672,48692,31628,34167,65791,40616,43246,83862,12645,14469,27111,14446,17051,31502,17047,19610,36659,23517,9962,33484,23706,11148,34846,23412,12435,35846,1117,2085,3202,1059,1882,2942,1222,2043,3267,1667,2967,4637,2644,3764,6411,2629,3879,6511,26299,15020,41318,27403,16793,44205,27263,18359,45622,154921,157110,312030,169028,169079,338108,189931,186618,376549,26797,25988,52781,36631,32676,69310,41170,37860,79025,98364,101244,199609,104504,107455,211957,114149,116095,230245,70034,69173,139213,90339,83377,173712,102631,95244,197874
126,64731,70241,134974,72908,78305,151219,80762,86849,167614,31821,20209,52027,34845,23004,57847,35358,26316,61675,7955,15290,23244,9572,17239,26808,11384,17147,28534,1791,2154,3943,1717,2228,3943,4873,5519,10393,2355,2234,4589,2992,2741,5733,2716,2509,5227,43921,39877,83800,49127,45210,94334,54331,51496,105821,18090,27611,45704,20714,29793,50509,23093,31657,54750,5.4,5.6,5.5,6.1,6.1,6.1,5,4.9,4.9,67.9,56.8,62.1,67.4,57.7,62.4,67.3,59.3,63.1,64.2,53.6,58.7,63.3,54.2,58.6,63.9,56.4,60,7216,5969,13184,9876,9237,19113,13474,13159,26631,1217,1881,3099,1384,2191,3570,1701,2872,4575,15277,16763,32038,18915,20907,39815,23519,26083,49601,5734,7801,13534,6115,8176,14293,6870,8867,15743,8363,3395,11759,8210,3768,11975,8231,4231,12460,383,700,1080,344,637,981,411,729,1142,746,1536,2281,1052,1919,2967,1099,1967,3068,9492,5626,15122,9608,6317,15925,9741,6928,16669,64165,68298,132465,68158,71980,140138,76896,81360,158254,11196,11641,22832,14584,15153,29738,16920,17442,34364,42297,45704,88006,43501,46481,89980,46986,50145,97130,28715,29955,58676,36141,37471,73608,42350,44242,86590
127,137806,143852,281657,156828,163749,320572,183872,191563,375436,60682,33962,94640,65994,38418,104418,54958,39473,94430,13592,23687,37282,17908,28999,46905,19874,28595,48469,5377,4580,9957,4608,4295,8897,17000,13120,30123,6795,5758,12555,7947,7008,14955,7244,5716,12963,86448,67994,154437,96455,78712,175171,99080,86902,185978,42948,67615,110567,50771,75535,126304,72947,92917,165862,7.9,8.5,8.1,8.2,8.9,8.5,7.3,6.6,7,62.7,47.3,54.8,61.5,48.1,54.6,53.9,45.4,49.5,57.8,43.3,50.4,56.4,43.8,50,49.9,42.4,46.1,2276,2129,4405,3700,4143,7843,6449,7263,13706,556,874,1428,804,1391,2194,1207,2441,3651,11089,13689,24776,14951,19098,34048,21676,27574,49247,8685,11049,19732,11238,14998,26232,13968,18605,32568,24855,10777,35633,27686,13200,40889,29857,16472,46330,1124,2414,3538,1181,2421,3601,1315,2577,3891,1463,2721,4184,2469,3716,6189,2614,4071,6684,27434,15916,43355,31334,19346,50681,33787,23116,56904,148528,152220,300739,159815,164563,324371,192712,197016,389726,18330,19143,37473,23646,24245,47894,25883,26710,52592,105841,108259,214098,109875,112957,222825,125745,129045,254791,49286,51753,101039,64132,66571,130712,79115,81876,160990
128,82145,87878,170021,85019,91311,176335,90325,96867,187196,45149,24985,70138,45405,26082,71485,40693,26731,67426,9399,24341,33737,10211,25492,35704,12894,23762,36652,2849,3394,6240,2273,2972,5249,5658,7365,13019,2127,1910,4044,2067,2045,4112,2104,1632,3736,59530,54634,114167,59958,56591,116554,61351,59486,120830,19266,30078,49343,21605,31125,52729,25783,33836,59616,3.6,3.5,3.5,3.5,3.6,3.5,3.4,2.7,3.1,72.5,62.2,67.1,70.5,62,66.1,67.9,61.4,64.5,69.9,60,64.8,68.1,59.7,63.8,65.6,59.7,62.6,3249,2671,5921,4309,4219,8526,5649,6002,11650,1051,1849,2901,1302,2277,3582,1569,3062,4630,10959,13728,24693,12746,16619,29364,15695,20652,36353,7940,10781,18724,8671,11901,20576,9269,12955,22223,23006,7647,30655,23237,8383,31627,23728,9399,33124,729,1417,2146,570,1239,1813,648,1379,2028,1403,2887,4293,1855,3466,5319,1997,3492,5490,25142,11952,37093,25664,13090,38753,26368,14269,40640,86385,90685,177068,87506,92021,179522,93731,98014,191740,11483,12077,23561,11090,11647,22730,13456,14132,27585,61048,64183,125228,62055,65257,127310,65647,68813,134461,30691,32797,63488,32816,34885,67703,36051,37997,74052
197,56,54,107,158,221,377,0,0,0,18,6,18,28,23,47,0,0,0,0,0,3,7,20,27,0,0,0,8,3,13,22,31,51,0,0,0,0,0,0,3,5,3,0,0,0,22,13,28,60,71,133,0,0,0,26,38,65,73,110,184,0,0,0,0,0,0,3.4,4.1,3.8,0,0,0,40.7,18.5,29.6,37.8,33,35,50,0,50,40.7,18.5,29.6,36.5,31.7,33.7,50,0,50,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,7,21,33,0,0,0,3,3,4,10,17,29,0,0,0,19,9,25,42,17,59,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,9,8,0,0,0,24,7,29,39,31,75,0,0,0,46,47,90,137,187,324,0,0,0,9,6,13,18,19,39,0,0,0,35,32,68,103,141,248,0,0,0,20,13,38,45,62,107,0,0,0
199,6957,4779,11736,6959,4583,11549,5734,4381,10112,1522,761,2287,1322,656,1976,762,470,1229,470,531,1004,527,520,1048,410,506,910,215,152,371,190,117,307,216,155,370,641,422,1062,586,353,939,392,252,647,2852,1865,4716,2627,1651,4275,1775,1382,3161,2237,2150,4391,2183,1880,4059,1917,1722,3630,22.6,22.6,0,22.3,21.7,0,22.1,18.4,0,41,39,0,37.7,35.9,0,31,31.6,0,31.7,30.2,0,29.3,28.1,0,24.1,25.8,0,159,183,345,189,175,369,146,181,327,44,66,113,48,71,118,33,76,109,597,681,1277,572,677,1250,425,540,969,295,349,644,297,373,662,274,339,614,1083,362,1451,1060,353,1412,858,463,1326,69,95,164,68,66,126,55,72,127,66,125,190,104,91,196,74,104,176,1222,581,1804,1236,507,1738,985,636,1621,1337,811,2145,1574,844,2416,1117,690,1808,4154,3581,7736,3359,2842,6197,2858,2673,5527,878,479,1350,1030,547,1573,761,424,1186,4323,3700,8016,3734,3029,6763,3046,2835,5882
201,57098,61349,118450,61970,66543,128520,69115,73740,142855,25344,12588,37926,25017,12925,37943,28081,15685,43769,6573,15826,22399,7815,17465,25288,9426,19810,29238,1975,2257,4230,1840,2323,4161,2513,3324,5837,2140,1825,3963,2688,2215,4898,2061,1665,3730,36028,32498,68522,37367,34930,72293,42090,40489,82575,18083,25897,43980,20432,27106,47547,22724,28857,51581,5.9,5.6,5.8,7.2,6.3,6.8,4.9,4.1,4.5,63.1,53,57.9,60.3,52.5,56.3,60.9,54.9,57.8,59.3,50,54.5,56,49.2,52.4,57.9,52.6,55.2,1280,1311,2586,1799,2034,3833,2841,3479,6322,962,1698,2666,1108,2144,3250,1419,2932,4345,4890,7267,12151,5795,8977,14771,7675,11552,19233,3499,5103,8602,4324,6536,10859,5230,7815,13044,14006,6212,20210,15742,7761,23505,17541,9699,27240,555,1035,1581,539,1061,1604,682,1120,1799,539,1010,1548,862,1260,2120,826,1182,2002,15094,8248,23340,17150,10079,27232,19046,11999,31042,57133,59806,116939,59136,62007,121145,67317,70736,138048,10037,11208,21238,10065,11099,21163,11232,12019,23245,38172,39800,77966,39741,41310,81054,44022,45805,89828,24700,27031,51736,26435,28891,55325,30632,33049,63685
202,54822,59047,113872,60174,64604,124781,66314,71381,137698,24351,12445,36796,24364,12924,37285,26826,15220,42046,6768,15499,22269,7869,17198,25070,9310,19610,28925,1961,2205,4160,1816,2276,4095,2387,3273,5656,1729,1622,3359,2288,1965,4260,1779,1459,3242,34810,31768,66579,36335,34363,70701,40307,39558,79864,17179,24402,41588,19382,25459,44838,21838,27464,49300,5,5.1,5,6.3,5.7,6,4.4,3.7,4.1,63.5,53.8,58.5,60.4,53.2,56.7,60.8,55.4,58,60.3,51,55.5,56.6,50.1,53.2,58.1,53.4,55.6,1182,1165,2354,1613,2009,3619,2583,3423,6009,938,1808,2747,1150,2303,3460,1424,3152,4578,4686,7278,11959,5740,9052,14789,7582,11603,19189,3615,4673,8282,4252,6203,10450,5218,7551,12768,13822,6353,20181,15481,7481,22958,16772,9012,25786,470,1012,1480,510,1008,1520,606,1094,1695,554,1043,1593,833,1387,2219,843,1193,2043,14846,8403,23253,16821,9877,26701,18222,11303,29527,55111,58136,113247,57368,60073,117439,65247,68635,133876,9248,10261,19510,9339,10492,19838,9966,10995,20953,37150,39024,76180,38532,39791,78322,42882,44547,87430,23024,25349,48370,24955,27808,52766,28355,31276,59633
