SA4_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
507,19,721,29,74,18,5,865,3,1354,70,42,24,9,1508,93,1123,120,432,81,17,1861,363,560,73,745,149,23,1923,470,187,17,781,237,9,1707,1624,193,24,1375,208,28,3454,4684,85,12,2502,201,30,7520,5925,14,19,2346,152,36,8496,1777,9,6,667,39,13,2508,551,7,0,195,5,5,771,243,5,3,101,7,0,356,151,8,8,72,12,4,244,80,4,0,27,10,0,121,215,9,0,101,13,4,337,248,329,40,336,113,77,1143,16441,4614,428,9795,1269,254,32809,14,235,16,44,3,0,319,12,282,35,33,11,8,387,42,1771,81,255,47,21,2212,119,879,148,370,90,18,1616,204,311,36,411,66,7,1040,830,267,33,773,367,16,2286,3581,225,25,1895,236,27,5981,8704,90,10,3209,213,34,12261,3686,15,3,1335,89,13,5145,1188,7,0,427,23,6,1652,488,3,0,141,6,3,644,251,0,4,78,3,0,339,126,0,0,42
509,5,283,78,190,280,12,856,18,537,105,139,111,19,930,191,816,167,688,360,30,2249,450,450,72,759,261,17,2008,368,98,20,517,93,10,1101,870,44,13,516,78,10,1532,942,13,8,431,44,11,1453,402,6,6,164,29,0,615,55,0,0,33,11,0,101,11,4,0,10,6,0,28,7,0,0,9,9,0,19,0,0,0,5,0,0,8,0,0,0,4,6,0,9,8,0,0,22,10,0,45,57,147,21,239,269,29,769,3394,2408,486,3730,1570,135,11726,5,117,13,93,167,3,401,5,175,58,74,105,10,432,84,669,158,476,208,19,1625,196,521,121,613,236,16,1702,266,194,28,517,149,10,1171,589,215,38,689,141,9,1691,1131,106,22,766,118,10,2158,870,23,15,418,74,6,1405,140,7,0,66,10,4,221,18,4,0,15,3,0,42,4,3,0,4,7,0,20,5,0,0,10,9,0,14,3,0,0,0
510,54,781,701,17,2440,29,4020,12,472,75,12,355,8,935,42,708,79,35,1209,9,2080,46,499,24,32,511,4,1117,14,175,15,41,241,0,494,50,147,16,62,192,0,466,77,132,10,68,183,0,470,141,89,8,106,133,3,480,189,37,0,102,93,0,430,195,13,0,72,49,0,334,168,8,0,46,31,0,263,89,3,0,47,28,0,167,61,0,0,27,27,0,114,793,0,0,215,263,6,1284,372,302,75,155,981,62,1948,2308,3372,1002,1041,6744,134,14591,59,677,192,19,2251,17,3213,13,423,68,3,296,7,808,41,896,74,32,1134,9,2187,124,607,49,42,605,13,1446,96,295,10,65,338,8,814,257,378,17,100,401,8,1159,611,263,12,120,343,8,1358,984,136,11,188,214,19,1545,741,40,7,139,135,5,1066,456,15,0,92,65,0,621,299,13,3,61,66,0,437,198,6,4,48,32,3,290,78,0,0,31
511,17,470,155,67,194,14,920,15,556,89,51,125,8,841,117,812,145,372,450,27,1918,495,531,29,487,476,21,2042,421,147,15,417,190,8,1201,898,125,13,521,206,7,1771,1289,56,0,598,99,7,2061,1171,21,6,347,67,9,1623,294,12,3,114,39,8,462,106,5,0,21,26,0,149,27,3,0,13,24,4,78,7,0,0,11,11,0,32,6,0,0,11,10,0,22,32,0,0,42,60,6,144,155,190,25,195,358,42,966,5070,2920,490,3267,2340,148,14232,10,384,40,43,129,0,607,8,155,50,37,66,3,320,76,769,81,246,261,15,1439,347,562,78,364,299,23,1678,383,228,19,387,199,6,1222,835,275,24,564,279,11,1978,1642,178,33,797,238,7,2890,1264,45,3,530,72,8,1920,398,7,3,127,34,8,577,118,6,0,33,15,0,168,32,3,0,22,10,0,72,13,0,0,10,9,0,25,7,0,0,3
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,12,453,52,73,19,8,619,18,1672,110,95,26,19,1950,240,1145,212,620,76,16,2311,846,679,140,1102,128,29,2920,651,310,22,888,91,18,1987,1922,261,26,1538,165,15,3926,2597,94,47,1735,147,25,4638,1440,17,8,845,47,11,2371,400,3,7,176,18,3,599,106,10,4,55,6,4,177,36,3,0,16,4,0,57,15,11,0,21,0,0,50,5,4,0,0,0,0,11,21,7,0,53,8,9,91,98,232,26,203,59,40,661,8401,4894,664,7419,797,187,22362,26,290,19,47,13,4,404,12,673,41,43,12,15,792,144,1362,217,355,66,25,2168,703,989,242,733,94,36,2790,787,446,80,722,50,17,2101,2136,322,57,1526,154,25,4220,3456,141,51,2137,195,13,5993,2307,41,25,1114,79,6,3567,677,6,7,281,15,5,991,207,5,0,85,5,0,301,52,5,0,37,0,0,97,25,3,0,11,5,0,44,5,0,3,4
602,13,298,68,148,88,7,621,32,983,69,131,56,14,1287,371,595,140,694,162,33,1992,1226,412,66,1089,136,29,2954,852,132,13,662,68,13,1743,1508,101,12,785,72,26,2506,1150,26,20,540,49,9,1791,336,3,6,116,4,6,476,64,0,0,30,3,0,98,15,0,0,0,5,0,23,3,0,0,4,0,0,16,0,4,0,4,4,0,5,0,0,0,0,0,0,4,23,0,0,23,6,0,51,72,110,35,141,98,33,489,5673,2672,428,4378,756,173,14071,26,181,45,92,59,0,406,26,329,55,70,42,9,530,227,739,150,428,100,22,1667,1039,540,198,817,133,34,2762,954,251,43,735,85,14,2075,1804,116,19,942,90,16,2989,1788,27,19,832,82,16,2759,603,6,12,198,30,4,850,103,3,0,43,4,0,154,11,6,0,17,0,0,40,0,4,0,8,0,0,17,0,0,0,0,3,0,6,0,3,0,3
603,3,21,4,64,52,4,154,8,45,9,41,23,5,127,35,42,14,215,55,10,367,154,26,12,293,46,4,534,129,12,14,153,16,4,328,166,6,0,135,24,4,334,136,0,0,72,13,0,219,24,0,0,19,3,0,44,0,0,0,6,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,7,15,9,0,50,52,9,142,679,158,57,1059,284,28,2268,4,9,4,40,44,0,94,3,22,0,23,6,0,63,19,46,12,145,36,12,273,95,33,16,234,35,9,424,101,16,17,198,22,0,359,220,6,4,221,16,3,477,205,0,0,162,19,3,385,36,0,0,45,7,0,85,4,0,0,10,0,0,16,0,0,0,3,0,0,11,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
604,23,310,53,108,136,13,643,31,874,75,82,28,19,1101,370,676,93,608,137,20,1905,1011,542,40,879,133,25,2630,665,74,7,606,69,11,1435,1052,36,11,617,58,12,1788,479,6,16,217,25,3,745,82,8,0,32,8,0,125,13,4,0,9,0,0,20,0,0,5,6,0,0,14,3,0,0,0,0,0,8,0,6,0,5,0,0,13,0,0,0,0,0,0,3,9,0,0,8,3,0,28,71,108,20,119,88,28,433,3804,2651,323,3285,694,127,10891,16,140,25,55,112,11,351,15,309,41,41,20,6,434,262,679,123,374,83,27,1551,764,615,142,639,114,28,2299,674,335,67,681,87,14,1872,1524,96,14,977,102,21,2730,889,23,11,454,53,12,1438,197,16,5,86,9,8,318,19,8,0,12,0,0,40,3,0,0,11,0,0,12,4,0,0,0,7,0,13,8,0,0,3,0,0,11,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,7,794,90,35,27,20,977,0,389,12,12,27,0,443,17,457,29,127,83,3,722,66,238,22,178,434,6,942,81,147,7,202,519,5,964,223,122,5,305,358,6,1028,796,268,14,586,206,16,1882,2011,50,13,1056,126,24,3280,1896,16,5,749,80,13,2759,1029,4,5,319,29,6,1391,446,0,4,139,31,0,621,211,0,0,78,16,0,304,97,0,0,22,8,0,127,64,0,0,58,46,0,165,130,192,15,151,204,31,725,7070,2683,219,4011,2196,142,16323,12,470,34,8,11,4,541,0,491,18,10,5,7,529,20,543,45,73,36,4,721,48,295,29,82,39,9,512,73,90,13,141,93,0,401,194,150,7,185,766,6,1309,873,109,9,400,337,8,1744,2258,101,15,969,185,20,3550,2573,94,6,1012,136,12,3833,1836,16,0,542,65,3,2466,999,4,0,253,35,6,1291,453,4,0,100,22,3,568,189,9,0,47
702,75,2370,959,29,985,39,4456,30,460,102,10,289,3,892,13,604,182,75,306,12,1204,31,285,58,126,290,13,800,61,91,14,103,191,5,458,186,87,11,149,131,5,576,324,82,9,189,101,7,704,481,44,8,227,69,5,835,374,9,6,121,45,0,561,103,6,5,58,27,0,184,53,0,0,19,14,0,92,15,0,0,21,22,0,58,8,6,0,4,4,0,28,4,0,0,26,42,0,78,64,577,133,123,618,48,1570,1819,4635,1474,1289,3150,154,12512,53,2113,588,33,614,43,3442,3,737,78,5,267,12,1106,19,758,117,49,318,12,1258,26,405,58,79,293,8,866,50,116,68,75,99,0,414,167,110,27,105,263,0,677,348,54,8,174,104,6,696,657,63,5,263,83,5,1086,485,24,5,197,54,3,762,202,11,5,70,20,0,303,73,3,0,26,14,3,121,40,0,0,17,10,0,69,15,3,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,15,1115,69,40,12,3,1253,3,2212,78,18,20,12,2346,38,1859,116,230,83,12,2341,102,1158,61,341,127,16,1808,156,411,30,339,287,8,1225,378,542,44,551,385,8,1910,1477,564,67,1404,373,11,3897,7453,913,32,3564,259,34,12253,4826,84,7,2156,140,27,7238,1625,23,7,752,53,8,2469,576,12,0,198,19,4,811,222,11,0,101,7,0,358,120,4,0,42,8,0,170,197,5,0,75,33,6,318,215,537,59,287,136,63,1306,17411,9455,576,10108,1943,205,39707,31,543,39,36,12,4,663,6,1295,46,21,8,8,1386,55,2572,93,162,54,15,2962,151,1268,126,343,52,10,1950,148,525,45,283,84,9,1094,603,612,63,442,488,11,2221,3355,548,115,1295,685,10,6012,9636,577,49,3423,427,45,14153,5761,141,11,2223,201,22,8357,2234,22,9,720,69,4,3057,705,9,5,296,31,0,1042,306,3,4,129,10,0,459,160,0,0,63
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,37,23,0,41,0,100,0,18,0,0,6,0,32,9,35,0,0,0,0,49,0,34,0,3,0,4,42,0,6,0,13,0,0,23,4,4,0,8,10,0,30,11,4,0,12,0,0,24,0,0,0,3,0,0,9,0,0,0,7,3,0,9,0,0,0,4,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,16,13,6,19,5,57,23,155,36,64,95,3,385,0,24,15,3,30,0,71,0,12,0,5,14,0,33,21,11,0,35,10,0,75,22,33,0,39,5,0,94,10,19,0,14,0,0,48,13,0,0,9,0,0,27,12,9,0,17,9,0,42,11,3,0,17,3,0,25,6,0,0,5,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
