SA4_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
505,114,113,46,24,297,48,38,23,10,121,89,107,43,31,271,62,77,34,29,198,106,96,33,24,248,299,243,140,96,783,481,427,176,86,1181,806,812,269,156,2047,2768,3033,1080,405,7288,3141,3917,1364,439,8854,2993,3491,1070,286,7846,2879,4838,1665,395,9776,3109,4556,1520,298,9487,1488,2140,774,197,4602,3091,4057,1676,628,9448,236,263,129,70,705,21703,28215,10055,3184,63154,145,127,54,31,362,39,49,17,12,123,102,79,23,23,234,53,48,26,11,131,177,136,74,46,440,268,234,90,70,662,476,359,155,95,1090,720,571,235,129,1651,2886,2526,920,370,6701,3185,3638,1195,387,8398,3606,4625,1496,382,10105,2832,3842,1172,272,8117,3588,5163,1643,318,10713,3151,5602,1913,435,11095,3322,4254,1613,545,9734,201,245,97,35,576,24755,31488,10731,3158,70133,108,87,25,18,246,35,13,6,8,55,63,26,14,8,113,55,29,7,13,102,91,93,35,19,234,152,89,50,44,337
506,103,97,43,11,255,59,39,17,16,131,104,91,38,28,268,66,54,35,16,171,114,89,45,38,283,301,203,90,87,680,533,378,169,116,1192,829,706,269,153,1953,2745,2687,1046,389,6873,2788,3097,1192,474,7547,2568,2617,901,299,6387,2339,3285,1159,367,7154,2397,2924,974,270,6559,1024,1375,578,168,3143,2653,3058,1391,575,7675,216,244,86,51,604,18842,20941,8035,3065,50879,156,157,62,35,410,53,42,10,15,110,103,67,45,15,223,82,49,13,14,156,235,166,77,64,546,327,263,89,68,736,507,394,161,79,1145,828,703,276,146,1944,3125,2761,979,433,7300,3211,3443,1254,495,8402,3386,3858,1301,437,8983,2334,2836,873,244,6285,2854,3513,1123,324,7813,2266,3289,1135,316,7014,2662,3178,1292,576,7703,204,174,84,32,495,22333,24877,8766,3285,59261,114,86,26,23,247,38,17,9,0,69,57,34,26,4,118,44,40,14,7,105,112,103,40,30,279,178,128,70,41,413
507,66,76,27,8,180,33,19,16,3,65,55,43,13,5,117,37,34,18,7,92,73,42,26,13,150,199,142,50,29,418,341,234,92,43,707,554,442,168,73,1232,1990,2009,780,266,5045,2117,2742,989,303,6150,1943,2402,752,248,5347,2158,3280,1219,333,6989,2261,3130,1053,252,6701,1085,1535,593,148,3361,2476,3189,1361,490,7505,179,166,67,31,441,15559,19484,7216,2244,44499,90,85,18,13,206,39,31,8,5,80,67,49,13,7,141,39,20,8,5,74,129,86,23,10,256,202,137,45,31,411,343,197,83,28,652,505,388,150,79,1120,2007,1834,666,224,4729,2347,2585,894,354,6172,2548,3380,1121,349,7405,2073,2651,822,204,5746,2607,3561,1115,274,7554,2444,3844,1383,322,7998,2771,3380,1344,436,7928,134,149,52,20,353,18345,22372,7755,2356,50825,56,56,18,10,140,15,14,7,3,43,28,19,3,3,55,33,20,6,0,65,75,43,15,8,146,106,66,25,13,210
509,53,37,17,4,114,18,6,4,0,33,54,43,22,9,128,27,45,23,4,95,54,48,20,14,119,170,148,70,47,435,234,215,111,49,605,333,363,185,71,947,910,971,512,218,2607,656,892,406,155,2105,533,576,226,100,1433,363,462,183,58,1071,316,366,156,57,893,131,133,66,26,362,843,975,486,238,2540,82,76,36,22,218,4766,5362,2516,1060,13704,20,18,0,0,46,14,12,16,3,40,16,13,6,0,35,15,0,3,5,30,49,49,22,10,135,68,61,34,17,180,142,110,59,22,335,223,215,96,47,577,719,754,349,147,1965,683,794,403,159,2037,657,758,327,116,1850,413,548,238,90,1289,399,533,245,59,1236,351,388,169,66,977,799,897,444,184,2326,81,61,17,18,173,4655,5211,2425,941,13233,18,18,9,7,50,5,9,3,0,17,17,9,3,0,28,12,8,0,0,16,32,17,5,3,60,33,28,15,3,82
510,12,9,6,3,31,4,8,0,4,17,38,18,14,9,73,18,19,7,4,55,10,11,16,11,50,87,81,52,44,258,48,54,33,44,173,67,62,32,41,209,181,183,89,73,525,247,277,123,65,717,211,264,104,52,629,456,726,356,106,1640,511,662,234,70,1476,364,402,145,50,961,387,484,204,126,1206,51,69,33,26,179,2679,3325,1463,724,8193,4,8,0,4,19,4,4,0,0,14,18,14,7,0,35,6,4,3,0,20,61,56,31,16,159,47,38,20,20,124,84,56,32,20,183,75,70,41,33,223,176,173,98,65,513,247,252,109,56,663,415,536,247,84,1275,289,375,178,55,901,516,638,288,94,1534,553,797,300,87,1737,368,419,229,152,1168,45,54,35,17,154,2917,3487,1623,701,8731,4,10,0,0,14,9,3,9,0,21,11,7,0,0,18,7,0,6,0,14,68,44,28,13,154,50,39,16,12,112
511,22,25,13,6,70,7,9,5,4,24,40,22,13,10,77,23,15,9,4,62,29,31,13,8,81,118,72,38,35,263,111,121,69,24,324,158,198,81,34,477,578,660,303,128,1660,641,777,338,127,1881,502,581,230,96,1412,562,761,326,122,1774,562,590,260,66,1479,184,258,123,40,604,738,890,439,213,2280,83,89,52,30,259,4366,5093,2318,940,12721,20,14,6,3,50,11,4,5,0,24,16,16,3,6,40,4,6,3,0,17,56,28,14,7,114,60,50,26,13,150,105,57,43,20,227,116,104,49,26,301,472,466,217,111,1260,531,655,267,109,1561,573,768,365,113,1821,470,585,255,73,1382,607,671,284,85,1637,426,564,231,64,1284,714,839,369,170,2096,73,66,35,13,196,4275,4886,2178,821,12172,19,16,7,0,36,5,5,0,0,12,10,3,0,5,20,3,7,0,0,11,24,17,8,5,56,28,14,15,10,66
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,21,16,18,5,56,16,19,4,0,34,38,30,17,10,89,35,33,6,3,82,54,46,18,12,129,280,193,91,56,626,365,258,91,62,780,528,454,183,91,1260,1694,1547,634,238,4109,1435,1693,540,180,3851,1357,1470,478,127,3424,791,998,349,109,2236,822,1164,331,95,2416,281,400,153,48,883,1000,1130,493,216,2844,92,72,29,21,213,8805,9536,3434,1263,23031,30,19,5,0,62,12,3,6,3,27,34,16,3,0,51,17,5,5,0,32,74,55,20,16,161,123,99,48,27,290,226,160,64,40,489,382,324,113,59,875,1435,1240,525,220,3422,1370,1457,555,200,3583,1414,1649,487,143,3698,1020,1216,381,91,2702,1018,1338,411,105,2871,623,957,391,88,2064,961,1090,434,199,2684,71,51,18,9,151,8815,9688,3469,1184,23160,50,19,10,3,81,17,3,5,0,25,32,7,5,0,39,11,3,3,0,18,51,40,13,10,109,76,43,21,14,155
602,15,21,8,3,48,9,8,6,0,22,46,16,15,6,83,38,26,9,7,76,41,40,17,16,110,230,179,77,32,524,294,241,103,43,686,395,432,161,82,1077,1172,1234,593,214,3212,855,1091,427,151,2523,716,833,244,75,1870,351,536,178,52,1117,348,425,149,38,962,106,139,60,32,335,645,727,342,145,1863,64,61,36,12,176,5325,6022,2434,897,14678,13,19,0,5,42,18,4,8,0,25,13,16,0,6,35,22,6,0,0,25,78,49,31,16,170,85,69,29,26,210,220,173,66,32,486,305,270,110,65,755,990,982,408,193,2567,878,1010,389,150,2422,795,827,295,92,2013,528,618,209,59,1419,420,535,167,44,1164,202,327,150,31,713,561,723,279,149,1713,58,44,20,13,129,5178,5681,2160,863,13884,20,13,0,0,35,4,12,0,4,16,10,4,4,0,23,16,6,5,0,26,47,18,9,5,84,63,44,21,4,125
603,3,0,0,0,8,0,7,0,0,9,10,13,3,3,33,16,11,8,0,35,16,14,6,3,39,82,74,28,16,203,99,105,52,13,266,118,155,48,28,350,352,367,173,76,962,209,245,93,52,604,141,147,63,21,367,63,76,31,3,175,53,55,21,10,137,20,16,10,0,47,204,197,96,39,527,28,16,10,8,59,1422,1492,641,277,3819,3,8,3,0,12,6,0,0,0,4,10,3,0,0,9,9,3,4,0,12,22,21,10,0,52,29,22,9,9,73,67,55,26,6,158,100,80,51,22,249,282,262,112,58,715,220,269,120,56,665,192,207,67,34,500,102,89,32,13,240,77,87,29,7,201,35,49,21,6,113,179,197,89,46,506,11,15,10,3,43,1346,1364,579,262,3552,15,0,0,0,16,0,3,0,0,10,0,3,0,0,4,0,3,0,0,6,10,6,6,0,18,22,13,6,0,35
604,6,14,7,4,33,6,17,3,0,27,40,20,15,9,73,23,25,13,4,65,30,25,7,7,73,182,135,51,29,399,249,194,90,37,564,360,334,146,70,914,943,1025,465,157,2585,701,928,340,151,2126,520,573,215,56,1359,274,371,134,46,824,201,272,103,25,605,60,74,29,14,178,570,698,313,147,1725,66,41,27,12,144,4222,4742,1951,773,11688,21,8,3,0,30,15,4,5,3,21,6,7,8,3,30,3,5,3,0,14,37,49,23,12,121,76,56,28,16,173,147,91,51,17,305,248,205,91,50,598,842,772,342,157,2115,681,771,296,110,1855,627,640,245,78,1600,372,441,144,45,995,312,380,124,31,844,141,200,75,39,448,507,570,267,110,1445,42,37,19,10,102,4075,4228,1719,671,10694,11,12,8,3,28,7,5,0,0,8,4,0,0,0,8,7,3,0,0,10,28,20,8,7,55,27,25,10,12,71
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,30,19,4,9,54,6,10,4,0,16,18,17,10,0,39,15,7,11,0,26,28,15,7,4,58,63,41,10,17,133,87,54,21,18,180,122,134,58,34,343,570,513,216,99,1394,632,682,280,140,1731,781,763,310,107,1966,619,723,268,94,1708,773,920,309,118,2118,425,475,157,51,1107,703,812,359,159,2038,65,68,30,28,192,4940,5234,2050,880,13101,12,21,5,3,42,12,5,4,0,27,6,10,7,4,28,7,6,0,0,15,40,6,3,9,58,49,26,13,12,93,90,48,21,8,166,110,85,45,18,255,512,396,153,88,1150,648,632,225,91,1600,879,859,320,107,2161,701,714,241,94,1755,1085,1253,450,128,2912,943,1252,480,145,2816,659,751,328,161,1906,63,57,32,13,167,5816,6112,2332,887,15147,20,10,8,3,36,10,5,0,0,12,4,7,0,0,12,3,9,3,3,15,23,16,3,3,50,30,17,7,4,53
702,19,9,0,9,45,31,14,6,0,49,223,136,75,49,485,69,66,49,24,213,45,45,26,38,160,321,221,151,136,828,151,145,101,81,481,181,164,91,106,546,361,384,228,204,1185,309,339,190,157,993,318,336,136,95,889,238,303,168,60,764,278,317,146,53,791,131,102,50,15,301,347,380,217,188,1131,102,69,61,51,281,3131,3028,1699,1286,9140,13,7,0,5,35,72,50,21,10,154,104,74,38,33,245,26,18,14,11,65,280,197,136,72,681,101,100,69,60,333,160,128,74,81,437,153,164,105,94,515,289,290,163,142,882,273,275,126,96,769,308,332,139,78,856,242,310,105,57,701,301,340,141,41,825,198,230,89,38,566,358,333,228,244,1166,162,130,74,83,446,3040,2970,1521,1143,8669,10,9,0,10,25,66,45,24,12,142,80,53,41,24,190,20,16,7,20,70,289,199,102,31,624,144,80,56,45,323
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,44,36,7,8,88,23,20,5,3,49,44,40,15,9,105,45,27,7,11,92,57,51,17,7,132,138,92,60,31,316,235,186,69,41,531,375,317,128,55,877,1371,1240,485,185,3284,1767,1958,729,267,4715,2208,2325,751,233,5520,2128,2791,1003,280,6201,3298,4488,1331,297,9404,2309,3120,985,227,6647,1628,2069,943,325,4960,90,104,46,11,263,15764,18862,6584,1978,43194,51,36,20,5,113,26,11,3,0,45,24,25,13,6,67,30,12,9,3,57,66,60,27,9,166,91,91,48,23,253,206,156,55,23,441,294,268,106,51,726,1420,1153,413,160,3141,1792,1662,583,197,4230,2366,2579,776,273,5999,2258,2621,807,216,5896,3589,4750,1368,313,10018,3795,5620,1831,366,11614,1789,2130,803,276,5001,92,105,29,11,240,17882,21287,6886,1945,48008,47,27,14,3,92,13,15,6,0,29,10,8,9,0,31,28,3,0,0,35,49,25,16,5,98,85,57,36,4,183
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,5,5,5,0,0,11,3,9,0,0,11,20,9,7,3,41,15,12,8,0,38,14,11,7,0,33,9,17,12,3,37,21,10,5,5,41,9,4,4,0,15,14,15,11,6,48,7,0,0,0,7,130,95,49,16,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,10,3,0,0,12,4,6,0,0,10,33,25,14,0,75,28,24,21,8,72,18,21,13,6,60,13,18,10,0,43,12,14,6,3,39,10,14,3,7,32,18,29,9,7,68,3,0,0,0,3,159,162,85,24,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
