LGA_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
LGA56730,0,0,7,29,16,0,7,0,0,47,6,5,3,6,0,0,20,1107,1420,492,480,237,149,3877,1051,1458,510,464,219,148,3858,94,34,11,6,4,0,146,6,3,0,0,0,0,11,99,33,11,10,5,0,154,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,7,11,0,0,0,0,0,16,19,12,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,32,8,0,0,3,0,0,17,1181,1510,523,480,227,148,4070
LGA56790,0,0,5,58,28,0,0,0,0,90,3,10,0,3,0,0,13,393,558,137,124,58,20,1296,294,472,100,88,49,28,1029,24,23,3,0,0,0,47,15,12,0,0,0,0,30,38,29,0,4,0,0,77,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,16,16,29,0,0,0,0,46,0,0,0,0,0,0,4,4,0,0,0,0,0,4,16,25,0,0,6,0,51,6,7,0,8,0,0,19,371,537,105,97,52,28,1191
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,7,10,11,7,95,31,36,14,5,0,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,31,36,13,5,0,4,93
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,166,72,97,42,24,509,52,138,63,75,41,26,404,6,0,0,0,0,0,8,19,20,10,4,0,0,53,23,20,10,4,3,0,54,9,7,3,0,0,0,24,30,6,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,18,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,173,84,80,44,26,523
LGA57000,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,55,58,16,13,18,4,171,38,56,11,18,12,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,46,56,11,18,12,8,139
LGA57080,0,0,11,21,9,0,0,0,0,30,31,14,3,0,0,0,60,3888,4074,1219,524,130,52,9901,70,152,67,52,21,3,371,19,16,8,9,0,0,52,222,290,157,73,29,5,767,244,306,158,78,29,7,819,211,174,60,35,8,0,484,797,611,141,61,13,3,1632,1693,1483,360,112,28,5,3676,2262,2238,564,197,33,9,5308,0,0,0,0,0,0,0,4966,4507,1132,407,83,21,11107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,27,5303,4969,1359,535,132,33,12329
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,190,54,30,25,13,450,141,169,47,33,19,11,424,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,169,47,33,19,11,432
LGA57210,0,0,7,3,10,0,3,0,0,18,0,10,3,4,0,0,22,510,757,229,221,104,54,1871,519,805,252,199,97,64,1939,22,6,0,0,0,0,26,0,0,0,0,0,0,0,22,6,0,0,0,0,26,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,24,0,0,0,0,0,0,0,550,830,259,201,97,63,2001
LGA57280,0,0,7,49,22,0,0,0,3,76,16,8,5,0,0,0,36,965,1362,683,695,343,198,4235,644,1004,603,637,338,202,3419,251,185,99,66,26,21,644,70,76,43,36,16,12,249,319,263,136,101,46,25,888,156,79,19,10,3,0,266,58,46,6,3,0,0,116,42,26,6,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,148,32,8,4,0,452,20,18,0,5,0,0,47,4,0,0,0,0,0,3,6,4,5,7,0,0,23,29,26,9,8,0,0,69,16,13,0,0,4,0,34,1264,1452,779,763,391,224,4872
LGA57350,0,0,0,0,3,0,0,0,0,3,4,7,0,0,0,0,8,139,156,52,29,12,7,395,90,133,17,29,19,8,296,8,4,0,0,0,0,6,0,0,0,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,101,139,17,29,19,8,313
LGA57420,0,0,3,11,8,0,0,0,0,22,5,3,0,0,0,0,9,203,242,66,60,34,12,618,236,298,79,74,42,13,740,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,14,6,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,7,13,4,3,0,0,0,25,0,0,0,0,0,0,3,265,306,84,76,42,13,786
LGA57490,5,0,23,109,64,9,11,3,5,196,21,19,5,6,0,0,52,8719,14031,7351,7637,3251,1489,42480,8426,14429,7818,7960,3501,1646,43771,1326,648,124,48,13,3,2168,327,168,49,19,6,0,578,1653,819,181,71,17,10,2745,716,246,57,23,8,0,1046,125,50,16,5,0,0,190,147,104,22,0,0,0,275,11,15,0,0,0,0,27,15,7,3,12,4,0,40,1011,419,93,46,12,0,1582,143,69,8,0,0,0,219,4,0,0,0,0,0,6,27,21,0,0,0,0,44,172,93,8,4,0,0,271,30,13,3,6,6,6,56,11283,15771,8098,8077,3540,1660,48428
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,6,0,0,0,38,13,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,3,22,15,0,0,0,0,43
LGA57700,0,0,5,4,13,0,4,0,0,19,3,7,5,5,0,4,25,1102,2828,1564,1703,747,452,8398,1422,3124,1779,2048,1005,590,9959,40,17,17,3,5,0,74,0,0,0,0,0,0,0,40,17,17,3,5,0,74,12,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,0,0,0,17,24,7,6,0,0,0,36,40,54,3,0,0,0,100,0,0,0,0,0,0,3,8,6,0,0,0,0,15,47,60,4,0,0,0,112,10,3,0,3,0,0,26,1542,3205,1811,2058,1002,592,10211
LGA57770,0,0,9,39,23,0,3,0,0,62,14,3,0,0,0,0,13,154,146,26,43,13,5,391,89,107,23,27,6,3,264,10,0,0,0,0,0,17,3,0,0,0,0,0,3,12,3,0,0,0,0,20,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,23,28,3,3,0,0,64,0,0,4,0,0,0,4,0,0,0,0,0,0,0,25,29,4,3,0,0,69,3,0,0,0,0,0,4,137,145,31,37,6,11,360
LGA57840,0,0,4,0,5,0,4,0,0,4,21,19,11,0,4,0,62,4947,5754,2499,2202,693,243,16343,1577,3021,1581,1744,610,177,8709,1292,943,289,143,43,9,2717,1289,1411,435,239,54,16,3450,2581,2355,729,383,89,25,6163,482,272,79,48,12,3,895,464,258,43,21,0,0,781,263,246,52,19,0,0,580,270,199,34,17,5,0,529,3,0,0,0,0,0,9,1477,972,213,104,19,4,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,10,9,3,0,0,0,24,5651,6357,2523,2232,719,209,17690
LGA57910,3,0,24,33,21,5,3,3,0,58,63,55,27,26,9,3,188,23645,27471,12600,11736,4218,1755,81419,10702,17357,9161,10131,3575,1452,52380,9767,7113,2842,1744,430,170,22070,2254,2452,1142,757,170,42,6817,12022,9566,3984,2508,599,216,28890,3074,1596,438,212,43,5,5370,1170,734,210,93,21,3,2227,515,357,55,24,4,0,956,136,125,36,16,4,0,316,22,15,8,4,0,0,46,4918,2829,740,339,72,16,8917,20,22,3,0,3,0,50,0,6,0,0,0,0,7,4,10,4,0,0,0,10,24,31,9,0,3,0,63,33,20,3,4,0,0,61,27703,29800,13896,12983,4249,1687,90318
LGA57980,0,0,7,0,0,0,0,0,0,7,11,0,3,0,0,0,15,2366,2332,892,824,270,62,6739,692,1179,567,703,249,55,3441,132,86,40,30,9,0,297,420,369,148,98,17,3,1057,548,454,188,127,26,7,1349,402,240,48,21,7,0,714,561,269,60,19,7,0,911,619,321,82,40,3,0,1069,11,6,6,3,0,0,34,0,0,0,0,0,0,0,1596,842,190,86,13,0,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,12,8,3,0,0,0,0,12,5,0,0,0,0,0,4,2850,2482,948,918,280,63,7534
LGA58050,3,0,30,140,99,13,10,8,4,269,39,31,12,12,4,5,99,8412,13871,8045,8289,3419,1958,43994,8170,14377,8926,9119,3892,2309,46792,1851,1097,407,255,80,40,3735,412,297,108,50,17,8,885,2263,1387,515,306,96,41,4616,218,106,30,13,4,0,366,209,109,30,10,0,0,357,56,33,4,6,0,0,100,37,18,0,0,0,0,53,37,18,4,8,0,0,71,553,290,66,31,6,3,946,133,67,0,0,0,0,201,4,0,0,0,0,0,10,8,6,8,0,0,0,25,145,72,11,3,0,3,238,29,15,21,9,0,0,71,11157,16142,9538,9473,3994,2360,52666
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,48,17,14,12,9,133,53,36,20,16,9,4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,20,16,9,4,136
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,63,85,18,29,14,6,218,59,67,21,29,11,5,191,6,3,0,0,0,0,11,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,73,71,21,31,8,8,205
LGA58330,0,0,0,19,14,0,3,0,0,38,0,8,3,0,0,0,9,452,797,226,133,93,44,1738,437,781,208,148,85,44,1707,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,8,0,0,0,0,26,3,5,0,0,0,0,9,468,790,209,147,85,44,1749
LGA58400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,52,55,11,10,4,6,140,54,43,17,0,6,4,125,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,56,48,14,5,6,4,131
LGA58470,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,14,17,9,9,0,8,66,12,6,6,3,0,5,35,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,10,0,7,0,0,4,0,11,19,13,4,8,8,6,57
LGA58510,0,0,19,5,6,5,0,0,0,19,19,14,11,0,0,0,46,4278,4841,2126,1628,510,204,13579,2081,2971,1462,1337,368,144,8361,1038,753,322,190,62,24,2387,503,469,226,110,26,8,1340,1543,1226,552,297,90,30,3731,490,225,91,51,6,3,869,378,224,59,29,3,0,695,608,365,70,29,3,0,1078,214,292,74,22,0,0,612,0,0,0,0,0,0,0,1690,1108,303,129,14,9,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,10,3,0,0,0,0,16,5323,5308,2316,1760,476,184,15367
LGA58540,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,0,4,103,123,38,52,19,13,341,75,116,22,39,16,6,276,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,6,82,120,22,43,16,6,288
LGA58570,3,4,60,20,26,9,5,3,4,63,23,22,4,6,0,0,58,4182,4846,2016,1721,500,131,13388,1540,2560,1309,1510,402,103,7418,604,440,199,136,36,0,1424,628,812,327,160,32,4,1965,1232,1251,533,301,65,7,3380,530,350,58,10,6,0,955,902,610,124,45,5,3,1687,1002,705,131,46,5,3,1888,17,12,4,0,0,0,31,3,0,0,0,0,0,8,2443,1685,311,101,20,8,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,10,8,0,0,54,20,19,10,8,0,0,54,12,4,0,0,0,0,19,5244,5520,2165,1916,492,113,15450
LGA58610,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,6,231,307,55,61,45,14,724,205,268,57,53,31,24,640,33,3,0,0,0,0,31,0,0,0,0,0,0,0,34,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,242,279,55,56,31,24,684
LGA58680,0,0,4,0,3,0,0,0,0,5,4,8,0,0,0,0,12,37,75,24,27,7,7,168,41,89,17,17,14,5,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,89,17,17,14,5,182
LGA58760,0,0,15,105,34,8,6,4,4,164,24,22,6,9,6,4,72,10367,18692,11653,12757,5251,2767,61483,10907,19627,12662,13827,5739,2890,65649,2108,1470,415,238,94,45,4368,300,239,102,46,7,4,702,2407,1706,522,284,104,52,5066,44,24,9,0,0,0,77,81,48,9,0,0,0,149,3,3,0,0,0,0,3,0,0,0,0,0,0,0,33,23,8,3,4,8,74,164,95,24,6,4,10,302,108,19,4,0,0,0,134,17,10,6,0,0,0,29,7,7,3,0,0,0,16,128,43,10,0,5,0,184,24,9,4,9,0,0,41,13627,21480,13217,14132,5850,2946,71246
LGA58820,0,0,5,11,9,4,6,0,0,22,8,4,0,0,0,0,15,366,545,224,169,93,55,1456,360,599,177,170,97,55,1459,63,16,3,6,0,0,92,0,0,0,0,0,0,0,65,16,3,6,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,0,0,0,0,25,6,0,0,0,0,0,5,443,628,184,179,101,58,1584
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,138,32,30,24,7,331,81,121,28,37,18,5,285,3,4,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,128,28,37,17,5,293
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,9,12,0,4,82,30,45,7,9,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,9,9,3,0,101
LGA59100,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,85,114,28,25,12,9,277,57,101,20,22,20,6,223,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,101,20,22,20,6,229
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,148,44,44,28,9,353,84,138,36,48,26,8,347,10,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,95,147,38,48,26,8,365
LGA59250,0,0,0,4,4,0,0,0,0,7,0,5,0,0,0,0,5,31,27,7,13,6,15,96,29,27,7,0,10,7,80,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,7,0,10,5,84
LGA59310,0,0,4,5,0,0,0,0,0,8,4,0,0,0,0,0,4,170,199,59,74,32,11,548,158,188,50,52,29,12,490,16,6,3,0,0,0,26,0,0,0,0,0,0,0,16,6,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,179,199,49,54,31,12,521
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,58,18,22,16,3,149,44,61,17,28,12,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,61,17,28,12,6,161
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,18,19,12,0,211,91,72,23,11,6,4,201,5,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,68,23,14,6,4,209
LGA59340,6,0,87,162,127,22,21,6,0,335,21,11,3,0,3,0,45,576,707,333,278,148,137,2184,283,429,258,228,133,136,1459,67,80,31,22,4,3,211,7,4,9,7,6,0,28,75,86,39,27,6,4,239,44,34,15,8,3,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,15,8,3,7,116,109,59,9,4,0,0,189,0,4,0,0,0,0,5,11,15,5,7,5,0,46,123,81,17,13,8,5,240,26,24,7,6,3,6,71,548,651,330,277,159,148,2122
