LGA_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
LGA43710,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,0
LGA43790,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,28,5,0,0,0,30,13,0,0,0,0,10,5,0,0,0,0,5,53,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,19,37,6
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,0,0,0,0,5,4,0,0,0,0,3,111,4,0,0,0,112,443,158,18,4,0,620,78,45,47,17,8,199,11,0,0,0,0,10,645,211,68,24,10,954,0,0,0,0,0,0,0,0,0,0,0,0,112,4,0,0,0,115,141,65,8,0,0,213,4,0,6,6,0,22,7,0,0,0,0,11,265,71,17,6,0,356,0,0,0,0,0,0,5,0,0,0,0,7,98,4,0,0,0,103,25,9,0,0,0,37,0,0,0,0,0,4,3,0,0,0,0,5,132,19,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,300,85,23,11,1463,0,4,0,0,0,4,6,4,0,0,0,12,125,9,0,0,0,134,365,146
LGA44210,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,34,4,0,0,0,37,11,0,0,0,0,11,0,0,0,0,0,6,68,7,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,0,0,0,75,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22,48,3
LGA44340,0,0,0,0,0,0,4,0,0,0,0,4,80,8,0,0,0,84,203,82,11,0,0,295,70,42,33,13,8,174,9,3,0,7,0,13,366,133,49,20,8,570,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,14,11,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,62,13,0,0,0,76,0,0,0,0,0,0,7,0,0,0,0,5,119,14,3,0,0,128,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,127,20,10,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,551,167,58,20,8,803,0,0,0,0,0,3,4,0,0,4,0,3,64,3,6,0,0,75,164,71
LGA44550,0,0,0,0,0,0,5,0,0,0,0,5,35,0,0,0,0,35,136,17,0,0,0,157,32,11,9,0,0,44,3,0,0,0,0,3,211,22,6,3,0,241,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,30,4,3,0,270,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,117,16
LGA44620,0,0,0,0,0,0,6,0,0,0,0,6,25,0,0,0,0,25,130,24,0,0,0,150,15,4,5,0,0,27,0,0,0,0,0,3,179,23,5,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,16,13,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,4,29,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,40,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,28,5,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,93,16
LGA44830,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,12,0
LGA45040,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,34,100,13,0,0,0,122,15,7,0,8,5,31,4,0,0,0,0,12,148,22,10,6,3,197,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,11,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,28,5,3,0,0,34,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,190,28,11,8,3,243,0,0,0,0,0,0,4,0,0,0,0,0,29,0,0,0,0,33,110,17
LGA45090,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,33,5,0,0,6,44,5,0,3,0,0,13,0,0,0,0,0,3,50,8,5,0,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,10,0,10,84,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,39,13
LGA45120,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,17,5,0,0,0,20,5,0,0,0,0,6,0,0,0,0,0,0,36,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,25,0
LGA45290,0,0,0,0,0,0,4,0,0,0,0,3,81,5,0,0,0,79,122,82,11,5,4,229,26,38,45,20,3,123,0,3,0,0,0,3,233,127,58,27,6,445,0,0,0,0,0,0,0,0,0,0,0,0,120,13,4,0,0,133,67,59,5,0,0,131,0,0,0,0,0,5,0,0,0,0,0,4,193,72,7,5,0,278,0,0,0,0,0,0,12,0,0,0,0,12,198,14,3,0,0,214,22,14,4,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,235,28,10,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,221,76,27,6,991,0,0,0,0,0,4,0,0,0,0,0,0,65,3,0,0,0,71,100,67
LGA45340,0,0,0,0,0,0,6,0,0,0,0,6,123,9,0,0,0,135,855,124,10,0,0,989,177,45,19,3,4,249,30,9,0,0,0,35,1188,176,33,3,4,1420,0,0,0,0,0,0,0,0,0,0,0,0,57,4,0,0,0,60,28,3,0,0,0,31,0,0,0,0,0,6,0,0,0,0,0,0,83,7,0,0,0,92,0,0,0,0,0,0,4,0,0,0,0,4,43,4,0,0,0,50,18,4,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,69,9,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,1357,196,39,10,5,1596,4,0,0,0,0,4,3,0,0,0,0,8,138,3,3,0,0,142,858,120
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,15,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,14,0
LGA45680,4,0,0,0,0,4,5,0,0,0,0,5,35,0,0,0,0,35,442,44,5,0,0,495,82,27,14,0,0,125,10,0,0,0,0,15,585,64,20,11,0,678,0,0,0,0,0,0,4,0,0,0,0,3,28,0,0,0,0,31,127,17,0,0,0,144,8,0,4,0,0,8,10,0,5,0,0,8,178,16,11,0,0,197,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,21,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,81,30,11,0,913,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,0,47,492,68
LGA45890,4,0,0,0,0,5,3,0,0,0,0,8,225,17,3,0,0,244,632,186,45,17,11,891,97,54,65,31,20,260,20,9,10,0,0,44,981,269,131,44,31,1453,0,0,0,0,0,0,0,0,0,0,0,8,125,9,4,0,0,135,128,35,4,5,0,180,9,4,4,9,3,30,0,5,0,0,0,6,271,50,14,10,9,347,0,0,0,0,0,0,7,0,0,0,0,7,166,18,5,0,0,190,23,16,0,0,0,34,6,0,0,0,0,5,9,4,0,0,0,13,209,34,9,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1462,358,150,62,36,2068,5,0,0,0,0,0,7,0,0,0,3,16,176,17,3,0,0,190,618,185
LGA46090,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,57,11,0,0,0,66,9,5,3,0,0,16,3,0,0,0,0,3,88,11,3,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,112,10,3,0,0,129,0,0,0,0,0,0,5,0,0,0,0,5,22,0,0,0,0,21,52,0
LGA46300,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,61,20,4,0,0,89,8,0,3,0,0,17,0,0,0,0,0,0,93,23,10,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,12,4,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,29,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,34,12,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,69,10
LGA46450,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,66,7,0,0,0,82,7,0,0,0,0,10,0,0,0,0,0,0,92,14,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,18,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,65,6
LGA46510,0,0,0,0,0,0,0,0,0,0,0,0,53,0,5,0,0,61,81,58,7,3,0,143,20,25,34,11,7,97,3,3,4,0,0,7,155,84,44,17,4,306,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,45,19,17,4,0,0,38,0,0,0,3,0,6,6,0,0,0,0,3,64,17,8,4,0,93,0,0,0,0,0,0,6,0,0,0,0,6,62,4,0,0,0,70,0,3,0,0,0,8,0,0,0,0,0,4,3,0,0,0,0,3,76,8,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,112,60,23,4,492,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,41,76,48
LGA46670,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,42,3,0,0,0,39,7,0,0,0,0,7,0,0,0,0,0,0,60,5,0,0,5,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71,6,0,7,5,89,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,34,0
LGA46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
LGA46970,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,14,8,5,0,0,26,8,7,5,0,0,13,0,0,0,0,0,0,27,10,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,19,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
