SA3_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
20604,370,0,4,0,9,6,16,20,15,5,10,14,7,108,0,0,0,0,0,3,8,11,9,16,25,13,83,54,18,28,49,45,90,97,52,31,24,33,18,541,0,0,0,0,6,0,0,3,0,0,3,249,266,63,17,38,115,107,336,815,765,551,1059,2326,420,6605,4,0,3,16,14,90,256,209,61,102,168,51,966,6,7,38,75,57,127,138,41,14,18,32,27,581,0,3,4,14,10,17,26,7,6,0,3,15,105,27,7,23,28,10,22,14,9,3,4,0,9,147,158,29,118,202,99,206,198,66,36,26,27,74,1239,0,0,0,3,4,3,0,0,0,0,0,27,36,191,43,185,323,188,467,640,326,120,150,234,197,3071,717,177,452,883,802,2485,5030,3722,2678,4102,6487,1395,28937
20605,327,0,0,3,5,8,11,0,7,5,11,20,7,72,0,0,0,0,0,0,6,13,9,9,20,11,67,21,5,13,26,29,66,84,37,40,44,36,22,424,0,0,0,0,0,0,4,4,0,4,0,209,226,33,7,30,45,58,231,584,603,550,1142,3971,499,7751,3,0,0,4,15,91,264,241,67,118,228,91,1139,4,4,17,47,57,131,168,77,18,18,41,62,647,0,0,0,8,10,16,30,10,4,5,8,13,109,7,6,17,23,9,20,11,6,3,0,4,7,109,52,18,68,176,78,193,174,58,27,24,36,71,974,0,0,0,0,4,0,0,0,0,0,3,13,30,74,25,103,270,174,455,649,393,115,169,320,257,3005,245,83,187,522,620,1456,2929,2591,2166,3702,7854,1353,23707
20606,195,4,0,0,0,0,5,6,3,3,0,16,5,44,0,0,0,0,0,0,0,4,3,7,12,4,43,16,11,8,9,12,36,50,31,16,21,54,20,297,0,0,0,0,0,0,0,0,0,0,11,149,157,29,9,14,28,22,119,271,261,218,475,2228,372,4058,7,0,0,4,10,44,84,96,34,57,141,48,519,0,3,9,24,24,60,80,36,19,12,39,21,330,0,0,4,0,5,8,11,4,3,5,7,13,60,5,0,3,4,0,7,7,0,3,0,0,7,50,64,10,47,84,39,133,114,42,18,21,37,57,665,0,0,0,0,0,4,0,0,0,0,0,10,15,70,19,58,125,74,260,294,187,74,96,223,157,1636,187,57,117,299,307,822,1562,1385,1235,2076,5252,899,14200
20607,325,0,0,0,3,9,9,12,3,0,3,15,7,70,0,0,0,0,0,0,6,3,9,10,23,8,55,13,7,18,43,36,80,98,39,20,16,37,31,433,0,0,0,0,0,3,0,0,0,5,0,167,183,21,6,26,66,81,234,464,452,442,973,3220,382,6358,0,0,3,8,11,60,156,161,34,85,154,72,738,0,0,30,53,50,108,112,51,17,14,20,34,499,0,0,6,5,3,11,11,8,3,0,10,5,64,7,6,22,34,17,23,5,5,0,3,0,3,111,52,20,114,199,115,247,195,62,40,32,17,64,1168,0,0,0,0,3,0,4,0,0,0,0,27,39,60,28,175,294,193,452,484,280,95,136,202,223,2618,160,67,255,558,620,1246,2245,2045,1914,3454,7055,1003,20616
20701,1144,5,0,3,9,8,21,27,12,6,16,50,15,182,6,0,0,0,0,3,14,5,16,24,67,27,153,111,25,47,92,66,151,281,185,119,178,232,109,1585,0,0,7,0,3,0,3,6,0,9,3,726,758,147,45,92,185,189,585,1550,1441,1350,2841,11943,1707,22080,7,4,9,23,27,125,389,318,136,244,431,203,1914,6,17,62,97,91,236,265,138,48,77,85,92,1227,9,0,5,12,3,17,31,21,12,10,7,11,139,15,7,25,23,19,25,29,9,0,5,7,11,181,315,46,167,198,110,319,322,132,93,82,106,141,2031,0,0,4,0,0,0,0,0,0,0,0,32,42,357,76,272,360,244,730,1044,621,285,416,636,498,5540,896,251,492,982,1133,2779,5296,3988,3230,5653,16285,2890,43867
20702,898,3,0,6,13,7,28,34,24,10,17,24,24,187,0,0,0,0,6,11,20,11,13,19,18,28,131,94,18,46,96,92,247,352,205,97,135,125,86,1596,3,0,0,0,0,5,6,0,6,3,4,445,472,134,24,86,230,227,854,1941,1610,1348,2340,3740,968,13497,4,0,8,16,26,147,289,223,88,117,114,79,1104,8,11,29,106,81,205,204,78,48,45,32,45,897,0,0,3,12,12,32,19,8,0,5,6,12,120,13,3,13,25,6,18,21,8,0,4,8,9,135,189,43,86,159,99,331,335,152,86,48,54,82,1676,0,0,3,0,0,3,0,0,0,0,0,28,35,216,55,146,321,232,730,878,464,230,223,207,267,3978,840,268,399,1174,1635,3138,4751,3133,2369,3507,5036,1735,27982
20703,747,0,0,0,5,8,24,24,22,6,10,19,13,137,0,0,0,0,0,3,8,8,3,24,22,16,83,62,15,30,67,62,172,289,120,87,79,66,72,1110,0,0,0,0,5,3,4,5,3,3,10,352,382,83,25,64,159,185,690,1573,1349,1250,2354,4548,811,13096,4,3,4,12,18,122,334,259,117,125,128,92,1226,0,9,50,112,89,175,216,80,49,40,23,67,915,4,0,12,25,8,18,14,14,0,6,0,11,116,11,3,13,33,4,32,18,6,3,3,5,7,142,199,39,110,209,104,319,297,124,71,43,36,109,1656,0,0,0,0,0,0,3,0,4,0,0,13,28,217,49,189,399,225,665,885,491,243,225,191,300,4088,758,223,435,1093,1289,2835,4478,3014,2310,3634,5878,1551,27497
20801,571,7,4,0,3,6,5,16,13,10,12,30,15,115,0,0,0,0,0,4,4,8,7,17,44,21,103,25,10,25,20,30,56,133,88,58,75,141,52,719,0,0,0,0,0,4,0,4,6,3,13,356,384,57,15,32,61,70,222,690,810,855,2012,7938,1050,13810,8,0,7,14,19,74,258,228,78,153,286,153,1272,4,5,17,67,45,160,218,90,28,56,52,61,808,4,0,6,6,10,20,16,16,3,3,17,20,118,11,4,9,19,6,11,5,9,0,0,6,12,98,82,15,58,135,75,250,210,90,50,43,57,85,1156,0,0,0,0,0,0,0,0,0,0,0,18,27,107,28,100,238,162,515,718,429,161,256,423,345,3486,340,115,239,595,703,1820,3200,2315,1974,3625,10900,1891,27710
20802,866,4,0,5,8,6,24,33,24,20,12,31,26,184,0,0,0,0,0,7,22,16,14,34,43,22,159,62,12,36,57,52,178,248,145,79,89,82,72,1109,0,0,0,0,0,3,14,0,5,7,19,433,483,93,23,54,142,132,668,1855,1792,1810,3468,8719,1274,20043,0,0,19,23,31,177,505,406,139,230,323,177,2021,4,14,37,110,109,302,322,124,35,49,37,87,1225,3,0,9,16,7,25,31,17,9,6,10,19,158,11,7,23,28,14,24,15,6,5,10,3,14,149,169,38,88,201,115,393,368,143,68,66,55,128,1813,0,0,3,6,0,3,5,0,3,0,0,24,43,191,56,167,369,279,927,1240,701,254,359,431,452,5414,628,205,354,1030,1436,3177,5724,4392,3636,6087,11871,2407,40945
20803,603,0,0,0,4,0,10,37,14,21,17,21,10,133,0,0,0,0,0,0,13,15,21,29,40,25,140,26,7,19,47,40,144,235,130,72,69,44,45,882,0,0,0,0,0,0,0,0,3,4,3,349,364,37,12,41,91,100,491,1689,1838,2017,3575,5158,941,15983,0,0,3,11,21,208,564,387,148,178,204,180,1902,4,8,25,131,113,318,373,116,57,49,30,80,1298,0,0,5,14,14,41,40,18,13,14,8,36,186,8,9,12,31,17,30,11,9,4,5,3,3,138,76,18,79,213,136,439,334,134,64,47,26,110,1671,0,0,0,0,0,6,0,0,0,0,0,28,31,94,37,125,394,303,1040,1320,657,280,284,266,436,5239,389,146,284,929,1393,3103,5139,3983,3550,5632,6997,1906,33467
20804,206,0,0,0,0,0,4,8,6,0,0,10,3,33,0,0,0,0,0,0,0,5,5,7,19,14,42,17,0,3,9,10,25,51,30,21,26,41,19,259,0,0,0,0,0,0,0,0,0,0,3,123,132,30,0,9,21,22,81,287,263,315,671,3055,373,5125,0,0,0,0,4,25,81,83,27,56,126,46,455,0,0,12,25,18,51,78,39,16,20,28,26,303,0,0,0,3,5,4,3,3,3,0,0,3,31,11,3,9,4,7,4,8,5,0,0,0,4,45,25,12,34,54,23,76,84,48,14,24,25,39,458,0,0,0,0,0,0,0,0,0,0,0,5,6,38,13,51,83,54,168,256,178,51,110,184,119,1297,116,41,87,220,252,596,1188,968,808,1376,4325,669,10631
20901,751,0,0,0,0,4,11,36,29,16,19,24,23,168,4,0,0,0,0,3,11,11,21,34,40,20,139,48,11,21,48,45,148,284,157,87,114,85,82,1126,4,0,0,0,0,6,6,3,3,4,3,390,417,66,19,47,104,133,571,1818,1792,1871,3500,5534,1005,16457,6,0,0,14,14,157,502,367,154,178,169,137,1695,4,3,28,107,103,279,316,123,61,42,30,88,1185,4,0,10,19,17,19,35,19,4,3,9,24,166,13,0,21,35,11,27,13,3,6,6,0,17,145,73,28,110,263,162,459,371,141,68,48,32,125,1886,0,0,0,0,0,5,0,0,0,0,0,27,45,99,31,165,433,308,947,1245,651,293,276,246,418,5120,435,158,338,1006,1421,3178,5394,3950,3459,5516,7424,2014,34275
20902,670,4,0,3,5,8,23,53,15,10,9,11,25,167,5,0,0,0,0,0,14,13,14,26,20,13,106,56,11,35,78,85,217,318,116,65,78,49,96,1194,4,0,0,0,0,11,5,4,6,3,6,247,284,69,22,57,156,181,720,1790,1343,1185,2010,2206,619,10352,0,0,0,12,20,137,364,193,75,84,69,53,1003,3,9,28,75,77,218,198,53,30,29,22,62,805,3,0,10,17,12,19,20,13,0,6,0,27,120,10,0,16,27,13,26,20,7,3,3,0,10,137,74,21,120,267,156,437,399,129,76,36,35,138,1891,0,0,0,3,0,5,4,0,0,0,0,37,57,83,30,171,405,275,842,1002,396,191,155,134,324,4017,387,146,332,959,1501,2619,4384,2958,2376,3423,3247,1388,23726
20903,434,0,0,0,0,0,8,23,12,11,11,21,17,106,0,0,0,0,0,3,8,8,8,16,29,18,101,15,7,3,17,24,75,122,67,39,56,44,45,519,0,0,0,0,0,0,8,6,0,0,4,231,248,31,7,19,32,58,260,978,1062,1176,2250,3567,804,10243,3,0,0,5,12,56,216,188,82,113,101,99,873,5,0,14,50,33,139,165,57,27,14,21,53,565,0,0,5,8,11,8,13,7,3,3,5,12,72,0,0,3,9,5,7,11,0,4,0,0,13,53,42,9,29,86,51,128,125,51,24,19,15,55,628,0,0,0,0,0,0,0,3,0,0,0,12,24,43,16,46,159,105,346,519,304,134,154,135,241,2218,198,70,121,420,581,1537,2854,2212,1884,3243,4581,1331,19038
20904,2287,10,0,10,23,32,104,168,72,42,51,25,73,619,4,0,3,5,0,17,43,57,52,49,35,49,310,200,34,125,302,320,783,999,444,192,201,92,226,3927,0,0,3,3,7,18,28,19,15,9,3,1028,1138,250,49,188,529,743,2873,7620,6225,4799,6179,4432,2323,36196,7,0,4,34,71,537,1042,605,291,275,146,239,3244,7,8,76,283,265,665,625,185,91,70,24,137,2438,4,4,10,53,33,73,80,41,14,25,3,50,392,20,5,58,101,48,67,55,22,16,8,3,30,441,248,41,245,735,439,1080,969,295,144,101,50,285,4622,4,0,9,5,4,6,6,6,3,0,0,108,147,289,60,401,1207,857,2433,2776,1148,554,478,235,850,11285,1307,323,865,2738,4188,8163,14199,10043,7315,8594,5635,4162,67529
21001,392,0,0,0,7,4,11,19,8,9,5,16,10,102,4,0,0,0,0,0,5,6,10,13,19,16,74,16,11,22,28,41,135,197,99,72,76,49,60,796,0,0,0,0,0,0,5,7,0,0,5,174,196,36,12,33,62,64,362,975,979,971,1789,2637,516,8441,0,0,0,9,21,92,232,170,90,104,99,70,878,0,3,12,34,45,132,168,59,35,32,14,46,571,0,0,3,6,7,24,23,11,11,9,6,13,102,6,8,14,7,7,18,10,3,5,0,0,5,75,34,11,41,103,77,248,256,78,40,27,25,57,995,0,0,0,0,0,5,0,0,0,0,0,23,32,43,21,70,160,151,509,690,313,177,173,142,203,2652,272,93,181,534,1066,1814,2638,1863,1628,2606,3368,1031,17093
21002,170,0,0,0,0,0,6,11,7,7,8,9,12,59,0,0,0,0,0,0,0,10,5,12,14,9,49,4,0,6,15,7,25,51,33,16,12,12,29,214,0,0,0,0,0,0,0,0,0,3,5,141,155,15,0,12,27,22,134,544,590,569,999,1267,395,4574,0,0,0,6,5,36,99,74,21,40,34,45,359,0,0,13,32,24,71,80,26,11,5,11,26,294,0,0,0,12,0,8,5,5,0,0,4,7,40,3,0,4,12,3,4,0,5,0,0,0,0,28,9,8,20,50,35,64,65,22,16,3,3,23,318,0,0,0,0,0,5,0,0,0,0,0,10,18,9,8,33,113,71,183,255,131,51,52,42,110,1056,87,51,79,263,367,830,1546,1105,936,1500,1773,699,9229
21003,762,0,0,5,4,10,26,42,19,8,15,0,21,153,0,0,0,0,0,0,14,11,8,17,20,13,93,59,10,38,81,88,187,273,117,56,51,33,69,1070,5,0,4,0,3,8,3,9,3,0,3,245,276,77,10,66,177,220,757,1722,1332,1037,1745,1913,567,9629,0,0,3,12,9,117,271,190,87,109,48,51,898,0,3,19,58,63,172,173,54,22,19,13,31,623,0,0,3,15,17,18,31,11,7,6,3,16,133,0,0,25,33,12,19,11,5,4,3,0,3,122,60,13,71,226,127,370,307,108,60,33,26,117,1535,4,0,0,0,0,0,3,0,4,0,0,27,37,70,22,118,342,232,691,800,370,185,173,89,245,3344,313,90,240,811,1215,2283,3750,2610,2038,3030,2773,1176,20311
21004,243,0,0,0,3,3,13,28,8,9,7,8,4,77,0,0,0,0,0,0,4,12,4,10,18,7,49,10,3,6,15,26,60,124,53,26,23,13,29,382,0,0,0,0,0,0,4,6,4,0,0,159,169,19,3,10,41,49,244,985,1036,918,1184,1087,418,6002,0,0,0,3,9,119,258,128,69,78,26,69,762,0,0,8,50,51,139,129,51,18,14,3,29,492,0,0,3,9,5,16,23,7,3,3,0,17,97,0,3,6,16,6,10,5,3,0,0,0,4,60,32,4,32,114,70,166,125,40,30,9,5,47,668,0,0,0,0,0,0,0,0,0,0,0,19,19,29,9,52,200,142,452,542,231,126,112,42,179,2104,140,41,99,378,542,1326,2411,1927,1554,1886,1471,745,12527
21005,2893,14,3,13,32,45,139,205,59,39,34,18,91,686,0,0,0,0,0,17,52,45,29,33,15,50,234,303,38,166,577,540,1194,1354,549,325,266,162,356,5829,4,0,5,3,7,22,46,17,10,10,9,942,1068,341,67,265,966,1057,3476,7107,4491,3205,3908,2875,2085,29835,5,0,0,23,41,345,674,338,199,186,113,110,2043,4,0,57,185,212,371,346,126,72,45,29,69,1522,0,4,9,24,36,74,67,32,22,20,3,47,334,23,10,45,82,48,63,50,13,11,8,7,15,364,225,43,314,668,421,1068,874,272,164,106,45,253,4449,7,0,4,4,4,7,6,0,0,0,0,115,148,261,57,433,981,766,1937,2013,783,467,357,196,622,8866,1166,235,865,2637,3483,7244,11618,7023,4851,5424,3665,3399,51615
21101,1125,3,0,6,7,14,39,80,27,19,20,22,22,251,0,0,0,0,0,7,36,35,26,40,36,40,207,44,7,39,79,87,275,438,207,119,116,84,124,1628,6,0,0,3,0,10,12,0,0,4,0,475,513,62,28,88,186,253,1089,3488,3206,3073,4581,4602,1374,22019,9,4,4,9,43,316,716,397,234,221,151,200,2300,0,0,41,152,165,417,412,159,69,65,34,91,1602,6,0,8,22,24,39,61,18,11,10,8,39,255,10,4,30,47,18,35,30,9,6,5,5,9,216,120,32,100,351,204,577,511,180,75,57,32,151,2389,0,0,0,0,0,10,4,0,0,0,0,24,38,145,40,189,580,458,1391,1732,767,390,362,222,513,6796,715,244,469,1489,2351,4933,8356,5932,4902,6640,5937,2581,44552
21102,240,0,0,0,0,0,4,8,3,0,4,4,4,34,0,0,0,0,0,0,0,0,4,4,11,7,28,8,6,6,15,10,27,67,26,21,27,42,21,274,0,0,0,0,0,0,0,0,0,0,4,108,114,16,3,19,33,24,109,389,344,335,675,1750,327,4016,0,0,0,3,6,17,57,49,24,30,48,26,258,0,0,5,7,14,40,52,15,12,19,6,16,177,0,0,0,3,0,6,10,0,0,0,3,8,30,0,4,0,0,4,6,4,0,0,0,0,0,29,21,8,10,20,20,45,52,17,18,11,8,21,241,0,0,0,0,0,0,0,0,0,0,0,8,8,24,7,17,42,41,106,174,83,52,54,70,70,742,107,43,51,196,255,542,1062,722,580,991,2263,525,7337
21103,629,0,0,0,8,3,17,38,19,8,21,12,15,149,0,0,0,0,4,0,15,9,17,31,34,25,143,40,8,21,57,49,150,269,106,62,58,40,56,917,0,0,0,0,3,0,12,3,6,0,9,338,368,54,13,41,125,180,697,2127,1962,2005,3240,3718,927,15087,0,0,5,15,25,203,488,344,172,174,124,176,1714,0,3,37,107,136,299,349,114,43,42,19,74,1223,0,0,4,15,8,39,29,17,11,4,0,28,178,4,3,12,23,18,23,20,9,4,0,0,8,128,90,15,88,240,147,397,324,83,47,28,25,109,1606,0,0,0,4,0,10,0,0,0,0,0,28,48,101,27,146,414,337,968,1213,571,279,254,175,426,4902,448,148,285,966,1432,3391,5548,3962,3413,4907,4985,1822,31303
21104,472,0,0,5,6,0,22,16,5,10,15,3,12,94,0,0,0,0,0,3,11,3,3,12,17,10,64,23,11,15,43,30,101,154,93,54,57,34,43,648,0,0,0,0,0,3,4,0,0,0,3,212,220,33,7,33,98,103,418,1085,1045,983,1844,2505,490,8645,4,0,3,12,12,97,215,135,68,84,82,65,780,0,0,13,36,43,127,133,44,26,12,19,36,487,0,6,0,6,8,10,16,3,5,0,0,5,56,3,0,6,15,7,7,10,0,0,4,0,0,53,65,8,61,106,54,216,210,75,38,28,17,54,942,0,0,0,0,0,0,0,0,0,0,0,8,13,75,16,79,167,120,458,583,262,141,131,116,174,2331,390,105,211,562,797,1826,2881,1971,1654,2621,3226,924,17170
21105,892,7,0,4,4,12,22,64,38,20,26,20,34,254,0,0,0,0,0,16,27,31,33,50,26,40,239,27,6,22,42,49,209,322,173,87,83,59,90,1176,0,0,0,0,0,3,10,0,4,6,9,522,549,62,23,38,102,166,818,3373,3267,3018,4170,3856,1580,20469,6,0,0,21,50,245,618,412,199,181,106,198,2047,0,5,41,179,226,468,433,149,76,41,26,136,1780,0,0,7,37,30,46,69,31,14,12,0,50,295,8,0,16,40,26,30,21,3,0,0,0,3,160,67,17,111,338,215,548,386,133,57,45,26,155,2096,0,0,0,5,0,3,0,0,0,0,0,44,57,90,26,180,617,533,1339,1529,735,357,283,163,585,6442,433,191,375,1374,2208,4776,8218,6172,4964,6387,5271,2946,43310
21201,714,4,0,3,4,9,45,65,30,12,15,6,21,215,0,0,0,0,0,6,33,27,30,21,25,34,176,33,10,21,50,55,174,229,94,59,40,35,67,855,0,0,0,0,0,10,18,6,7,3,3,427,482,64,13,36,115,181,970,3399,2818,2374,2806,2158,1156,16091,5,4,0,14,32,305,516,290,162,142,64,147,1685,3,6,36,153,149,328,306,97,44,33,12,72,1225,3,0,6,29,17,42,52,30,11,12,0,38,245,14,0,16,43,21,32,18,9,5,0,0,10,176,64,15,83,314,185,396,299,98,37,24,14,92,1616,3,0,0,0,0,7,0,0,0,0,0,43,61,88,22,150,556,406,1101,1190,521,255,206,94,401,5001,417,128,299,1022,1601,3530,6754,4991,3842,4114,2867,2155,31730
21202,1285,3,0,9,11,19,53,81,28,22,29,11,42,304,0,0,0,3,3,4,29,20,25,20,26,36,170,97,18,53,137,146,365,499,203,112,112,70,124,1935,0,0,0,3,0,9,8,5,0,3,3,560,595,113,19,96,254,318,1413,3730,2941,2464,3398,3263,1430,19437,4,0,0,16,45,249,558,311,144,160,97,149,1743,3,0,24,125,139,304,290,104,53,40,20,58,1170,0,0,4,19,19,40,37,20,8,6,4,26,195,12,3,26,46,27,41,27,10,8,3,3,11,222,106,23,133,355,172,497,472,142,81,58,25,145,2208,0,0,0,0,5,4,3,0,0,0,0,58,78,127,29,198,557,402,1134,1387,593,294,268,160,462,5613,635,165,448,1375,2062,4267,7419,5000,3796,4720,4128,2440,36460
21203,2212,9,0,11,14,25,106,156,69,36,31,19,71,545,9,0,3,0,0,16,62,47,40,51,32,64,316,134,23,85,238,197,528,680,274,162,138,77,158,2690,9,0,0,0,4,17,45,16,8,12,3,1089,1203,182,39,157,487,612,2865,8036,6377,4854,5594,3591,2315,35110,4,0,8,32,91,573,921,499,253,234,95,189,2897,7,8,46,225,225,541,490,161,62,48,22,104,1948,3,5,10,50,39,67,75,37,17,12,9,48,364,23,4,38,77,36,48,65,19,10,7,5,16,334,170,44,176,524,303,725,628,208,76,70,33,217,3185,0,0,0,6,3,3,5,0,0,0,0,87,115,216,64,278,914,701,1956,2179,928,426,375,154,663,8841,1092,185,595,1963,2773,6907,13551,9843,6965,7489,4449,3755,59569
21204,1949,5,6,5,27,21,81,112,40,22,27,11,45,403,0,0,0,0,3,15,29,35,16,22,26,49,186,219,33,126,301,310,748,942,416,217,195,123,196,3829,3,0,0,5,6,27,40,15,9,10,3,742,859,247,50,205,576,722,2682,5593,3636,2641,3280,2587,1588,23791,3,0,5,23,117,402,657,350,191,193,87,112,2142,0,14,96,207,176,393,387,127,66,58,26,81,1638,3,0,16,33,29,41,47,21,13,12,7,50,275,34,5,53,80,35,70,63,27,12,3,0,29,403,274,61,294,563,354,1040,915,371,171,99,58,279,4471,6,0,3,8,8,15,4,5,0,0,0,116,161,320,79,467,914,717,1951,2082,895,457,368,182,660,9090,1322,313,925,2512,3737,7150,10914,6294,4113,4760,3345,3085,48451
21205,1409,0,0,8,8,18,35,63,37,19,27,30,28,264,4,0,0,4,4,19,19,23,21,30,40,29,189,114,29,67,122,108,350,518,273,149,168,151,122,2171,0,0,0,6,0,7,21,3,3,11,11,741,802,148,46,136,286,332,1325,3288,2783,2513,4445,6726,1580,23599,6,0,15,18,33,249,533,378,172,204,181,142,1925,10,19,87,165,138,309,338,108,77,54,46,89,1440,9,5,9,16,8,34,49,24,4,14,10,37,219,15,12,31,44,17,31,24,12,6,7,0,9,200,266,61,153,305,197,611,581,222,118,78,68,174,2838,0,0,0,3,0,8,3,0,0,0,0,47,69,313,96,294,554,402,1249,1522,741,376,355,304,491,6693,1290,392,711,1828,2411,5124,8035,5408,4169,6490,8701,2863,47424
21301,2091,7,0,10,21,30,75,138,49,31,37,17,68,482,0,0,0,0,4,15,40,34,18,29,23,39,211,194,24,133,308,277,768,1010,403,236,225,129,213,3939,4,3,3,9,5,28,29,10,7,6,3,702,800,229,44,219,592,665,2510,5041,3241,2615,3273,2705,1628,22758,3,4,7,40,89,408,723,380,192,222,113,144,2323,5,6,129,257,216,383,431,139,67,76,32,86,1823,9,5,23,39,30,47,80,55,16,14,5,66,380,46,18,98,97,49,92,110,33,15,18,7,32,619,325,52,345,680,367,1052,976,300,186,125,63,275,4745,7,0,3,7,4,11,0,0,0,0,0,154,198,388,88,604,1123,757,1997,2319,902,469,459,221,766,10091,1352,297,1082,2701,3781,6812,10090,5657,4068,4788,3559,3201,47391
