SA3_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
10802,9,38,29,117,79,16,5,8,4,30,329,0,0,0,7,0,18,23,5,0,0,0,11,64,0,0,0,0,0,0,10,10,3,7,0,7,41,7,8,17,51,78,179,121,28,14,6,4,77,591,0,0,0,0,0,9,6,5,3,0,0,186,205,7,11,26,111,157,649,1113,545,304,231,104,563,3830,0,0,5,26,33,120,126,31,13,12,4,63,430,0,3,43,155,97,125,84,13,0,6,0,66,596,0,0,3,11,5,15,7,0,0,0,0,9,64,4,0,29,64,22,30,7,0,0,0,0,18,169,19,19,131,327,195,324,134,24,3,6,0,182,1359,0,0,7,4,0,6,0,0,0,0,0,30,52,23,19,224,582,359,615,359,64,18,27,3,370,2664,116,100,321,1275,1878,2546,2577,987,499,370,221,1441,12326,0,0,0,10,12,35,129,153,92,102,73,8,617,0,0,0,10,35,85,143
10803,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,7,7,19,13,5,7,5,18,85,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,6
10804,7,25,30,127,118,31,15,5,7,30,403,0,0,0,6,6,23,24,10,3,4,3,9,87,0,0,0,0,0,10,12,8,15,8,4,12,67,12,3,10,51,69,209,181,47,15,16,5,96,702,0,0,0,0,0,7,4,4,0,5,0,386,402,17,7,24,110,158,934,1891,1156,783,718,472,936,7190,0,0,4,21,50,230,308,78,24,23,6,111,869,0,6,52,197,160,257,112,15,5,4,0,87,901,0,0,4,17,8,14,16,3,0,0,0,24,96,9,0,27,74,13,29,9,0,0,0,0,20,188,31,7,125,330,204,384,148,34,15,13,13,142,1436,0,0,0,0,0,7,3,0,0,0,0,23,45,41,17,207,650,431,917,599,141,49,45,24,405,3532,167,101,337,1613,2694,4187,4630,2124,1301,1133,782,2233,21301,7,0,0,3,6,42,234,370,246,315,244,13,1472,0,0,0,14,20,97,230
10805,6,32,38,127,103,25,3,7,5,30,372,0,0,0,0,8,23,28,6,5,0,0,19,87,0,0,0,0,0,7,11,3,3,4,5,9,41,13,3,4,72,94,214,162,30,9,0,0,77,686,0,0,0,0,0,12,3,0,0,3,0,249,273,20,14,18,153,198,797,1393,593,388,266,148,695,4682,0,0,9,16,40,147,117,33,12,6,3,66,446,4,9,41,130,79,152,85,11,3,4,0,63,573,0,0,7,15,3,10,9,0,0,0,0,24,66,5,3,44,70,17,28,7,0,0,0,0,28,208,17,12,154,355,202,299,118,17,11,4,9,147,1346,0,0,4,0,4,0,0,0,0,0,0,32,42,32,24,246,584,355,635,336,71,23,18,10,349,2682,140,101,356,1446,2121,3002,3157,1119,664,467,280,1685,14540,4,0,0,9,10,40,155,230,135,129,99,10,817,0,3,4,11,10,84,155
10901,3,38,24,85,80,22,8,8,4,29,311,0,0,0,0,4,8,18,6,4,0,0,9,49,0,0,0,0,0,4,7,13,4,11,11,0,51,16,9,0,54,44,112,104,23,15,9,5,42,423,0,0,0,4,0,3,3,9,0,4,0,346,360,20,12,14,144,139,677,1586,1031,724,725,418,803,6294,0,0,8,20,56,169,208,68,28,22,7,84,678,0,6,34,146,85,165,91,12,12,9,4,48,608,0,0,4,15,8,22,18,5,0,0,0,10,86,6,3,32,70,20,25,11,0,0,5,0,13,190,19,15,119,279,143,219,101,20,10,3,5,91,1025,0,0,0,3,0,0,0,0,0,0,0,26,31,28,26,202,531,326,605,427,108,47,36,16,269,2614,112,79,277,1048,1316,2490,3489,1866,1213,1094,656,1687,15328,4,0,0,4,4,34,200,354,304,322,183,15,1431,0,0,0,7,10,55,139
10902,0,7,5,13,7,3,3,0,0,8,40,0,0,0,0,0,3,10,4,0,3,0,7,25,0,0,0,0,0,0,4,0,0,0,0,0,12,9,0,0,14,18,32,22,7,0,0,0,14,120,0,0,0,0,0,4,5,0,0,0,0,80,90,9,3,7,37,41,163,311,165,109,92,60,234,1230,0,0,0,11,3,25,24,15,7,0,0,22,102,0,0,17,28,21,28,13,3,0,5,0,15,119,0,0,0,3,0,0,3,0,0,0,0,0,13,0,0,11,7,4,0,0,0,0,0,0,3,26,3,5,29,42,29,42,17,0,0,0,0,33,207,0,0,0,0,0,0,4,0,0,0,0,4,11,5,8,58,90,52,98,57,19,8,7,3,76,476,40,23,84,239,291,519,683,328,182,151,118,482,3141,0,0,0,0,3,19,52,78,45,66,57,4,329,0,0,0,0,0,16,19
10903,3,15,12,47,43,12,0,4,3,21,163,0,0,0,4,5,17,8,0,0,0,4,5,44,0,0,0,0,0,6,13,8,7,8,0,14,52,8,0,6,23,27,70,45,11,9,5,0,31,227,0,0,0,0,0,3,4,3,0,0,0,232,246,20,6,21,69,89,490,1054,592,354,316,198,617,3834,0,4,0,13,27,120,103,34,10,5,6,50,372,0,4,38,98,54,87,40,6,0,0,0,49,387,0,0,0,5,9,11,9,3,0,0,0,13,58,4,7,14,29,5,8,4,0,0,0,0,10,72,8,4,51,135,72,118,66,11,9,0,0,76,546,0,0,0,0,0,0,0,0,0,0,0,20,19,14,14,103,285,170,347,223,58,17,13,3,208,1456,112,83,197,848,1212,1923,2383,1148,636,501,338,1382,10764,10,9,0,12,10,46,181,231,170,154,116,22,955,3,4,4,14,10,55,92
11001,0,19,18,62,42,10,4,4,3,5,172,0,0,0,0,0,6,11,5,0,0,0,6,36,0,0,0,0,0,0,8,0,0,6,0,5,25,10,5,3,38,42,73,52,20,3,8,0,29,284,0,0,0,0,0,0,0,0,0,0,0,231,236,13,11,11,80,111,431,901,474,313,360,237,536,3475,3,0,3,16,33,102,135,39,13,9,5,58,409,6,0,31,66,57,105,44,7,6,0,0,32,346,0,0,3,3,0,4,3,3,0,0,0,4,31,0,0,21,40,15,3,0,0,0,0,0,8,90,15,10,66,137,87,137,75,11,7,3,3,54,597,0,0,3,0,0,4,3,0,0,0,0,12,24,21,10,125,261,189,365,258,63,28,15,5,173,1505,86,40,180,628,791,1487,2010,987,577,601,406,1046,8835,15,5,0,10,5,32,158,194,141,176,161,13,893,0,0,3,10,14,50,88
11002,5,23,21,65,43,6,0,0,0,23,196,0,0,0,3,0,14,7,6,0,5,0,0,44,0,0,4,0,0,4,8,3,4,3,0,9,44,8,15,12,69,61,114,72,11,0,0,3,51,407,0,0,0,0,4,5,7,6,0,0,0,186,206,21,24,29,163,136,571,936,387,240,179,111,523,3321,3,0,0,19,30,99,89,22,8,3,0,44,315,0,0,30,93,57,82,42,14,5,4,0,28,352,4,0,5,16,4,8,8,0,0,0,0,5,47,5,9,34,51,9,14,0,0,0,0,0,17,138,22,8,125,204,125,172,78,4,3,0,0,101,843,0,0,3,0,0,6,0,0,0,0,0,13,19,31,27,197,388,230,369,220,38,14,5,7,205,1716,135,104,290,1059,1327,1869,2068,789,419,308,211,1188,9756,21,5,7,14,17,59,195,198,112,126,92,10,862,4,0,0,11,19,52,90
11003,0,6,5,18,25,8,0,0,0,4,70,0,0,0,0,0,3,7,0,0,0,0,4,26,0,0,0,4,0,3,9,3,4,6,0,18,41,5,3,11,31,28,43,32,3,3,3,0,27,183,0,0,0,0,0,0,3,0,0,0,0,129,142,10,11,13,49,56,252,625,380,235,247,167,443,2505,0,0,6,11,18,80,74,23,11,7,3,48,297,0,4,12,37,36,46,22,4,0,0,0,21,188,0,0,3,3,3,5,0,3,0,0,0,7,31,3,5,14,24,11,5,5,0,0,0,0,16,85,14,12,97,147,66,98,51,5,0,3,0,64,568,0,0,0,5,0,0,0,0,0,0,0,25,32,24,20,138,223,142,239,153,36,23,13,10,182,1194,71,47,180,438,467,890,1321,726,423,424,294,896,6174,12,0,0,0,3,30,103,167,133,135,108,14,699,4,0,0,7,3,19,27
11004,0,20,21,102,66,31,8,6,3,33,295,0,0,0,8,3,22,26,9,4,3,0,11,92,0,0,0,0,0,6,19,14,9,10,5,21,81,14,4,15,63,68,147,145,34,24,6,10,82,615,3,0,0,0,0,5,9,5,0,0,0,496,527,34,14,24,131,159,900,2010,1313,872,860,523,1215,8063,3,3,6,44,66,254,304,89,34,19,11,127,960,0,4,53,222,121,201,115,25,10,8,3,58,808,0,0,9,20,23,25,15,5,0,0,0,15,113,8,9,58,101,29,24,16,0,0,0,0,21,274,29,13,166,387,259,363,175,33,13,14,16,198,1655,0,0,0,5,4,4,0,0,0,0,0,39,55,36,32,292,772,496,877,626,145,55,43,31,466,3859,152,79,408,1516,1988,3366,4499,2376,1435,1301,847,2499,20461,24,3,4,10,22,63,339,521,359,418,299,27,2097,4,0,0,17,20,80,148
11101,4,28,52,161,168,63,53,34,37,64,664,0,0,6,4,5,16,37,22,9,11,14,26,156,0,0,0,0,0,9,19,21,19,16,14,17,114,11,10,26,87,107,283,365,112,47,59,18,135,1256,0,0,0,0,4,6,10,0,3,0,0,727,748,18,16,49,150,241,1053,2882,2277,1940,2169,1704,1728,14233,3,0,5,33,86,380,530,237,73,73,27,162,1612,0,9,53,263,202,398,249,68,32,14,4,112,1404,0,0,7,24,12,22,21,12,5,5,0,20,127,11,8,45,112,32,40,23,0,0,0,0,32,297,42,19,173,528,337,564,338,88,28,10,14,235,2377,0,0,4,0,7,3,8,3,0,0,0,37,61,59,38,288,961,673,1411,1169,409,131,93,50,599,5880,212,138,462,1945,3022,4962,6670,4079,2918,3078,2276,3343,33105,0,0,0,0,0,11,174,459,443,645,475,5,2215,0,0,0,10,10,101,206
11102,6,23,29,111,125,45,30,21,3,45,448,0,0,0,5,6,19,26,8,3,4,0,15,91,0,0,0,0,0,0,14,14,7,10,4,19,74,19,11,9,54,66,208,208,66,33,20,9,103,799,0,0,0,0,0,0,8,3,0,4,0,447,465,23,22,21,111,151,831,2159,1397,1077,1009,623,1126,8560,4,0,5,15,45,227,289,82,49,16,7,112,866,5,4,37,175,118,249,129,32,6,3,0,74,834,0,0,7,21,10,23,16,8,4,4,0,25,118,7,5,40,70,24,31,13,4,0,0,0,17,220,29,9,124,369,211,349,193,35,14,8,13,157,1523,0,0,5,0,3,6,4,0,0,0,0,30,48,44,26,220,656,414,885,643,164,76,39,32,414,3615,143,103,341,1346,2015,3415,4557,2461,1718,1444,900,2203,20640,0,0,6,0,8,30,140,382,315,400,262,9,1533,0,0,3,3,17,57,153
11103,13,58,66,203,202,99,39,23,39,77,823,0,0,3,5,4,32,53,20,12,17,7,23,186,0,0,0,0,0,4,26,21,18,25,11,21,128,34,12,35,133,111,336,340,120,56,51,32,142,1416,0,0,0,5,4,3,11,6,3,3,0,997,1026,47,19,53,241,275,1321,3388,2569,2182,2556,2200,2088,16942,5,0,13,54,103,423,791,283,125,101,48,222,2164,0,3,91,301,248,468,312,75,31,17,6,138,1697,0,0,5,16,19,43,34,11,7,5,6,33,177,23,9,101,139,35,51,26,0,0,6,0,44,436,76,28,253,643,431,746,442,91,31,18,18,293,3072,0,0,0,3,4,3,7,0,0,0,0,47,66,105,43,463,1157,842,1723,1605,466,192,145,80,779,7614,316,150,668,2347,3189,5668,8205,5051,3720,3976,3176,4195,40668,3,0,0,0,5,18,259,799,762,1238,1008,16,4121,0,5,0,14,37,160,380
11201,10,40,49,156,152,37,22,19,20,57,559,0,0,4,3,3,22,24,12,5,9,4,9,100,0,0,0,0,0,7,21,13,9,4,9,16,89,18,4,20,65,45,146,159,48,22,15,13,71,616,0,0,0,0,0,9,9,3,0,0,0,475,504,22,14,35,168,192,933,1841,1110,700,693,556,1106,7374,0,0,6,32,53,224,262,86,39,29,14,114,853,0,7,71,290,180,287,152,30,4,3,4,139,1176,0,0,6,23,10,11,24,0,0,0,0,14,91,5,0,43,73,21,21,16,0,0,0,0,20,205,22,13,114,289,199,322,151,36,12,5,8,159,1336,0,0,0,0,5,4,0,0,0,0,0,29,35,29,25,244,711,473,865,606,150,54,43,20,465,3697,128,88,372,1439,1971,3610,4463,2113,1238,1132,964,2341,19852,4,0,0,3,11,28,180,273,204,307,279,13,1304,0,5,0,13,26,130,288
11202,8,39,59,172,119,30,4,5,0,40,476,0,0,0,4,9,16,16,7,0,0,4,14,81,0,0,0,0,0,0,23,5,11,0,0,13,52,17,4,18,73,82,204,168,45,9,17,5,92,720,0,0,4,0,5,3,0,0,0,0,6,302,314,28,12,41,163,228,999,1898,968,585,499,260,797,6463,0,0,3,37,55,260,241,84,26,18,9,79,808,5,4,42,224,143,220,123,21,5,5,0,84,869,0,0,7,26,12,21,13,5,0,0,0,15,95,12,6,46,78,32,23,9,0,0,0,0,38,243,30,16,161,441,246,360,159,25,19,11,4,192,1661,0,0,0,6,3,5,0,0,0,0,0,27,41,44,28,256,816,496,880,544,134,49,34,11,434,3728,139,95,377,1618,2000,3485,4135,1785,928,749,437,1824,17570,7,0,0,8,24,62,249,333,227,195,153,18,1281,4,6,0,17,22,119,204
11203,14,38,63,166,159,30,25,17,15,72,604,0,0,0,3,5,24,22,13,4,6,9,9,88,0,0,0,0,0,5,22,12,5,5,7,9,74,12,0,16,69,76,237,223,68,25,17,8,85,833,0,3,0,0,4,6,14,0,0,3,0,516,540,22,9,39,160,220,1100,2344,1336,910,845,549,1217,8747,0,5,3,40,68,258,364,103,41,15,7,107,1013,3,5,75,285,173,284,194,38,7,11,3,133,1213,0,0,3,26,10,35,21,3,0,0,0,26,138,7,9,37,93,21,32,21,0,4,0,0,17,239,39,19,132,376,260,474,231,50,9,7,4,207,1813,0,0,3,0,0,3,3,0,0,0,0,45,52,52,39,251,819,534,1089,839,192,66,41,16,535,4469,203,146,395,1856,2799,4436,5377,2516,1478,1248,806,2717,23976,0,0,0,5,3,30,192,315,259,267,209,14,1295,5,4,0,12,24,119,237
11301,6,25,16,59,48,17,3,4,0,16,198,0,0,3,4,0,9,11,3,0,0,0,9,45,0,0,0,5,0,5,20,3,9,0,6,17,61,19,3,6,38,45,104,80,31,10,7,4,59,404,0,0,0,5,5,9,10,5,0,0,0,246,282,27,17,25,105,134,656,1365,806,531,467,285,795,5208,0,0,4,19,44,130,162,56,27,12,7,63,522,0,0,24,118,67,79,43,10,7,0,0,31,387,0,0,3,6,6,13,4,0,0,0,0,4,34,3,0,20,28,4,21,4,0,0,0,0,7,95,12,5,88,184,90,165,88,13,0,11,3,92,753,0,0,0,0,3,3,0,0,0,3,0,29,40,21,9,134,360,204,409,309,88,31,23,16,221,1832,133,61,205,818,936,1845,2748,1448,838,730,453,1476,11692,5,0,4,8,7,33,270,320,228,236,139,21,1274,3,0,5,7,7,60,95
11302,3,3,4,21,13,5,0,0,0,4,51,0,0,0,0,0,7,3,3,0,0,0,4,17,0,0,0,0,0,0,6,3,0,0,0,5,18,3,3,7,10,11,35,24,9,6,0,0,10,112,0,0,0,0,0,0,0,0,0,3,0,85,91,6,3,13,24,40,153,350,241,143,123,46,240,1375,0,5,0,7,14,30,39,11,7,4,4,31,147,0,0,16,39,12,34,12,0,0,0,0,18,126,0,4,0,7,0,0,4,0,0,0,0,0,15,0,0,3,12,0,5,0,0,0,0,0,0,27,8,0,35,56,23,44,28,4,0,0,0,30,234,0,0,0,0,0,0,4,0,0,0,0,6,8,9,7,58,122,48,119,87,19,6,3,3,79,571,41,28,90,276,356,574,817,465,246,197,102,534,3721,0,0,0,0,0,18,47,59,64,69,54,0,326,0,0,0,5,4,13,29
11303,10,27,26,96,91,30,18,18,6,25,352,0,0,0,0,7,24,30,13,5,3,0,9,90,0,0,0,0,0,3,17,9,14,11,5,11,83,14,4,16,89,70,163,129,42,15,8,13,70,628,0,0,0,0,4,5,3,0,3,0,7,552,577,28,8,41,165,186,939,2374,1571,1123,1118,704,1343,9602,5,3,6,42,58,295,385,109,52,34,15,145,1153,0,5,45,189,124,223,136,16,6,8,0,69,817,0,0,11,21,10,21,9,8,0,3,0,14,100,6,5,41,79,19,25,16,3,0,4,0,11,218,34,14,171,398,218,340,165,39,9,17,7,187,1605,0,0,0,0,0,8,0,0,0,0,0,51,60,46,25,270,732,441,911,713,176,69,64,26,475,3952,168,102,397,1525,2000,3592,5279,2846,1811,1700,1089,2766,23271,10,0,0,12,12,56,343,591,431,510,320,32,2309,4,0,5,11,22,102,185
11401,12,49,66,161,160,54,15,12,9,52,583,0,0,5,3,7,23,39,18,0,3,0,24,123,0,0,0,0,0,9,19,13,10,7,0,25,84,11,8,18,89,125,286,248,50,25,16,20,126,1018,0,0,0,4,0,6,13,3,0,0,0,540,583,18,14,50,195,286,1246,2453,1267,854,765,467,1304,8921,0,0,3,33,79,259,280,96,28,17,20,119,944,0,3,75,231,171,300,137,36,7,6,3,134,1116,0,0,5,24,17,29,16,5,0,4,0,17,109,11,8,43,85,28,41,6,0,0,0,0,13,245,41,20,213,502,309,461,173,40,10,3,9,254,2045,0,0,3,0,4,7,0,0,0,0,0,39,67,63,31,341,873,614,1101,626,180,50,32,35,570,4528,261,164,559,2250,3569,5135,5636,2438,1434,1210,794,3069,26523,0,0,0,5,5,34,220,355,307,376,263,4,1563,0,0,6,22,39,145,276
11402,3,24,6,47,61,25,9,16,5,22,209,0,0,0,0,4,9,9,0,5,5,3,11,40,0,0,0,0,0,3,9,11,7,3,5,9,46,3,0,6,20,23,65,82,32,19,9,8,52,334,0,0,0,4,0,0,3,7,0,0,0,293,314,14,6,20,68,72,410,1094,799,546,610,554,794,4980,0,0,3,13,34,124,157,66,24,25,5,74,519,0,0,19,94,51,120,95,23,4,13,0,50,472,0,3,3,6,0,7,8,0,0,0,0,10,45,3,0,8,26,9,10,5,0,0,0,0,4,62,16,16,56,120,69,166,96,33,14,6,11,97,691,0,0,0,0,0,0,0,0,0,0,0,9,15,28,20,87,254,163,431,357,124,43,43,17,241,1804,125,79,174,708,984,1991,2788,1548,948,1026,956,1606,12935,0,4,0,3,5,16,114,188,152,224,254,6,975,0,0,0,8,11,55,123
11501,32,61,55,156,234,95,73,110,117,89,1032,4,0,0,8,0,29,40,22,15,14,30,32,186,0,0,0,0,0,3,15,16,13,22,39,40,151,51,14,44,89,77,182,292,185,119,132,109,166,1459,0,0,0,0,3,3,0,0,3,4,11,1198,1237,89,31,92,229,246,1089,2909,2961,2616,4585,6467,2822,24137,3,0,7,23,38,222,408,290,140,191,151,192,1666,7,16,36,86,85,177,175,70,35,28,10,78,804,0,0,0,8,4,10,22,12,3,8,3,11,82,15,3,22,30,11,22,14,3,5,0,5,12,143,96,24,85,145,90,206,256,84,69,61,30,128,1275,0,0,0,0,0,3,4,0,0,0,0,19,29,122,41,156,289,228,641,887,463,255,292,192,445,4000,644,231,393,1164,1460,3594,5917,4674,3799,6009,7864,4109,39857,5,0,0,0,0,10,57,169,289,645,1037,15,2235,0,3,0,8,14,63,138
11502,0,9,10,26,39,18,20,22,10,23,169,0,0,0,0,0,0,5,7,4,0,5,15,35,0,0,0,0,0,4,4,0,5,3,6,10,26,6,0,9,20,11,34,54,23,26,22,19,29,251,0,0,0,0,0,4,0,4,0,0,0,165,178,9,4,8,51,35,197,532,403,391,631,953,587,3805,4,0,0,10,13,34,64,45,17,27,27,37,275,0,0,6,23,15,37,38,12,10,5,3,26,185,0,0,0,3,0,0,0,3,0,0,0,6,14,0,0,5,6,0,5,0,0,0,0,0,0,25,13,0,14,23,27,53,38,28,12,8,8,30,251,0,0,0,0,0,0,0,0,0,0,0,3,11,13,6,30,75,56,140,143,86,38,46,36,94,759,81,39,62,273,317,705,1108,749,627,894,1271,892,7014,0,0,0,0,0,4,24,47,54,96,139,3,378,0,0,0,4,0,26,36
11503,5,11,8,20,27,10,7,5,4,17,105,0,0,0,0,0,7,9,4,0,0,4,10,30,0,0,0,0,0,3,9,11,4,3,3,12,43,4,0,0,3,9,39,41,17,15,10,4,17,161,0,0,0,0,0,0,0,0,0,3,0,143,144,10,3,11,36,31,207,680,539,473,537,441,460,3424,0,0,0,4,15,44,94,39,18,28,7,29,277,0,0,7,22,16,48,37,13,4,4,0,10,166,0,4,0,0,4,0,0,0,0,0,0,0,13,5,0,7,6,4,5,0,0,0,0,0,4,35,12,6,23,45,26,55,50,17,4,0,0,35,266,0,0,0,4,0,0,0,0,0,0,0,6,9,22,12,41,80,61,150,184,68,22,33,11,87,770,67,37,70,257,305,735,1374,945,675,780,615,747,6608,0,0,0,3,0,13,34,89,76,127,139,0,480,0,0,0,0,6,15,36
