SA3_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
31305,399,249,185,249,310,312,240,116,34,2096,3,0,8,10,15,31,7,7,5,91,3521,2380,1721,2925,4345,5145,5746,3802,1479,31057,52,18,46,59,36,25,26,3,0,264,36,21,19,33,24,14,17,4,4,166,0,0,3,6,4,9,10,4,0,33,3,3,0,0,0,0,0,0,0,8,17,6,27,14,3,5,0,0,0,67,24,37,41,32,59,42,30,16,5,283,41,43,66,48,57,50,30,15,5,357,5408,3476,3274,3577,3806,3159,2505,1068,383,26661,695,453,506,602,661,600,553,390,200,4653,9811,6429,5678,7358,9061,9110,8951,5310,2068,63771
31401,747,406,284,407,450,354,223,86,21,2971,66,36,15,48,41,25,19,14,6,265,7932,5161,3174,5409,7748,6842,5395,2837,676,45190,195,55,114,214,91,66,38,17,3,801,84,26,37,81,40,27,11,0,0,301,6,3,6,5,9,10,3,0,0,49,0,0,0,0,0,0,3,0,0,7,44,7,17,37,14,4,8,7,0,140,11,37,29,54,54,26,7,0,0,221,59,45,49,90,68,30,20,4,0,369,9557,5395,5484,6023,5682,3583,2029,737,155,38641,727,460,475,564,591,443,378,198,71,3895,18640,11195,9403,12494,14336,11072,7923,3812,911,89786
31402,940,531,527,597,511,335,178,85,31,3745,37,19,22,29,24,20,30,34,45,252,7574,4155,4106,5620,5722,4450,3676,2148,799,38246,811,167,486,815,216,120,80,18,3,2724,243,56,103,198,81,27,9,5,0,725,13,8,0,6,6,8,4,0,0,56,10,0,4,3,0,0,0,0,0,16,631,84,523,485,52,32,31,3,0,1846,44,45,98,69,55,29,18,4,0,372,688,133,625,561,108,64,49,7,0,2232,10255,6106,7606,5787,4154,2291,1250,512,172,38140,1207,618,939,829,596,353,286,166,88,5086,20910,11311,14034,14057,11021,7404,5394,2865,1070,88063
31403,377,212,211,213,206,192,114,27,19,1578,18,12,7,11,12,15,12,4,0,90,2794,1821,1775,2345,2562,2716,2461,1256,410,18136,141,25,125,145,37,24,21,0,4,532,47,19,27,35,17,8,5,0,3,157,0,3,4,3,0,0,0,3,0,16,0,0,0,0,3,0,0,0,0,6,54,7,38,43,0,0,0,0,0,147,10,28,35,33,27,14,14,0,0,159,66,30,79,76,28,16,14,5,0,318,4277,2852,3274,2692,1996,1318,923,370,104,17802,547,341,393,339,341,235,185,88,24,2501,7933,5131,5746,5720,5044,4346,3638,1741,546,39846
31501,284,144,141,128,97,95,44,13,3,950,9,0,4,0,0,6,3,0,0,16,4255,2379,2214,2055,2244,2047,1283,515,99,17111,19,0,11,16,3,3,0,0,0,57,3,9,13,7,11,9,0,11,0,56,0,0,0,0,0,0,0,0,0,3,14,0,9,7,8,0,0,0,0,38,4,0,11,3,0,0,0,0,0,14,9,12,8,8,13,12,10,0,0,78,29,12,26,20,23,14,9,0,0,132,2298,1180,1574,1126,1113,944,599,213,29,9082,1015,747,1144,877,737,629,320,145,17,5630,7641,4329,5011,4136,4144,3668,2239,892,150,32207
31502,204,81,135,109,84,67,19,12,0,713,6,5,5,5,3,0,3,0,0,33,2753,1617,1754,1862,1900,2012,1184,582,130,13792,33,13,54,43,9,14,0,3,0,161,38,5,25,23,3,7,0,0,0,102,0,0,0,0,0,0,0,0,0,4,100,46,49,37,33,33,7,3,0,315,18,0,8,17,0,0,0,0,0,46,7,10,14,7,4,10,0,0,0,60,126,59,77,68,35,40,5,5,0,424,3214,1962,2532,1555,1199,847,361,158,26,11859,674,539,748,563,515,450,229,125,40,3879,6866,4206,5215,4149,3689,3397,1781,878,197,30377
31503,75,30,54,31,48,39,18,9,4,295,3,0,0,0,0,3,5,0,0,19,1468,776,922,1099,1410,1840,1458,741,308,10028,3,0,12,3,4,6,0,0,0,30,4,0,13,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,10,0,0,4,5,9,7,0,0,0,26,4,0,7,7,9,7,0,0,0,38,1339,720,919,568,470,507,266,132,26,4947,352,223,276,239,283,349,210,128,54,2111,3170,1732,2168,1924,2188,2705,1945,1012,389,17238
31601,458,252,205,265,278,266,174,83,40,2027,5,5,0,0,4,15,7,0,0,33,3902,2612,1667,2737,3826,3746,3828,2923,1229,26476,97,79,192,99,36,20,11,0,0,541,40,21,43,50,23,10,4,0,3,191,19,8,10,16,7,14,12,3,0,94,0,0,0,0,0,0,0,0,0,3,45,18,92,33,3,0,0,0,0,191,22,15,26,33,36,28,16,7,0,183,68,34,120,67,36,27,16,7,0,379,6100,4369,3622,3783,3605,2508,1839,825,288,26940,610,529,501,479,429,332,387,267,241,3776,10901,7717,6230,7345,8080,6720,6147,4052,1772,58956
31602,595,310,295,398,389,396,318,148,44,2896,10,6,3,10,6,13,23,8,3,90,5636,3667,2834,4271,6046,6973,7666,5585,2157,44831,125,79,195,139,40,28,20,10,3,635,48,14,40,53,18,12,12,5,0,214,14,7,7,10,5,10,15,14,0,73,0,0,3,0,0,0,0,0,0,4,62,25,92,48,13,5,0,0,0,242,17,25,43,33,33,23,16,7,0,209,78,52,135,86,43,27,23,7,0,457,9458,5833,6391,6113,5422,4458,3271,1593,551,43082,1041,605,807,794,785,774,679,517,285,6276,16472,10303,10519,11615,12515,12363,11763,7756,2999,96305
31603,344,195,254,265,228,259,190,68,28,1825,9,3,0,7,12,12,9,3,3,63,2837,1966,1952,2556,3557,4906,5084,3134,1181,27160,110,94,313,111,21,17,7,0,0,673,46,16,44,57,14,14,3,4,0,193,11,4,7,7,9,11,17,0,3,64,0,0,6,0,0,0,0,0,0,6,30,27,77,32,4,8,0,0,0,174,10,18,33,27,24,20,17,7,0,158,38,48,112,63,26,26,19,11,0,343,4979,3748,4788,4120,3908,3626,2737,1048,385,29336,616,503,752,686,705,672,621,414,265,5238,8681,6416,8082,7715,8382,9380,8556,4620,1834,63673
31605,210,98,98,156,141,132,129,76,28,1063,10,5,4,5,4,3,5,3,0,34,2415,1346,900,1804,2597,3112,3823,2562,883,19455,28,18,47,39,15,13,11,3,0,169,11,13,15,9,18,3,6,4,0,78,23,4,4,13,18,18,26,10,0,123,0,0,0,0,0,0,0,0,0,0,15,0,26,8,0,0,0,0,0,53,13,8,14,20,29,23,16,14,0,137,28,9,40,28,30,28,16,14,0,192,4628,2546,2278,3076,3313,2861,2532,1145,317,22684,529,265,322,463,510,409,441,335,191,3457,7712,4229,3643,5531,6601,6534,6910,4093,1406,46660
31606,478,264,222,304,297,329,220,97,31,2240,6,8,0,12,13,20,19,12,3,86,3224,2031,1494,2355,3420,4120,4075,2428,771,23916,47,17,71,51,17,23,11,5,0,232,23,11,5,19,17,8,5,0,0,84,0,3,0,0,8,6,6,4,0,41,4,0,0,0,0,0,0,0,0,9,23,15,42,21,4,0,4,0,0,106,15,19,21,37,47,37,24,8,0,208,46,29,58,62,49,38,29,10,0,320,6197,3604,3868,3772,3740,3584,2783,1024,215,28788,834,493,547,626,692,638,606,327,133,4897,10440,6233,6133,7001,8093,8541,7644,3824,1132,59039
31607,524,251,213,300,262,284,202,100,38,2163,7,8,0,7,6,6,7,3,3,41,3248,1712,1503,2341,2949,3402,3201,2147,768,21268,28,21,28,36,13,14,4,0,0,153,32,14,23,29,14,6,10,3,0,130,5,0,10,7,5,0,5,4,0,23,0,3,0,0,0,0,0,0,0,3,14,4,20,10,3,7,0,0,6,55,13,18,23,39,30,27,22,8,5,182,26,28,39,51,32,35,23,8,3,247,5630,3019,3592,3428,3132,2628,1852,793,204,24266,614,361,398,495,477,426,317,201,118,3413,9625,5195,5645,6485,6719,6591,5469,3170,1094,49996
31608,130,68,45,83,87,96,82,35,7,637,0,0,0,6,5,0,0,0,0,24,1093,720,381,759,1392,1781,1827,978,279,9211,7,3,9,3,5,3,5,3,0,44,3,4,5,9,0,0,0,0,0,24,0,4,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,15,18,15,12,4,0,85,8,7,4,15,18,16,12,4,0,88,2502,1346,1094,1550,1899,1921,1450,535,111,12412,361,174,161,297,363,363,249,133,39,2153,4009,2276,1682,2673,3741,4147,3577,1679,435,24207
31701,1996,1070,1012,1047,978,895,725,388,122,8240,79,49,48,53,67,54,80,54,11,493,14811,9484,7904,9830,11785,12355,11611,7801,3098,88678,493,322,907,492,129,54,43,8,3,2446,639,269,328,322,185,72,37,9,0,1867,3,5,6,6,10,9,5,7,0,62,0,0,0,3,3,0,6,0,0,13,162,63,249,147,12,16,9,0,0,666,860,594,422,311,265,130,82,34,8,2704,1021,658,666,458,281,155,97,40,4,3378,12840,8903,10056,6782,5455,4517,3096,1327,404,53383,1791,1521,1534,1341,1214,1156,1066,676,365,10670,31836,21303,21719,19577,19294,18465,16065,9907,3892,162059
31801,142,100,71,79,100,112,73,40,9,728,3,0,0,0,3,0,4,0,0,17,4040,2391,2119,2441,3389,4154,3924,2421,1013,25887,23,4,25,25,11,5,6,3,0,98,8,6,13,7,9,9,3,3,0,48,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,14,0,3,0,0,0,0,25,7,12,12,19,19,5,8,3,0,83,13,16,24,20,16,5,8,3,0,105,2457,1560,1463,1187,1152,1154,951,407,88,10416,815,609,595,552,643,614,500,299,108,4734,7370,4598,4258,4251,5253,5981,5411,3135,1213,41467
31802,1170,697,695,634,588,531,289,123,27,4747,57,33,22,27,35,23,25,13,6,235,15788,10581,9058,10841,13085,13298,10936,5917,1934,91441,264,163,345,277,163,76,37,19,11,1355,285,221,189,174,105,42,19,5,0,1044,18,13,17,14,12,9,10,8,0,94,17,3,5,13,8,9,3,0,0,51,91,33,151,65,16,18,8,0,4,383,92,115,158,150,117,82,39,12,5,769,201,150,321,219,140,105,54,13,3,1206,17368,13540,14422,10573,8730,6962,4203,1610,406,77806,2891,3019,3310,2778,2332,1815,1231,671,288,18335,36977,27867,27909,25204,24820,22528,16606,8267,2648,192820
31901,594,290,295,358,364,395,349,211,60,2921,33,24,16,19,27,38,57,31,14,257,5520,3469,2952,4104,5843,7880,8735,5837,1978,46310,67,43,119,91,40,23,15,4,3,403,91,59,89,80,57,24,8,5,0,415,0,0,3,3,4,4,7,0,0,34,3,4,0,5,0,4,0,0,0,20,18,4,25,18,3,3,0,3,0,74,44,38,47,56,49,36,19,9,7,294,66,44,74,76,49,43,19,9,7,385,8425,5380,5391,4218,4316,4304,3559,1661,398,37658,1241,755,894,833,924,1099,1015,683,246,7692,15496,9827,9746,9597,11383,13469,13426,8227,2632,93797
31902,343,172,170,193,205,253,259,124,30,1734,26,15,15,8,19,32,26,24,10,187,3053,1799,1593,2137,3216,4360,4809,2826,891,24685,18,29,86,28,15,15,3,0,0,193,27,4,21,30,12,9,7,0,0,104,0,0,4,0,0,4,4,4,0,19,0,0,0,0,0,0,0,0,0,8,5,4,19,3,0,0,0,0,0,28,35,23,35,34,38,44,22,13,0,260,40,27,53,39,48,47,21,13,0,301,4231,2614,2333,1897,2153,2281,1904,769,168,18355,980,582,585,548,721,853,873,476,134,5754,8381,5081,4720,4728,6209,7607,7658,4102,1198,49678
31903,390,194,176,221,223,296,233,120,41,1897,0,3,3,7,10,16,6,9,3,60,2906,1678,1348,2097,3106,4535,4868,2805,853,24201,3,0,16,19,7,9,16,0,0,77,18,3,10,21,14,8,4,3,0,75,3,5,0,8,0,4,7,4,0,21,3,0,0,0,3,6,0,0,0,10,19,6,38,5,0,0,0,0,0,70,28,16,22,39,37,48,21,4,0,215,44,25,59,44,43,51,25,4,0,298,4947,3054,2934,2682,2955,3036,2528,950,210,23298,841,437,502,549,690,707,609,360,140,4837,8798,5225,4912,5463,6874,8439,8085,4148,1204,53141
31904,298,134,134,187,199,225,208,147,52,1582,5,14,4,3,4,10,10,5,3,68,3197,2005,1555,2427,3624,5207,6819,4524,1343,30710,69,23,78,60,28,32,3,3,0,296,79,17,28,54,17,15,15,3,0,222,6,3,0,5,9,7,7,4,6,31,0,0,5,0,0,0,0,0,0,7,16,7,29,20,3,11,0,0,0,86,14,23,37,37,40,44,29,6,0,225,36,24,66,59,43,49,29,6,0,321,5689,3218,3150,2901,3051,3304,3205,1540,389,26445,701,393,415,480,572,619,801,640,330,4952,9819,5711,5358,6091,7440,9324,10932,6752,2069,63492
31905,277,139,136,143,194,271,211,75,20,1459,6,0,4,7,10,8,19,6,3,57,2217,1400,1157,1677,2732,4386,5249,2754,809,22388,12,7,28,12,8,10,6,0,0,85,13,0,6,4,3,5,0,0,0,41,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,0,0,0,0,8,3,3,5,6,0,6,0,0,0,25,16,28,26,23,36,43,16,10,0,194,17,32,34,27,39,44,16,10,0,226,4082,2536,2186,2073,2389,2773,2518,857,214,19635,643,546,629,658,579,689,719,397,135,4995,6997,4538,4067,4508,5811,7963,8555,4027,1159,47629
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,17,0,14,33,51,34,8,0,0,0,135,0,16,49,64,45,5,3,0,0,183
39999,71,52,56,59,50,54,44,15,0,398,8,3,0,9,5,0,0,0,0,26,359,293,456,471,562,981,1052,243,24,4435,4,7,18,5,0,0,8,0,0,46,13,13,29,9,4,0,7,0,0,76,0,0,10,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,18,8,7,12,12,10,14,5,3,0,75,5,14,18,18,10,14,5,3,0,91,790,721,1256,778,675,907,678,122,11,5943,261,439,824,762,653,552,371,75,10,3935,1437,1495,2649,2077,1929,2468,2124,444,44,14670
40101,35,121,124,69,40,39,34,19,5,487,0,9,4,0,0,3,3,0,0,27,359,1072,1092,755,732,982,1032,633,233,6903,52,218,273,111,30,10,3,3,0,708,121,133,181,138,39,16,7,7,0,642,3,0,10,13,0,0,4,6,0,40,0,0,0,0,0,0,0,0,0,3,3,19,40,5,0,0,0,0,0,64,4,29,44,25,9,9,13,6,0,135,6,50,79,32,14,10,12,6,0,203,759,3494,3529,1581,1122,1028,948,362,87,12903,111,573,632,384,269,199,204,114,96,2591,1451,5953,6094,3161,2282,2284,2239,1140,425,25026
40102,498,258,243,360,351,326,252,101,37,2415,101,64,52,48,67,35,36,27,5,436,4405,2848,2072,3014,4254,4780,4621,2678,1017,29673,46,22,40,61,26,15,8,3,0,224,40,26,30,36,27,9,11,0,0,178,7,8,0,8,6,13,18,4,0,73,0,0,0,0,0,0,0,0,0,4,27,6,23,30,0,3,0,0,0,87,36,25,36,60,70,50,42,15,7,344,62,36,60,86,72,55,46,15,7,432,9363,5816,5533,5907,6137,5075,3757,1390,336,43321,942,566,537,629,700,718,632,302,139,5175,14932,9369,8341,9865,11374,10767,9173,4406,1498,79723
40103,139,88,93,112,132,118,100,59,20,862,11,12,0,7,14,11,6,16,3,81,2392,2152,1058,1654,2724,3036,3015,2442,1194,19662,338,123,162,341,150,67,45,38,0,1267,274,109,113,236,112,39,26,12,0,934,22,5,7,13,16,13,24,4,9,111,0,0,0,0,0,0,0,0,0,0,66,14,42,71,23,13,19,9,4,255,43,40,16,34,41,34,23,15,13,259,110,58,62,103,62,40,39,30,16,516,4046,2936,2403,2736,2614,2185,2072,885,302,20191,301,207,216,229,269,207,192,161,66,1863,7751,5723,4192,5638,6223,5725,5543,3628,1609,46030
40104,247,158,203,235,188,136,130,62,19,1390,5,7,9,7,4,10,0,11,0,48,3710,2991,2562,2869,3887,3953,3399,3110,1459,27933,499,265,438,540,195,78,56,15,9,2104,343,177,202,281,131,71,36,14,5,1250,5,7,3,11,4,8,3,0,0,54,0,0,0,0,0,0,0,0,0,0,262,102,343,250,62,29,23,6,0,1082,43,46,57,44,61,62,41,23,3,388,305,153,400,300,125,84,70,35,3,1474,3451,2466,3351,2857,2155,1723,1276,703,273,18263,429,288,371,316,304,307,215,213,183,2637,8968,6499,7559,7477,7036,6366,5189,4132,1935,55173
40105,105,72,136,108,96,99,76,48,22,774,0,0,6,0,0,9,4,6,0,27,1956,1623,1471,1679,2220,2440,2135,1825,1075,16431,194,161,381,236,91,32,29,6,0,1132,167,55,183,147,57,20,13,5,0,647,7,10,6,8,4,10,12,9,0,67,0,0,0,0,0,0,0,0,0,0,90,60,147,80,18,13,3,0,0,411,18,17,17,29,21,31,18,9,5,156,113,78,165,115,36,39,25,9,5,575,2577,2298,3081,2326,1838,1678,1444,609,213,16063,238,200,303,241,220,215,178,137,85,1817,5345,4486,5758,4924,4568,4528,3885,2611,1377,37487
40106,76,64,95,78,61,69,50,21,13,528,5,3,3,10,8,7,9,5,4,43,1967,1487,1111,1414,1882,2097,1676,1019,624,13279,292,152,436,322,83,34,31,17,0,1366,200,79,159,181,63,30,18,3,0,738,0,0,0,6,0,4,0,4,0,17,3,0,0,3,0,0,0,0,0,8,74,68,185,85,7,4,0,5,0,431,4,13,17,20,9,18,11,4,0,102,85,77,202,115,22,23,13,5,0,536,2184,1668,2157,1796,1460,1324,965,365,112,12031,198,179,236,193,181,164,155,93,65,1453,5051,3735,4459,4209,3820,3747,2929,1526,818,30289
40107,101,69,83,112,96,76,78,45,11,680,9,0,3,4,3,5,4,4,0,39,2052,1564,1095,1562,2315,2368,2308,1674,1135,16076,152,138,277,205,53,22,20,9,4,882,112,48,100,105,41,12,15,0,4,436,10,7,5,3,9,4,16,7,0,78,0,0,0,0,0,0,0,0,0,0,31,11,53,31,7,5,0,0,0,145,11,23,24,32,22,24,12,6,4,168,45,38,79,57,33,29,17,11,4,312,3319,2468,2917,2741,2320,2000,1743,696,288,18487,223,160,194,202,198,194,218,169,131,1687,5993,4480,4792,5040,5084,4688,4401,2599,1572,38641
40201,187,116,107,128,127,143,107,49,18,978,13,4,7,10,3,0,5,0,6,47,2004,1353,1038,1482,2099,2493,2195,1537,670,14869,16,3,12,23,3,8,0,0,0,69,17,11,10,14,11,5,0,0,0,76,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,5,0,0,4,4,0,0,0,0,14,25,22,19,32,22,16,10,4,5,152,31,20,24,33,26,22,10,7,5,167,4432,2982,3134,2550,2639,2320,1210,589,186,20052,369,265,240,273,276,296,247,162,79,2205,6898,4669,4498,4439,5101,5175,3689,2301,935,37709
40202,1095,552,510,497,364,303,203,106,19,3659,38,17,25,20,26,24,16,13,4,184,6287,3424,3571,3842,4108,4845,4084,2591,1063,33813,324,143,260,251,136,73,37,16,7,1246,1346,612,646,596,322,133,40,13,3,3720,0,0,4,0,4,4,0,5,0,28,0,0,3,3,0,0,0,0,0,7,145,33,127,99,16,13,7,0,0,444,97,102,154,126,115,68,41,17,3,724,240,137,281,229,133,85,48,16,3,1176,12589,7736,9606,6537,5564,4863,2412,996,382,50685,1671,924,1217,984,839,721,545,345,210,7460,22745,13189,15826,12780,11397,10972,7320,4027,1676,99932
40203,421,263,318,335,266,189,148,88,33,2065,39,24,29,31,22,24,15,17,6,208,4097,2539,3172,3382,3465,3451,3225,2440,1113,26885,1727,870,1968,1853,434,148,105,28,7,7142,1772,1018,1304,1146,638,325,149,37,10,6393,11,5,6,8,5,3,0,0,0,47,5,0,0,0,0,0,0,0,0,11,807,391,1133,673,105,76,40,5,0,3228,106,64,94,115,73,44,40,6,3,537,920,456,1223,788,174,119,85,10,5,3779,4319,3377,5361,3851,3054,2509,1637,702,286,25093,722,596,1016,922,637,383,329,224,134,4956,13879,9138,14556,12456,8796,7217,5747,3495,1573,76855
40204,1013,682,591,650,550,455,304,140,51,4442,104,47,47,50,52,31,33,31,6,397,8225,5559,5300,6145,6808,7929,7397,4578,1703,53644,1555,705,1416,1515,522,220,128,49,24,6121,3569,1907,2074,1708,975,415,185,48,7,10890,4,3,0,15,0,5,6,0,0,38,4,3,0,7,0,4,0,0,0,12,773,312,928,616,121,52,47,0,4,2850,158,121,183,183,138,87,41,38,4,949,933,428,1119,798,262,146,92,37,10,3818,11196,8328,8988,7719,6942,5973,3623,1581,452,54798,1618,1017,1209,1194,996,887,699,476,256,8354,28242,18825,21090,20298,17543,16462,12681,6907,2497,144550
40205,607,325,335,417,386,353,273,160,46,2904,97,65,54,54,62,50,43,33,10,474,5645,3871,3293,4319,5491,6292,6808,4584,1768,42070,535,221,405,613,164,58,31,9,4,2041,447,199,250,286,149,105,46,28,3,1514,4,5,3,7,5,3,6,4,0,31,0,6,0,0,0,0,0,0,0,5,358,160,413,317,54,29,27,10,0,1351,93,69,96,99,114,61,35,22,3,589,457,225,500,410,165,90,59,26,7,1949,8646,6125,6400,6380,5851,4837,3408,1579,490,43716,683,440,502,562,546,543,487,346,175,4271,16578,11181,11532,12824,12543,12039,10932,6593,2446,96660
40301,107,67,81,116,99,99,103,36,19,721,3,3,0,5,8,7,21,10,0,60,1629,1318,974,1382,1922,2688,2909,1980,1072,15866,55,30,115,97,31,14,8,3,0,358,65,36,62,34,34,12,3,4,0,258,3,4,8,3,3,7,11,11,4,45,0,0,0,0,0,0,0,0,0,3,23,13,58,22,0,0,0,0,0,121,17,19,17,35,25,26,6,4,3,150,40,28,78,59,24,24,6,7,3,277,2624,2105,2272,2330,2207,2183,1953,799,302,16776,206,135,197,217,227,262,293,181,108,1832,4635,3688,3746,4175,4531,5234,5218,2991,1482,35711
40302,430,298,405,420,360,341,245,111,39,2657,33,18,14,27,11,21,27,5,4,173,4520,3423,3394,4087,4697,5688,5730,3639,2024,37197,846,458,1044,942,263,102,63,21,3,3744,674,306,379,417,219,93,56,43,3,2194,7,3,6,14,5,9,15,4,3,64,0,5,0,0,6,0,0,0,0,8,225,103,241,228,48,17,15,6,0,884,53,67,78,114,77,93,69,30,9,581,276,168,316,334,128,112,85,30,9,1473,8343,6310,8333,6853,5441,4756,3568,1354,571,45525,702,530,703,619,562,538,466,271,167,4554,15530,11356,14493,13569,11551,11501,10142,5399,2788,96326
40303,261,200,192,204,232,207,208,90,27,1632,42,34,8,33,24,24,21,14,6,216,3604,2808,1844,2610,3792,4044,3778,3044,1589,27117,187,150,299,206,99,53,20,6,5,1040,209,131,134,159,85,44,24,7,0,799,17,6,3,12,17,6,7,11,0,80,0,0,0,0,0,0,0,0,0,3,47,25,89,43,11,10,6,3,5,239,12,39,30,32,42,42,21,10,4,235,56,62,122,77,59,57,28,17,5,476,6806,4642,4087,4877,4561,3490,2883,1194,458,32991,409,316,360,353,359,382,322,250,146,2889,11379,8212,7011,8479,9100,8186,7158,4555,2205,66290
40304,1096,639,568,854,770,768,607,268,78,5644,56,39,41,50,52,64,73,65,45,486,7265,5024,4274,6177,8069,10146,11194,6800,2492,61437,220,83,148,240,88,76,45,19,0,911,320,139,197,196,149,90,51,23,7,1164,16,7,5,14,14,15,17,10,6,98,9,0,0,4,4,0,0,0,0,21,105,31,74,97,23,13,0,10,0,353,59,90,123,151,160,126,73,29,11,816,173,124,196,254,185,140,78,34,13,1191,21368,13687,15231,14156,12814,10566,7723,3165,964,99663,1839,1111,1321,1437,1376,1337,1220,727,418,10783,31324,20266,21559,22726,22951,22546,20454,10803,3902,176533
