SA3_CODE_2021,C21_75_79_Div_P,C21_75_79_Wid_M,C21_75_79_Wid_F,C21_75_79_Wid_P,C21_75_79_Nvr_marrd_M,C21_75_79_Nvr_marrd_F,C21_75_79_Nvr_marrd_P,C21_75_79_Tot_M,C21_75_79_Tot_F,C21_75_79_Tot_P,C21_80_84_Married_M,C21_80_84_Married_F,C21_80_84_Married_P,C21_80_84_Sep_M,C21_80_84_Sep_F,C21_80_84_Sep_P,C21_80_84_Div_M,C21_80_84_Div_F,C21_80_84_Div_P,C21_80_84_Wid_M,C21_80_84_Wid_F,C21_80_84_Wid_P,C21_80_84_Nvr_marrd_M,C21_80_84_Nvr_marrd_F,C21_80_84_Nvr_marrd_P,C21_80_84_Tot_M,C21_80_84_Tot_F,C21_80_84_Tot_P,C21_85_over_Married_M,C21_85_over_Married_F,C21_85_over_Married_P,C21_85_over_Seprtd_M,C21_85_over_Seprtd_F,C21_85_over_Seprtd_P,C21_85_over_Divorce_M,C21_85_over_Divorce_F,C21_85_over_Divorce_P,C21_85_over_Wid_M,C21_85_over_Wid_F,C21_85_over_Wid_P,C21_85_over_Nvr_mard_M,C21_85_over_Nvr_mard_F,C21_85_over_Nvr_mard_P,C21_85_over_Tot_M,C21_85_over_Tot_F,C21_85_over_Tot_P,C21_Tot_Married_M,C21_Tot_Married_F,C21_Tot_Married_P,C21_Tot_Sep_M,C21_Tot_Sep_F,C21_Tot_Sep_P,C21_Tot_Div_M,C21_Tot_Div_F,C21_Tot_Div_P,C21_Tot_Wid_M,C21_Tot_Wid_F,C21_Tot_Wid_P,C21_Tot_nver_marrie_M,C21_Tot_nver_marrie_F,C21_Tot_nver_marrie_P,C21_Tot_Tot_M,C21_Tot_Tot_F,C21_Tot_Tot_P
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,35,5,0,5,17,0,19,0,0,0,42,4,39,83,11,94
79999,6,0,0,0,4,4,5,20,9,32,5,0,3,0,0,0,8,0,9,6,0,6,0,0,0,15,7,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,7,456,429,886,45,44,88,144,99,251,38,56,91,879,859,1736,1567,1486,3052
80101,370,142,475,613,65,76,139,1477,1667,3150,643,427,1070,18,9,32,79,134,213,130,439,562,20,28,49,893,1038,1928,429,219,644,8,10,15,44,80,121,207,626,838,22,25,48,704,961,1667,20235,20181,40411,977,1254,2232,2684,4194,6873,742,2567,3312,17865,16106,33977,42499,44298,86802
80103,24,6,3,7,3,0,5,37,19,56,4,4,6,0,0,0,3,0,8,3,9,17,0,0,0,17,19,30,0,0,0,0,0,0,0,0,5,3,7,9,0,0,0,9,8,16,319,186,509,75,30,101,157,88,248,18,41,59,636,222,854,1209,562,1772
80104,122,49,214,262,12,11,27,530,620,1150,232,149,377,8,6,16,19,35,51,32,172,198,5,4,11,285,362,647,110,45,158,4,3,9,10,22,26,45,130,182,0,4,5,165,205,374,18284,18168,36453,721,934,1655,1620,2697,4319,293,1215,1516,12382,11124,23510,33304,34143,67456
80105,242,47,166,210,56,49,102,573,641,1210,231,194,422,10,9,21,28,75,103,45,240,285,10,20,36,327,540,872,220,117,340,10,4,13,28,76,96,146,428,580,15,25,36,421,648,1069,8635,8525,17167,519,576,1091,1435,2032,3469,358,1253,1608,15439,15088,30530,26387,27478,53862
80106,113,43,149,196,23,13,37,517,555,1079,225,145,372,5,4,9,21,35,59,41,175,217,12,11,21,297,379,673,156,86,241,3,3,7,14,41,51,88,427,512,11,20,27,268,574,842,6191,6110,12306,318,341,659,920,1307,2229,256,1026,1288,5395,5385,10782,13086,14176,27253
80107,330,86,325,416,21,42,69,1090,1240,2329,460,302,762,14,13,18,54,118,175,106,395,502,16,22,36,651,840,1487,296,141,438,0,5,8,13,66,83,168,571,737,14,14,26,489,788,1281,17745,17751,35496,942,1256,2195,2566,4140,6709,672,2274,2945,13278,11651,24930,35206,37066,72279
80108,175,39,160,204,22,24,50,558,632,1190,222,175,389,11,0,12,32,55,83,42,156,203,8,9,21,314,398,712,165,74,234,6,4,14,26,39,61,80,263,352,10,15,23,286,400,683,5049,5080,10134,216,288,503,685,1073,1756,247,881,1128,3290,3018,6304,9483,10341,19823
80109,177,44,253,300,40,47,82,642,886,1522,379,293,671,17,10,24,46,65,107,72,302,374,17,19,37,529,686,1210,309,146,453,0,0,9,24,53,81,151,490,640,15,27,44,503,717,1221,8194,8206,16393,370,416,784,964,1597,2562,369,1420,1793,5703,5271,10976,15604,16911,32513
80110,4,0,8,11,0,0,3,29,21,49,14,7,23,0,0,0,0,0,0,0,9,9,0,0,0,13,16,32,7,4,11,0,0,0,0,0,0,0,8,12,0,0,0,8,10,22,2201,2221,4419,82,125,208,205,291,495,15,88,102,1745,1796,3540,4245,4524,8770
80111,0,0,0,7,0,0,0,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,130,126,256,9,6,19,14,18,33,8,7,8,80,71,158,238,234,474
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,40,76,19,10,32,35,30,68,7,8,15,221,158,375,315,249,560
90101,0,0,0,0,0,0,0,12,8,20,7,3,12,0,0,6,0,0,0,5,0,0,0,0,0,10,6,17,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,387,311,693,45,14,59,63,45,112,9,25,31,351,163,511,856,546,1406
90102,0,0,0,0,0,0,0,13,10,22,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,11,176,171,347,0,4,8,12,11,20,9,4,17,32,43,77,229,236,467
90103,0,0,4,4,0,0,0,4,8,13,3,0,5,0,0,0,0,0,0,0,0,6,0,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,81,0,4,6,0,0,8,4,16,13,69,63,132,125,122,246
90104,19,3,18,20,3,0,5,50,55,105,20,16,32,0,0,0,7,4,13,7,15,24,0,0,0,28,34,70,12,0,13,0,0,0,0,4,9,10,16,27,0,0,0,23,30,50,405,390,795,45,41,86,124,148,270,23,84,110,260,305,569,860,983,1839
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,4,0,6,6,4,11
