SA3_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
12503,67640,68278,135919,76235,75028,151264,83155,80663,163816,5673,5442,11108,6107,5906,12011,6146,5729,11876,9438,8888,18331,10647,10079,20725,11541,11160,22702,4834,4539,9371,4848,4631,9470,5391,4995,10387,5105,5072,10181,5988,5426,11420,6547,5728,12272,10702,10967,21675,13023,12517,25541,13729,12703,26432,9132,9176,18311,10488,10024,20514,11716,11124,22842,8324,8395,16719,9008,8964,17972,9473,9457,18924,6873,6820,13692,7421,7493,14917,8252,8457,16710,4273,4286,8558,5174,5113,10287,6025,6116,12144,2491,3221,5712,2549,3145,5691,3217,3460,6672,780,1474,2257,986,1723,2714,1122,1734,2852,270,360,628,506,724,1230,134,148,285,492,533,1028,589,630,1216,547,639,1194,27,28,55,23,27,45,33,38,64,16,16,31,17,13,32,8,10,25,536,580,1117,625,669,1293,592,694,1288,34694,35465,70160,36457,37036,73495,38190,38281,76468,28339,28500,56843,34704,32980,67683,38129,36312,74434,25604,25921,51526,26105,25780,51883,26395,25332,51729,37638,38530,76166,45243,44832,90075,48791,48225,97013,55501,56825,112325,58951,60112,119065,61929,62929,124857
12504,62713,62062,124777,70863,70026,140890,77045,75080,152128,4951,4674,9618,5737,5700,11440,5257,5064,10316,6830,6516,13339,8239,7687,15923,9473,9107,18579,3389,2888,6275,3206,2920,6127,3306,3083,6392,4562,4335,8893,4663,3927,8592,5261,4660,9918,14247,13589,27831,15631,16021,31653,15688,15251,30934,9902,9043,18943,12841,10797,23641,15494,13423,28922,7167,7059,14226,7369,7342,14713,8107,7877,15987,5307,5819,11130,5767,6353,12120,6296,6639,12934,3672,3862,7530,4128,4709,8834,4533,5218,9750,2058,2635,4691,2345,2915,5256,2662,3268,5936,640,1651,2291,936,1663,2597,958,1489,2452,958,1180,2142,1464,2003,3471,210,271,479,515,454,964,477,455,929,588,562,1150,28,26,52,22,17,35,18,29,46,9,13,22,4,14,14,9,17,26,551,491,1040,503,478,975,616,611,1222,28869,29024,57892,29022,29175,58197,30344,30115,60461,29706,29304,59005,37314,36387,73702,42550,41106,83658,28132,28372,56505,27823,27612,55435,28617,27798,56413,30198,30149,60350,38609,38090,76698,43764,42805,86564,45462,45693,91160,47601,47603,95202,50352,50420,100774
12601,20840,22160,43006,23268,24321,47588,26486,28351,54832,1121,1122,2242,1334,1254,2593,1322,1338,2665,2786,2661,5449,3046,3025,6073,3872,3903,7770,1620,1668,3283,1703,1573,3274,1587,1639,3227,1635,1525,3155,1801,1740,3541,1685,1646,3328,2304,2285,4591,2891,2829,5720,3288,3555,6842,2591,3016,5606,3084,3394,6481,3990,4403,8397,3266,3585,6851,3158,3491,6649,3505,3706,7206,2687,2675,5357,2847,3032,5880,3103,3357,6460,1511,1771,3286,1924,1972,3894,2406,2588,4994,993,1212,2200,1040,1298,2333,1236,1494,2728,331,643,974,437,712,1153,498,714,1209,212,290,500,390,497,885,73,113,187,41,52,96,43,51,93,77,59,140,3,9,4,0,0,5,5,5,8,7,6,8,0,0,0,3,7,14,43,63,114,48,51,101,88,73,160,12417,13065,25479,12374,12715,25086,13070,13346,26410,7847,8557,16405,10218,10918,21136,12778,14336,27115,13241,13881,27120,12645,12830,25478,12728,12748,25476,7113,7843,14957,9914,10751,20665,12983,14790,27764,17770,18963,36734,18446,19224,37670,20663,21653,42319
12602,58367,61469,119844,65563,68963,134531,71893,75310,147202,3780,3532,7312,4123,3955,8079,4108,3987,8093,6788,6068,12858,7418,6741,14153,8313,7583,15895,3792,3172,6967,4114,3448,7560,3735,3367,7101,4796,5163,9957,5261,5433,10692,4941,4680,9618,9169,9361,18532,11254,11876,23134,12475,13036,25511,8426,9071,17498,9536,9850,19388,11637,11950,23590,7836,8280,16115,8176,8814,16985,8523,9190,17711,6228,6685,12913,6780,7619,14398,7725,8547,16274,3824,4378,8202,4793,5261,10057,5814,6632,12449,2676,3585,6262,2753,3548,6305,3157,3885,7042,1045,2166,3214,1356,2429,3779,1465,2461,3920,910,1219,2132,1389,1835,3223,230,279,500,196,174,369,248,227,477,312,333,647,12,14,26,15,10,24,20,14,30,4,9,19,11,5,16,7,7,17,213,196,409,270,246,517,342,351,693,32386,33030,65422,33732,33702,67440,36386,35761,72149,23213,25736,48949,28833,32128,60966,32996,36965,69957,33133,33883,67019,33658,33562,67221,35832,35192,71026,22665,25148,47813,29045,32443,61488,32967,36817,69781,46777,48780,95561,49817,51306,101120,55273,56515,111792
12701,39974,40505,80481,51000,51804,102811,71080,72001,143080,2971,2844,5818,4089,3798,7882,6323,5794,12114,7011,6473,13485,8238,7893,16127,11648,10899,22544,3489,3376,6865,4081,3838,7921,5052,4796,9851,2794,2843,5633,3683,3738,7421,4815,4720,9538,5200,5482,10680,7242,7800,15041,10411,11831,22244,5544,6177,11723,7088,7511,14598,10702,11000,21702,5810,5844,11654,6777,6889,13667,8345,8584,16927,3913,3883,7799,5191,5292,10477,7036,7171,14207,2111,2138,4245,2986,2986,5974,4301,4580,8881,938,1113,2050,1320,1560,2881,1919,1990,3908,190,341,525,312,505,818,535,643,1179,94,154,245,186,270,453,73,122,196,600,688,1289,799,871,1670,1311,1416,2722,22,25,47,13,19,27,27,29,50,18,10,33,6,17,18,22,16,45,642,728,1366,816,903,1719,1357,1463,2818,22696,22544,45243,28990,28648,57641,40803,40332,81134,14762,15435,30194,18418,19520,37939,27037,28452,55489,18046,17676,35722,23328,22691,46019,32912,31897,64809,19695,20677,40368,24512,26015,50526,34128,36064,70196,34800,35248,70052,43774,44318,88095,61346,61909,123256
12702,86536,89107,175636,91413,94389,185802,96126,99043,195172,5892,5438,11325,5699,5418,11112,5044,4915,9963,12345,11741,24087,12370,11630,24004,12765,11840,24609,7113,6405,13517,6876,6432,13304,7003,6536,13538,6461,6372,12839,7415,6953,14376,7058,6677,13743,11363,12088,23449,12251,12847,25100,12733,12388,25122,11396,12554,23952,10902,12249,23156,10930,12358,23288,12449,12995,25440,12494,13019,25509,12240,13375,25610,9784,10339,20126,11368,12201,23570,13057,13419,26474,5695,5842,11543,7071,7332,14408,9178,10009,19190,3232,3946,7179,3711,4367,8082,4511,5081,9592,801,1378,2181,1250,1932,3182,1603,2452,4051,277,330,609,491,638,1132,139,160,299,566,556,1121,651,647,1298,648,722,1372,54,44,92,43,36,81,30,16,45,12,10,16,9,8,16,17,17,36,627,610,1240,695,691,1390,693,756,1452,38211,36410,74622,38995,36732,75732,39135,36342,75479,43856,48324,92178,47448,52694,100136,51786,57765,109548,23787,22396,46183,24451,22443,46896,24385,21946,46333,58890,63120,122013,63019,68018,131041,65359,70508,135865,74048,75670,149722,74635,76486,151120,75620,77550,153174
12703,51707,52518,104226,58199,59156,117350,67723,68452,136178,4330,4236,8564,4805,4608,9411,5211,4819,10034,7858,7555,15409,8598,8256,16852,10065,9665,19729,3702,3501,7204,4067,3741,7814,4527,4211,8735,3640,3522,7158,4109,3971,8083,4837,4578,9410,7789,8341,16130,8681,9309,17992,10026,10616,20641,7784,8038,15821,8671,8853,17526,10148,10323,20472,6966,6775,13740,7658,7438,15101,8375,8602,16980,4941,4964,9899,5668,5895,11560,7057,6983,14042,2924,2987,5908,3620,3918,7542,4433,4750,9182,1412,1891,3296,1784,2160,3943,2307,2678,4980,369,717,1081,551,992,1545,730,1228,1966,224,366,587,462,624,1086,116,117,235,632,648,1277,755,749,1502,982,1062,2043,34,25,59,25,18,46,18,20,34,15,12,29,5,8,12,22,32,47,680,682,1365,784,778,1560,1013,1110,2129,27517,27368,54884,29607,29228,58837,34449,33555,68002,20651,21757,42408,23852,25188,49040,29090,30946,60033,23910,23491,47399,24920,24295,49221,27789,26668,54460,24501,25925,50424,28970,30623,59594,35100,37023,72121,42883,43207,86084,46622,47270,93891,55088,55561,110650
12801,50722,53647,104367,53481,56359,109845,57531,60336,117865,3386,3111,6499,3482,3177,6657,3449,3163,6617,6197,5988,12184,6795,6362,13160,7310,6727,14035,2993,2986,5985,3134,3080,6216,3513,3301,6813,3186,3254,6436,3153,3026,6174,3303,3266,6573,6678,6881,13559,6678,7201,13882,6935,7256,14190,7285,7657,14941,7252,7569,14819,7351,7852,15203,7070,7315,14386,7379,7739,15116,7878,8296,16171,6079,6209,12291,6620,6920,13535,7240,7573,14811,4032,4582,8619,4855,5392,10246,5644,6255,11899,2832,3802,6631,2856,3616,6475,3432,4223,7656,978,1859,2838,1278,2288,3563,1478,2413,3890,235,274,500,272,352,627,84,81,166,411,387,800,558,544,1104,829,767,1594,26,9,34,25,19,50,19,13,34,5,7,15,7,21,25,18,14,32,442,410,850,598,583,1178,869,791,1660,39439,41542,80975,40984,42566,83556,44541,45727,90265,8866,9944,18810,9702,10916,20622,10940,12672,23616,42616,44870,87479,43861,45602,89462,47424,48749,96171,6028,7008,13035,7102,8146,15247,7863,9340,17206,45567,48323,93887,47550,49902,97456,52222,54603,106832
12802,52134,53769,105902,52930,55105,108038,54723,57018,111740,3794,3585,7390,3562,3373,6931,3351,3317,6670,7328,6845,14177,7558,7243,14796,7814,7278,15091,3854,3576,7425,3580,3292,6878,3721,3469,7186,3595,3340,6932,3337,3154,6494,3322,3020,6343,6073,6296,12370,6024,6276,12300,5950,6205,12152,7384,8065,15443,7331,7925,15255,7289,8002,15291,7496,8143,15639,7258,7814,15071,7535,8102,15642,6551,6679,13232,6618,7049,13666,6594,7061,13658,3711,3793,7503,4707,4981,9691,5290,5690,10979,1762,2274,4037,2107,2464,4571,2886,3298,6182,582,1173,1756,843,1536,2383,972,1575,2542,156,186,343,220,287,504,44,61,105,437,396,836,596,583,1178,768,759,1527,18,21,36,16,12,31,20,15,38,7,6,10,13,16,29,17,18,39,465,417,885,625,613,1241,807,791,1603,41728,42953,84679,42217,43439,85661,43735,44876,88610,8576,9076,17648,8967,9795,18766,9780,10900,20678,45328,46330,91667,45216,46448,91668,46538,47521,94059,5263,6002,11261,6098,6999,13096,6710,7764,14477,48021,49409,97430,48549,50390,98934,51009,52684,103695
19797,58,57,115,174,240,419,0,0,0,0,0,0,11,5,13,0,0,0,3,0,4,11,12,24,0,0,0,0,0,0,3,11,13,0,0,0,3,0,3,5,3,9,0,0,0,0,0,0,12,23,29,0,0,0,8,6,11,13,16,31,0,0,0,10,0,11,25,25,53,0,0,0,9,15,25,25,48,74,0,0,0,13,18,27,46,61,110,0,0,0,11,12,25,19,22,43,0,0,0,0,0,0,4,3,11,0,0,0,72,98,166,149,184,333,0,3,3,3,0,3,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,8,12,0,0,0,29,34,59,96,133,234,0,0,0,25,23,45,57,87,146,0,0,0,39,42,86,120,152,277,0,0,0,12,10,22,38,57,92,0,0,0,49,54,105,136,186,320,0,0,0
19999,7588,5327,12915,7353,4938,12288,6375,4997,11371,308,248,552,187,149,339,258,203,460,333,296,625,199,197,401,382,412,798,388,372,760,283,231,516,253,279,532,701,608,1314,746,614,1359,411,418,829,1498,1157,2655,1615,1087,2703,1164,1022,2187,1372,727,2102,1265,627,1898,1108,749,1859,1221,676,1894,1151,647,1801,1010,666,1678,959,715,1676,991,731,1721,949,698,1648,622,346,971,722,477,1195,648,404,1055,144,94,240,162,123,283,166,104,277,51,72,124,33,42,74,19,32,49,0,0,0,0,0,0,0,0,0,480,372,854,501,291,789,670,510,1175,22,9,30,19,10,24,11,7,20,19,6,30,16,4,29,24,11,35,519,392,913,539,298,839,712,527,1236,4868,3416,8282,4306,2725,7029,3314,2601,5912,1729,1387,3116,1666,1345,3008,971,936,1908,4850,3771,8616,4174,3039,7209,3530,2889,6417,891,823,1714,993,825,1817,576,579,1150,4841,3784,8627,4196,3006,7209,3621,2947,6569
20101,45971,49609,95582,49961,53854,103819,55982,60219,116201,3307,3190,6501,3496,3243,6736,3407,3342,6749,6259,5985,12236,6753,6477,13224,7836,7316,15157,3608,3543,7158,3479,3343,6819,3631,3528,7163,3691,3764,7457,3818,3870,7690,3635,3707,7344,5722,6096,11814,6506,6790,13295,7793,7954,15741,5981,6525,12500,6058,6640,12699,6797,7597,14392,6061,6568,12638,6291,6997,13283,6780,7465,14251,5275,5807,11082,5799,6564,12360,6424,7227,13656,3390,3917,7310,4592,5227,9821,5589,6517,12107,2028,2845,4873,2370,3108,5475,3054,3719,6773,649,1358,2006,798,1603,2403,1030,1851,2878,138,179,313,179,228,414,58,47,102,491,551,1047,656,747,1400,987,1052,2038,51,46,92,30,38,67,46,35,75,6,16,24,18,14,35,23,18,45,552,614,1161,700,797,1502,1055,1113,2164,39659,42925,82581,41861,45071,86935,46910,50584,97494,3982,4277,8259,4718,5095,9812,6282,6774,13057,41999,45615,87613,44232,47754,91989,49281,53291,102572,1917,1976,3896,2696,2854,5549,3941,4096,8034,41873,45514,87391,44745,48331,93074,50536,54611,105145
20102,13291,13474,26764,13954,14360,28309,15481,15497,30975,804,749,1552,693,691,1380,731,735,1467,1752,1637,3386,1769,1727,3503,1851,1722,3577,896,818,1712,780,725,1506,852,742,1596,526,440,963,585,518,1103,567,481,1048,1018,1141,2162,1052,1145,2201,1264,1346,2608,1719,1917,3632,1610,1785,3392,1751,1831,3585,2125,2243,4370,2166,2307,4475,2271,2335,4600,2237,2210,4446,2354,2421,4777,2526,2620,5145,1423,1299,2722,1929,1842,3771,2324,2252,4575,638,691,1324,781,776,1557,1065,1010,2079,169,330,496,229,414,649,274,414,689,34,47,79,34,60,85,15,14,31,95,81,178,127,135,261,185,169,353,9,3,10,6,11,8,9,3,13,0,0,0,3,7,10,4,0,7,102,87,191,135,144,284,200,178,372,10984,11164,22144,10923,11157,22079,12266,12313,24582,1597,1657,3257,1701,1766,3464,1963,1973,3937,12185,12427,24613,12276,12553,24830,13707,13716,27421,535,539,1070,557,596,1153,649,686,1328,12068,12294,24361,12269,12514,24781,13781,13801,27580
20103,12064,11826,23890,12887,12479,25368,13582,13170,26759,671,658,1325,604,591,1196,548,561,1107,1443,1346,2781,1508,1415,2923,1551,1472,3022,788,699,1489,695,640,1331,720,651,1373,443,437,876,565,511,1081,592,514,1107,891,915,1804,978,1044,2021,1170,1182,2355,1403,1471,2871,1378,1280,2656,1259,1275,2534,1761,1753,3511,1765,1762,3532,1859,1795,3654,2077,1942,4015,2157,2039,4196,2085,2059,4154,1585,1460,3041,2020,1862,3883,2257,2093,4352,801,796,1598,952,896,1850,1225,1131,2361,211,365,574,260,441,701,322,433,750,18,15,29,17,25,42,8,6,8,111,103,212,172,176,349,254,262,514,14,13,26,10,14,24,4,8,16,4,0,4,3,9,13,7,9,9,126,121,243,184,202,387,266,274,542,10322,10180,20496,10574,10160,20731,11122,10788,21909,1106,1077,2179,1180,1166,2344,1253,1254,2509,11221,11194,22414,11332,11265,22601,11868,11817,23686,240,233,471,289,302,589,335,372,709,10968,10935,21901,11278,11208,22488,11883,11795,23673
20201,41424,44649,86080,45466,48917,94384,49462,53577,103034,3106,2826,5925,3153,3015,6169,3118,3074,6186,5627,5365,10992,6212,5748,11964,6860,6351,13209,3084,3101,6184,3017,2999,6022,2984,2996,5980,3094,3316,6411,3399,3571,6973,3196,3295,6489,5228,5580,10809,6003,6415,12423,6723,7259,13979,5229,5639,10868,5359,5889,11245,5982,6600,12582,5256,5899,11151,5513,6040,11553,5766,6367,12136,4928,5261,10186,5388,6019,11408,5649,6563,12212,3174,3620,6794,4186,4685,8874,5212,5887,11096,2027,2655,4685,2353,2895,5244,2909,3449,6354,680,1389,2066,887,1632,2517,1081,1728,2812,84,116,201,161,200,360,46,40,88,590,596,1186,786,792,1574,1111,1172,2281,24,23,54,26,31,56,38,46,82,14,13,29,16,22,34,26,23,51,636,638,1274,822,844,1670,1181,1239,2416,36619,39717,76338,38473,41429,79895,41928,45474,87405,2830,2995,5820,3647,3918,7560,4927,5401,10319,38357,41423,79779,40101,43156,83262,43241,46934,90175,1339,1506,2843,2254,2496,4745,3559,3853,7411,38051,41348,79402,40742,43995,84740,44568,48375,92944
20202,21471,21960,43428,23405,23886,47292,26167,26336,52500,1186,1130,2316,1233,1248,2483,1279,1125,2401,2832,2726,5564,2923,2810,5735,3250,3057,6300,1484,1368,2849,1394,1279,2670,1428,1344,2774,969,814,1780,1004,869,1879,1016,823,1842,1577,1622,3202,1972,1897,3872,2267,2198,4463,2805,3046,5842,2768,3002,5772,2945,3154,6101,3382,3622,7011,3483,3734,7226,3724,3884,7608,3432,3508,6946,3733,3798,7529,3953,4173,8128,2372,2243,4621,3067,3088,6153,3800,3827,7624,1096,1270,2368,1391,1468,2857,1960,1960,3923,329,609,942,430,699,1128,547,792,1340,75,79,160,60,98,153,28,17,46,180,158,335,235,189,419,334,264,596,14,10,24,3,5,10,12,9,15,3,0,4,3,6,7,6,6,11,194,170,364,241,192,435,349,277,630,17867,18419,36290,18529,19014,37545,21013,21401,42413,2472,2345,4815,2782,2563,5348,3323,3091,6414,19491,20272,39763,20185,21075,41258,23012,23567,46577,639,667,1307,800,889,1686,929,997,1918,19235,20121,39360,20111,21091,41204,23056,23737,46789
20203,5685,5502,11185,5825,5593,11419,6168,6053,12224,321,305,629,283,291,576,291,267,559,688,711,1394,705,674,1382,696,716,1415,329,345,679,336,342,680,318,317,635,204,161,362,196,190,386,233,229,457,374,439,814,390,419,813,480,548,1027,651,648,1297,608,587,1196,603,619,1215,911,896,1802,836,869,1707,814,783,1603,1008,878,1886,1078,939,2012,1102,1057,2160,682,565,1255,876,696,1570,1011,874,1887,383,397,778,381,401,786,468,436,899,132,154,287,142,174,312,145,216,371,8,4,17,13,13,31,6,3,4,60,87,143,65,83,149,114,145,255,3,9,11,8,0,11,9,8,14,0,0,0,3,3,7,0,5,9,60,93,157,75,93,169,122,159,275,4934,4791,9730,4792,4594,9385,5041,4892,9932,387,393,783,384,417,800,411,494,908,5298,5146,10437,5151,4945,10097,5368,5262,10633,114,117,230,134,144,276,149,190,338,5222,5054,10275,5139,4937,10077,5403,5274,10677
20301,8369,8248,16614,9612,9411,19024,11359,11121,22483,592,528,1122,647,621,1269,754,718,1473,1402,1270,2675,1539,1461,2994,1813,1615,3429,590,542,1134,671,571,1244,770,742,1509,380,351,723,474,390,864,522,444,967,763,865,1630,882,980,1863,1193,1190,2385,1236,1254,2489,1313,1376,2694,1470,1667,3131,1269,1332,2602,1400,1425,2826,1587,1567,3152,1154,1128,2278,1310,1251,2562,1446,1445,2896,652,545,1196,927,834,1762,1203,1089,2289,269,291,558,352,339,688,498,449,943,65,145,213,97,162,264,112,195,307,24,23,45,15,31,47,5,3,6,34,50,77,71,66,134,120,119,236,3,0,3,4,4,10,6,9,16,6,3,7,4,0,3,5,9,9,33,50,89,75,69,146,130,128,269,7198,7093,14292,8034,7860,15895,9677,9458,19132,875,851,1726,900,905,1811,1043,1048,2091,7865,7727,15596,8775,8611,17386,10442,10200,20638,272,277,547,289,292,581,323,346,674,7751,7637,15385,8746,8575,17321,10448,10219,20672
20302,84414,89040,173451,91328,96857,188184,103468,108519,211986,5572,5289,10860,5982,5660,11643,6384,5954,12345,10953,10230,21183,11295,10774,22065,12642,12106,24745,6049,5781,11828,6077,5981,12058,6205,5971,12177,5996,5941,11933,6950,6734,13686,7493,7224,14716,10950,11290,22239,12593,12794,25389,16361,15974,32338,11581,12078,23659,11584,12136,23722,13299,13990,27287,11367,12167,23526,11713,12599,24313,12521,13336,25859,9801,10556,20359,10560,11680,22242,11478,12636,24118,6520,7327,13847,8217,9305,17522,9596,11138,20738,4218,5536,9751,4512,5845,10358,5472,6849,12319,1419,2851,4268,1850,3342,5191,2013,3327,5340,352,363,715,465,512,982,104,124,224,701,750,1453,925,989,1912,1409,1438,2843,40,41,82,46,38,86,44,39,84,11,9,26,25,20,44,36,36,75,756,800,1562,1000,1048,2042,1491,1514,3005,66276,70369,136648,69452,74038,143489,78942,83574,162512,14024,14665,28692,15852,16295,32150,19564,20026,39591,71163,76206,147366,73887,79474,153361,83059,88966,172021,9142,9710,18856,11180,11725,22905,14255,14494,28750,74584,80120,154697,78320,84731,163057,88767,95538,184310
20303,29422,31162,60582,34874,36853,71725,45240,48180,93417,1987,1869,3856,2315,2027,4340,2592,2528,5125,4038,3800,7838,4883,4611,9497,6286,5792,12078,1948,1689,3631,2004,1813,3817,2433,2251,4687,1396,1272,2672,1551,1349,2906,1989,1869,3855,2537,2796,5331,3167,3676,6842,4318,4691,9005,3892,4500,8388,4403,4720,9121,5597,6257,11854,4029,4465,8494,4377,4951,9330,5565,6149,11717,4284,4499,8782,4912,5396,10308,5733,6836,12569,3034,3261,6298,4444,4803,9248,6596,6978,13583,1731,2031,3762,2100,2357,4457,3198,3454,6650,543,978,1524,720,1152,1873,922,1380,2302,137,152,292,151,167,313,34,49,83,151,184,335,250,252,497,371,349,717,7,5,19,7,3,12,7,0,9,5,8,6,0,6,7,9,8,18,165,195,364,262,262,521,388,358,745,24363,25930,50291,28245,29858,58102,36928,39359,76283,3656,3904,7558,4337,4633,8968,5997,6482,12479,27179,28891,56075,31449,33200,64646,40928,43456,84387,1062,1170,2231,1417,1624,3041,2118,2464,4574,26759,28555,55307,31262,33131,64389,41176,43937,85114
