SA3_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
31002,0,0,0,10,15,0,10,0,0,31,39,3,11,3,3,62,44,0,33,0,0,89,141,14,68,3,12,237,355,59,324,24,68,829,160,55,265,19,34,532,45,18,60,3,9,134,17,7,12,4,6,37,0,0,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,7,34,7,32,0,9,82,874,162,830,62,138,2073
31003,3,0,0,17,56,4,24,0,3,83,71,4,19,5,4,107,50,3,23,0,9,88,422,45,390,26,39,915,969,114,860,56,126,2125,702,178,962,93,132,2064,84,29,96,17,30,265,19,15,40,4,11,95,3,6,6,0,0,22,3,3,3,0,4,15,0,0,0,0,0,0,0,0,4,0,0,4,49,7,58,4,8,125,2447,413,2496,202,382,5935
31004,0,0,0,8,16,3,5,0,0,33,31,6,26,0,6,74,25,3,10,0,4,45,151,12,155,4,16,339,624,93,747,47,78,1586,1230,404,1994,177,230,4036,228,101,389,60,58,830,47,30,68,21,19,184,14,4,19,3,5,57,4,3,5,0,3,18,0,0,3,0,0,8,0,0,6,0,4,11,57,11,75,4,16,161,2434,678,3521,320,442,7395
31101,0,0,0,0,10,0,11,0,0,23,17,7,6,0,0,29,16,0,13,3,0,38,26,3,17,6,5,55,109,6,61,3,18,203,81,30,89,11,15,226,22,6,15,0,0,42,9,4,8,0,0,15,4,0,0,3,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,6,16,0,11,5,4,29,305,54,231,27,51,676
31102,6,0,0,8,28,0,3,6,0,34,40,0,20,3,6,65,17,5,7,0,4,31,56,8,15,3,4,85,396,24,263,12,29,721,512,103,629,39,109,1400,63,24,72,5,23,186,11,5,14,0,9,36,5,0,11,0,0,17,6,0,0,0,0,6,0,0,4,0,0,4,0,0,0,0,0,0,30,4,17,5,4,58,1164,165,1061,78,190,2659
31103,4,0,0,9,18,0,3,0,0,31,37,3,18,3,6,67,15,0,15,4,0,42,43,4,29,0,10,81,579,47,530,31,49,1232,1004,323,1660,124,231,3338,99,63,190,21,44,419,32,20,34,5,17,111,24,3,19,12,3,53,0,0,4,0,6,9,0,0,3,0,3,7,3,3,10,0,3,14,52,15,67,11,13,160,1905,489,2580,212,390,5579
31104,4,0,0,0,4,0,0,0,0,6,9,0,0,0,3,14,4,0,4,0,0,7,9,0,6,0,0,24,94,9,74,0,5,183,349,66,642,30,44,1137,97,23,149,12,28,304,59,21,61,10,18,164,28,4,33,4,9,72,6,8,9,0,6,22,3,0,3,0,3,10,3,0,0,0,0,5,27,5,22,0,6,64,697,134,1004,63,119,2016
31105,0,0,0,9,29,0,4,0,5,43,43,4,14,4,11,73,13,5,7,3,0,31,37,4,22,0,5,66,291,24,261,15,44,627,576,146,692,55,113,1580,148,61,193,28,52,472,40,17,47,19,18,146,16,11,21,3,5,53,5,0,7,0,3,17,3,0,0,0,0,3,3,0,6,0,0,8,34,6,31,4,5,76,1236,278,1304,134,260,3208
31106,6,0,0,14,51,0,15,3,6,79,75,14,36,5,9,134,35,7,26,3,12,81,133,17,142,16,18,329,476,122,617,52,98,1369,430,121,528,75,95,1243,173,68,245,42,47,582,39,19,70,22,22,174,8,0,17,7,5,38,3,3,5,8,0,14,0,0,5,0,0,6,0,0,0,0,0,0,30,12,43,4,12,98,1477,391,1750,233,337,4198
31201,76,4,0,152,66,9,76,10,9,161,50,11,29,6,7,97,48,5,30,0,0,82,116,6,80,6,16,222,185,12,131,12,13,359,163,35,164,20,23,403,44,14,80,5,3,148,19,9,39,0,3,65,14,0,25,0,0,35,3,3,8,0,0,17,0,0,0,0,0,4,3,0,0,0,0,0,55,8,74,3,9,150,1107,180,1247,106,128,2763
31202,4,0,0,12,54,4,30,0,14,100,128,9,46,4,13,194,108,9,57,4,9,182,212,15,110,10,22,363,486,51,331,37,48,939,855,135,829,69,101,1990,365,85,496,37,65,1051,74,19,105,16,20,234,16,12,27,8,0,67,5,0,11,0,0,16,0,6,0,0,0,5,0,0,3,0,0,3,82,9,57,3,10,160,2414,344,2117,186,304,5360
31203,0,0,0,0,16,0,8,0,0,24,18,0,3,0,0,23,9,0,9,0,0,22,44,0,19,3,0,59,116,5,46,4,13,186,178,13,123,7,11,323,107,16,81,5,15,224,30,11,28,6,4,73,10,0,20,3,0,36,4,0,3,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,21,0,3,4,0,31,566,51,341,35,44,1037
31301,0,0,0,0,18,0,0,0,0,24,32,0,0,0,6,37,32,0,5,5,0,39,45,0,0,0,3,57,180,4,54,0,15,255,295,37,185,28,47,589,102,21,72,19,25,230,32,12,30,9,7,86,10,5,8,4,7,34,0,0,4,0,0,5,0,0,0,0,0,4,3,0,0,0,0,9,19,5,12,4,4,35,771,76,373,68,114,1409
31302,4,0,0,9,50,4,4,3,10,71,46,0,14,0,13,76,32,5,14,3,4,56,99,14,55,3,8,180,639,51,489,29,75,1282,718,216,1004,85,151,2172,68,26,98,11,11,216,17,4,25,0,9,56,9,0,12,0,4,32,5,0,10,3,0,14,0,0,0,0,0,0,3,0,0,0,0,5,46,13,35,4,7,104,1743,341,1753,153,291,4283
31303,4,0,0,4,0,0,0,0,4,10,9,0,4,0,0,15,14,0,7,0,0,22,13,0,5,0,0,19,34,10,45,4,4,103,49,10,61,3,8,134,18,5,15,0,6,47,3,0,4,0,0,19,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,17,156,36,171,12,26,397
31304,0,0,0,5,14,0,4,5,0,23,45,0,7,3,10,70,26,0,3,0,7,37,56,0,22,4,7,81,353,30,233,21,40,674,544,113,632,50,111,1454,110,54,183,28,31,412,35,23,50,13,26,146,9,3,20,4,11,54,6,4,11,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,31,4,22,9,8,73,1226,243,1198,136,272,3067
31305,0,0,0,4,48,3,10,0,8,62,64,0,7,0,9,86,33,3,6,0,8,43,95,5,18,5,16,136,301,8,114,11,32,461,653,101,490,45,111,1397,278,69,243,39,72,693,109,29,92,18,30,272,27,11,31,11,10,81,14,0,8,3,3,37,4,0,8,0,0,8,6,0,0,0,0,11,31,6,15,0,4,59,1660,237,1047,128,306,3377
31401,0,0,0,0,5,0,4,0,0,12,8,0,7,0,8,21,15,3,9,5,0,31,107,29,210,12,10,366,60,11,56,5,11,140,294,50,270,16,32,658,361,88,412,37,64,959,96,28,135,24,23,307,21,11,57,13,9,108,13,4,31,8,6,57,3,5,6,0,0,9,0,4,10,0,5,16,31,5,29,0,0,64,1010,236,1228,106,172,2759
31402,0,0,0,4,32,0,4,0,0,35,22,0,7,0,0,33,14,4,8,0,4,26,88,5,91,7,3,198,413,19,237,10,29,700,1564,217,1678,128,170,3755,367,115,671,91,103,1344,75,46,99,34,23,276,18,14,43,3,7,94,12,11,5,0,3,29,3,0,0,0,4,6,3,0,5,0,0,15,53,9,45,8,14,126,2671,435,2892,285,360,6653
31403,0,0,0,0,7,0,4,0,0,11,23,0,8,5,6,36,13,0,3,0,4,29,43,4,31,4,6,94,175,14,131,9,23,343,493,79,530,52,75,1216,85,25,137,18,20,281,11,8,6,0,4,23,8,0,0,3,0,19,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,19,3,18,0,0,52,866,133,880,87,141,2108
31501,80,0,16,161,206,30,367,12,52,672,124,59,269,8,59,523,26,3,39,3,3,78,37,14,70,4,5,135,56,16,55,8,10,150,49,10,42,0,3,106,46,5,31,3,0,85,34,0,35,0,0,80,24,7,59,3,4,98,17,4,32,5,0,57,0,5,5,0,0,18,5,0,10,0,0,15,75,6,94,11,11,201,946,201,1386,81,193,2808
31502,53,3,4,107,78,9,98,6,17,211,81,6,97,10,6,198,44,3,48,4,5,104,85,9,63,0,17,172,87,12,96,13,6,213,161,19,172,16,7,368,81,20,99,5,8,212,35,4,41,0,4,92,0,0,10,0,0,15,0,0,9,0,0,9,0,0,0,0,0,4,0,0,3,0,0,3,62,8,54,5,3,136,890,101,963,59,92,2110
31503,20,0,0,42,44,4,41,4,0,94,79,13,58,0,7,152,49,3,32,8,3,88,43,6,36,0,0,86,34,4,34,0,3,75,15,0,10,0,3,29,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,43,7,6,100,380,45,323,27,25,798
31601,0,0,0,9,13,0,3,0,0,19,20,0,3,0,0,28,17,0,5,0,0,25,11,7,4,0,0,21,71,3,36,4,6,118,295,10,170,11,17,505,403,75,428,68,67,1041,157,62,270,49,45,581,45,31,91,17,16,199,14,11,35,3,8,61,7,7,10,5,6,30,12,4,13,8,0,33,24,4,22,0,10,59,1102,192,1104,165,174,2740
31602,0,0,0,8,23,0,3,0,0,35,47,0,10,0,3,64,25,3,5,0,4,36,49,0,7,0,7,60,159,10,56,10,6,241,695,40,343,33,68,1183,860,118,850,87,126,2044,280,85,361,44,78,848,109,29,128,40,35,341,50,16,56,15,6,148,11,9,21,0,5,57,16,10,18,12,13,70,58,7,29,7,7,96,2390,335,1888,255,358,5228
31603,0,0,0,9,26,0,6,0,3,31,47,0,4,0,4,50,26,3,5,0,0,30,50,4,13,0,4,69,204,0,68,3,17,293,670,26,298,15,35,1033,644,35,298,39,42,1056,300,40,167,34,27,571,108,20,94,12,18,244,43,13,44,8,9,116,25,7,32,3,7,72,25,3,29,9,3,76,48,5,16,3,3,71,2213,150,1067,129,167,3733
31605,0,0,0,0,9,0,4,0,0,11,10,0,3,0,0,20,15,0,0,0,0,17,11,4,8,0,0,20,63,4,16,3,3,86,203,8,87,10,12,315,287,27,258,39,28,635,187,60,229,31,35,542,108,25,140,19,11,309,43,16,59,21,11,144,27,10,44,0,3,77,44,15,59,11,8,139,33,0,20,3,5,65,1050,158,924,138,117,2389
31606,0,5,0,7,15,0,4,0,0,21,20,0,8,0,6,27,22,3,5,0,5,30,43,6,22,0,5,78,100,6,43,0,14,164,284,29,199,23,36,569,199,29,225,18,36,509,75,20,104,11,15,225,22,12,28,3,7,71,8,0,7,6,4,24,0,0,4,0,0,10,3,0,0,3,0,17,29,0,18,6,10,63,839,111,670,77,127,1823
31607,0,0,0,0,15,0,0,0,0,13,27,0,9,0,4,36,33,4,9,4,0,42,57,5,11,0,3,74,96,10,51,9,10,171,244,20,238,15,40,557,209,45,266,29,38,576,57,12,92,3,16,182,14,0,35,4,6,59,8,0,4,3,0,19,4,0,6,5,0,14,4,0,4,0,3,12,33,5,19,0,7,62,791,103,744,62,128,1827
31608,0,0,0,0,3,0,5,0,0,6,15,0,5,0,0,14,10,0,3,0,6,13,10,0,7,0,0,21,19,0,11,4,7,48,48,4,37,0,9,102,50,13,60,4,13,148,23,10,31,9,3,75,5,0,22,0,4,33,10,5,3,0,0,14,4,0,4,3,4,13,8,0,3,0,4,19,5,0,8,4,8,26,217,30,199,30,60,533
31701,0,0,0,18,65,6,23,6,0,102,101,8,43,5,8,165,130,8,70,5,6,217,497,36,382,13,41,978,1345,146,1111,67,158,2828,1002,282,1157,122,134,2700,214,95,270,49,47,673,37,18,72,14,10,150,13,9,15,3,3,36,4,7,6,0,0,17,6,0,6,0,0,9,17,0,3,0,0,23,87,11,51,4,14,161,3542,614,3220,290,430,8095
31801,11,0,0,58,78,15,74,6,13,186,100,7,85,4,8,213,103,8,69,3,6,202,166,21,102,10,24,332,115,15,109,3,18,267,50,12,53,10,4,123,6,3,7,3,0,19,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,28,4,5,89,742,97,590,57,101,1583
31802,3,0,0,15,81,5,42,4,12,140,152,10,73,7,24,266,187,11,77,8,17,296,815,74,674,37,51,1644,1345,143,955,83,149,2680,1729,240,1489,146,188,3794,363,80,320,53,43,861,82,28,85,19,9,231,34,11,25,8,3,76,5,9,7,0,0,21,3,0,9,0,0,10,3,6,5,0,0,17,94,12,74,8,19,213,4937,626,3850,372,508,10306
31901,7,0,0,21,53,0,11,3,3,72,100,8,31,0,13,152,113,3,54,4,6,172,306,19,180,11,37,560,717,82,562,44,105,1502,336,90,410,38,71,947,54,19,64,14,13,160,11,7,11,5,0,43,8,0,7,0,0,12,0,5,3,0,0,5,0,0,0,0,0,0,0,5,0,0,0,6,61,11,41,3,8,124,1786,247,1362,123,260,3780
31902,16,0,9,55,71,9,76,0,13,166,94,8,43,0,9,153,106,11,53,3,8,179,207,23,146,11,21,407,195,37,174,12,29,443,63,10,71,0,12,151,5,0,5,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,42,11,38,6,5,102,839,112,644,45,104,1744
31903,5,0,0,6,27,0,8,0,0,39,32,0,20,0,6,69,53,7,26,3,9,93,117,7,57,6,13,205,283,31,191,17,38,571,165,41,238,27,28,499,31,13,27,4,6,81,0,0,3,0,0,11,3,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,40,4,21,0,0,67,777,109,613,61,102,1665
31904,0,0,0,10,24,0,0,0,5,22,42,4,14,0,3,63,38,0,16,0,3,58,98,8,32,0,7,146,392,29,200,19,49,685,535,88,517,48,80,1275,92,27,111,7,15,249,13,8,28,5,6,53,5,0,4,4,4,17,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,4,25,8,17,0,3,53,1279,166,936,87,177,2650
31905,0,0,0,5,27,0,8,0,0,34,44,3,14,5,0,66,64,0,20,0,4,96,173,20,87,11,21,304,253,28,201,18,28,525,95,34,101,6,18,255,16,6,16,4,6,44,0,0,4,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,16,0,3,41,703,95,459,46,92,1394
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,0,0,0,0,10,0,0,0,0,11,21,0,5,0,0,21,17,0,3,0,0,22,38,0,10,0,3,50,200,3,38,5,0,245,622,6,108,9,3,753,409,3,86,11,10,515,131,10,47,3,3,188,36,3,13,5,0,58,18,0,4,4,0,30,12,4,6,0,0,24,14,0,9,3,0,34,13,0,8,0,0,22,1541,35,348,35,26,1981
40102,0,0,0,6,16,0,8,0,0,23,60,0,15,3,0,77,38,0,13,6,0,54,65,3,38,5,8,130,178,18,146,14,18,368,358,61,352,35,41,857,85,32,130,12,26,282,30,14,38,9,5,101,8,3,16,0,0,34,4,0,0,0,0,10,0,0,5,0,0,4,5,4,5,0,0,13,14,5,15,0,3,37,864,139,782,92,114,1991
40103,0,0,0,5,10,0,5,0,0,15,14,0,4,0,0,22,14,0,3,0,0,20,59,0,19,0,0,82,215,18,147,12,0,393,182,34,179,28,10,428,113,35,144,32,8,322,46,30,87,22,9,190,8,17,49,17,7,97,11,12,33,9,5,65,3,11,19,5,0,47,11,11,23,8,0,52,17,3,10,7,0,34,706,173,722,133,38,1777
40104,0,0,0,0,14,0,0,0,0,23,49,0,5,0,0,58,30,3,14,0,0,48,120,5,72,9,5,208,268,19,225,20,16,556,362,55,417,51,46,920,166,43,225,44,29,502,29,20,51,10,12,122,8,5,16,0,3,36,0,4,4,0,0,4,0,0,0,0,0,3,4,0,0,0,0,5,16,6,23,0,6,49,1079,151,1057,135,115,2529
40105,0,0,0,6,15,0,8,0,0,27,31,4,8,0,4,46,17,0,15,0,0,32,125,0,43,8,0,174,374,8,171,19,5,569,380,25,209,20,20,654,196,20,147,19,6,386,78,16,75,13,8,188,21,11,34,5,0,74,12,3,11,6,0,38,0,6,4,0,0,14,3,5,12,3,0,33,18,0,17,0,0,42,1285,90,767,92,49,2282
40106,0,0,0,3,12,0,5,0,0,15,25,0,3,0,0,36,20,0,6,0,0,28,85,0,51,3,0,139,217,14,163,11,6,404,295,19,166,11,13,506,122,8,100,18,12,267,29,4,44,6,4,80,10,0,17,10,0,36,9,3,9,0,4,26,0,3,5,0,0,13,3,3,6,0,0,15,14,0,4,0,0,23,840,60,580,59,42,1585
40107,0,0,0,4,7,0,0,0,0,9,28,0,0,0,0,31,23,0,0,0,0,28,99,0,26,3,0,125,281,3,127,17,3,430,341,10,136,12,10,506,144,19,138,15,7,320,65,12,97,13,6,185,27,4,65,9,6,113,14,3,31,8,0,59,4,0,18,4,0,29,4,5,19,3,0,37,18,0,6,0,4,31,1062,63,664,83,39,1908
40201,0,0,0,3,13,0,4,0,0,18,39,0,7,0,0,46,15,0,11,0,3,33,106,11,95,4,6,224,176,25,142,27,28,397,78,23,108,16,36,266,22,7,35,10,10,79,5,6,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,4,0,21,470,60,432,60,86,1102
40202,7,0,0,12,46,0,20,0,5,76,204,12,63,9,27,304,127,7,74,4,22,236,437,59,457,32,85,1068,681,119,803,48,91,1739,230,75,339,33,45,726,24,12,32,8,8,86,8,3,3,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,43,13,44,0,7,107,1817,298,1852,139,292,4404
40203,0,0,0,4,34,0,20,0,0,52,114,6,20,5,3,151,69,4,38,0,3,107,337,12,208,12,19,594,525,51,467,33,49,1119,799,100,735,74,91,1798,189,45,182,18,37,474,20,7,27,6,5,67,7,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,5,3,0,9,0,0,12,35,12,31,0,10,84,2148,235,1737,156,215,4498
40204,7,0,3,18,48,0,22,0,5,76,205,5,48,10,14,278,97,13,60,3,16,187,334,31,295,24,52,737,899,172,1043,80,148,2346,627,159,684,75,82,1629,77,30,97,23,22,250,15,7,22,10,16,68,5,0,4,0,4,12,5,0,4,0,0,8,4,0,0,4,0,6,0,0,5,0,0,7,59,9,57,6,13,149,2408,425,2345,229,377,5785
40205,4,0,0,10,22,0,3,0,0,27,92,0,10,4,8,120,36,3,8,0,4,49,98,6,56,4,10,170,363,27,277,17,45,730,425,74,566,67,76,1208,82,39,99,31,22,270,4,12,14,6,4,42,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,9,29,6,20,0,11,66,1164,168,1076,132,174,2726
40301,0,0,0,4,17,0,6,0,0,19,21,0,11,0,0,30,13,0,5,0,0,19,88,0,33,0,0,126,244,4,77,8,4,340,264,10,136,12,13,438,126,23,96,18,12,267,51,13,49,9,5,132,15,12,36,13,4,73,14,3,25,3,3,48,14,4,7,0,0,23,13,4,11,5,0,30,7,0,6,0,3,26,897,68,480,81,49,1577
40302,0,0,0,3,61,4,6,0,3,73,158,8,15,3,4,186,80,0,26,0,0,105,227,10,73,6,9,325,457,25,277,21,39,813,834,84,666,81,70,1738,347,62,303,60,41,809,47,17,61,14,3,151,14,4,14,0,4,39,5,0,9,0,0,16,0,0,0,0,0,3,0,0,4,0,0,3,48,3,29,3,11,96,2277,217,1491,192,182,4363
40303,0,0,0,3,13,0,0,0,0,22,28,0,5,0,0,31,22,0,15,0,0,35,113,5,55,0,0,180,247,9,138,10,3,408,238,33,188,20,21,500,88,24,138,17,14,287,33,14,71,14,8,142,20,15,33,6,4,78,0,9,19,5,0,35,0,0,10,0,0,9,0,0,10,7,0,19,25,3,5,0,0,32,827,110,690,89,61,1778
40304,0,0,0,13,38,0,4,0,0,54,196,3,34,7,10,248,86,10,36,3,8,141,214,9,112,15,31,389,905,88,761,61,128,1943,829,157,957,85,128,2170,102,45,158,18,27,357,20,17,30,6,12,89,9,5,9,0,0,23,5,0,4,0,0,15,0,0,0,0,0,0,5,0,0,0,0,5,54,6,41,7,7,116,2498,342,2156,205,362,5564
40401,0,0,0,11,47,0,13,0,0,64,169,0,26,5,6,206,99,6,37,8,6,156,272,12,157,14,15,480,642,54,421,33,57,1209,1062,98,691,81,98,2035,404,45,321,60,44,875,101,27,93,18,14,261,26,13,60,21,8,124,13,10,26,8,3,50,8,0,10,4,3,24,12,4,13,0,0,31,56,9,33,4,15,121,2929,288,1907,255,280,5659
40402,5,0,3,13,37,0,7,6,3,53,146,0,26,4,8,186,62,8,29,7,8,110,177,13,150,12,26,379,337,37,266,40,50,733,438,66,357,53,80,979,109,20,84,19,18,244,27,5,19,7,4,60,7,0,10,0,3,16,0,0,0,0,0,6,0,0,0,0,0,8,5,0,0,0,0,8,41,3,19,3,7,70,1395,152,975,138,214,2872
40403,5,0,0,10,49,0,10,4,0,61,102,3,25,0,6,138,62,4,42,7,3,119,328,9,189,14,12,548,614,21,332,27,23,1023,632,52,358,49,34,1122,269,30,195,25,25,543,68,16,62,10,9,172,16,5,21,5,4,53,4,0,11,0,6,17,0,0,9,5,0,13,4,0,13,4,0,16,47,0,23,5,3,83,2213,148,1283,150,128,3928
40501,0,0,0,8,15,0,6,0,0,25,28,0,11,0,0,50,42,0,13,0,8,58,67,4,42,0,10,126,127,14,115,14,20,290,91,23,124,14,9,270,14,6,22,5,3,52,0,0,6,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,17,3,13,0,3,32,427,52,358,39,69,939
40502,0,0,0,7,27,0,14,0,4,55,61,0,21,4,6,93,46,8,37,4,5,97,76,12,70,10,3,167,80,13,56,8,5,162,15,5,24,3,0,44,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,27,3,5,67,353,44,258,25,40,717
40503,0,0,0,5,31,5,14,0,3,51,148,8,78,6,15,253,79,11,46,0,5,137,76,11,73,0,4,168,32,13,57,0,7,107,4,3,15,3,0,28,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,4,35,413,45,301,15,36,806
40504,3,0,0,6,27,6,18,0,0,53,76,4,18,0,7,104,45,4,23,0,0,73,125,4,97,6,4,234,109,15,89,12,21,252,25,6,20,0,6,51,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,29,4,14,0,0,43,443,43,294,18,42,837
40601,16,0,13,72,100,5,62,3,9,183,314,21,143,8,10,502,137,11,76,4,16,239,184,28,138,11,23,388,238,34,223,18,18,528,91,16,102,7,17,230,14,0,18,5,0,38,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,7,47,0,3,109,1202,131,858,65,117,2366
40602,81,0,18,169,100,7,71,4,10,194,101,15,135,4,15,270,55,9,90,3,0,161,95,13,86,7,17,216,87,13,89,7,9,201,58,8,77,8,3,156,20,0,26,0,0,53,3,0,3,0,0,13,0,0,0,0,0,3,0,0,3,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,42,5,40,0,4,89,665,82,736,32,89,1612
40701,0,0,0,5,20,0,11,0,3,42,69,3,15,0,4,90,60,0,30,0,3,94,136,7,70,7,19,231,303,31,193,15,34,565,162,51,180,21,32,447,26,9,18,3,4,58,3,0,5,3,0,10,3,4,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,19,0,0,45,813,103,551,54,107,1625
40702,4,0,0,22,93,0,24,8,9,136,244,9,120,6,19,397,141,22,112,5,26,296,269,28,200,17,26,542,180,38,191,18,26,457,59,17,83,7,11,171,15,9,10,4,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,51,11,47,5,7,115,1094,137,799,72,126,2224
40703,11,0,0,32,88,6,44,4,10,151,213,14,101,8,25,369,197,22,127,8,18,367,348,47,273,24,43,737,186,40,220,20,28,492,62,22,57,6,6,153,7,7,3,0,0,18,8,0,6,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,79,12,43,8,9,145,1234,170,912,78,147,2533
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
