SA3_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
40401,438,629,131,292,92,41,142,1957,0,5,35,87,88,159,141,44,21,23,9,60,657,3,0,3,13,17,41,46,13,13,4,0,31,193,0,0,0,0,0,11,36,26,14,17,10,20,135,24,11,71,179,125,345,274,59,33,30,3,144,1299,0,0,0,0,0,9,8,3,4,0,0,547,585,59,22,140,371,435,1554,2863,1598,1131,1306,454,1440,11365,0,5,27,55,99,340,383,88,79,20,10,140,1249,9,3,87,240,157,261,141,21,14,10,4,87,1031,0,3,7,17,16,23,37,6,0,0,0,13,126,6,7,49,59,22,32,13,0,0,0,0,20,204,23,36,348,471,303,425,220,54,20,14,5,215,2126,0,0,0,0,9,13,0,0,0,0,0,55,86,41,47,518,846,611,1093,795,174,110,43,15,533,4822,217,88,939,3288,2089,4600,5490,2878,1839,1986,670,2838,26933,9,0,0,6,8,38,413,609,516,488
40402,312,346,61,112,43,10,82,1099,0,4,22,49,33,100,62,21,11,10,5,37,359,0,0,3,12,12,16,32,3,7,0,0,14,95,0,0,0,0,4,10,14,8,6,7,3,14,65,18,6,63,142,99,186,138,30,19,15,3,95,810,0,0,3,6,0,8,3,0,0,0,0,309,331,31,16,113,280,280,957,1542,788,506,442,150,763,5855,4,3,5,44,74,231,197,52,35,14,0,91,752,0,6,59,159,139,166,82,10,6,4,3,65,700,0,3,9,11,10,23,13,0,3,0,0,11,75,11,0,39,45,11,15,12,0,0,0,0,13,139,31,19,281,345,195,271,137,22,15,7,0,144,1472,0,0,5,0,4,3,0,0,0,0,0,54,70,48,39,395,596,437,705,442,85,62,22,4,373,3202,126,57,664,1962,1195,2533,2956,1557,829,732,233,1548,14401,0,0,0,3,8,27,212,323,226,208
40403,242,330,78,131,43,13,61,1038,3,0,16,44,41,66,65,16,11,5,0,17,284,0,0,3,6,11,24,13,7,8,7,0,4,79,0,0,0,0,0,3,14,17,4,5,0,7,58,14,0,34,71,71,110,156,36,16,9,5,51,582,0,0,0,5,0,5,3,0,4,0,0,304,321,30,11,78,181,263,778,1532,919,536,614,229,696,5868,3,3,4,28,57,177,202,61,54,19,3,82,678,3,0,48,110,94,128,67,16,7,0,0,39,509,0,0,3,3,9,7,11,3,6,0,0,4,46,7,3,24,19,7,15,6,0,0,0,0,14,88,22,0,106,196,111,190,111,27,15,11,0,89,880,0,0,0,0,0,5,0,0,0,0,0,16,19,39,12,185,355,268,513,394,102,76,32,9,242,2230,136,34,467,1548,1107,2490,3077,1712,956,1047,337,1421,14336,5,0,0,0,0,21,220,377,257,272
40501,206,300,42,88,19,9,44,767,0,0,0,16,21,51,42,7,4,0,0,23,165,0,0,0,0,3,14,18,0,6,0,0,6,55,0,0,0,0,4,6,8,12,9,6,0,6,49,0,3,8,33,36,49,36,3,0,4,0,20,193,0,0,0,0,0,0,4,0,0,0,0,264,267,6,11,29,97,139,612,1237,611,369,304,95,611,4109,6,0,8,10,33,99,84,15,15,0,3,36,308,0,0,35,78,74,60,31,0,0,0,0,27,304,0,0,0,11,0,5,0,0,3,0,0,5,26,0,0,16,13,6,3,4,0,0,0,0,0,45,3,3,74,106,61,71,30,10,0,3,0,23,390,0,0,0,0,0,0,0,0,0,0,0,4,7,8,3,128,224,177,238,156,30,23,3,3,91,1085,58,26,246,1031,735,1674,2273,1044,581,488,140,1062,9374,0,0,0,5,8,36,199,244,153,98
40502,140,107,27,30,9,6,26,392,0,0,3,22,15,32,23,0,0,4,0,10,110,0,0,0,4,0,11,7,0,0,0,0,0,26,0,0,0,0,0,11,7,0,0,0,0,9,25,0,0,13,28,39,40,23,3,0,0,0,21,175,0,0,0,0,0,0,4,0,0,0,0,151,156,13,6,32,112,121,454,607,255,144,115,49,345,2251,0,3,4,11,20,53,34,3,6,0,0,19,152,0,0,23,52,50,35,18,4,3,0,0,14,201,0,0,4,5,0,0,4,0,0,0,0,3,16,0,3,11,15,0,3,0,0,0,0,0,3,45,9,9,51,102,51,48,13,0,0,0,0,38,313,0,0,0,0,0,0,0,0,0,0,0,10,17,10,13,93,189,116,139,71,9,8,4,0,86,739,57,19,245,927,557,1213,1217,460,235,211,85,708,5938,6,3,0,18,12,36,154,87,41,50
40503,109,160,19,27,4,0,27,384,0,0,0,31,27,48,21,5,3,0,0,10,142,0,0,0,3,4,11,17,0,0,0,0,6,44,0,0,0,0,0,3,9,5,4,7,0,0,30,4,0,18,81,49,86,43,3,3,4,0,32,322,0,0,0,0,0,3,0,0,0,0,0,227,229,6,9,36,148,135,462,740,363,170,141,41,431,2675,0,0,3,19,41,65,42,8,12,3,4,25,212,0,0,40,82,60,43,11,0,0,0,0,18,263,0,0,3,9,3,3,0,0,0,0,0,10,28,0,5,25,39,6,9,4,0,0,0,0,6,96,7,16,117,158,80,88,38,0,3,0,0,50,561,0,0,0,5,0,3,0,0,0,0,0,16,24,5,23,194,304,189,211,89,15,14,7,4,129,1183,45,39,361,1330,677,1348,1391,619,295,235,89,902,7336,3,0,0,17,13,44,102,89,102,69
40504,117,103,18,26,7,0,28,340,0,0,5,26,25,41,26,0,5,0,0,9,136,0,0,0,0,5,11,4,4,0,3,0,4,34,0,0,0,0,4,0,4,5,0,0,6,3,16,0,0,5,44,40,68,31,4,0,0,0,20,219,0,0,0,0,0,0,4,0,0,0,0,124,135,13,7,26,119,124,484,575,194,108,92,31,303,2075,4,0,8,14,27,38,40,9,4,0,0,20,158,3,3,22,61,47,34,16,4,0,0,0,26,214,0,0,0,13,3,6,0,0,0,0,0,3,29,0,0,16,19,5,0,0,0,0,0,0,4,48,3,4,75,101,70,68,20,0,0,0,0,63,405,0,0,0,0,0,0,0,0,0,0,0,21,26,7,11,120,209,146,153,74,15,8,0,0,127,877,71,29,289,1433,722,1396,1230,392,185,163,79,731,6722,8,0,0,5,8,33,121,102,52,55
40601,262,368,58,112,31,14,49,1001,0,3,11,34,38,63,48,12,10,5,0,13,237,0,0,0,10,8,22,32,3,9,0,0,19,120,3,0,3,0,6,6,19,15,8,9,0,23,95,4,6,25,67,65,87,62,8,4,5,0,52,384,0,0,0,0,0,5,3,0,0,0,0,469,483,25,8,67,207,257,883,1623,735,537,486,135,920,5881,8,0,9,39,82,158,153,30,24,0,0,52,551,0,10,49,171,122,103,41,4,4,0,0,37,547,0,0,5,11,12,15,12,6,5,0,0,7,65,3,8,63,61,8,16,5,4,0,0,0,16,185,17,23,242,275,135,139,62,12,11,0,0,113,1027,0,0,0,3,0,4,0,0,0,0,0,51,63,30,41,370,563,355,435,264,48,47,3,4,286,2440,132,70,614,2054,1176,2459,3073,1379,871,770,223,1853,14689,3,0,4,19,18,71,242,268,197,181
40602,89,138,32,122,14,3,30,461,0,0,9,26,17,30,23,6,7,3,0,13,136,0,0,0,0,5,8,14,4,9,0,0,11,49,0,0,3,0,5,3,5,5,0,3,0,6,41,0,0,19,93,31,49,22,7,0,0,0,28,266,0,0,0,4,0,0,0,0,0,0,0,279,288,11,0,37,173,96,303,567,289,346,296,104,499,2721,0,0,13,18,28,82,68,17,18,15,4,38,291,0,5,34,52,36,39,19,0,5,0,0,23,216,0,0,4,8,7,5,0,0,0,0,0,3,30,0,3,27,18,3,4,6,0,0,0,0,7,69,4,17,130,104,60,59,29,3,5,0,5,56,474,0,0,6,0,0,4,0,0,0,0,0,23,34,8,27,213,199,132,196,125,21,24,16,3,149,1116,53,38,333,768,417,878,1153,584,540,548,183,958,6459,0,0,0,5,11,16,92,88,119,125
40701,253,215,30,68,9,7,51,696,0,0,11,40,35,82,53,8,0,6,0,19,256,0,0,0,8,6,21,28,8,0,0,0,8,79,0,0,0,0,0,6,7,10,7,5,0,12,54,4,5,15,48,44,79,48,10,4,6,0,40,295,0,0,0,0,0,3,3,0,0,0,0,271,278,21,6,47,163,193,900,1165,427,297,176,53,639,4089,0,3,5,19,38,103,86,8,5,7,0,60,335,3,10,40,124,116,112,38,3,3,0,0,51,499,0,0,3,10,8,12,6,0,3,0,0,9,51,4,0,28,31,3,14,0,0,0,0,0,8,98,15,11,96,181,103,117,28,9,0,0,0,63,625,0,0,0,3,0,3,0,0,0,0,0,14,21,21,29,179,356,279,353,159,16,17,7,0,213,1624,131,52,489,2198,1516,2982,2532,837,531,341,122,1458,13180,4,9,0,11,19,57,205,175,77,71
40702,416,372,59,71,20,10,88,1197,0,0,14,48,42,88,48,11,4,3,0,26,287,0,0,0,4,17,30,31,7,7,0,0,13,111,0,0,0,7,0,18,38,6,6,9,0,21,105,11,7,40,108,64,115,71,8,6,0,0,49,465,0,0,0,0,0,10,7,0,0,0,0,458,479,37,11,91,266,312,1354,2082,871,454,340,128,1020,6974,3,0,6,48,90,204,136,30,19,5,0,63,591,0,8,69,197,137,127,38,10,0,3,0,46,632,3,0,10,10,14,25,10,0,0,0,0,13,86,9,6,51,50,19,5,3,0,0,0,0,5,147,10,22,234,310,143,135,41,9,4,0,0,92,1003,0,0,3,4,0,0,0,0,0,0,0,34,39,29,35,373,612,398,492,229,46,20,10,8,249,2502,166,62,706,2131,1469,3413,4000,1635,727,602,231,1916,17054,13,3,0,16,10,109,445,353,220,126
40703,401,315,54,58,10,6,68,1115,0,3,14,55,51,120,77,9,5,4,0,37,360,0,0,3,11,9,40,25,0,4,0,0,13,103,3,0,4,6,5,12,29,17,7,6,0,18,102,12,3,41,149,99,172,68,7,8,6,4,56,643,0,0,0,0,4,4,6,0,0,0,0,392,413,34,23,123,380,400,1467,1986,740,365,263,86,957,6823,4,4,12,50,101,200,156,15,12,3,0,77,628,0,17,49,170,140,124,42,5,3,0,0,59,611,0,0,15,23,11,18,14,0,0,0,0,10,94,0,5,54,71,25,18,5,3,0,0,0,10,185,12,27,230,350,229,199,48,3,7,6,0,123,1238,0,0,3,0,3,3,0,0,0,0,0,54,65,24,47,358,659,507,560,271,33,18,9,3,335,2822,163,85,785,3030,1806,3821,3859,1308,581,433,176,1970,18013,11,7,5,28,27,124,490,375,167,123
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,198,323,40,133,27,13,54,868,0,0,7,24,27,61,51,12,22,7,0,26,231,0,0,0,7,7,19,41,7,28,4,0,13,125,0,0,0,0,0,4,13,14,3,3,7,14,71,0,0,3,37,24,45,44,12,9,3,5,25,208,0,0,0,0,0,0,0,0,0,0,0,596,604,19,8,35,128,157,632,1272,567,475,367,143,976,4784,4,0,7,24,43,124,98,14,13,14,0,61,404,0,8,64,131,125,108,29,4,0,0,0,49,527,0,0,3,12,10,17,3,0,0,0,0,13,59,0,5,17,24,14,3,0,0,0,0,0,15,81,12,9,98,146,71,71,23,5,0,0,0,44,483,0,0,0,0,0,0,0,0,0,0,0,16,26,21,25,189,337,255,319,157,29,22,18,0,197,1572,103,43,362,1166,852,1899,2447,1057,714,637,238,1717,11234,11,3,0,3,9,39,182,237,133,155
50102,370,957,162,735,130,56,190,2710,5,0,4,29,32,90,95,24,35,14,4,31,369,4,0,0,5,3,30,79,16,59,15,3,33,249,0,0,0,0,5,8,27,25,17,15,5,27,142,3,4,23,80,62,144,88,26,12,10,3,69,519,0,0,0,0,0,14,5,5,4,0,0,1069,1101,51,15,61,161,197,989,2675,1372,1753,1391,439,1961,11058,3,3,14,38,114,277,319,55,94,28,3,136,1087,0,7,100,253,215,191,102,22,9,3,0,94,1001,0,3,6,20,18,29,14,4,7,0,0,22,123,3,9,56,88,23,26,5,0,0,0,0,15,220,26,27,248,346,169,207,98,23,13,7,0,154,1323,0,0,4,0,0,4,0,0,0,0,0,48,58,36,54,430,748,533,728,543,104,122,42,8,466,3822,174,78,771,2443,1510,3240,5094,2602,2675,2352,707,3550,25183,3,0,0,4,4,49,334,416,345,448
50103,110,157,13,51,8,4,27,396,0,0,11,16,16,44,12,3,8,4,0,11,127,0,0,0,6,3,9,18,6,5,0,0,8,54,0,0,0,0,0,0,6,5,4,0,0,10,31,3,0,3,35,16,33,19,3,0,0,0,18,140,0,0,0,0,0,3,7,0,0,0,0,250,257,15,3,31,104,94,381,622,238,203,141,39,445,2312,0,0,4,10,23,68,33,10,15,7,0,15,174,3,0,21,73,38,29,14,4,0,0,0,15,209,0,5,3,5,3,0,0,0,0,0,0,3,24,5,0,20,13,4,3,0,0,0,0,0,0,46,0,4,58,90,34,58,18,9,0,0,0,35,297,0,0,0,0,0,0,0,0,0,0,0,5,9,10,12,110,185,105,153,65,22,18,4,0,79,754,55,21,255,865,484,1082,1224,474,338,270,69,879,6016,8,6,0,15,8,41,131,90,68,67
50201,289,694,125,514,107,45,137,1976,3,3,16,49,30,110,95,20,26,6,4,31,386,0,0,0,0,13,33,72,19,64,19,4,33,249,0,0,0,0,0,13,16,16,17,16,10,26,112,7,3,28,100,77,129,90,22,18,16,4,80,557,0,0,0,0,5,9,9,3,6,0,0,1169,1200,20,20,57,197,197,823,1882,967,1202,936,326,1829,8450,3,0,14,39,75,229,245,58,61,32,4,114,879,0,5,83,226,187,197,69,18,6,6,0,84,887,0,0,5,13,7,24,24,8,8,6,0,20,109,0,7,67,73,21,27,11,3,3,0,0,29,251,42,41,263,402,218,196,94,26,11,8,0,123,1425,3,0,6,0,0,0,0,0,0,0,0,54,67,57,60,446,752,513,675,442,112,82,41,4,426,3617,208,88,816,3142,1869,3474,3904,1825,1941,1573,566,3483,22896,5,3,0,4,5,32,228,282,242,336
50301,53,197,52,941,289,244,158,1969,0,0,6,17,13,22,57,20,71,57,47,40,338,0,0,7,7,0,3,14,0,37,8,5,11,90,0,0,0,0,0,5,3,4,3,29,15,10,81,18,5,7,16,19,45,58,44,40,41,37,57,390,0,0,0,0,0,0,0,0,5,0,0,731,737,42,10,24,57,55,204,610,415,1620,1797,1858,1395,8083,3,0,12,0,28,69,135,31,162,44,15,86,585,4,3,26,62,43,83,80,15,46,22,9,50,438,0,0,0,4,4,7,11,5,5,4,0,5,52,0,4,10,7,6,3,9,0,0,0,0,3,44,49,12,64,47,41,93,97,37,40,25,15,71,579,0,0,0,0,0,3,0,0,0,0,0,12,15,56,22,103,125,114,259,334,87,262,96,31,227,1714,176,45,230,502,417,1193,1837,1069,2527,2787,2710,2272,15776,0,0,0,5,4,6,61,98,117,223
50302,175,348,68,843,198,138,88,1906,5,0,5,32,20,59,55,17,45,18,21,12,292,0,0,0,4,4,17,26,4,29,9,4,16,106,0,0,0,0,0,0,6,10,10,18,12,8,62,24,5,20,45,22,63,68,22,26,29,9,46,380,0,0,0,0,4,4,0,0,4,0,0,627,643,41,18,42,122,115,480,986,620,1576,1635,1261,1072,7958,0,3,0,12,26,128,223,65,179,54,9,105,809,5,3,37,60,74,137,104,19,36,9,0,48,532,0,0,0,3,4,9,20,7,12,5,0,6,65,6,0,16,11,11,14,8,0,4,0,0,5,70,51,12,89,127,86,134,102,39,26,12,3,77,758,0,0,0,0,0,3,0,0,0,0,0,19,20,72,19,155,213,198,415,452,123,252,83,14,259,2254,224,51,357,954,729,2000,3030,1932,2992,3431,2585,2417,20699,7,0,0,6,9,26,319,620,585,958
50401,319,526,116,390,101,46,117,1743,0,3,12,35,46,94,98,38,32,18,8,32,419,5,0,3,7,11,23,44,3,26,11,3,26,162,6,0,0,0,0,6,22,23,15,15,11,19,113,15,8,38,90,57,133,129,33,21,24,6,82,625,0,0,0,5,0,6,9,0,10,0,0,581,612,33,15,79,196,235,879,1854,1055,1094,1113,508,1230,8290,7,3,7,22,73,256,300,98,121,50,5,135,1079,0,4,64,153,119,182,104,29,20,4,0,72,756,4,0,6,5,8,23,19,9,4,3,3,13,102,7,0,38,40,15,18,11,0,0,0,0,10,135,26,20,169,221,142,217,143,34,25,5,7,122,1132,5,0,5,0,0,3,5,0,0,0,0,49,58,52,36,287,442,356,706,583,168,166,62,13,402,3265,165,57,560,1793,1204,2871,3875,2120,1900,2040,898,2442,19925,0,0,0,0,9,32,240,447,447,593
50402,126,350,68,282,64,37,67,1029,0,0,3,10,12,31,54,11,22,8,0,18,172,0,0,0,6,0,15,20,16,21,5,0,10,97,0,0,0,0,0,8,10,10,9,11,0,19,59,4,0,10,27,26,52,52,21,7,7,9,31,242,0,0,0,0,0,3,6,0,0,0,0,511,516,7,6,26,75,84,390,1057,625,758,700,317,930,4965,4,0,3,13,37,114,155,46,56,17,7,82,540,0,0,25,79,66,94,54,8,8,6,4,43,391,0,0,0,15,8,7,12,7,4,5,0,15,80,0,0,16,17,12,12,4,0,0,0,0,9,76,12,11,75,104,55,93,52,10,7,4,3,66,494,0,0,0,0,0,0,0,0,0,0,0,23,27,15,14,127,232,174,324,277,78,82,35,16,231,1598,60,23,265,905,584,1408,2154,1198,1204,1101,446,1612,10961,0,0,0,0,3,19,91,192,167,191
50403,616,1076,207,595,136,56,221,3077,9,0,22,65,71,141,115,37,44,20,7,48,577,0,0,9,3,7,59,76,10,45,14,6,34,267,0,0,0,6,0,7,38,23,15,25,18,48,180,19,7,53,120,61,181,137,34,31,19,6,98,776,3,0,3,6,3,6,13,0,4,0,0,1262,1301,61,27,120,259,313,1504,3486,1826,1770,1511,614,2329,13820,5,10,6,36,125,370,474,120,96,60,13,172,1484,0,16,87,214,197,252,149,36,20,6,0,102,1077,0,4,11,17,18,37,32,7,0,3,0,26,151,7,6,68,70,24,33,11,5,6,4,0,23,260,52,47,274,345,184,239,143,38,27,4,3,167,1526,0,0,7,9,0,4,3,0,0,0,0,72,96,69,74,445,700,550,934,810,207,156,74,12,574,4601,232,117,761,2091,1419,3757,6090,3301,2646,2314,857,3891,27461,8,4,0,0,5,55,503,849,637,666
50501,434,1211,273,1573,392,167,330,4500,0,0,16,47,50,140,189,64,84,48,19,83,736,0,0,6,5,7,25,70,23,74,27,19,48,304,3,0,0,0,3,13,40,32,36,51,31,43,241,16,3,35,61,55,150,189,70,41,32,21,111,790,0,0,0,0,0,8,10,4,3,0,5,2010,2048,69,26,87,167,222,1215,3991,2845,3862,3959,1941,3831,22214,10,9,12,32,74,390,647,224,254,86,26,300,2059,8,22,94,234,259,383,235,62,38,25,6,157,1521,0,0,17,16,21,33,38,25,14,6,3,28,201,8,4,43,54,20,32,15,0,5,3,0,14,195,54,25,199,264,148,266,177,41,22,13,4,153,1367,0,0,0,0,4,6,0,0,0,0,0,32,37,70,61,359,608,520,1116,1107,357,331,135,45,685,5386,290,107,753,2309,1791,4701,7988,5080,5606,5687,2563,6007,42889,0,0,4,0,3,44,309,636,661,860
50502,645,1123,206,1268,346,197,265,4316,0,5,46,94,83,209,199,73,70,52,15,92,948,5,3,5,14,19,50,65,22,50,17,13,37,294,0,0,0,4,0,24,45,26,33,47,31,47,252,43,9,109,204,127,297,287,92,69,64,33,182,1514,0,0,4,5,9,13,18,6,4,6,0,1422,1493,102,44,211,459,453,1809,3671,2077,2979,3072,1768,2871,19515,12,9,17,54,139,482,610,205,250,118,22,260,2183,4,19,123,302,282,420,281,61,48,23,10,149,1716,4,3,11,20,21,37,39,15,17,11,0,42,216,13,10,74,76,25,43,21,6,3,0,0,40,308,99,48,392,497,307,425,292,87,49,26,10,309,2547,0,0,0,0,3,10,3,0,0,0,0,116,144,132,95,625,954,774,1416,1242,374,368,171,44,910,7108,461,175,1290,3746,2500,6052,8128,4624,4768,5395,2829,5567,45523,5,0,0,5,13,35,576,1071,976,1376
50503,866,1683,312,1109,238,83,270,4866,7,5,42,84,85,235,195,53,66,27,4,73,882,3,0,5,14,26,80,125,31,81,28,11,62,464,0,0,3,0,0,10,65,54,36,43,23,56,292,43,15,72,184,113,262,219,64,42,23,13,148,1197,0,0,0,0,3,20,19,7,6,3,5,1963,2030,127,53,168,411,500,2199,5311,2922,2933,2455,893,3450,21427,3,3,22,63,184,525,583,163,141,65,18,212,1984,6,18,112,285,304,376,175,53,13,17,0,134,1502,0,3,13,22,31,38,33,11,8,9,5,34,206,9,10,87,102,33,37,12,0,0,0,0,29,322,79,57,385,500,255,354,193,36,14,8,12,222,2109,3,0,0,3,0,10,5,0,0,0,0,83,106,104,93,619,976,805,1341,1006,265,189,91,31,715,6229,393,161,1109,3055,2243,5398,8895,5069,4161,3757,1231,5553,41006,0,0,0,8,7,61,628,1097,893,862
