SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
20201,2033,36,51,92,159,220,379,103,383,480,85,74,160,1443,1696,3142,870,650,1520,23,14,35,87,83,175,138,531,667,59,59,116,1174,1344,2519,576,434,1010,12,22,31,45,68,119,184,734,921,30,53,83,851,1312,2166,376,197,577,11,11,24,19,52,69,237,1075,1314,31,61,85,680,1389,2066,15865,15883,31743,958,1321,2279,2503,3741,6241,889,3571,4459,12480,11945,24430,32694,36458,69155,3,16,23,0,0,0,3,0,3,0,4,4,3010,2983,5991,3017,2999,6022,104,169,266,9,10,16,3,6,4,4,7,8,3281,3386,6671,3399,3571,6973,618,930,1553,28,86,117,16,35,50,0,6,3,2356,2259,4615,3023,3319,6343,1421,1622,3041,83,114,200,63,108,171,5,6,11,1408,1253,2654,2976,3098,6080,1457,1625,3084,103,144,244,109,182,294,8,8,17,962,931,1887,2635,2890,5529,1594,1626,3218,142,218,358,198,364,561,4,30,35,787,753,1537,2725,2993,5715,1593,1596,3190,168
20202,1278,35,13,47,125,129,250,59,176,231,73,36,108,986,932,1920,444,322,765,19,15,30,47,64,119,71,294,361,43,23,65,620,718,1334,308,193,502,13,0,16,30,30,61,100,305,404,29,20,53,475,555,1034,161,80,248,3,0,4,13,25,32,134,475,610,21,24,46,329,609,942,8964,8921,17888,626,607,1239,1654,2053,3713,552,1716,2263,5651,4802,10455,17456,18101,35557,0,0,4,0,0,0,0,0,0,0,0,0,1390,1282,2670,1394,1279,2670,35,34,69,0,5,6,3,3,4,0,0,4,968,825,1791,1004,869,1879,183,221,402,4,17,27,4,11,17,0,0,0,760,608,1366,958,853,1812,447,527,972,25,24,45,9,32,40,0,8,3,535,454,995,1018,1042,2056,675,767,1439,34,67,105,38,74,111,6,3,6,476,434,907,1237,1339,2577,908,980,1891,64,78,146,105,118,222,10,18,24,440,467,909,1535,1662,3191,1010,1047,2057,95
20203,340,12,0,19,35,27,65,29,62,82,23,7,29,286,245,535,124,119,244,0,5,6,21,17,36,30,71,98,19,17,30,198,225,422,106,62,173,11,0,12,13,10,19,29,91,119,18,8,28,186,172,357,70,22,96,3,0,3,0,4,7,48,119,170,6,0,11,132,154,287,2431,2423,4856,203,143,347,488,440,927,183,473,649,1374,1006,2379,4674,4486,9161,0,0,0,0,0,0,0,0,0,0,0,0,336,342,679,336,342,680,10,5,16,0,3,3,0,0,0,0,0,0,182,179,364,196,190,386,40,55,92,3,3,7,0,0,3,0,0,0,142,116,259,190,180,365,94,155,242,7,6,16,12,4,11,0,0,0,100,76,176,204,243,451,171,185,356,9,8,16,10,6,21,0,3,3,80,84,166,270,282,553,180,198,381,17,19,33,29,26,50,0,6,7,112,64,172,331,306,644,223,258,478,26
20301,353,4,3,7,19,14,35,14,46,59,8,0,14,250,222,473,109,87,198,12,4,13,7,10,16,25,62,90,5,4,7,160,169,328,83,42,124,3,0,3,7,4,5,15,72,87,3,0,8,115,119,231,35,27,62,0,0,0,0,4,4,23,111,138,3,3,12,65,145,213,3775,3786,7560,173,146,317,381,470,856,132,435,569,1915,1610,3529,6371,6449,12825,0,0,0,0,0,0,0,0,0,0,0,0,671,567,1241,671,571,1244,8,19,26,0,0,0,0,0,0,0,0,0,460,367,833,474,390,864,91,130,224,0,4,6,0,11,6,0,0,0,295,234,529,386,384,773,298,375,671,9,19,25,12,20,27,0,0,0,177,187,370,498,599,1093,409,466,873,22,29,47,20,32,55,0,0,4,150,154,303,599,680,1285,488,473,965,25,40,70,45,61,98,0,4,7,152,119,270,711,696,1412,499,529,1033,41
20302,4110,75,76,151,261,363,621,211,895,1104,147,104,248,2882,3350,6237,1673,1378,3054,57,44,100,168,213,379,295,1183,1481,109,84,194,2301,2905,5204,1333,872,2201,36,22,55,94,148,241,380,1516,1896,67,81,155,1911,2639,4550,758,449,1208,16,16,29,41,72,112,552,2193,2747,52,120,169,1419,2851,4268,33317,33329,66648,2020,2544,4566,5040,7160,12201,1973,7601,9568,25539,22888,48430,67889,73519,141408,15,17,35,0,0,0,4,3,6,0,3,3,6054,5951,12009,6077,5981,12058,181,305,489,15,19,30,3,10,12,3,7,6,6745,6399,13147,6950,6734,13686,1284,1837,3120,55,102,159,36,54,96,6,11,14,5065,4482,9542,6440,6490,12928,2996,3296,6289,119,201,322,119,200,319,7,32,45,2905,2581,5481,6153,6301,12455,3293,3374,6664,176,266,447,239,362,607,8,31,40,1872,1776,3649,5591,5815,11407,3561,3703,7267,338,411,747,421,620,1039,15,70,81,1656,1522,3183,5989,6323,12314,3498,3541,7039,322
20303,1993,30,19,44,100,146,236,73,281,358,45,44,82,1323,1406,2728,768,645,1416,16,12,30,49,61,115,124,356,476,24,26,43,979,1100,2084,572,345,919,20,6,25,27,39,65,111,509,620,18,32,47,753,931,1678,336,193,532,8,3,9,7,28,37,172,716,886,15,41,56,543,978,1524,13560,13634,27189,640,806,1446,1627,2382,4008,647,2365,3015,6928,6309,13237,23394,25491,48892,0,9,8,0,0,0,4,0,4,0,0,0,1999,1805,3805,2004,1813,3817,13,38,50,0,4,3,3,0,7,0,0,0,1532,1302,2839,1551,1349,2906,251,425,677,15,21,35,7,9,14,0,0,3,1158,1110,2269,1432,1576,3004,905,1182,2097,37,62,102,21,53,75,0,5,4,774,795,1569,1742,2098,3841,1323,1386,2711,56,85,141,73,98,165,6,9,13,606,576,1181,2063,2154,4214,1510,1647,3160,105,130,239,138,214,353,7,14,22,570,564,1135,2340,2564,4909,1486,1581,3065,97
20401,1525,36,17,52,122,117,238,75,274,354,67,27,104,1192,1079,2272,575,422,995,19,21,39,72,70,145,106,315,421,55,28,81,827,859,1685,379,216,597,21,5,29,30,43,74,134,394,524,39,23,64,601,688,1290,195,100,293,3,9,14,26,22,43,130,563,692,21,14,32,370,704,1072,10285,10238,20519,749,758,1511,1932,2054,3985,662,2038,2699,6700,5394,12101,20327,20481,40808,0,4,10,3,0,3,0,0,0,0,0,0,1707,1503,3209,1713,1510,3225,15,44,62,0,11,11,0,0,3,0,0,0,1370,1110,2481,1390,1169,2558,227,321,549,11,19,33,9,14,23,0,5,5,999,820,1816,1244,1182,2424,522,673,1194,29,49,85,40,28,70,0,3,5,679,618,1290,1273,1368,2641,697,772,1471,44,71,115,63,93,154,6,8,14,488,473,965,1300,1412,2709,853,909,1755,63,118,181,123,159,287,5,11,14,463,447,912,1501,1649,3155,936,989,1927,110
20402,1338,31,28,59,93,103,192,77,253,332,53,50,106,985,1039,2023,534,440,978,16,15,29,52,49,99,94,330,431,36,41,74,740,870,1611,418,274,689,15,11,30,35,32,62,104,458,564,19,26,49,591,799,1393,246,126,372,4,3,3,0,22,26,175,629,798,14,35,54,442,814,1249,9254,9326,18581,579,666,1246,1430,1796,3231,619,2187,2817,5422,4768,10194,17313,18742,36061,0,0,3,0,0,0,0,0,6,0,0,0,1366,1288,2652,1369,1292,2660,31,57,87,5,9,15,0,0,0,0,0,0,1049,955,2004,1086,1018,2102,204,321,525,11,18,32,6,17,18,0,0,0,728,690,1416,946,1051,1991,467,569,1041,29,46,78,15,42,55,0,0,0,538,473,1010,1053,1128,2183,613,721,1341,53,79,126,57,79,133,3,6,12,330,380,704,1060,1265,2319,787,803,1593,66,79,145,91,152,244,9,14,21,402,359,757,1343,1407,2752,815,919,1734,86
20403,1625,42,12,50,126,136,261,82,301,388,70,48,121,1205,1239,2445,628,456,1076,27,15,37,63,73,133,98,365,460,38,25,62,853,926,1780,421,269,689,14,7,19,36,34,72,108,463,570,32,22,52,604,796,1405,241,110,352,3,5,5,16,28,40,155,667,821,25,26,53,441,840,1281,13087,13121,26210,812,886,1697,2175,2698,4876,649,2489,3141,8971,7246,16222,25705,26436,52144,3,3,10,0,0,0,0,0,0,3,0,0,2285,2100,4387,2296,2102,4404,69,122,190,3,8,16,3,3,3,0,0,4,2033,1592,3628,2107,1730,3834,432,634,1065,26,39,68,22,18,35,0,4,3,1484,1291,2776,1957,1988,3948,899,1098,1996,50,76,129,58,81,142,0,10,11,825,829,1654,1832,2096,3924,1106,1177,2284,80,104,182,77,138,214,6,14,17,590,621,1212,1861,2051,3914,1255,1345,2604,92,130,228,146,251,400,10,28,34,648,526,1166,2149,2275,4424,1377,1437,2811,130
20501,1212,25,11,42,78,75,152,59,220,282,43,25,68,887,870,1755,474,341,811,13,13,24,43,49,91,72,259,336,28,12,45,632,674,1308,305,172,474,15,0,12,14,19,36,70,323,393,26,11,32,425,530,952,144,68,211,3,0,7,13,11,24,108,450,555,14,33,47,278,569,846,8972,9036,18004,465,555,1023,1272,1625,2898,434,1686,2116,5491,4842,10335,16637,17744,34380,0,5,5,0,0,0,0,0,0,0,0,0,1555,1458,3016,1555,1462,3022,37,73,115,0,10,13,0,0,0,0,3,3,1243,1158,2402,1285,1251,2535,327,476,798,24,30,50,14,9,22,0,0,0,881,851,1734,1245,1365,2610,656,745,1406,33,60,93,30,41,74,4,5,5,570,535,1101,1292,1385,2677,738,825,1566,56,87,142,52,105,156,4,11,15,362,378,736,1210,1403,2608,811,899,1708,64,92,156,101,148,255,4,16,14,370,325,698,1351,1484,2836,937,1037,1971,72
20502,1682,36,16,49,161,111,275,83,295,376,67,19,87,1283,1188,2469,647,449,1099,23,10,34,72,55,128,109,358,470,44,25,64,899,898,1793,384,253,629,13,3,23,26,32,57,125,400,526,29,14,37,574,705,1280,219,105,326,9,0,9,16,18,32,174,535,709,16,19,34,439,675,1112,9129,9139,18271,553,605,1158,1627,1811,3442,673,2084,2759,5127,4274,9405,17119,17912,35026,6,3,6,0,0,0,0,0,0,0,0,0,1194,1092,2292,1202,1100,2305,27,58,83,3,18,19,0,0,0,0,0,0,897,823,1715,929,896,1820,225,330,554,10,26,31,3,12,16,0,3,3,650,605,1255,889,970,1859,432,467,898,30,63,93,20,21,37,0,3,4,475,453,921,955,1008,1960,416,548,960,41,53,96,52,73,120,0,9,11,420,369,786,926,1053,1977,593,645,1234,66,78,145,64,133,197,3,7,14,387,329,719,1114,1195,2308,705,783,1488,69
20503,1989,57,28,85,172,135,306,85,319,401,84,50,132,1496,1423,2921,792,599,1400,36,19,53,85,80,162,119,434,554,38,29,64,1071,1160,2232,530,323,853,18,12,28,51,50,97,172,553,726,36,20,62,800,965,1768,287,159,444,8,5,9,25,29,48,204,747,948,22,32,61,540,971,1511,12302,12200,24499,790,796,1589,2021,2480,4506,815,2690,3499,6900,5798,12701,22836,23967,46803,0,4,6,0,0,0,0,0,0,0,0,0,1699,1491,3189,1700,1491,3194,32,75,107,0,5,10,0,3,3,0,0,0,1113,1051,2158,1141,1135,2281,273,377,646,14,18,30,10,9,16,3,0,3,961,883,1849,1257,1294,2549,610,776,1392,39,69,109,31,68,95,0,0,4,663,612,1279,1350,1525,2875,769,848,1615,50,85,134,52,90,141,4,12,20,485,481,967,1369,1512,2880,932,1051,1986,61,97,163,121,186,307,4,12,15,512,496,1011,1635,1845,3480,1128,1165,2288,112
20504,1762,41,26,67,140,135,277,98,421,519,65,26,90,1309,1405,2717,678,506,1184,22,13,34,91,81,169,124,489,607,46,11,57,949,1099,2050,476,296,771,14,16,26,41,37,80,166,567,730,33,10,44,720,922,1643,236,119,355,0,5,4,15,23,36,184,780,965,21,19,44,460,937,1403,13444,13564,27008,931,1087,2021,2433,2976,5408,808,3140,3951,10463,9311,19774,28079,30079,58160,0,8,10,0,0,0,3,0,3,0,0,0,2266,2118,4385,2275,2124,4402,69,99,170,6,22,27,0,0,0,0,0,0,2272,2295,4563,2350,2424,4767,416,656,1074,30,75,108,10,21,27,3,3,6,1740,1601,3341,2197,2358,4559,912,1125,2038,57,119,185,52,76,124,4,5,9,1105,1015,2127,2133,2346,4476,1033,1082,2121,97,140,234,104,132,236,14,19,27,756,690,1448,2009,2065,4069,1052,1189,2240,138,175,309,155,253,403,13,19,28,667,595,1261,2016,2229,4249,1184,1247,2436,157
20505,1130,19,16,33,98,76,176,64,225,285,48,18,69,844,859,1696,418,302,713,20,15,32,48,41,89,71,257,337,28,13,42,586,630,1217,302,184,485,13,10,26,24,28,48,100,352,450,31,10,46,470,578,1052,167,96,261,5,4,11,12,22,29,95,441,539,17,16,38,288,580,865,8583,8453,17036,551,616,1168,1356,1540,2895,477,1761,2238,5792,4351,10139,16749,16729,33482,3,3,5,0,0,0,0,0,0,0,0,4,1288,1211,2501,1296,1214,2510,48,51,98,4,7,6,0,6,0,0,0,0,1146,883,2030,1203,935,2142,278,350,633,16,31,45,12,18,22,0,3,3,868,706,1577,1177,1102,2281,651,694,1344,30,56,88,29,33,56,0,0,0,603,476,1081,1314,1257,2574,695,688,1389,61,58,124,53,71,125,4,4,6,454,297,746,1263,1120,2382,737,730,1466,56,78,140,85,137,224,5,8,10,402,318,714,1279,1269,2552,745,829,1577,86
20601,1387,24,39,62,92,122,213,56,350,410,98,77,176,983,1256,2243,629,499,1128,25,24,43,59,73,127,121,501,619,78,59,136,908,1153,2059,501,276,777,10,9,21,37,44,78,107,523,629,61,59,120,720,911,1629,289,136,424,16,0,20,12,27,43,177,655,836,50,54,107,549,882,1430,13048,12987,26037,669,744,1416,1921,2485,4409,619,2583,3203,16322,16026,32341,32585,34826,67407,8,6,17,0,0,0,0,0,0,0,0,7,1663,1656,3313,1669,1668,3339,86,234,325,3,8,8,0,9,6,8,5,10,3497,3980,7478,3600,4238,7834,694,954,1645,23,24,46,24,30,49,4,4,10,4683,4628,9313,5417,5645,11064,1632,1794,3428,52,79,124,81,123,198,4,4,9,3199,3093,6287,4962,5086,10051,1862,1873,3732,82,72,154,141,215,357,6,10,15,1899,1820,3722,3996,3985,7978,1601,1611,3212,99,113,212,186,249,434,9,12,26,1200,1232,2432,3093,3215,6313,1511,1464,2977,94
20602,816,24,23,42,86,82,167,42,231,277,60,41,98,626,779,1403,413,337,756,20,11,32,32,52,89,64,295,359,57,44,102,592,739,1331,300,165,460,10,8,16,30,24,49,103,311,406,40,35,76,474,532,1008,160,69,236,4,4,8,20,20,40,118,465,583,29,47,81,332,610,940,7903,7924,15829,420,456,878,1225,1562,2783,410,1607,2018,9296,9756,19056,19260,21304,40563,0,0,0,0,0,0,0,0,0,0,0,0,1103,1054,2154,1105,1063,2163,26,66,90,0,7,7,0,6,4,4,4,4,1566,1837,3404,1592,1919,3512,247,390,640,16,14,32,7,5,22,5,3,8,2077,2396,4480,2357,2820,5169,809,933,1742,29,45,69,38,88,122,0,4,7,1626,1755,3375,2502,2821,5319,1033,1097,2130,27,51,79,74,106,178,7,6,17,976,1170,2150,2121,2435,4554,1131,1170,2298,60,77,138,92,144,237,5,18,23,772,867,1638,2061,2269,4333,1122,1121,2246,44
20603,860,24,33,50,72,136,205,43,235,282,94,70,165,661,912,1565,401,315,716,10,16,32,49,58,105,56,375,427,77,67,147,594,829,1424,333,207,538,14,7,21,37,39,77,115,483,595,48,32,77,547,772,1314,260,153,411,5,0,8,10,27,36,163,736,900,23,44,74,462,963,1421,11170,11164,22330,553,757,1308,1515,2125,3640,520,2316,2835,10401,9982,20387,24155,26337,50501,0,12,12,0,0,0,0,0,0,0,0,3,1753,1840,3589,1751,1852,3604,62,120,175,0,8,8,0,3,5,0,0,0,2482,2497,4985,2546,2632,5179,502,802,1299,12,50,61,11,41,55,3,0,3,2399,2489,4893,2924,3384,6314,1400,1498,2897,42,84,127,51,120,165,4,5,9,1557,1499,3054,3050,3206,6260,1405,1468,2871,66,81,147,92,149,242,4,8,8,815,836,1649,2383,2544,4925,1438,1515,2957,102,103,205,140,241,375,4,22,27,641,612,1253,2326,2496,4822,1482,1541,3021,110
20604,779,38,26,67,120,104,223,31,169,197,115,75,193,745,709,1456,265,188,448,24,9,31,57,69,124,38,197,235,89,50,133,466,503,971,181,88,271,8,3,15,28,34,66,57,228,287,67,64,131,343,428,771,135,81,219,4,8,8,11,20,31,71,379,449,32,58,89,249,543,798,11462,11366,22827,849,796,1651,2259,2658,4920,350,1466,1818,28434,27327,55760,43361,43605,86970,26,22,50,3,6,14,4,7,12,3,10,8,4493,6017,10516,4532,6056,10598,257,436,689,14,25,45,18,19,36,10,8,17,13237,15736,28970,13536,16227,29762,1829,2587,4415,53,109,154,89,97,184,8,7,13,10956,10517,21478,12934,13312,26244,3639,3517,7160,116,137,257,195,289,484,5,10,8,5351,4918,10267,9307,8875,18180,2373,1972,4347,130,115,247,202,321,521,3,17,20,2584,2101,4687,5306,4524,9824,1466,1360,2823,114,100,208,258,351,608,14,20,30,1407,1140,2545,3251,2969,6211,1154,1184,2333,122
20605,1074,36,31,69,143,198,344,50,282,338,195,82,276,1016,1085,2099,435,301,734,26,16,48,100,135,232,80,310,382,143,73,211,775,833,1608,291,180,469,18,12,30,72,79,149,81,378,460,130,48,179,582,698,1280,181,87,269,19,9,25,26,45,73,148,550,704,64,51,118,439,750,1187,12731,12632,25361,1027,1000,2022,3380,4174,7557,559,2119,2679,22489,21222,43709,40190,41147,81336,3,9,14,0,0,0,0,0,5,0,3,10,1407,1465,2873,1412,1485,2894,85,154,239,5,12,11,3,13,14,3,9,13,2873,3401,6274,2969,3581,6551,692,1036,1727,23,57,80,40,67,110,3,8,12,5190,5596,10786,5949,6758,12710,1953,2279,4230,88,112,198,129,244,370,12,11,21,4446,4272,8720,6623,6918,13538,2027,1956,3982,108,147,259,228,342,569,8,18,30,2599,2516,5115,4969,4986,9955,1694,1667,3362,129,125,250,345,460,805,5,19,30,1849,1868,3715,4025,4136,8163,1492,1556,3050,160
20606,1121,27,31,53,104,163,265,49,218,265,120,58,184,889,1008,1894,438,322,767,14,12,23,59,90,146,65,283,342,69,62,134,649,766,1414,345,225,569,15,9,26,46,73,121,61,339,403,62,62,124,524,716,1237,255,116,375,0,0,6,19,34,54,114,541,654,33,58,94,429,755,1183,8288,8394,16688,440,564,1005,1557,2262,3816,396,1783,2174,12548,12253,24806,23227,25257,48484,3,3,8,0,0,0,0,3,3,0,0,0,1011,1210,2221,1015,1221,2231,45,86,128,0,5,5,0,4,4,0,0,0,2486,3234,5724,2537,3325,5863,438,699,1136,19,33,53,15,40,54,8,3,7,4077,4455,8531,4550,5224,9777,1247,1385,2633,42,53,97,69,121,193,4,10,16,2899,2683,5585,4261,4259,8521,1022,956,1976,50,75,127,114,147,268,3,7,10,1387,1278,2663,2579,2467,5042,810,886,1695,70,68,139,146,204,349,0,14,13,816,747,1563,1844,1915,3761,820,868,1685,73
20607,840,35,24,62,124,146,265,45,232,281,134,95,228,786,888,1674,385,316,699,24,27,49,54,97,150,65,315,385,110,51,158,634,811,1441,288,143,426,17,10,24,42,41,92,71,328,399,66,69,137,482,589,1076,163,80,242,5,3,11,14,38,49,93,398,496,53,61,112,335,580,913,9731,9736,19465,733,902,1640,2252,3141,5399,451,1816,2262,18842,18340,37182,32006,33939,65948,11,7,17,0,0,0,0,0,5,0,0,0,1320,1403,2724,1330,1415,2748,37,104,134,5,10,11,5,10,8,3,6,12,3098,3849,6944,3145,3967,7113,451,745,1198,18,72,86,29,70,102,3,8,13,6202,6609,12812,6710,7496,14208,1386,1691,3071,68,107,173,118,200,315,8,12,16,4579,4323,8897,6159,6322,12486,1488,1509,2997,76,100,173,188,250,440,8,12,20,2392,2092,4481,4147,3969,8116,1262,1266,2527,102,119,218,238,277,516,13,24,42,1431,1291,2717,3050,2977,6023,1164,1180,2346,109
20701,3211,41,52,88,170,278,451,93,567,655,170,237,404,2157,2644,4806,1391,1033,2429,27,28,58,87,188,273,146,756,909,128,187,314,1780,2194,3975,1085,736,1820,23,25,43,72,138,205,224,1185,1402,125,211,337,1522,2289,3809,850,497,1342,12,9,22,34,112,145,446,2265,2706,74,336,408,1417,3213,4632,32815,33562,66378,938,1253,2193,2647,4737,7378,1228,5803,7030,24707,23726,48428,62334,69082,131413,17,16,25,0,0,0,6,0,6,0,4,3,5946,5925,11877,5968,5939,11911,97,165,261,6,10,18,6,3,11,4,4,6,6703,6348,13052,6813,6532,13347,895,1323,2215,27,40,62,17,42,56,3,7,9,5108,4785,9894,6043,6192,12236,2284,2689,4970,54,68,116,88,138,224,0,9,8,2647,2335,4983,5072,5236,10304,2956,3529,6484,80,98,181,151,201,354,15,13,30,1375,1363,2732,4576,5204,9778,3755,4434,8188,93,146,241,203,372,578,8,37,47,927,982,1907,4989,5967,10957,4321,4984,9305,166
20702,3622,39,46,89,78,137,219,106,506,613,36,47,84,2236,2388,4628,1442,974,2414,29,20,54,58,102,160,141,655,803,24,34,53,1691,1783,3478,894,511,1405,16,4,27,34,54,93,157,744,904,21,24,44,1133,1339,2471,470,224,690,8,4,15,19,29,44,240,1075,1312,17,33,48,751,1366,2117,20753,21162,41913,599,795,1393,1534,2543,4080,863,3837,4705,10822,9606,20428,34571,37945,72519,3,8,16,5,0,5,0,4,4,0,0,0,2852,2628,5478,2862,2637,5495,47,90,138,3,10,14,8,0,4,0,0,0,2834,2556,5388,2887,2659,5543,546,816,1365,5,31,40,23,21,45,0,0,0,2205,1841,4044,2785,2712,5496,1416,1734,3151,25,74,99,38,77,114,0,5,5,1089,868,1953,2565,2747,5316,1851,2118,3967,56,74,127,73,121,191,0,13,18,621,495,1108,2597,2822,5419,1983,2200,4181,87,119,209,111,209,325,4,15,18,489,461,948,2680,3003,5679,2144,2399,4537,89
20703,2304,32,41,75,122,212,333,79,457,534,60,116,180,1463,1962,3425,1152,900,2053,26,24,48,62,151,212,137,649,790,62,101,161,1438,1819,3253,867,608,1478,19,14,30,56,120,175,227,955,1181,58,102,157,1219,1798,3014,566,320,887,13,4,12,24,90,120,398,1347,1747,29,95,129,1029,1861,2891,19596,19765,39360,665,880,1540,1758,3405,5165,1020,4165,5186,14356,13408,27770,37402,41627,79027,8,6,18,0,4,4,3,0,0,3,3,6,3383,3491,6878,3395,3509,6911,113,174,287,5,11,15,4,6,13,3,0,5,4930,4426,9356,5061,4615,9676,862,1174,2038,17,32,50,35,48,82,0,5,10,3173,2715,5889,4092,3974,8065,1874,2131,4001,48,71,118,72,104,173,5,3,4,1382,1210,2596,3380,3520,6897,2069,2324,4393,61,74,136,92,108,196,0,9,8,740,666,1402,2954,3184,6139,2378,2569,4947,76,117,196,133,231,364,9,23,30,592,608,1195,3193,3547,6735,2402,2672,5069,105
