SA3_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
40205,2844,613,165,14322,2698,1881,2704,1370,527,9175,106,47,46,19,8,224,10935,5388,5643,2008,709,24686,0,0,0,0,0,0,17,0,0,0,0,20,451,64,17,4,0,542,380,169,102,15,5,661,20,10,14,4,5,54,19,4,3,0,0,27,894,253,130,22,8,1308,0,0,0,0,0,0,4,0,0,0,0,8,115,38,9,0,0,173,60,27,11,0,0,95,0,0,0,0,0,0,5,0,0,0,0,5,185,69,21,3,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,4,0,0,0,9,0,0,0,0,0,0,8,9,0,0,0,20,23,8,12,0,3,42,12046,5719,5808,2038,722,26337,3,0,0,0,0,7,31,4,5,3,0,45,582,109,30,12,0,741,7364,3383,2885,630,194,14458,3135,2128,2931,1400,590,10180,62,34,24,5,0,127,11183,5655,5884,2044
40301,665,118,29,2994,558,385,644,354,84,2025,24,9,7,6,0,49,2544,1103,1352,479,112,5595,0,0,0,0,0,0,51,3,0,0,0,55,679,146,43,7,0,872,562,190,112,17,0,875,68,39,41,19,3,169,17,3,0,0,0,20,1370,378,195,50,5,1998,0,0,0,0,0,0,85,9,0,0,0,92,486,100,35,3,0,626,172,39,26,8,0,243,19,5,0,0,0,20,13,0,0,0,0,13,761,158,65,7,0,996,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,9,0,0,5,0,12,27,5,6,0,0,35,4709,1642,1617,540,119,8631,0,0,0,0,0,0,14,0,0,0,0,18,391,68,22,9,0,496,1725,672,621,107,17,3143,756,480,783,413,119,2553,19,7,3,7,0,35,2904,1234,1437,536
40302,2299,467,134,11039,1629,1267,1920,863,367,6055,89,35,30,17,6,184,8102,4187,4342,1366,518,18517,0,3,0,0,0,4,56,10,0,0,0,64,840,183,67,16,3,1111,1384,757,487,107,40,2777,74,75,81,29,28,286,33,5,8,0,0,53,2392,1031,640,156,76,4292,0,0,0,0,0,0,34,5,0,0,0,41,381,162,59,11,5,620,75,58,32,13,9,184,3,0,0,0,0,8,11,3,0,0,0,21,511,232,89,28,15,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,12,27,16,19,0,0,70,11040,5477,5096,1553,611,23769,3,0,0,0,0,4,36,3,7,0,0,54,872,193,76,15,7,1164,5896,2938,2376,523,159,11888,2035,1550,2172,981,426,7165,58,19,17,6,13,111,8897,4709,4649,1529
40303,1802,301,67,7201,1668,1171,1981,1022,324,6171,78,23,15,11,3,130,6034,2978,3898,1355,402,14663,0,0,0,0,0,0,13,0,0,3,0,21,231,63,38,6,0,345,352,163,133,23,5,678,84,53,89,57,8,290,9,3,0,0,0,10,687,284,263,90,19,1343,0,0,0,0,0,0,35,4,6,0,0,46,434,141,75,30,5,686,44,19,19,3,0,83,5,0,4,0,0,12,8,3,0,0,0,13,524,169,105,35,6,835,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,5,3,3,0,0,11,4,0,0,3,0,10,0,0,0,0,0,0,10,6,8,3,0,27,34,10,4,0,0,55,7289,3450,4274,1482,425,16922,0,0,0,0,0,4,43,4,0,0,0,49,650,170,92,4,0,913,3506,1648,1761,279,50,7242,2055,1433,2346,1142,360,7327,18,12,18,4,3,61,6268,3258,4221,1434
40304,4930,1145,274,25399,4547,3275,4505,2294,981,15606,229,107,56,24,17,439,19136,9802,9626,3486,1280,43334,0,0,0,0,0,0,36,3,0,0,0,43,816,89,19,5,0,937,558,219,103,28,7,913,19,26,31,7,12,89,34,8,6,7,0,54,1471,345,161,48,18,2047,0,0,0,0,0,0,15,0,0,0,0,15,252,24,13,5,0,292,180,44,17,4,0,243,5,8,4,3,0,23,6,0,0,0,0,7,460,81,35,9,0,581,6,0,0,0,0,6,30,3,5,0,0,28,26,4,0,0,0,31,8,3,5,0,0,16,7,0,0,0,0,9,0,0,0,0,0,3,72,9,12,0,3,94,37,14,15,3,3,78,21178,10251,9846,3550,1305,46131,10,5,6,0,0,18,88,21,10,6,0,122,1289,273,73,8,7,1659,13826,6312,4823,1101,334,26406,5612,3702,4888,2506,1060,17768,137,60,47,23,11,273,20971,10372,9845,3647
40401,2804,638,217,12372,1522,1081,1738,966,396,5704,125,45,38,12,15,235,8897,4416,4775,1657,637,20386,0,4,0,0,0,7,84,8,5,0,0,100,1280,281,121,24,3,1716,1720,913,657,164,91,3534,286,192,282,136,61,960,56,21,10,3,4,96,3428,1417,1086,330,163,6422,7,0,0,0,0,7,62,5,3,0,0,67,702,247,117,14,0,1084,132,65,42,12,5,256,6,0,3,4,0,9,17,3,7,0,0,29,922,315,170,29,9,1449,0,0,0,0,0,0,8,0,0,0,0,6,5,4,4,0,0,16,3,8,0,0,0,15,3,3,3,3,5,12,0,0,0,0,0,3,19,17,6,6,7,51,44,24,18,5,6,101,13311,6194,6056,2029,818,28409,3,0,0,0,0,7,53,13,5,0,0,69,1333,363,142,30,5,1873,6615,3331,2952,681,208,13791,2121,1461,2296,1139,516,7532,72,36,33,8,11,159,10194,5205,5427,1854
40402,1549,368,190,7087,635,521,811,476,239,2692,81,31,11,15,7,148,4826,2599,2471,889,452,11240,0,3,0,0,0,5,56,0,4,0,0,58,601,155,58,9,7,826,704,388,284,88,43,1503,49,53,77,35,35,250,25,14,4,5,0,49,1437,609,428,134,87,2695,0,0,0,0,0,6,46,14,3,0,0,61,324,96,54,12,0,482,55,22,15,8,0,107,9,3,0,0,0,15,8,4,0,0,0,7,446,137,71,19,7,677,0,0,0,0,0,0,3,0,0,0,0,3,7,0,6,0,0,12,6,6,6,0,0,20,0,4,5,0,3,9,0,0,0,0,0,0,19,13,15,6,0,50,19,4,3,4,0,34,6743,3359,2981,1049,548,14685,4,0,6,0,0,7,41,3,3,0,0,54,843,217,100,29,4,1192,3497,1941,1530,396,183,7538,854,674,977,508,337,3348,34,26,12,11,5,84,5273,2868,2619,945
40403,1559,351,97,6737,699,619,955,516,232,3016,74,24,19,10,4,123,4761,2469,2640,888,340,11102,0,3,0,0,0,3,63,16,0,0,0,80,699,231,83,26,0,1039,574,314,199,56,16,1152,35,40,43,24,12,157,15,7,0,0,0,24,1393,610,324,103,25,2453,6,5,0,0,0,8,141,31,7,0,0,180,670,365,208,37,6,1282,41,22,20,6,0,92,9,0,0,6,0,10,15,10,0,0,0,28,876,444,235,44,9,1608,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,0,18,3,0,0,0,0,9,3,7,0,0,0,7,0,0,0,0,0,0,15,11,4,0,0,30,21,7,12,7,0,47,7068,3542,3213,1047,376,15243,4,3,0,0,0,7,52,0,0,0,0,55,724,191,88,20,10,1032,3358,1729,1622,333,73,7113,1016,770,1243,626,214,3867,40,8,11,6,0,67,5185,2698,2971,978
40501,811,234,60,4659,1264,699,1046,612,238,3857,41,10,11,4,7,77,4533,1771,1913,868,310,9403,0,0,0,0,0,0,6,0,0,0,0,6,62,7,0,0,0,69,102,9,16,3,0,125,0,3,5,0,0,11,3,0,0,0,0,0,173,18,15,7,0,212,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,13,0,4,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,20,9,5,0,0,22,11,0,0,0,0,11,19,0,0,0,0,19,11,0,0,4,0,12,3,0,0,0,0,11,3,0,0,0,0,6,0,0,0,0,0,0,34,3,4,0,0,51,14,11,8,7,0,40,4779,1813,1944,883,316,9734,8,0,0,0,0,14,55,8,0,0,0,62,578,77,44,14,8,716,2725,967,787,209,54,4737,1590,856,1177,667,304,4592,25,8,12,4,0,59,4985,1916,2019,901
40502,428,200,66,3011,720,364,438,294,146,1965,47,10,4,5,0,67,3157,957,910,509,214,5746,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,21,35,4,0,0,0,44,9,0,0,0,0,5,0,0,0,0,0,0,63,4,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,21,0,0,0,0,0,0,9,0,0,0,0,9,8,3,0,0,0,12,12,0,0,0,0,20,9,0,0,0,0,9,5,0,0,0,0,5,42,5,0,3,0,58,21,3,10,5,0,45,3302,978,928,520,214,5948,4,4,0,0,0,5,43,10,0,0,0,50,477,68,33,6,4,585,1885,515,384,145,65,2999,844,378,438,337,150,2152,27,11,4,0,3,44,3291,979,863,487
40503,566,203,56,3866,703,399,455,327,160,2045,56,7,8,8,6,82,3647,1228,1058,547,224,6699,0,0,0,0,0,0,3,0,0,0,0,6,45,0,0,0,0,50,117,37,20,7,5,189,9,3,12,9,6,34,7,3,0,0,0,14,184,51,33,23,8,295,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,4,4,0,0,0,0,0,0,8,3,0,0,4,16,3,0,0,0,0,6,8,0,0,0,0,8,4,3,0,0,0,3,5,0,0,0,0,9,4,3,0,3,0,8,0,0,0,0,0,0,24,9,0,3,0,39,30,10,12,9,0,56,3899,1298,1105,576,237,7111,3,0,0,0,0,5,41,4,4,0,0,47,485,73,29,7,0,594,2242,714,522,167,45,3701,881,410,443,351,180,2258,43,20,12,6,4,86,3703,1216,1012,522
40504,440,155,39,3619,881,386,412,268,126,2081,54,8,12,3,0,77,3982,1065,887,442,174,6549,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,53,32,4,0,0,0,38,4,0,0,0,0,3,3,0,0,0,0,3,90,5,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,28,27,0,0,0,0,28,3,0,0,0,0,6,0,0,0,0,0,0,57,3,0,0,0,61,4,0,0,0,0,3,22,0,0,0,0,22,19,0,0,0,0,19,11,5,0,0,0,17,7,6,0,0,0,13,0,0,0,0,0,0,59,8,0,0,0,73,24,3,0,3,0,29,4209,1095,892,450,177,6813,3,0,0,0,0,7,54,6,6,0,0,62,594,56,23,0,9,686,2611,542,367,118,40,3677,1190,425,470,264,169,2520,50,6,5,4,3,65,4504,1032,863,393
40601,1169,358,111,6768,1278,754,971,624,258,3880,97,36,22,11,6,171,6076,2233,2233,1017,389,11936,0,3,0,0,0,5,24,7,0,0,0,26,294,49,19,3,0,363,761,340,238,86,39,1459,45,48,50,42,24,211,23,11,7,7,6,50,1152,442,316,135,70,2116,0,0,0,0,0,0,4,0,0,0,0,6,83,9,3,0,0,101,38,4,4,6,0,50,3,0,0,0,0,8,3,0,0,0,0,3,136,19,12,6,0,172,4,0,0,0,0,9,26,0,0,0,0,35,18,0,0,0,0,17,24,4,3,0,0,28,19,4,0,5,0,26,5,0,0,0,0,8,93,11,14,5,0,125,26,11,13,3,0,52,7473,2713,2585,1169,456,14400,8,3,5,0,3,18,92,9,16,0,0,113,783,130,78,22,11,1028,3970,1299,1119,340,107,6830,1483,777,1013,654,287,4219,66,24,12,9,4,111,6407,2243,2243,1023
40602,516,183,141,2916,483,349,391,262,165,1647,43,24,11,4,17,95,2328,1075,947,461,338,5145,0,0,0,0,0,0,7,0,0,0,0,9,66,11,0,0,0,82,118,65,36,12,14,243,10,10,13,7,7,57,5,0,0,0,0,15,208,94,53,26,22,405,0,0,0,0,0,0,4,0,0,0,0,4,35,10,4,0,0,53,24,9,4,0,0,39,0,0,3,0,0,5,0,0,0,0,0,0,61,26,12,6,0,99,3,0,0,0,0,3,13,0,0,0,0,11,7,0,0,0,0,7,11,0,0,0,0,13,3,0,0,0,0,10,4,0,0,0,0,4,37,4,4,0,0,45,47,8,19,7,0,84,2687,1203,1033,498,361,5783,4,0,0,0,0,3,44,3,6,0,3,61,331,74,27,15,15,469,1406,611,424,199,159,2800,543,292,425,242,157,1666,37,16,6,5,9,72,2369,997,890,473
40701,905,233,64,7029,1883,785,992,564,251,4474,113,16,9,3,7,151,8023,2128,1994,820,330,13300,0,0,0,0,0,0,3,0,0,0,0,3,140,14,3,0,0,159,121,21,13,0,0,156,11,0,3,0,0,23,9,0,0,0,0,9,291,37,26,8,0,349,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,40,29,10,0,0,0,33,3,0,0,0,0,4,0,0,0,0,0,0,72,13,3,0,0,85,4,0,0,0,0,5,20,0,0,0,0,18,22,3,0,0,0,24,9,0,3,0,0,19,3,0,3,0,0,11,5,0,0,0,0,5,62,8,10,0,0,74,37,7,4,3,0,55,8476,2194,2036,834,337,13867,22,7,0,0,0,27,111,6,9,3,5,133,1284,161,66,10,4,1528,5172,1210,881,234,69,7572,2504,992,1119,646,361,5619,79,12,14,4,3,111,9177,2384,2094,904
40702,1583,454,151,8930,1812,953,1324,829,370,5295,121,22,18,5,4,177,7954,2830,3000,1306,537,15631,3,0,0,3,0,5,14,0,0,0,0,13,150,31,21,4,0,209,214,93,66,23,12,408,19,10,14,8,11,61,6,0,0,0,0,13,406,137,104,38,20,703,0,0,0,0,0,0,9,0,0,0,0,9,133,32,15,0,4,184,47,23,16,0,0,88,3,6,0,0,0,7,9,4,0,0,0,13,204,59,28,9,4,303,6,0,0,0,0,8,15,0,0,0,0,11,3,0,0,0,0,7,17,3,5,0,0,20,4,0,0,0,0,9,0,0,0,0,0,0,44,3,9,0,0,57,33,8,10,6,0,61,8634,3051,3149,1361,563,16753,15,0,3,0,0,25,76,4,3,0,0,88,848,144,63,16,6,1075,5169,1706,1410,424,133,8839,2195,1112,1429,874,427,6036,99,17,12,11,7,148,8403,2985,2919,1331
40703,1511,510,153,9799,2007,969,1243,788,398,5406,169,46,30,13,13,276,9193,3235,2889,1353,577,17240,0,0,0,0,0,0,16,3,0,0,0,19,177,24,14,0,0,220,141,76,43,26,6,294,8,3,13,4,8,36,15,4,0,0,0,17,356,105,77,27,15,581,0,0,0,0,0,0,8,3,0,0,0,10,74,13,4,0,0,89,15,9,0,0,0,17,0,3,0,0,0,5,10,0,0,0,0,10,100,22,13,0,0,133,10,0,0,0,0,10,31,0,0,0,0,29,41,3,0,0,0,46,30,12,4,3,0,54,11,0,7,5,0,24,3,0,0,0,0,4,115,18,13,7,0,160,60,21,17,9,5,104,9828,3409,2998,1396,596,18227,18,0,3,0,0,22,133,14,0,7,0,152,1210,200,95,28,11,1547,5758,1829,1367,470,145,9571,2374,1075,1327,845,446,6075,108,45,19,7,9,192,9603,3169,2821,1357
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,759,184,56,4426,2592,1409,1849,893,305,7043,77,15,9,12,4,115,5724,2502,2693,1102,374,12396,0,0,0,0,0,0,9,0,0,0,0,13,146,17,5,0,0,175,173,60,23,6,0,259,45,25,25,14,0,112,9,4,0,0,0,8,378,105,52,22,0,568,0,0,0,0,0,0,6,0,0,0,0,6,13,9,0,0,0,19,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,23,7,0,0,0,31,9,0,0,0,0,12,41,6,0,0,0,38,125,12,3,0,0,136,40,0,0,0,0,47,9,0,3,3,0,18,4,0,0,0,0,4,226,23,12,4,0,265,30,16,14,7,4,69,6387,2651,2772,1145,380,13333,12,6,0,0,0,21,91,22,9,3,5,134,563,132,63,19,6,788,2884,988,768,160,52,4850,3213,1556,2097,995,357,8220,49,24,22,8,4,105,6817,2731,2960,1197
50102,1312,368,120,8240,5564,3086,3973,1897,831,15350,168,57,32,14,15,284,11164,5149,5419,2294,982,25014,0,0,0,0,0,0,28,0,0,0,0,30,300,51,23,4,0,376,487,195,84,32,9,801,63,27,22,10,6,128,11,6,0,0,0,22,888,276,138,44,14,1361,0,0,0,0,0,0,20,0,0,0,0,14,146,25,10,7,3,189,69,25,9,4,0,104,3,0,0,0,0,3,3,5,0,0,0,7,244,59,14,5,5,324,3,0,0,0,0,8,40,3,3,0,0,48,40,10,4,0,0,56,13,0,8,0,0,18,0,0,0,0,0,5,4,3,0,0,0,0,100,14,9,5,0,133,50,13,6,4,7,79,12446,5509,5593,2350,1002,26904,6,7,8,0,0,19,71,8,5,3,0,86,785,136,66,16,4,1002,5027,1805,1330,371,138,8678,6444,3288,4096,1988,895,16710,117,47,42,19,8,234,12453,5283,5550,2395
50103,350,121,44,2495,1118,476,566,310,163,2630,46,9,5,6,8,76,3266,961,974,454,213,5868,0,0,0,0,0,0,4,0,0,0,0,4,21,4,4,0,0,34,5,7,5,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,33,11,6,0,0,59,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,17,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,34,0,0,0,0,0,0,16,3,0,0,0,17,13,0,4,0,0,10,4,0,4,0,0,9,4,0,0,5,0,5,0,0,0,0,0,0,35,9,7,7,0,53,23,8,4,3,0,33,3390,982,987,463,217,6038,12,3,6,0,0,26,88,6,3,0,0,100,479,64,31,10,0,590,1603,455,376,107,42,2585,1314,453,559,351,156,2827,30,6,4,5,4,54,3537,994,973,472
50201,808,214,81,6705,5911,3103,3707,1668,820,15211,148,60,32,20,13,273,11217,4620,4602,1915,927,23278,3,0,0,0,0,3,56,3,0,0,0,58,643,58,13,6,5,717,744,233,109,20,5,1110,61,51,29,16,11,167,30,5,4,3,0,39,1544,344,152,37,19,2092,0,0,0,0,0,0,18,3,0,0,0,22,251,21,7,0,0,281,201,47,7,0,0,261,7,0,3,0,0,12,11,0,0,0,0,11,484,74,22,3,4,583,6,0,0,0,0,8,42,0,0,0,0,42,58,8,0,0,0,63,8,6,0,0,0,14,0,0,0,8,0,8,5,0,0,0,0,8,120,14,6,4,0,146,27,10,6,4,0,48,13387,5063,4781,1963,942,26149,13,6,4,0,0,20,101,5,6,3,0,118,995,112,43,19,6,1171,4897,1512,916,221,82,7635,7087,3533,4057,1889,927,17496,119,37,30,25,13,232,13222,5205,5060,2159
50301,926,236,32,3919,2391,1557,2672,1606,437,8660,50,28,15,13,0,104,4827,2545,3674,1868,476,13381,0,0,0,0,0,0,23,9,0,0,0,26,311,76,32,13,5,435,573,227,183,33,8,1028,124,61,114,55,11,356,4,0,0,0,0,12,1034,370,332,99,26,1860,7,0,0,0,0,7,229,28,4,0,0,262,629,142,72,19,0,856,221,49,48,0,0,326,11,0,6,5,4,25,13,4,0,0,0,15,1108,218,128,28,3,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,11,5,9,3,0,26,6980,3143,4140,1996,499,16763,5,0,0,0,0,7,29,0,0,0,0,32,437,125,46,12,0,616,2029,853,926,180,19,4008,2920,1726,3013,1699,443,9800,37,6,9,4,3,56,5457,2706,3996,1900
