SA3_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
30908,3,0,38,31,0,0,5,0,0,44,55,11,4,38,8,8,124,4710,287,69,1384,165,48,6660,6,15,0,0,5,0,21,0,27,0,0,0,0,29,0,91,4,13,4,0,117,16,45,0,29,11,5,103,5,15,0,36,0,0,62,97,19,10,77,36,0,243,52,11,4,69,23,0,162,624,12,36,258,163,0,1095,1771,6,11,358,328,9,2477,1289,0,10,166,107,4,1568,464,5,0,58,44,0,569,195,0,0,29,5,0,226,71,0,0,10,0,0,88,93,0,0,19,7,0,119,83,20,9,65,18,14,217,4774,262,73,1198,745,36,7085
30909,0,0,14,10,0,0,15,7,0,33,110,57,12,78,27,12,290,6364,1001,128,2005,329,61,9900,3,57,0,5,3,0,69,0,76,3,7,0,0,90,6,392,20,32,9,0,460,41,145,30,85,21,4,324,49,77,20,83,25,0,268,129,51,27,111,24,3,340,869,42,44,288,116,10,1376,2625,34,49,591,371,20,3684,1925,7,13,373,178,7,2505,1152,0,5,173,65,8,1404,421,0,5,78,13,0,516,143,0,0,27,4,0,173,48,0,0,19,0,0,67,50,4,0,18,3,0,74,131,75,18,83,41,32,376,7603,961,241,1964,875,87,11727
30910,0,0,89,118,0,0,38,0,3,159,89,0,6,69,15,16,184,5233,20,57,1706,188,68,7267,9,0,0,9,0,0,17,0,0,4,0,0,0,4,14,0,4,31,5,0,46,119,0,36,51,12,0,215,45,0,0,55,0,0,106,193,0,9,88,10,3,306,796,5,3,249,79,4,1136,1420,0,10,393,194,14,2027,1152,0,3,299,175,6,1642,658,0,4,128,98,5,897,391,0,0,84,31,0,504,181,0,0,47,12,3,240,131,0,0,26,3,0,159,195,0,0,55,10,0,264,95,0,3,105,41,20,267,5388,12,83,1616,669,56,7830
31001,0,0,0,5,0,0,0,0,0,10,64,113,16,55,18,18,282,4576,1898,136,1409,444,71,8548,3,81,3,3,0,0,104,0,115,3,5,0,0,126,14,551,20,37,22,7,657,40,395,30,62,31,4,569,22,164,14,64,35,4,303,101,161,26,113,67,3,467,1125,153,34,408,232,8,1958,3555,33,15,525,394,19,4548,838,7,0,101,22,5,965,128,0,0,20,4,0,155,31,0,0,8,0,0,46,17,0,0,8,0,0,17,5,0,0,0,0,0,3,10,0,0,3,0,0,19,114,158,9,96,40,27,448,5998,1827,156,1461,842,80,10369
31002,0,0,3,0,0,0,3,5,0,4,49,10,0,54,27,7,151,2867,82,51,1351,287,42,4684,3,7,0,14,16,0,46,6,3,0,12,11,0,29,12,26,0,59,43,0,137,36,9,10,111,50,6,223,121,13,10,140,31,6,328,376,10,6,271,95,11,761,1413,8,5,371,53,8,1858,755,0,0,194,17,0,968,156,0,0,44,6,0,203,54,0,0,9,5,0,61,5,3,0,3,0,0,10,9,0,0,5,0,0,9,0,0,0,0,0,0,4,3,0,0,6,4,0,12,52,0,3,101,64,14,238,2992,89,40,1339,390,45,4895
31003,0,0,10,13,0,0,3,5,0,20,125,99,15,78,28,17,362,8378,1417,323,2290,747,94,13250,12,68,5,8,14,0,109,8,113,4,4,0,0,132,42,453,28,69,17,7,608,84,263,55,119,29,9,555,199,98,37,163,29,4,536,1668,203,80,459,524,9,2945,4528,85,54,811,255,21,5753,3398,13,9,324,54,9,3803,327,5,7,49,15,0,399,96,0,0,24,0,0,131,32,4,0,9,0,0,42,17,0,0,3,0,0,14,0,0,0,0,0,0,6,11,0,0,9,0,0,13,185,135,23,116,58,30,541,10590,1434,310,2160,999,85,15578
31004,0,0,4,6,0,0,0,0,0,12,122,38,13,37,13,15,234,8808,717,105,1214,349,64,11254,12,29,0,7,4,0,53,0,35,4,4,0,0,46,14,145,10,39,11,3,212,46,152,12,53,29,5,289,59,67,3,48,30,4,215,810,99,30,136,157,8,1246,2983,93,39,444,161,18,3731,6200,25,10,381,134,5,6753,1104,3,5,78,15,0,1196,217,3,0,14,0,0,234,62,0,0,3,0,0,74,17,0,0,0,0,0,26,3,0,0,3,0,0,7,10,0,0,8,0,0,16,187,38,6,73,32,34,368,11735,689,122,1280,570,81,14476
31101,0,0,0,3,0,0,3,0,0,9,16,6,0,12,19,5,56,1036,135,34,375,84,20,1686,0,7,0,5,7,0,20,0,8,0,0,3,0,9,8,49,0,19,13,0,96,33,16,4,34,7,0,98,43,9,5,57,8,0,124,137,14,17,72,22,3,255,452,10,9,112,47,4,629,360,0,0,62,9,4,433,45,0,0,14,3,0,57,14,0,0,8,0,0,21,5,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,13,24,9,3,26,19,7,76,1116,114,43,407,138,23,1840
31102,0,0,5,5,0,0,0,0,0,5,61,32,3,40,15,12,163,4088,751,51,865,113,50,5911,10,46,4,5,0,0,59,0,74,8,3,0,0,82,11,262,0,16,6,5,289,23,129,22,33,27,3,229,70,51,10,34,9,0,176,433,39,10,81,13,0,578,1748,33,20,244,100,7,2144,2217,7,10,268,60,8,2572,246,0,0,47,9,0,310,49,0,0,16,0,0,69,23,0,0,4,6,0,24,7,0,0,5,0,0,8,6,0,0,0,0,0,6,3,0,0,0,0,0,12,94,56,6,37,13,18,226,4929,687,84,790,240,47,6778
31103,0,0,5,0,0,0,0,0,0,0,93,40,0,61,10,13,219,5808,693,65,1367,296,69,8289,5,37,0,6,0,0,48,0,48,0,0,0,0,52,13,215,7,16,12,4,263,37,146,11,48,25,0,269,18,46,7,49,9,0,131,129,56,9,67,108,3,372,2420,60,37,407,140,11,3082,4996,23,21,539,182,23,5780,546,5,0,73,5,0,636,132,0,0,23,5,0,170,45,0,0,13,3,0,61,10,0,0,5,0,0,18,5,0,0,0,0,0,12,14,0,0,4,3,0,17,204,52,14,69,33,41,409,8588,699,107,1327,525,82,11322
31104,0,0,3,4,0,0,0,0,0,4,33,0,3,32,14,0,73,1577,12,9,481,33,10,2120,5,0,0,9,0,0,14,0,0,0,3,0,0,3,3,0,0,19,0,0,24,8,0,0,19,0,0,30,5,5,0,14,5,0,29,16,0,3,31,7,0,56,428,14,0,94,9,0,542,1943,3,0,189,9,4,2147,361,0,0,87,8,0,454,181,0,0,37,0,0,213,75,0,0,11,0,0,88,20,0,0,3,0,0,31,4,0,0,3,0,0,9,0,0,0,5,0,0,4,70,0,0,55,21,12,150,3119,29,9,572,52,18,3796
31105,0,0,7,7,0,0,0,0,0,12,71,44,8,40,11,5,172,4029,669,71,1050,190,45,6057,0,40,4,5,6,0,55,0,60,0,0,0,0,64,11,233,7,15,10,0,271,45,134,5,45,51,4,274,21,65,17,34,6,0,143,179,48,13,60,12,0,311,1341,41,13,208,81,4,1695,2452,5,12,354,140,14,2973,572,9,0,114,3,0,701,164,0,4,31,4,0,198,50,0,0,6,0,0,65,21,0,0,3,0,0,28,5,0,0,0,0,0,5,4,0,0,6,5,0,8,92,42,7,62,25,8,236,4965,676,87,944,337,37,7040
31106,0,0,3,5,5,0,3,0,0,15,88,87,15,47,15,12,265,5990,1690,120,1574,278,75,9724,6,129,3,8,0,0,152,4,170,6,0,0,3,180,28,484,25,37,12,0,592,52,357,26,54,21,3,516,77,134,8,72,20,0,318,951,150,17,148,43,11,1319,2522,110,15,452,186,10,3301,1856,17,0,403,87,3,2366,749,5,0,112,23,0,888,209,5,0,33,0,0,245,53,0,0,7,0,0,64,20,0,0,8,0,0,30,7,0,0,0,0,0,9,0,0,0,7,0,0,5,126,113,7,59,28,23,358,6655,1674,114,1406,429,56,10337
31201,0,0,3,5,0,0,0,5,0,8,57,17,12,41,198,12,325,2183,293,106,627,2313,41,5564,33,41,6,18,1384,4,1487,9,43,5,0,218,0,270,48,85,14,67,222,0,436,98,73,45,99,84,8,413,135,31,14,79,38,5,301,362,29,21,98,66,0,575,588,12,10,112,50,5,777,581,4,6,68,28,0,685,200,0,0,31,15,0,249,75,0,0,15,12,0,98,39,0,0,7,15,0,59,14,0,0,0,8,0,22,3,0,0,0,6,0,9,3,0,0,0,7,0,14,61,19,6,88,323,9,506,2245,345,128,680,2465,37,5899
31202,0,0,3,0,0,0,4,3,0,16,128,80,13,139,58,22,432,7516,1282,230,2884,539,94,12547,7,97,0,28,34,0,172,0,99,9,15,8,3,132,28,375,27,131,41,4,607,155,265,55,239,108,8,829,232,86,30,310,72,5,736,714,108,34,453,68,8,1381,1487,59,58,673,104,8,2388,2888,13,31,644,92,13,3685,1329,11,3,204,33,4,1576,280,0,0,51,4,0,335,72,0,0,24,5,0,97,19,0,0,6,0,0,29,4,0,0,5,0,0,14,12,0,0,19,4,0,32,142,107,19,186,83,33,578,7371,1222,261,2984,664,91,12598
31203,3,0,6,6,0,0,12,11,0,25,29,5,0,26,28,0,88,1491,130,50,564,210,19,2460,0,9,0,5,9,0,24,0,10,0,0,5,0,18,9,47,24,16,31,0,124,23,38,38,41,33,5,163,39,11,10,39,45,0,145,150,12,14,62,29,0,267,339,3,6,146,54,0,554,470,0,0,150,66,5,692,303,0,0,71,19,0,397,87,0,0,21,9,0,128,38,0,0,6,11,0,55,8,0,0,10,9,0,24,11,0,0,4,0,0,14,16,0,0,34,18,0,69,31,10,5,54,63,5,161,1532,149,87,657,400,17,2832
31301,0,0,3,4,0,0,0,0,0,3,33,20,4,23,15,7,107,2375,289,112,831,139,35,3783,3,20,0,7,5,0,32,3,18,0,0,0,0,21,8,110,4,23,11,0,160,10,62,32,29,32,3,170,16,21,11,52,35,0,136,135,16,20,107,26,5,298,533,18,10,244,24,5,839,1046,3,6,184,29,6,1275,312,0,0,50,3,3,374,102,0,0,9,0,0,118,50,0,0,4,4,0,59,10,0,0,3,3,0,11,7,0,0,0,0,0,7,8,0,0,4,4,0,25,28,20,9,29,18,14,115,2276,291,92,740,194,42,3639
31302,3,0,9,4,0,0,5,5,0,9,120,48,8,45,18,5,254,6809,878,136,1310,241,66,9442,8,35,0,5,0,0,53,0,58,3,6,6,0,80,35,267,21,42,29,5,405,34,169,35,60,24,0,307,93,71,35,77,22,4,301,566,94,58,153,97,16,976,2968,48,24,438,92,7,3573,3581,11,13,305,58,9,3972,272,0,0,67,3,0,344,78,0,0,21,3,0,95,35,0,0,14,0,0,51,14,0,0,5,0,0,24,4,0,0,0,0,0,5,10,0,0,0,0,0,16,158,66,14,58,29,24,340,7859,815,199,1250,360,61,10554
31303,0,0,0,0,0,0,0,0,0,0,6,3,4,14,7,0,32,463,6,7,323,59,10,851,0,0,0,0,6,0,6,0,0,0,0,5,0,3,0,4,0,22,7,0,35,5,0,0,22,4,0,37,11,0,0,28,3,0,44,21,0,0,32,3,0,58,148,0,0,75,4,0,231,189,0,0,41,7,0,247,56,0,0,17,0,0,76,21,0,0,4,0,0,29,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,5,30,10,7,56,465,5,6,285,62,9,824
31304,0,0,0,9,0,0,0,0,0,10,54,28,3,41,13,7,145,3879,527,45,895,214,46,5615,6,29,3,10,3,0,55,4,39,0,0,4,0,46,10,149,4,17,6,0,190,26,114,8,43,33,0,222,26,38,11,39,26,0,140,195,53,16,92,63,0,413,1513,62,15,274,160,7,2030,2285,5,0,316,74,7,2692,511,0,0,75,9,0,592,161,0,0,28,0,0,189,59,0,0,10,0,0,70,20,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,4,5,0,9,106,47,4,58,25,15,245,4925,538,56,959,401,33,6916
31305,0,0,10,14,0,0,8,3,0,25,91,98,21,44,7,8,270,5629,1435,132,1540,173,69,8972,0,98,5,6,0,0,109,3,118,4,5,8,0,137,13,567,22,22,12,6,639,52,253,59,54,14,0,439,97,101,20,68,22,3,312,502,71,21,198,29,3,833,1418,58,27,406,52,15,1971,2570,9,5,409,52,9,3057,996,3,0,139,7,3,1145,328,0,0,40,6,0,374,104,0,0,10,3,0,115,33,0,0,6,3,0,52,11,0,0,3,0,0,20,21,0,0,10,0,0,34,101,75,9,58,18,20,280,6248,1360,159,1431,243,58,9512
31401,0,0,12,8,0,0,0,5,0,9,29,5,10,48,17,7,117,2740,120,29,931,454,22,4301,0,5,0,0,0,0,9,0,4,0,3,0,0,9,8,13,6,17,10,0,60,7,18,4,37,10,0,68,4,14,0,46,12,0,69,30,34,0,60,346,0,473,166,15,0,136,60,3,381,1068,6,0,279,30,3,1390,1272,5,0,164,41,0,1478,391,0,0,56,7,0,455,129,0,0,20,0,0,145,55,0,0,6,0,0,66,17,0,0,0,0,0,18,19,0,0,3,0,0,24,51,5,4,59,26,10,147,3219,117,18,887,542,15,4792
31402,0,0,5,5,0,0,5,0,0,3,86,24,4,31,8,13,167,7756,425,111,1175,370,52,9890,9,23,0,8,0,0,44,4,25,4,0,0,0,36,11,96,7,25,20,0,162,22,66,4,41,38,0,172,24,40,14,40,10,0,127,241,55,25,87,181,0,594,1646,67,55,271,192,11,2243,5811,16,25,570,594,15,7021,1723,0,0,98,22,4,1846,305,5,3,22,3,0,336,100,0,0,6,3,0,103,28,0,0,0,0,0,32,10,0,0,3,0,0,10,16,0,0,0,0,0,21,158,19,11,50,26,26,289,10096,413,146,1210,1093,63,13026
31403,0,0,0,0,0,0,0,0,0,0,34,39,6,25,8,6,115,2515,528,52,754,126,29,4003,3,34,0,5,0,0,37,0,44,0,0,0,0,41,4,184,4,14,0,0,205,15,93,6,26,4,0,144,29,49,13,38,6,3,134,128,35,11,72,34,7,279,747,40,18,217,50,4,1081,1902,15,4,272,132,5,2329,394,3,0,37,0,3,435,31,0,0,10,0,0,40,20,0,0,8,0,0,26,8,0,0,0,0,0,7,3,0,0,0,0,0,3,3,0,0,3,0,0,11,52,28,8,37,21,16,158,3335,517,59,722,245,41,4917
31501,9,0,34,0,0,0,10,16,0,30,28,128,14,61,174,11,423,466,2795,389,484,1037,54,5229,6,257,98,16,435,5,824,0,197,93,5,56,8,356,3,964,223,36,121,17,1367,10,571,197,44,90,15,929,9,62,10,65,56,0,199,28,85,31,78,58,5,288,63,83,16,73,61,0,293,66,34,0,41,42,0,180,70,6,6,21,40,3,148,94,7,0,18,18,0,135,94,0,0,11,30,0,136,48,0,0,9,21,0,80,17,3,0,0,7,0,28,3,0,0,20,24,0,46,19,120,47,75,353,19,641,543,2396,721,510,1407,72,5653
31502,3,0,4,5,0,0,4,4,0,10,29,63,6,40,146,10,299,1365,1207,115,788,777,31,4285,9,194,30,4,281,0,525,4,136,30,4,59,0,238,28,351,69,46,65,3,556,119,224,86,67,67,8,568,132,60,27,90,64,0,373,224,62,18,113,62,6,482,262,17,12,163,64,0,511,430,9,0,151,52,0,653,267,3,0,57,9,0,335,82,6,0,26,16,0,125,20,0,0,4,5,0,32,9,0,0,3,8,0,17,0,0,0,9,8,0,15,0,0,0,9,8,0,19,36,76,17,77,323,18,550,1619,1136,283,827,1089,43,4996
31503,0,0,6,0,0,0,5,0,0,7,11,29,8,42,108,4,205,442,385,88,535,533,23,2014,0,67,12,22,199,0,297,8,48,12,12,45,0,140,51,109,32,111,87,4,386,132,62,34,153,82,7,460,83,14,9,99,25,0,233,116,14,9,76,31,0,244,60,3,3,45,20,0,134,27,0,0,17,8,0,51,7,0,0,4,4,0,17,5,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,7,0,7,0,0,0,0,7,0,10,0,0,0,3,13,0,21,20,22,3,80,244,6,372,504,332,110,626,779,26,2385
31601,0,0,15,19,0,0,0,0,0,27,49,10,8,27,18,7,126,3755,259,80,963,126,25,5205,5,16,5,3,0,0,21,0,17,4,3,27,0,53,4,92,0,14,9,3,123,33,43,7,37,19,0,145,8,16,7,34,9,0,77,32,17,3,48,0,0,100,237,30,11,118,22,0,419,944,5,11,218,48,4,1232,1547,3,6,246,34,3,1837,713,0,0,94,11,4,818,252,0,0,51,5,0,302,79,0,0,9,0,0,90,43,0,0,5,0,0,52,29,0,0,17,4,0,44,60,23,0,53,21,10,170,3992,263,59,952,204,27,5500
31602,0,0,28,25,0,0,6,3,0,32,76,40,5,71,26,16,230,6590,746,111,1922,272,61,9705,3,35,0,13,3,0,62,0,61,0,4,6,0,76,9,300,13,27,5,0,354,31,111,13,57,42,4,253,22,62,24,56,19,0,183,53,44,9,104,37,3,262,518,52,41,326,50,10,988,2130,27,16,608,103,15,2897,3104,0,3,440,63,5,3610,1198,0,0,135,13,7,1350,413,0,0,61,5,0,478,175,0,0,33,0,0,215,68,0,0,13,4,0,88,83,0,0,35,6,0,127,121,46,10,117,37,20,339,7944,735,125,2030,397,58,11289
31603,5,0,39,16,0,0,21,4,0,43,74,56,9,65,22,16,231,5956,733,51,1932,267,73,9018,0,51,0,8,0,0,60,0,81,4,4,0,0,89,9,349,6,18,10,0,394,17,115,24,55,26,3,245,37,38,4,75,13,3,163,130,20,17,134,34,3,345,666,19,16,326,54,9,1079,1995,12,3,551,115,5,2680,1638,0,4,368,92,4,2101,877,0,3,151,21,0,1053,309,0,0,83,9,0,405,150,0,0,39,8,0,199,84,0,0,29,4,0,119,95,0,0,69,20,4,180,90,67,4,93,38,23,312,6099,754,86,2004,438,47,9435
31605,0,0,31,73,0,0,17,5,0,96,50,15,7,29,12,6,121,3409,293,25,1027,110,30,4889,3,22,0,5,0,0,32,0,17,3,4,0,0,26,0,119,10,8,0,0,145,8,42,6,31,5,0,89,14,23,0,40,0,4,84,28,11,0,60,4,0,115,178,10,0,117,20,0,327,624,10,4,193,38,5,878,1043,4,0,201,22,4,1275,794,0,0,114,19,0,927,415,0,0,58,10,0,473,173,0,0,30,0,0,200,97,0,0,20,0,0,123,228,0,0,89,12,0,332,68,17,0,69,16,17,185,3686,282,24,1040,157,29,5217
31606,0,0,9,3,0,0,12,0,0,14,24,8,3,42,21,8,108,1734,157,25,1161,190,31,3294,5,10,3,16,11,0,34,0,11,0,7,3,0,24,0,52,3,32,18,0,99,8,23,7,58,22,0,127,18,10,3,74,20,5,125,50,16,6,112,45,0,232,229,16,5,211,35,5,496,737,12,6,334,45,4,1133,713,5,0,158,8,0,890,270,0,0,48,8,0,330,71,0,0,20,0,0,91,21,0,0,5,0,0,30,5,0,0,8,0,0,10,12,0,0,13,0,0,23,52,10,5,74,24,12,173,2188,171,31,1170,232,23,3819
31607,0,0,0,0,0,0,3,5,0,6,33,21,3,45,18,4,126,2064,365,94,900,238,27,3689,6,12,7,8,9,0,26,0,29,9,4,0,0,37,7,126,11,28,8,0,178,23,66,37,45,31,7,204,20,23,12,62,30,4,155,169,31,20,106,52,11,385,336,17,15,183,61,5,611,810,7,7,295,44,3,1169,727,0,4,155,6,4,896,216,0,0,34,0,0,257,67,0,0,19,0,0,85,24,0,0,5,0,0,27,10,0,0,0,0,0,19,7,0,0,10,4,0,18,58,30,7,62,18,10,181,2483,345,112,1003,267,45,4249
31608,0,0,6,0,0,0,0,0,0,5,12,0,0,30,9,0,52,645,48,7,476,56,4,1228,0,0,0,7,3,0,10,0,3,0,3,0,0,9,0,16,0,15,3,0,33,5,9,0,33,8,0,53,3,8,0,31,6,0,50,25,0,0,46,10,0,85,47,3,0,60,12,0,126,123,0,0,110,0,0,234,171,0,0,62,8,0,248,87,0,0,30,3,0,118,34,0,0,10,0,0,51,25,0,0,4,0,0,29,11,0,0,4,0,0,17,20,0,0,9,0,0,24,14,3,0,45,11,3,73,569,50,4,460,63,3,1146
31701,0,0,12,13,0,0,5,0,0,23,146,101,26,113,46,24,453,11570,1353,231,3345,596,115,17205,11,95,3,19,14,0,139,10,131,13,24,8,0,196,93,503,54,187,53,3,897,289,218,68,252,63,11,895,641,93,23,352,41,6,1163,2229,110,51,636,181,14,3222,5374,70,34,1080,168,17,6747,4077,28,15,594,74,12,4799,843,0,4,140,24,0,1011,210,3,0,32,5,0,251,44,0,0,12,6,0,58,17,3,0,13,6,0,41,12,0,0,6,0,0,14,16,0,0,10,6,0,40,195,97,20,182,94,49,636,14064,1354,285,3535,748,113,20098
31801,0,0,0,0,0,0,4,0,0,6,33,31,5,62,65,11,210,1904,752,143,983,402,57,4246,4,75,0,21,107,0,213,9,85,6,20,30,0,152,82,283,20,133,78,6,598,267,189,57,218,60,16,806,324,37,36,204,44,5,649,581,33,26,227,53,6,926,363,4,0,138,28,0,537,150,8,0,54,6,0,219,21,4,0,10,8,0,47,8,0,0,0,8,0,7,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,3,3,0,14,34,34,10,86,110,15,287,1843,749,159,1107,557,50,4471
31802,4,0,29,36,3,0,23,3,0,71,205,149,32,150,88,41,663,15834,2659,272,4616,1829,159,25363,19,188,9,20,26,0,271,9,220,17,16,10,5,278,90,831,52,178,80,6,1231,322,503,103,338,57,12,1332,719,182,41,480,84,16,1522,2508,282,73,840,910,18,4632,4753,124,35,1391,371,25,6691,5807,36,35,951,222,15,7074,1195,22,0,221,51,9,1490,308,0,0,71,14,0,396,97,0,0,35,10,0,141,29,0,0,11,4,0,39,22,0,0,21,5,0,43,49,0,0,38,15,0,107,289,193,37,222,158,45,954,16193,2594,413,4826,2030,140,26199
31901,0,0,0,15,0,0,11,0,0,26,89,70,18,106,46,22,346,5588,1010,173,2487,516,109,9874,7,65,0,27,17,0,120,0,87,13,12,33,0,150,42,324,32,116,50,8,571,137,195,70,215,108,7,736,329,90,21,292,73,3,813,1112,94,23,576,126,9,1939,2406,53,51,852,152,28,3543,1258,14,15,320,51,7,1661,202,3,5,44,20,0,279,54,3,0,18,9,0,84,19,0,0,4,10,0,39,13,0,0,0,0,0,18,5,0,0,5,9,0,19,15,0,0,9,12,0,35,99,65,22,151,84,35,459,5698,992,253,2655,779,96,10468
31902,0,0,3,3,0,0,11,0,0,15,35,24,3,76,66,6,212,2501,567,131,1261,452,58,4973,13,41,3,40,64,0,162,3,88,10,20,50,0,180,51,266,64,140,87,3,613,262,85,34,211,62,12,667,300,21,13,248,22,3,613,736,14,3,297,51,8,1117,683,4,8,188,26,4,913,205,0,4,53,25,0,289,20,0,0,14,5,0,41,7,0,0,3,11,0,17,0,0,0,0,0,0,8,0,0,0,0,8,0,11,0,0,0,0,4,0,5,7,0,0,6,6,0,22,40,19,7,116,103,14,307,2344,544,142,1343,528,53,4956
31903,0,0,0,5,0,0,4,0,0,9,49,21,4,61,38,5,178,2735,311,83,1463,256,42,4886,3,15,4,13,22,0,55,4,20,3,7,13,0,46,15,99,24,61,21,3,219,62,67,31,141,42,6,355,166,28,14,167,24,0,401,429,25,15,299,37,4,809,1008,4,12,376,51,5,1458,680,0,9,178,13,0,886,106,0,0,32,7,0,146,14,0,0,11,0,0,23,6,0,0,10,6,0,18,0,0,0,0,6,0,9,5,0,0,0,0,0,8,4,0,0,6,0,0,10,51,11,3,81,47,19,213,2554,272,114,1403,298,37,4669
31904,0,0,0,0,0,0,9,10,0,18,70,36,4,43,36,12,206,4239,584,100,1374,354,57,6714,4,31,0,3,4,0,49,0,29,0,3,3,0,45,16,173,20,29,18,9,267,27,133,31,70,42,0,307,70,28,8,87,74,3,272,365,52,25,219,54,4,723,1316,30,12,465,102,7,1933,1969,6,7,360,108,7,2464,321,0,0,57,10,0,390,77,0,0,15,10,0,100,20,0,0,15,3,0,38,3,0,0,6,4,0,20,3,0,0,9,3,0,10,5,0,0,22,14,0,42,66,36,17,73,51,21,257,4277,516,145,1424,510,48,6915
31905,0,0,0,8,0,0,25,0,0,29,41,24,7,60,44,14,192,2267,446,89,1252,256,58,4379,4,32,0,5,17,0,62,0,31,7,6,0,0,48,14,164,16,54,18,8,276,94,64,33,122,48,7,359,187,26,13,203,46,11,488,543,31,11,348,48,14,1000,786,9,10,317,27,5,1157,354,12,5,116,8,0,485,57,0,0,7,8,0,78,14,0,0,6,0,0,18,6,0,0,0,0,0,9,7,0,0,0,0,0,8,6,0,0,0,0,0,5,11,0,0,14,0,0,26,34,43,7,82,44,19,230,2102,417,104,1291,275,55,4240
