SA3_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
20903,186,22,1140,0,0,0,16,18,72,83,38,29,16,18,5,300,0,0,0,8,5,57,225,222,134,116,107,22,894,0,0,0,0,0,10,26,14,16,13,12,3,98,3,0,3,16,9,79,198,109,44,67,54,27,612,3,8,12,45,39,150,114,44,10,18,28,9,485,0,0,0,0,8,14,15,10,7,8,4,9,62,0,0,0,0,0,0,4,11,6,6,8,7,39,70,43,34,162,327,460,357,86,54,28,30,68,1728,0,0,0,0,3,7,7,0,0,0,3,292,311,80,55,51,253,420,863,1151,762,547,573,459,456,5667,6,0,0,3,0,21,138,216,287,563,638,207,2085,0,0,0,5,5,53,124,76,36,54,35,43,427,3,0,3,8,13,106,602,629,719,752,816,351,4004,0,0,0,0,5,19,78,72,72,76,96,46,462,4,5,6,12,26,134,410,303,111,246,270,125,1655,0,0
20904,214,78,3871,0,0,0,27,40,161,180,53,29,9,6,13,524,4,0,0,14,27,276,945,452,247,109,59,48,2174,0,0,5,5,10,30,113,80,40,35,12,20,358,5,6,10,81,142,615,628,214,48,55,19,73,1898,5,10,70,201,163,301,163,36,5,8,5,30,998,0,0,6,27,19,46,45,14,4,4,0,16,179,0,0,0,0,0,14,33,31,13,15,6,11,133,510,128,148,1085,2059,1043,463,86,23,25,20,282,5868,13,6,4,16,28,14,21,7,6,4,0,748,857,539,149,238,1460,2501,2577,3514,2102,1217,884,356,1320,16861,5,3,3,12,5,111,911,1220,1021,1162,640,444,5532,3,3,8,27,45,246,367,149,89,60,30,91,1123,5,5,6,36,50,501,2565,1878,1343,929,573,513,8408,0,3,4,11,10,92,353,323,231,175,75,90,1362,14,8,27,160,277,1589,2309,1039,375,392,210,425,6813,4,13
21001,147,22,1093,0,0,0,8,12,34,53,16,7,4,7,6,165,0,3,0,4,8,51,152,111,90,49,40,9,521,0,0,0,3,3,8,30,21,17,15,13,4,109,0,0,9,21,24,101,148,57,17,26,30,18,452,0,6,18,44,44,126,77,21,7,3,8,11,379,0,0,0,4,4,14,9,0,0,0,0,5,43,0,0,0,0,0,0,4,8,11,3,3,6,39,102,53,53,405,791,554,289,69,31,19,27,160,2549,6,0,0,9,16,8,7,8,0,0,0,264,313,115,66,77,494,908,930,924,555,403,415,272,508,5669,0,0,0,0,3,19,126,219,234,406,469,134,1620,0,0,0,7,7,32,70,34,26,22,29,25,245,4,0,0,12,10,104,481,443,464,463,452,169,2600,0,0,0,5,7,14,39,60,52,87,70,26,354,4,0,3,20,25,182,382,248,95,187,133,117,1395,0,5
21002,88,6,569,0,0,0,12,9,40,48,14,17,10,3,5,150,0,0,0,3,4,32,139,83,63,49,35,15,434,0,0,0,0,0,16,16,17,12,16,6,4,89,0,0,0,9,12,69,110,49,32,36,31,10,359,0,0,3,17,31,68,45,19,6,6,11,7,212,0,0,0,0,0,11,7,3,0,0,3,0,37,0,0,0,0,0,0,5,6,4,10,3,4,29,32,18,19,119,221,279,165,41,22,10,17,39,980,0,0,0,0,5,3,4,4,0,0,3,163,181,43,23,28,161,273,532,620,371,250,271,202,254,3030,0,0,0,4,3,11,91,102,115,238,189,97,851,0,0,0,0,3,21,52,18,21,19,18,16,174,0,0,0,11,5,54,289,288,275,223,227,103,1469,0,0,0,3,0,14,52,33,34,40,34,21,226,3,5,4,3,12,60,204,158,45,108,77,58,735,0,0
21003,166,27,1752,0,0,3,15,16,72,79,12,13,3,4,5,228,0,0,0,0,9,98,316,155,107,69,27,14,795,0,0,0,0,4,7,21,28,12,18,6,8,111,0,0,5,30,50,189,208,81,26,32,16,11,649,4,4,27,70,66,108,64,11,4,5,0,6,371,0,0,9,7,7,14,18,4,0,0,0,13,69,0,0,0,0,3,4,11,14,9,8,4,11,62,128,61,51,402,781,421,180,32,8,5,13,125,2209,0,0,0,4,10,12,9,5,0,0,0,332,370,138,65,95,537,954,941,1187,794,578,529,243,552,6616,0,0,0,6,9,27,187,249,226,369,266,88,1422,0,0,0,15,19,70,106,46,27,20,17,18,336,0,0,0,7,13,138,574,430,385,345,257,133,2290,0,0,0,6,4,19,72,65,68,81,42,27,384,4,0,10,56,85,439,731,336,117,145,74,123,2129,0,6
21004,48,14,861,0,0,4,4,3,34,38,14,5,9,0,3,114,0,0,0,0,0,44,215,100,77,28,21,9,499,0,0,0,3,3,4,24,20,13,15,4,5,85,0,0,0,4,19,97,138,54,24,23,16,13,388,4,4,6,29,33,78,50,13,7,3,0,8,236,0,0,0,6,9,10,12,14,0,0,0,8,44,0,0,0,0,0,0,0,5,6,0,0,3,24,44,15,23,154,314,300,126,23,11,10,0,58,1075,3,4,0,0,9,0,0,0,0,3,0,160,181,48,22,35,203,389,582,767,512,334,235,101,274,3502,4,0,0,0,6,12,106,215,178,282,199,115,1118,0,0,0,3,0,29,61,28,12,12,13,13,181,0,0,0,4,3,73,470,395,307,261,180,99,1797,0,0,0,3,0,8,63,62,38,39,28,18,263,3,0,0,6,21,161,359,172,75,83,55,52,998,0,5
21005,121,50,2137,0,3,3,17,14,94,90,24,7,8,3,5,277,0,0,0,8,14,156,545,231,108,68,34,33,1191,6,0,0,3,7,16,66,46,19,19,4,13,201,3,4,10,75,97,449,389,118,37,45,10,35,1273,4,14,41,126,124,184,110,20,11,4,9,24,669,0,4,0,11,15,42,30,17,0,4,0,12,143,0,0,0,0,0,7,24,20,5,5,7,3,70,305,90,99,685,1181,605,245,51,11,14,9,185,3487,9,5,0,15,22,10,5,4,0,0,5,458,532,332,118,157,950,1486,1620,2022,1197,595,474,196,826,9977,9,0,6,10,14,94,668,760,621,720,447,255,3603,0,0,5,20,39,162,233,88,43,37,32,61,715,0,4,8,22,30,373,1416,973,614,508,272,258,4478,4,0,0,3,10,62,191,158,107,99,40,58,727,10,8,26,164,271,1370,1727,667,274,276,152,320,5274,11,16
21101,239,54,3205,0,0,3,30,45,144,172,62,22,10,17,8,519,0,3,6,14,20,183,742,394,280,157,96,32,1927,0,0,0,6,14,22,66,42,39,34,17,19,254,3,0,9,39,85,394,476,209,83,78,59,46,1489,4,13,49,151,128,324,190,45,24,18,18,24,986,0,5,0,11,11,36,28,11,7,0,5,19,142,0,0,0,3,9,8,20,14,11,4,11,17,88,310,101,105,651,1330,1264,597,134,36,32,26,205,4796,0,3,0,8,28,10,12,6,0,0,0,641,722,326,135,170,924,1684,2456,2922,1829,1140,983,489,1072,14131,3,0,4,10,13,55,478,784,787,1083,873,389,4482,0,0,3,26,32,150,244,101,80,76,38,65,816,7,3,6,19,36,326,1595,1466,1223,1023,797,495,6995,0,0,4,5,4,32,188,175,180,171,99,80,945,8,4,14,67,99,669,1457,765,282,377,300,258,4284,3,7
21102,84,8,385,0,0,0,4,6,21,35,10,13,18,12,0,125,0,0,0,0,6,15,76,47,29,41,53,10,288,0,0,0,0,0,3,3,6,8,3,4,0,26,0,0,0,5,9,30,56,30,13,36,35,3,220,0,0,0,21,17,52,46,22,10,11,19,8,206,0,0,0,0,0,7,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,17,43,15,15,91,145,215,169,56,25,25,26,49,870,0,0,0,0,3,5,0,0,0,0,0,125,132,42,16,13,122,194,363,440,236,171,238,232,206,2276,0,0,0,0,3,7,47,63,82,171,305,89,766,0,0,0,0,4,20,38,10,19,30,26,15,175,3,0,0,6,0,45,190,162,216,265,429,129,1441,0,0,0,0,0,5,19,24,20,18,34,22,141,0,0,3,7,11,54,135,105,39,136,192,64,745,0,0
21103,249,43,2583,0,0,0,15,37,85,146,44,34,8,10,9,400,0,0,0,8,18,127,490,293,200,126,76,18,1357,0,0,0,0,5,15,58,44,21,23,15,15,196,4,0,3,21,51,246,322,155,49,75,38,27,999,0,11,29,95,89,233,157,40,17,13,11,15,710,0,0,0,11,6,17,34,12,8,8,0,8,105,3,0,0,0,0,0,14,17,9,3,4,11,64,165,62,74,392,818,936,481,94,41,39,31,158,3287,0,0,0,0,10,14,4,0,0,0,0,461,504,183,72,112,553,1038,1723,2110,1352,934,910,447,762,10204,6,0,0,9,7,42,240,408,438,703,601,221,2669,0,0,9,19,13,89,170,85,45,45,19,47,542,0,0,0,6,9,204,1172,1024,1027,805,664,333,5248,0,0,0,4,9,21,124,148,133,155,102,60,749,8,0,10,35,96,423,833,508,195,262,208,160,2735,0,3
21104,184,19,1148,5,3,3,8,24,56,84,22,14,13,3,3,230,0,0,0,3,0,62,236,113,92,81,56,8,659,0,0,0,0,5,15,20,8,9,18,3,8,86,0,0,3,20,28,145,209,97,27,44,21,9,614,8,4,21,50,48,134,90,34,11,12,13,13,434,0,0,0,10,3,17,16,4,4,0,0,0,63,0,0,0,0,0,4,6,7,0,3,0,7,38,178,62,33,267,524,603,346,88,36,30,39,81,2292,0,0,0,10,10,3,0,0,0,0,0,288,313,184,71,68,372,647,1062,1155,611,463,467,320,450,5873,0,0,0,0,0,31,158,215,252,452,419,98,1636,0,0,5,11,21,60,98,54,46,28,32,28,373,0,0,4,11,11,109,455,451,550,487,447,150,2672,0,0,0,0,8,13,47,44,55,76,66,22,323,6,0,9,34,43,250,483,344,113,197,148,85,1698,3,4
21105,232,62,3188,5,3,6,44,39,226,220,70,43,8,14,11,693,10,9,0,24,39,239,807,510,294,179,124,36,2274,0,0,0,9,12,36,97,76,51,45,24,18,370,11,5,8,40,76,390,467,226,62,67,53,50,1455,5,11,50,151,188,377,224,66,21,17,8,25,1142,0,4,0,28,18,38,42,19,4,4,8,15,177,3,0,0,4,4,16,27,16,9,13,13,18,122,145,85,84,569,1271,1264,607,105,45,43,37,259,4512,0,0,0,9,21,21,6,3,0,3,0,707,788,187,117,164,892,1675,2661,3123,2077,1167,949,511,1207,14730,7,0,6,7,7,71,401,595,614,839,595,401,3526,0,0,0,7,24,129,278,133,89,46,29,85,826,8,0,3,18,28,383,1924,1432,1211,886,667,643,7199,0,0,0,4,6,54,233,196,161,138,73,76,942,4,3,8,43,57,571,1270,664,250,271,201,248,3586,0,6
21201,112,42,2001,0,4,5,15,30,75,106,33,14,13,17,10,317,4,0,0,10,11,137,551,255,157,81,57,20,1287,0,0,6,0,4,19,60,40,25,15,13,13,196,7,0,0,25,62,261,306,100,26,48,31,36,898,0,6,23,70,76,161,101,20,10,3,7,20,507,3,0,0,13,7,26,13,6,5,0,0,5,82,0,0,0,3,3,8,15,10,6,13,6,15,77,120,42,52,327,784,567,254,43,21,9,19,125,2362,0,0,0,3,26,9,5,5,3,0,0,384,444,133,65,82,473,1012,1329,1890,1169,644,459,254,671,8167,4,0,0,0,5,41,371,507,457,538,355,238,2525,0,0,0,17,18,65,162,63,35,32,16,37,439,9,0,4,13,18,267,1358,947,705,446,301,321,4380,0,0,0,0,5,50,170,124,97,71,35,41,587,7,0,6,29,67,556,1077,376,136,156,110,165,2690,0,3
21202,142,40,2153,0,0,3,17,30,88,104,46,17,11,20,0,338,0,0,0,14,20,143,542,270,154,90,65,33,1338,0,0,0,5,0,22,61,41,24,19,6,11,188,6,0,11,43,80,389,411,150,46,51,32,39,1267,7,12,41,117,118,243,119,25,8,7,10,18,720,3,5,0,13,14,35,25,13,4,4,0,18,133,0,0,0,0,8,14,11,5,3,10,7,11,77,218,85,91,525,1142,807,341,82,20,21,31,192,3561,5,0,0,15,27,13,14,5,4,0,0,459,536,238,114,150,747,1445,1788,2109,1316,735,521,322,835,10308,8,0,0,11,13,73,513,738,649,802,615,342,3761,0,0,0,23,33,141,218,91,64,35,21,53,674,9,3,9,24,25,316,1480,1073,884,686,542,341,5382,0,0,0,8,4,53,143,131,104,100,62,65,670,3,6,18,65,175,851,1427,667,241,325,211,268,4269,6,4
21203,141,75,3233,3,3,0,20,31,91,123,40,14,12,12,6,351,0,0,0,8,21,204,744,370,176,106,56,33,1717,0,0,5,4,5,24,73,58,30,19,6,20,239,4,0,4,46,132,484,508,163,38,32,17,39,1471,3,15,35,126,89,243,121,28,7,3,0,22,697,5,0,0,6,14,37,33,11,0,3,0,18,131,4,0,0,0,0,6,22,17,11,4,3,13,88,325,79,93,467,993,628,292,39,15,15,15,186,3151,4,4,0,7,15,18,12,4,0,0,0,531,600,359,104,141,705,1315,1811,2760,1810,876,604,245,945,11670,3,0,0,7,11,87,1022,1415,1078,1020,510,410,5574,0,5,3,20,40,192,289,168,75,34,22,45,891,6,3,7,28,32,504,2412,1525,975,618,357,390,6848,0,0,0,5,14,67,295,246,166,121,56,79,1047,21,3,27,123,238,1487,2216,815,280,269,133,361,5966,14,9
21204,122,44,2518,3,8,10,51,57,232,163,49,11,13,8,10,600,0,0,3,11,31,266,669,275,127,53,31,29,1497,0,0,3,6,8,27,100,31,21,14,6,11,224,5,3,8,114,210,689,514,152,54,27,13,34,1824,3,18,86,203,153,306,161,34,12,5,9,39,1016,0,3,6,28,17,48,35,13,4,0,4,25,186,0,0,0,3,4,15,26,10,3,3,6,17,99,517,165,178,1125,1954,1014,444,87,24,13,16,271,5815,10,0,3,9,33,13,13,6,0,6,0,743,839,543,202,301,1551,2476,2694,2853,1395,672,498,217,1224,14623,10,0,6,3,19,145,979,990,756,747,472,264,4390,0,3,4,38,61,243,271,112,56,48,23,54,922,0,7,7,27,48,441,1443,825,602,428,268,270,4365,5,0,0,7,5,68,163,121,99,95,29,46,638,16,3,24,201,353,1504,1716,622,296,266,130,313,5452,15,10
21205,448,41,2841,0,0,7,38,51,185,160,58,22,29,37,11,597,0,0,3,12,18,134,521,271,216,155,126,24,1484,0,0,0,0,10,29,50,38,24,34,19,10,220,3,7,16,60,75,384,447,199,75,110,78,28,1475,10,20,103,172,155,314,212,82,38,35,34,13,1195,4,3,8,13,13,33,37,12,4,11,3,13,156,0,0,0,3,0,11,15,12,8,9,12,15,95,647,180,145,902,1562,1521,872,245,123,103,96,241,6636,3,0,3,12,22,21,14,5,0,0,0,829,910,675,206,290,1217,1909,2687,2751,1581,1095,1115,862,1217,15598,8,0,8,16,12,91,438,658,709,1222,1429,337,4923,0,6,6,34,45,191,249,154,66,81,83,84,996,9,0,8,26,39,287,1186,975,1022,1007,1107,342,6007,0,0,0,8,8,27,128,116,122,161,126,47,745,7,3,17,73,138,657,1325,879,321,535,440,233,4636,9,17
21301,127,32,2358,3,4,8,35,44,175,140,39,16,10,9,11,498,0,0,0,9,17,208,633,275,131,80,35,35,1437,0,0,0,3,11,22,78,40,24,14,0,18,224,9,7,10,89,193,616,514,162,31,29,21,61,1731,8,20,68,208,145,273,118,17,12,0,0,32,912,4,5,3,22,26,44,37,10,6,0,3,19,167,0,0,0,6,0,16,28,8,4,8,3,15,98,429,173,161,1108,1921,831,358,63,19,0,14,321,5395,9,0,0,26,22,26,21,5,0,0,3,657,775,459,196,257,1518,2386,2280,2538,1293,710,519,222,1204,13586,6,3,0,10,10,108,760,877,753,795,426,273,4015,4,5,7,37,57,214,278,119,80,50,25,74,942,6,0,6,25,40,431,1434,896,689,546,329,309,4709,0,0,0,0,8,60,213,138,107,105,57,80,768,11,5,30,164,273,1377,1747,701,294,295,160,356,5414,6,11
21302,410,38,2155,0,4,0,14,19,53,67,20,13,10,26,0,231,0,0,0,0,6,69,287,188,139,110,100,15,918,0,0,0,3,4,16,36,30,25,22,17,11,164,4,0,5,19,38,202,271,143,56,63,57,22,874,3,5,19,67,45,118,82,36,22,6,13,18,436,0,0,0,8,14,15,21,8,3,10,3,7,88,0,0,0,0,0,4,5,16,4,8,10,15,64,131,80,57,365,714,517,244,69,23,27,17,133,2362,0,0,0,5,11,9,5,0,3,0,0,449,488,142,93,83,483,850,1032,1281,946,710,809,643,704,7784,4,4,0,3,3,14,166,259,296,551,683,187,2167,0,0,7,15,12,41,110,32,38,51,32,24,362,0,0,0,4,17,100,578,515,531,631,677,192,3250,3,0,0,0,5,15,61,77,84,123,118,28,508,11,0,3,33,40,288,638,374,128,276,227,126,2147,4,0
21303,519,26,2751,0,0,12,20,31,139,128,27,15,8,8,8,401,0,0,0,4,3,136,443,205,156,112,80,17,1147,0,0,0,4,0,22,28,30,12,36,26,11,167,0,0,6,29,67,216,251,104,47,58,34,17,830,4,11,38,77,62,88,50,13,5,5,7,17,382,3,0,6,4,3,16,11,3,6,3,3,9,61,0,0,0,3,3,8,14,16,11,9,5,6,67,146,38,53,286,397,197,111,21,10,6,9,56,1332,0,0,0,4,7,9,5,6,0,0,0,448,485,163,55,113,436,587,861,1392,1011,778,949,678,606,7625,4,0,3,0,5,28,183,249,252,394,492,82,1689,0,0,0,6,12,72,98,66,37,32,28,10,373,0,0,0,11,10,115,430,358,429,482,429,91,2365,0,0,0,0,0,12,54,61,85,126,108,19,472,5,4,7,32,79,329,474,272,118,211,143,68,1748,3,3
21304,186,55,2777,0,0,0,19,21,107,111,33,10,8,7,7,330,0,3,0,7,23,141,610,306,166,98,50,43,1445,0,0,0,4,0,26,80,53,37,26,11,11,251,10,0,9,32,87,427,513,187,48,49,18,43,1416,5,10,35,112,99,209,125,22,14,6,3,31,669,6,0,6,16,15,29,33,10,5,7,3,15,136,0,0,0,0,3,6,21,21,13,10,0,14,97,253,77,71,523,1122,729,277,57,21,17,10,187,3346,6,0,5,14,19,19,10,8,0,0,0,490,562,283,94,133,724,1396,1736,2359,1566,882,676,297,893,11031,5,0,0,0,17,59,639,973,904,1098,633,364,4693,0,0,3,14,26,121,229,100,58,50,24,61,692,3,0,0,23,24,384,1788,1293,963,733,431,353,5991,0,0,0,4,4,67,217,198,176,148,65,63,935,7,9,10,90,133,1008,1897,789,272,301,166,276,4967,4,6
21305,343,92,4454,0,4,0,24,54,159,178,52,20,10,17,6,534,0,0,0,12,19,259,952,428,241,132,94,34,2176,0,0,4,6,5,36,116,74,47,46,17,14,362,4,0,11,68,147,740,790,298,81,121,51,54,2366,4,7,63,163,135,292,177,34,11,12,4,22,921,3,0,4,21,11,46,40,20,3,3,4,25,181,4,0,0,0,3,10,29,26,13,8,4,19,123,537,125,125,569,1120,828,372,84,24,18,13,180,3985,5,0,0,6,18,17,23,8,6,0,4,799,891,567,137,205,881,1524,2436,3571,2343,1346,1180,553,1246,15994,11,8,4,22,19,163,1100,1518,1274,1620,1072,443,7246,5,7,3,29,55,236,362,137,74,55,46,73,1081,6,4,3,33,51,542,2334,1638,1285,973,651,408,7920,0,0,4,8,19,85,332,273,205,215,110,84,1328,10,6,35,181,303,1872,3059,1468,426,613,268,363,8589,12,16
