SA3_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
30905,52,26,78,27,30,50,3,0,8,0,0,0,4,13,21,5909,5589,11494,275,388,656,147,0,148,67,10,78,38,4,42,65,15,76,94,88,180,6670,6163,12839,9,0,10,0,0,0,0,4,5,21,9,29,5,0,5,0,0,6,33,14,46,0,0,0,0,0,0,6,5,7,0,4,10,0,0,0,7,7,12,57,35,95,97,60,154,5,11,13,3,0,5,3,0,3,8,12,19,1250,1599,2851,820,1192,2009,33,34,61,8880,9061,17939
30906,88,57,141,64,87,153,10,0,10,10,31,40,18,25,44,12293,10851,23145,651,734,1389,281,8,288,156,15,175,62,7,75,119,49,169,167,165,328,13921,12024,25945,21,20,44,0,0,0,0,0,0,28,24,51,7,7,15,3,4,7,64,54,113,3,0,3,13,14,25,6,6,4,4,12,17,3,0,4,24,27,52,139,125,265,228,207,436,22,12,37,17,8,17,0,6,3,34,27,64,1721,2449,4175,1453,2384,3835,75,72,145,17443,17162,34605
30907,314,302,614,101,79,188,11,4,14,48,112,162,46,48,96,27745,23404,51151,1477,1664,3142,695,17,714,365,36,397,84,29,109,277,134,412,317,280,604,31479,26116,57601,55,66,121,0,0,0,10,18,23,108,98,214,21,28,43,26,11,32,216,217,435,4,0,4,3,4,10,12,9,15,7,13,18,5,5,11,32,25,63,325,284,608,581,525,1108,92,108,197,8,15,23,15,0,14,111,124,231,4405,6112,10518,3036,5063,8093,158,147,299,39761,38086,77848
30908,93,66,161,104,109,217,6,6,6,3,5,8,29,37,74,8611,8425,17030,441,642,1084,116,0,116,124,23,147,137,44,174,98,46,149,227,222,454,9995,9619,19611,22,10,34,0,0,0,3,4,6,22,9,33,3,0,9,7,5,8,65,33,92,0,0,0,7,12,18,10,8,10,6,17,18,0,3,9,18,33,58,102,64,166,182,135,315,9,19,26,5,8,15,3,0,3,18,33,48,1743,2133,3878,1108,1854,2962,46,57,108,13092,13830,26926
30909,102,85,183,121,193,309,6,0,8,267,397,673,58,83,138,9793,8436,18231,519,912,1428,135,0,136,197,35,231,187,71,259,117,61,181,514,664,1175,12011,10940,22950,17,28,42,0,0,0,20,20,38,33,14,43,3,7,16,5,6,9,72,70,144,0,0,0,51,75,120,0,3,3,4,15,19,3,5,10,61,97,156,147,111,261,280,283,558,21,41,61,17,29,48,8,8,20,51,83,126,1448,1807,3256,1434,2181,3621,102,68,169,15325,15357,30684
30910,53,75,127,90,113,203,3,3,7,192,313,509,51,41,89,6432,5036,11467,289,525,810,68,6,69,130,22,153,194,74,267,104,62,159,612,607,1222,8212,6871,15084,24,29,53,0,0,0,8,11,14,15,9,26,0,3,3,9,3,10,61,49,118,0,0,0,52,91,144,0,4,4,0,11,11,6,6,17,63,108,176,89,76,158,217,236,451,16,17,30,12,28,38,6,3,17,32,48,83,1688,1724,3416,912,1356,2267,67,59,123,11134,10293,21423
31001,456,532,988,197,329,524,0,3,4,3,0,3,60,70,135,11241,8593,19834,751,1312,2058,180,4,188,180,9,190,88,14,97,105,49,153,142,164,310,13412,11082,24492,80,94,168,0,0,0,0,0,0,130,114,243,20,27,52,15,9,24,243,245,490,0,0,0,0,0,0,25,24,44,19,30,48,3,7,11,44,66,105,147,107,256,438,413,852,48,56,103,8,18,28,7,0,7,63,77,138,1996,2350,4344,1208,1906,3116,92,78,171,17211,15908,33112
31002,41,42,85,54,34,85,3,0,0,0,0,0,3,3,8,9692,8385,18084,597,614,1209,543,23,558,139,17,151,44,19,64,118,54,170,357,282,645,11599,9463,21066,8,13,18,0,0,0,0,0,0,28,56,84,4,7,11,3,3,6,42,78,124,4,0,3,0,0,0,0,10,15,0,3,4,4,4,3,8,13,22,115,45,164,171,143,307,8,6,15,3,0,3,11,5,14,16,10,21,1516,1948,3457,1224,1809,3032,109,101,218,14633,13479,28109
31003,323,379,701,108,110,215,4,3,3,0,0,0,50,61,113,18311,15816,34133,1120,1309,2431,451,13,464,351,26,381,75,30,101,152,74,226,261,336,601,21205,18158,39366,37,63,99,0,0,0,0,0,0,124,160,282,23,40,63,30,10,44,220,273,494,4,0,3,0,0,0,16,7,27,9,19,27,3,4,12,32,37,67,213,110,321,473,411,881,35,44,79,4,4,9,8,5,8,48,57,102,2417,3471,5895,2365,3679,6048,137,104,242,26642,25878,52525
31004,555,694,1246,78,74,151,0,0,4,5,0,3,71,69,140,17427,13744,31171,1126,1418,2544,342,11,354,314,23,333,63,8,72,166,83,246,137,156,292,20277,16295,36569,79,108,187,0,0,0,0,0,0,163,178,347,28,69,96,31,18,52,306,371,679,0,0,0,0,0,0,11,10,22,10,14,25,4,7,14,32,32,64,190,136,321,526,545,1071,52,85,141,0,3,3,8,5,17,67,96,155,2558,3559,6111,1905,2986,4895,136,107,246,25465,23578,49043
31101,0,0,0,8,3,17,0,0,0,0,0,0,0,4,4,1992,1675,3668,98,127,232,85,9,90,23,4,27,13,0,15,32,13,38,91,69,160,2345,1908,4259,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,6,9,11,26,6,33,33,20,51,0,0,0,0,0,0,6,4,6,6,5,8,320,399,721,216,370,591,30,40,78,2946,2752,5700
31102,112,160,268,39,52,90,0,0,0,0,0,4,29,25,56,7538,5945,13488,494,517,1003,201,4,209,122,12,130,28,5,32,66,28,90,84,98,184,8711,6851,15560,6,44,51,0,0,0,7,10,21,26,37,62,12,14,27,14,10,30,77,120,190,0,0,0,0,0,0,5,14,18,0,13,13,5,0,3,12,26,40,86,64,149,174,204,378,11,29,41,0,3,9,4,0,5,14,32,52,672,1101,1772,746,1236,1975,56,46,102,10374,9462,19837
31103,88,92,179,206,363,569,3,0,4,0,4,4,57,56,113,15827,12203,28028,1081,1185,2268,604,12,613,265,20,283,39,12,53,121,58,185,143,143,289,18437,14149,32586,22,21,41,0,0,0,0,0,0,49,54,102,9,11,14,7,10,21,86,99,184,0,0,0,0,0,0,35,66,97,19,42,61,3,3,13,63,108,169,205,103,304,351,309,657,31,37,66,12,15,27,10,3,9,48,50,106,1182,2271,3445,1434,2269,3702,108,83,194,21561,19132,40691
31104,36,46,84,58,48,109,5,0,9,0,0,0,8,4,10,11009,8981,19995,512,601,1105,629,22,651,154,6,163,9,0,17,98,39,136,119,107,228,12637,9860,22504,5,12,15,0,0,0,0,0,0,60,52,113,9,6,11,4,0,4,77,68,147,3,0,3,0,0,0,23,55,83,3,9,16,6,0,7,38,74,106,120,73,189,233,208,441,10,9,23,9,0,9,8,0,10,23,17,38,1268,2297,3564,1237,1791,3027,59,50,107,15455,14222,29677
31105,123,147,262,161,244,404,3,3,4,0,0,0,32,34,67,10613,8369,18979,629,734,1361,317,7,326,138,14,150,42,13,51,77,39,120,111,156,263,12243,9748,21990,14,35,49,0,0,0,0,3,3,20,22,42,7,10,16,8,6,10,51,74,117,0,0,0,0,0,0,40,57,98,9,27,34,6,9,9,61,91,147,134,61,189,236,221,461,25,30,51,0,4,5,5,0,5,31,31,64,1400,2185,3581,1054,1850,2901,50,62,114,15007,14097,29109
31106,116,112,232,330,495,827,3,0,6,0,0,0,67,67,132,11907,8536,20440,823,977,1800,291,11,300,194,17,209,72,18,86,120,62,178,163,176,339,14079,10467,24550,30,44,77,0,0,0,0,0,0,16,28,44,7,17,22,7,9,15,70,93,162,3,0,3,0,0,0,67,89,149,25,36,60,9,11,23,96,133,230,135,80,211,298,303,605,24,27,46,6,12,16,8,0,8,41,35,74,1664,2169,3832,1215,1909,3125,120,77,202,17422,14960,32388
31201,8,0,3,351,137,495,7,0,10,3,0,3,9,3,10,5567,4545,10110,608,586,1195,126,10,136,67,17,84,46,30,73,139,55,189,444,425,864,7363,5808,13172,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,29,13,42,3,3,7,11,3,14,49,19,62,91,39,131,142,53,201,9,0,6,8,0,8,7,0,9,18,6,22,482,673,1158,1046,797,1838,74,63,133,9123,7403,16526
31202,7,4,9,568,204,773,12,0,18,0,0,0,62,69,135,22019,19927,41945,1487,1535,3021,395,9,410,266,22,289,232,69,300,158,88,246,579,585,1169,25791,22516,48309,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,9,3,8,0,0,0,0,0,0,63,5,69,13,19,27,0,9,10,78,27,106,209,119,328,292,150,444,3,5,3,13,3,14,20,5,29,32,15,45,1136,1934,3063,3309,3440,6749,189,149,340,30746,28208,58955
31203,0,0,0,135,129,266,60,38,103,0,0,0,21,19,39,3503,3024,6524,270,315,583,78,10,82,51,15,70,73,33,99,192,147,336,543,658,1203,4921,4385,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,9,17,8,7,21,0,4,3,17,19,39,116,61,181,138,79,220,0,0,0,10,3,15,9,0,12,17,10,27,345,579,921,718,789,1515,33,45,82,6181,5885,12067
31301,28,28,51,31,23,57,0,0,0,0,0,0,0,3,5,3840,3497,7337,219,301,520,152,5,160,70,5,69,35,22,59,59,19,82,107,125,235,4546,4016,8563,9,9,14,0,0,0,0,0,0,30,34,61,0,6,8,0,0,0,45,46,84,0,0,0,0,0,0,3,0,3,3,4,6,0,0,0,12,8,18,48,31,84,102,81,179,4,4,12,4,0,8,0,0,0,11,5,15,703,986,1689,631,833,1466,45,51,99,6041,5979,12020
31302,285,274,559,63,57,118,3,4,6,0,0,0,29,47,73,11410,10135,21545,904,1140,2042,521,19,536,211,24,237,58,23,76,127,49,179,232,244,476,13846,12003,25849,48,38,87,0,0,0,0,0,0,68,83,150,23,19,45,22,12,35,165,153,308,4,0,4,0,0,0,7,3,9,7,6,14,6,3,8,15,17,32,157,72,225,338,238,572,40,24,65,5,3,9,10,4,14,52,37,88,1209,1879,3084,1516,2321,3839,80,62,145,17035,16536,33573
31303,4,5,11,25,11,36,0,0,0,0,0,0,4,4,3,1979,1661,3634,145,197,337,111,4,110,23,8,32,4,0,8,27,7,36,73,56,130,2402,1948,4349,0,0,0,0,0,0,0,0,0,12,18,29,0,0,0,0,0,0,12,19,28,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,6,26,16,42,42,36,79,5,0,5,0,0,0,0,0,0,0,0,4,338,444,780,329,398,720,39,25,59,3148,2843,5995
31304,339,371,714,53,59,111,0,0,6,0,0,0,19,24,41,10803,9382,20178,719,739,1458,419,10,432,210,11,222,53,14,66,123,46,166,149,161,312,12886,10815,23704,40,45,90,0,0,0,0,0,0,85,89,178,10,28,42,24,9,30,166,171,334,0,0,0,0,0,0,11,3,14,0,7,12,0,0,4,16,12,23,132,60,193,311,242,554,33,35,64,5,0,6,5,0,5,37,36,76,1602,2329,3932,1530,2283,3812,71,78,150,16436,15781,32217
31305,167,204,371,70,107,178,5,0,3,3,0,3,28,42,74,8612,7676,16287,512,673,1188,225,11,235,210,19,227,123,39,160,112,69,186,262,340,599,10327,9175,19504,49,60,110,0,0,0,0,0,0,93,101,195,15,11,28,19,5,21,178,178,350,0,0,0,0,0,0,8,14,18,0,11,14,3,7,10,10,33,41,100,51,147,282,255,542,21,26,42,6,4,8,0,5,6,30,31,58,1563,2214,3778,1235,1907,3143,66,64,134,13503,13652,27154
31401,460,474,936,126,117,243,4,4,13,0,0,0,30,23,54,14416,12625,27041,657,876,1539,420,8,426,326,29,358,111,17,132,122,62,179,199,200,400,16874,14444,31311,38,37,75,0,0,0,0,0,0,259,215,478,28,34,66,26,12,37,355,295,651,3,0,3,0,0,0,18,28,50,4,11,21,4,6,8,34,46,74,118,61,179,506,402,907,25,29,56,3,3,10,8,3,12,35,37,74,4684,5353,10043,2193,3550,5740,51,65,118,24344,23846,48193
31402,634,670,1300,71,81,150,5,0,4,3,0,4,62,45,106,14327,12597,26928,737,1131,1866,272,3,276,332,26,353,54,26,75,166,65,232,146,195,340,16810,14841,31650,67,97,164,0,0,0,0,0,0,166,180,342,24,40,66,47,12,59,304,334,638,4,0,4,0,0,0,10,14,26,11,18,23,14,6,13,31,33,63,158,93,253,498,461,954,40,40,88,5,3,10,3,4,12,51,49,103,2777,3344,6121,1906,3091,4997,87,72,157,22122,21861,43983
31403,386,431,824,31,50,77,6,0,6,0,0,0,18,24,42,6209,5073,11280,356,435,791,128,5,130,186,13,195,55,14,67,67,35,102,98,108,206,7533,6182,13714,43,55,104,0,0,0,0,0,0,64,75,138,21,29,59,32,10,49,167,176,340,0,0,0,0,0,0,4,4,11,3,5,11,5,4,5,10,17,24,76,32,109,259,227,481,17,40,60,0,0,0,5,0,7,22,47,70,1044,1409,2447,821,1327,2150,33,31,64,9712,9217,18930
31501,0,0,5,102,54,158,40,36,71,0,0,0,6,20,27,2873,2383,5258,360,529,886,92,0,95,35,5,43,78,44,122,189,77,271,859,1124,1982,4644,4278,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,39,0,0,0,3,4,3,0,4,3,4,0,4,30,15,51,78,60,139,109,81,190,0,0,0,28,12,39,9,9,14,38,18,57,425,437,862,478,505,985,161,129,293,5849,5442,11292
31502,0,0,0,136,29,161,0,0,3,0,0,0,31,36,67,4637,4047,8684,499,526,1024,101,4,112,120,11,126,77,31,110,179,65,241,658,644,1303,6436,5397,11832,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,3,0,7,3,3,9,17,3,23,33,9,41,83,53,133,119,68,182,0,0,0,24,6,23,3,7,13,28,11,37,380,488,867,667,570,1233,101,66,179,7729,6596,14329
31503,0,0,0,10,0,11,3,0,0,3,0,3,0,0,0,2252,2324,4572,183,202,384,93,3,99,40,8,46,61,48,106,87,61,148,538,555,1089,3261,3196,6462,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,44,35,16,48,0,0,0,0,0,0,9,5,19,9,5,19,706,645,1349,225,331,552,58,46,107,4290,4246,8530
31601,17,13,36,113,118,235,0,0,0,0,0,0,11,18,35,9058,8904,17958,472,688,1158,184,3,188,124,3,128,129,36,160,130,32,156,160,191,353,10398,9999,20399,3,0,0,0,0,0,0,0,0,17,17,33,3,0,3,0,0,4,22,19,33,0,0,0,0,0,0,9,0,12,4,14,22,10,0,14,21,16,44,94,56,147,134,94,227,4,3,6,7,0,7,4,3,7,15,3,24,1847,2389,4238,1305,2195,3503,62,53,121,13775,14742,28515
31602,51,23,74,165,143,307,8,0,9,6,0,6,33,29,55,14204,13458,27661,763,1037,1803,250,6,264,176,20,193,346,199,550,192,69,264,375,516,892,16563,15502,32063,3,7,9,0,0,0,0,0,0,41,29,72,0,3,4,0,0,0,53,33,84,0,0,3,0,0,0,11,10,21,12,21,34,0,11,5,23,40,62,181,83,264,249,155,414,8,6,11,12,8,11,8,4,16,21,16,35,2533,3456,5991,2087,3216,5309,101,89,195,21564,22445,44011
31603,14,5,21,152,187,340,10,0,8,0,0,0,21,25,48,9703,8962,18657,480,649,1132,161,7,166,130,18,147,219,121,341,137,71,207,380,496,878,11401,10545,21945,0,6,6,0,0,0,0,0,0,13,4,16,4,0,3,0,0,5,17,17,31,3,0,3,0,0,0,5,10,15,10,24,31,10,9,13,25,34,58,104,57,167,145,106,250,4,4,5,9,10,14,11,4,16,23,12,33,2055,2586,4641,1353,2070,3418,82,83,163,15053,15400,30458
31605,12,0,11,71,100,168,4,0,4,0,0,0,9,11,15,5916,5605,11518,354,472,826,86,3,87,152,29,180,130,70,209,90,51,146,234,245,484,7057,6598,13650,0,0,0,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,5,5,0,9,10,9,3,9,9,14,28,76,33,110,101,51,152,0,5,3,4,0,4,4,3,8,12,6,10,1904,2273,4179,1047,1375,2422,40,54,88,10148,10359,20507
31606,81,67,152,52,35,86,4,0,4,0,0,0,9,3,16,8748,7978,16726,475,533,1003,325,14,338,113,12,130,46,17,59,140,44,185,312,264,578,10299,8970,19271,10,10,24,0,0,0,0,0,0,25,14,36,9,6,15,6,0,7,45,25,72,0,0,0,0,0,0,3,0,5,9,3,13,3,3,6,18,10,28,86,40,121,152,73,229,6,5,8,6,0,12,0,3,7,13,12,26,1836,2370,4204,1324,2009,3330,91,85,174,13715,13519,27233
31607,15,17,27,78,57,135,3,0,5,0,0,0,12,19,29,8038,7209,15252,412,454,869,276,0,280,98,9,111,45,10,51,106,33,140,184,206,392,9256,8016,17279,4,5,8,0,0,0,0,0,0,3,3,5,0,0,0,0,0,5,11,5,18,0,0,0,0,0,0,5,4,8,5,8,15,7,6,10,18,20,36,83,43,123,110,64,175,6,0,10,9,4,12,8,0,4,16,10,19,1158,1727,2885,1104,1637,2742,62,48,111,11705,11505,23214
31608,7,0,0,27,13,42,0,0,0,0,0,0,3,0,7,3350,3050,6410,184,212,390,129,0,130,34,5,37,14,3,19,56,15,73,131,118,253,3929,3428,7362,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,4,10,3,7,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,3,9,12,29,14,48,45,20,60,0,0,0,0,0,0,0,0,5,3,0,3,818,1034,1855,525,710,1241,53,40,92,5380,5235,10614
31701,9,6,17,145,156,297,3,3,6,0,0,4,149,181,335,27488,25251,52743,1938,2629,4566,613,15,625,362,32,390,285,84,373,244,115,360,960,791,1749,32203,29267,61464,3,3,10,0,0,0,0,0,0,9,6,13,0,0,0,0,0,0,17,12,29,5,0,5,0,0,0,24,11,34,6,21,30,16,14,26,47,46,90,306,192,495,367,243,611,5,3,7,12,9,23,15,4,21,30,20,48,2299,3220,5522,2845,4629,7474,147,158,311,37890,37539,75433
31801,3,0,3,222,63,289,0,0,4,0,0,0,0,14,15,5762,5478,11239,463,505,966,309,15,317,81,12,92,72,21,91,136,34,172,556,427,983,7601,6578,14178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,39,5,5,12,9,3,11,47,15,62,86,23,109,131,41,172,0,0,0,6,0,6,3,4,7,14,4,13,648,760,1410,651,842,1495,127,95,218,9163,8316,17478
31802,10,0,12,505,318,820,31,12,51,0,0,3,115,131,251,33349,33012,66362,2124,2915,5042,598,19,619,809,91,902,682,240,921,633,198,828,1135,932,2065,40000,37877,77876,0,0,0,0,0,0,0,0,0,3,5,11,5,0,5,0,0,0,5,9,18,4,9,12,0,0,0,33,13,44,16,42,55,33,20,56,86,83,165,522,335,860,618,428,1045,0,4,3,31,23,51,44,21,63,77,49,122,1926,2863,4798,4182,5637,9823,203,146,353,47009,47004,94009
31901,3,0,5,149,79,232,5,3,11,3,0,3,26,36,62,13254,12966,26214,1086,1308,2393,321,14,336,220,16,237,137,44,180,130,58,190,442,438,881,15781,14969,30748,0,0,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,16,6,19,0,3,9,3,0,10,25,11,39,129,74,202,157,89,243,0,0,0,7,3,7,3,0,5,11,3,12,893,1234,2128,1548,2126,3678,129,108,241,18526,18525,37052
31902,5,3,8,148,46,197,6,0,6,0,0,0,9,6,15,5849,5634,11483,513,595,1110,211,10,217,77,12,86,54,14,68,109,41,144,499,458,954,7476,6819,14292,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,16,4,25,0,5,3,8,4,10,28,10,38,77,30,110,105,45,150,0,0,0,4,4,4,4,0,9,10,3,11,1037,988,2024,750,935,1687,128,95,228,9508,8884,18390
31903,4,4,7,74,29,101,3,5,4,0,0,0,19,20,32,6878,6430,13313,514,551,1060,293,11,304,79,9,86,34,8,44,102,39,144,290,266,554,8284,7361,15645,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,13,3,12,62,40,103,73,43,119,5,0,7,8,0,8,4,3,4,16,3,20,918,1195,2108,978,1283,2266,79,80,156,10349,9967,20316
31904,7,3,7,48,26,70,6,4,11,0,0,0,16,23,40,7296,7834,15133,514,730,1251,175,4,184,131,14,144,118,62,173,89,32,124,213,239,459,8628,8968,17594,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,3,6,7,4,4,10,0,0,0,13,7,22,100,78,177,115,91,207,0,0,0,4,3,4,6,3,6,10,4,14,640,952,1588,1014,1432,2443,64,86,151,10473,11532,21999
31905,0,3,9,37,23,65,0,0,3,0,0,0,13,15,25,5205,5219,10428,392,434,825,204,3,209,104,10,120,91,26,113,53,21,78,252,243,490,6358,5998,12352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,7,0,0,0,11,4,14,60,34,94,68,43,106,0,0,0,6,0,0,5,0,3,3,4,4,500,642,1137,794,1026,1818,66,62,134,7788,7769,15562
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,29
39999,13,7,23,35,42,78,8,0,8,0,3,3,5,0,13,808,551,1367,98,154,252,35,4,34,20,0,21,16,12,31,28,30,57,125,155,281,1206,962,2169,9,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,13,3,0,3,0,0,0,3,3,6,0,0,0,0,5,6,5,6,10,18,13,28,39,20,54,0,0,5,3,5,6,0,0,0,6,8,16,173,208,386,246,305,552,31,15,50,1705,1512,3219
40101,25,26,60,441,603,1047,0,0,0,120,142,267,45,71,116,2341,1615,3958,150,260,416,3,4,11,71,20,91,250,109,354,50,35,88,1548,1492,3040,5060,4383,9441,13,10,16,0,0,0,3,0,5,0,4,4,0,0,0,0,0,0,13,15,30,0,0,0,11,31,45,9,6,15,7,16,29,15,22,43,48,78,126,41,44,92,109,140,243,7,9,24,10,10,19,3,0,7,28,22,45,871,770,1637,499,721,1220,34,24,51,6587,6055,12644
40102,9,0,10,398,462,861,4,0,3,0,0,0,19,10,28,13870,12013,25881,622,842,1461,234,3,242,123,9,135,79,19,101,167,41,210,465,346,808,15990,13751,29741,3,0,4,0,0,0,0,0,0,4,8,13,0,0,0,0,0,0,12,6,18,0,0,0,0,3,3,96,128,220,27,25,57,17,9,25,141,162,303,154,87,249,307,263,568,3,0,7,16,0,15,3,0,4,20,6,25,2572,2921,5491,1842,3045,4887,121,90,212,20851,20076,40927
40103,0,3,10,482,560,1044,0,0,0,3,4,7,29,24,53,6838,6045,12882,361,674,1035,40,0,40,73,5,75,376,136,508,81,25,101,239,252,488,8516,7728,16242,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15,0,0,0,7,0,9,23,31,44,18,46,65,10,8,17,56,82,136,72,55,126,139,144,284,0,0,6,12,11,23,3,0,8,17,13,31,1784,1696,3474,802,1415,2216,25,31,55,11287,11029,22310
40104,5,4,9,818,1080,1897,0,0,0,0,4,9,46,41,85,9464,7799,17267,453,824,1280,112,0,109,72,11,83,147,39,188,122,25,151,109,120,224,11342,9953,21294,15,9,24,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,14,19,33,0,0,0,8,12,18,99,129,225,31,46,71,15,4,21,147,188,336,91,59,148,252,264,517,0,3,6,9,30,41,0,0,0,21,33,49,1384,1495,2881,947,1727,2670,45,37,84,13986,13512,27494
40105,6,3,6,544,731,1276,0,0,0,7,10,19,53,55,104,5845,4872,10711,265,594,862,50,0,50,85,5,91,395,180,572,58,26,81,377,381,759,7671,6862,14536,14,3,22,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,13,5,27,0,0,0,8,14,20,20,32,49,8,34,45,22,30,54,61,104,166,50,60,105,130,171,301,4,6,9,10,11,18,4,0,7,21,15,34,1183,1249,2434,721,1256,1972,32,29,62,9759,9584,19346
