SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
50701125914,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,8,0,5,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,6,4,9,3,18,22,19,13,0,103
50701125915,0,0,0,4,5,6,3,0,0,17,0,4,0,0,0,3,3,0,0,21,0,0,3,7,5,9,0,0,0,24,0,0,3,3,9,3,0,0,0,21,0,0,6,8,0,0,0,3,0,8,0,0,0,4,4,3,0,0,0,15,0,0,0,6,4,7,0,0,0,16,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,5,0,0,0,6,0,3,0,0,0,0,0,0,0,11,20,10,19,43,49,50,28,10,11,234
50701125916,3,0,0,4,0,0,3,0,0,12,0,4,7,8,0,5,0,0,0,16,0,0,8,3,8,3,0,0,0,25,0,4,0,0,7,4,0,0,0,14,0,0,3,7,5,8,0,0,0,15,0,0,0,3,5,0,0,0,0,12,0,0,0,10,6,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,15,3,0,0,0,6,5,0,0,0,11,26,11,20,43,48,41,15,5,0,217
50701125918,0,5,0,0,4,0,0,0,0,13,0,0,0,0,4,0,0,0,0,20,0,4,9,3,0,0,3,0,0,32,0,0,11,0,8,3,0,0,0,20,0,0,7,3,9,0,0,0,0,21,0,0,7,3,4,0,0,0,0,14,0,0,6,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,12,17,31,65,45,43,13,13,4,0,230
50701125919,0,0,7,7,0,0,4,0,0,20,0,0,8,6,0,0,0,0,0,19,0,9,17,7,9,4,0,0,0,47,0,0,11,6,6,3,0,0,0,27,0,0,6,8,4,0,0,0,0,18,0,0,7,7,6,0,0,0,0,21,0,0,13,14,3,0,0,0,0,31,0,0,9,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,4,6,0,0,0,0,0,15,18,25,107,83,31,13,18,4,0,291
50701125920,0,3,9,0,0,0,0,0,0,16,0,13,14,4,4,4,0,0,0,30,0,10,35,9,9,0,0,0,0,72,0,11,43,12,0,0,0,0,0,67,0,0,28,5,0,0,3,0,0,47,0,0,27,8,0,0,0,0,0,37,0,5,28,20,7,0,0,0,0,53,0,3,3,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,10,0,0,9,3,0,0,0,0,0,13,10,53,208,75,24,13,7,0,0,401
50701125921,0,9,6,4,3,0,0,0,0,15,0,5,5,3,7,0,0,0,0,31,0,5,13,4,8,0,0,0,0,37,0,0,20,9,10,0,0,0,0,41,0,0,12,4,5,0,0,0,0,19,0,0,13,6,5,3,0,0,0,28,0,3,19,9,5,0,0,0,0,39,0,0,3,8,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,3,0,0,3,4,0,0,0,0,20,37,39,101,62,73,11,8,8,0,338
50701125922,0,0,4,9,5,4,5,0,0,22,0,0,5,0,0,4,0,0,0,13,0,7,10,9,3,0,0,0,0,30,0,3,3,5,5,4,0,0,0,13,0,0,7,7,0,3,5,0,0,26,0,0,8,8,7,5,0,0,0,16,0,0,10,4,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,7,5,0,0,0,0,7,0,0,6,6,0,4,4,0,0,16,11,19,52,63,34,32,23,7,0,248
50701125923,0,0,0,4,5,0,3,0,0,10,0,0,6,0,0,7,0,0,0,11,0,0,4,0,0,0,0,0,0,11,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,18,4,10,19,24,27,15,12,3,121
50701125924,0,0,10,5,0,0,0,0,0,20,0,6,10,3,0,0,0,0,0,23,0,4,21,8,0,0,0,0,0,32,0,8,17,12,5,5,0,0,0,38,0,0,6,4,0,0,0,0,0,21,0,0,10,10,0,0,0,0,0,24,0,0,13,15,3,0,0,0,0,30,0,0,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,10,34,117,76,18,16,6,0,0,277
50701125925,0,0,7,7,7,0,5,0,0,27,4,4,4,11,4,0,3,0,0,31,0,0,11,7,8,3,0,0,0,34,0,3,10,6,6,4,0,0,0,24,0,0,12,8,9,4,0,0,0,33,0,0,10,9,5,0,0,0,0,23,0,0,12,22,15,0,0,0,0,49,0,0,0,8,3,3,0,0,0,8,0,0,3,8,0,0,0,0,0,13,0,0,4,0,6,0,0,0,0,14,29,21,89,106,58,28,23,10,0,368
50701125926,0,7,15,0,7,5,0,0,0,36,0,3,8,14,4,3,0,0,0,32,0,9,17,8,3,0,0,0,0,37,0,6,14,8,0,0,0,0,0,27,0,0,14,8,8,7,0,0,0,38,0,0,3,11,0,0,0,0,0,22,0,0,14,9,4,3,0,0,0,26,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,0,0,0,28,21,41,109,72,50,32,9,0,0,328
50701126001,0,0,0,0,0,0,0,0,4,12,5,0,0,3,0,3,3,0,0,18,0,5,4,0,0,4,5,0,0,19,0,0,10,7,3,12,5,0,0,31,0,0,0,3,4,0,0,0,0,10,0,0,0,4,0,3,0,0,0,12,0,0,3,7,7,0,0,0,0,23,0,0,4,3,4,0,0,0,0,5,0,0,5,0,5,3,0,0,0,4,0,0,0,0,3,7,4,0,0,14,14,14,32,33,35,43,33,4,3,212
50701126002,0,0,4,0,4,3,12,0,0,27,3,0,3,7,7,7,6,0,0,31,0,5,3,4,4,13,6,0,0,36,0,5,4,3,4,4,0,0,0,19,0,0,0,4,13,6,6,0,0,36,0,0,4,4,7,4,3,0,0,21,0,0,7,16,6,17,5,0,0,51,0,0,0,3,0,4,0,0,0,16,0,0,4,5,9,7,3,0,0,30,0,0,4,0,4,3,0,3,0,13,50,33,41,63,77,88,77,29,6,472
50701126003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701126004,0,3,4,8,3,0,4,0,0,24,0,4,7,4,3,7,7,0,0,35,0,5,6,11,3,8,0,0,0,28,5,6,8,9,10,6,5,0,0,35,0,0,10,6,0,6,0,0,0,32,0,0,3,5,3,9,3,0,0,30,0,3,3,17,15,9,5,0,0,48,0,0,3,4,7,5,0,0,0,21,0,0,0,8,9,3,0,0,0,21,0,0,0,5,6,3,5,3,0,25,50,37,66,82,81,70,58,23,4,472
50701126005,0,0,0,0,0,0,5,4,0,10,0,0,3,0,9,0,0,0,0,12,0,0,6,0,8,0,3,0,0,15,0,0,0,0,0,3,4,0,0,13,0,0,10,3,0,6,3,0,0,25,0,0,4,4,6,0,6,0,0,18,0,0,10,8,9,9,7,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,4,17,16,37,24,48,38,48,20,3,251
50701126006,0,0,0,0,0,3,7,0,0,11,0,0,3,0,0,7,0,0,0,22,0,4,0,0,4,4,5,0,0,17,0,0,5,3,4,4,0,0,0,17,0,0,4,0,0,8,5,0,0,14,0,0,4,3,5,9,0,0,0,13,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,7,0,0,4,0,0,3,0,19,10,27,27,20,30,51,35,14,5,210
50701126007,0,6,5,3,5,5,3,0,0,19,0,0,0,5,0,4,3,4,0,17,0,0,0,3,5,8,4,3,0,19,0,0,0,5,0,5,9,0,0,22,0,0,4,0,9,5,3,0,0,18,0,0,0,0,7,0,0,0,0,13,0,0,0,4,8,6,6,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,15,13,14,30,40,43,51,24,5,235
50701126008,0,4,0,0,0,6,3,3,0,12,0,0,5,0,4,3,6,0,0,17,0,0,5,0,8,4,6,0,0,25,0,0,5,0,4,0,0,0,0,10,0,0,4,0,4,5,4,0,0,19,0,0,3,6,3,0,0,0,0,9,0,0,3,4,9,7,0,0,0,34,0,0,0,3,0,0,0,0,0,7,0,0,0,3,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,13,17,29,24,50,45,27,17,4,229
50701126009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50702116401,0,0,0,0,0,5,9,3,0,19,0,0,0,4,7,6,3,0,0,20,0,4,0,0,8,6,6,0,0,27,0,0,0,3,4,5,0,0,0,12,0,0,3,3,3,0,0,0,0,17,0,0,0,0,6,7,0,0,0,13,0,0,4,9,19,10,0,0,0,38,0,0,0,6,0,0,0,0,0,13,0,0,0,3,10,12,0,0,0,29,0,0,0,3,3,0,0,5,0,6,35,16,17,46,72,60,39,22,0,305
50702116402,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,3,9,0,0,18,0,0,3,0,0,7,0,0,0,14,0,0,0,5,0,4,10,0,0,18,0,0,0,0,8,3,0,0,0,10,0,0,0,3,5,3,0,0,0,12,0,0,0,3,11,4,0,0,0,22,0,0,0,0,11,4,4,0,0,14,0,0,4,11,7,4,0,0,0,28,0,0,0,0,0,0,0,0,0,7,28,17,11,38,51,48,28,12,3,251
50702116403,0,0,0,0,6,5,4,0,0,17,0,6,0,4,0,0,6,0,0,14,0,5,0,3,3,6,3,0,0,25,0,0,0,5,4,3,0,0,0,17,0,0,0,5,3,8,0,0,0,11,0,0,0,7,0,4,0,0,0,15,0,0,4,13,8,5,0,0,0,27,0,0,0,6,7,0,0,0,0,13,0,0,0,11,3,4,5,0,0,19,0,0,0,3,0,0,0,0,0,13,24,18,19,48,45,45,23,16,5,241
50702116404,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,0,0,0,0,13,0,0,4,6,4,6,5,0,0,17,0,0,6,8,0,5,6,0,0,28,0,0,3,4,5,4,3,0,0,18,0,0,0,3,3,3,3,0,0,13,0,0,4,9,13,6,0,0,0,35,0,0,0,3,4,0,0,0,0,13,0,0,0,6,10,5,0,0,0,22,0,0,0,0,3,4,10,30,65,118,23,21,25,49,56,46,51,47,77,390
50702116405,0,3,0,0,7,0,9,0,0,21,0,3,0,0,0,0,5,0,0,11,0,0,3,0,3,5,4,0,0,16,0,0,4,0,5,0,3,0,0,14,0,0,3,8,3,5,0,0,0,15,0,0,0,5,6,4,0,0,0,13,0,0,3,5,10,10,0,0,0,29,0,0,0,8,4,0,0,0,0,13,0,0,3,6,16,4,0,0,0,35,0,4,0,3,3,0,0,0,0,15,25,24,27,43,64,50,39,16,7,296
50702116406,0,0,3,4,9,3,4,0,0,19,0,3,0,4,0,3,5,0,0,16,0,0,0,0,6,10,5,0,0,26,0,0,6,3,4,6,0,0,0,11,0,0,4,3,3,4,0,0,0,20,0,0,0,5,5,5,0,0,0,7,0,0,9,7,14,10,4,0,0,40,0,0,3,6,3,0,0,0,0,16,0,0,0,16,20,8,0,0,0,44,5,0,0,6,4,0,3,0,0,22,31,13,30,54,72,62,38,26,11,326
50702116407,0,0,8,5,0,7,3,5,0,25,0,0,5,3,5,10,6,4,0,29,0,0,3,0,5,6,4,4,0,28,0,0,3,9,5,4,3,3,0,22,0,0,6,3,5,7,3,0,0,22,0,0,5,8,0,12,0,0,0,22,0,0,8,13,15,17,0,0,0,43,0,0,0,5,3,4,0,0,0,14,0,0,8,13,6,13,0,4,0,48,0,0,3,7,0,5,4,0,0,18,39,15,67,55,68,87,56,51,4,427
50702116408,0,6,3,5,3,8,7,4,0,37,0,4,0,4,8,8,0,0,0,24,0,5,11,5,0,4,0,3,0,28,0,0,3,4,11,0,3,0,0,21,0,0,8,3,0,6,0,0,0,14,0,0,12,0,0,9,0,0,0,25,0,0,8,3,13,6,3,0,0,40,0,0,0,6,0,3,0,0,0,9,0,0,3,10,13,4,0,0,0,33,0,0,3,6,0,0,4,0,0,17,42,26,63,56,69,65,57,31,10,408
50702116409,0,6,5,0,0,5,11,5,4,32,0,5,5,5,3,0,11,3,0,34,0,0,10,8,0,9,10,0,0,33,0,0,11,0,0,11,3,4,0,29,0,5,8,0,4,6,7,5,0,28,0,0,8,0,3,9,0,0,0,25,0,0,14,10,12,14,6,0,0,53,0,0,0,4,3,8,7,0,0,22,0,0,0,9,21,13,15,0,0,63,0,0,4,0,9,4,3,4,0,33,27,32,78,47,80,87,112,46,19,526
50702116410,0,6,7,7,0,4,8,3,0,39,0,5,10,3,7,10,0,4,5,39,0,3,6,3,4,3,5,0,0,33,0,4,13,13,9,3,3,6,0,45,0,0,9,7,9,12,6,0,0,41,0,0,15,5,12,3,0,0,0,32,0,0,13,13,9,14,4,0,0,51,0,0,0,0,0,4,0,5,0,12,0,0,0,10,8,12,3,0,0,37,0,0,0,11,0,4,3,0,5,29,34,31,88,91,81,88,70,49,36,566
50702116411,0,3,6,0,0,3,3,4,0,21,0,0,0,0,3,5,3,3,0,13,0,0,0,8,0,6,4,0,0,25,0,0,0,5,7,6,0,0,0,25,0,0,4,9,8,4,0,0,0,27,0,0,3,11,7,0,0,0,0,18,0,0,4,12,4,11,0,0,0,33,0,0,3,0,4,0,0,0,0,15,0,0,4,12,20,11,0,0,0,40,0,0,0,0,0,3,0,0,0,5,16,22,33,62,72,56,29,24,0,311
50702116412,0,14,10,3,7,6,3,0,0,39,0,3,7,0,0,3,12,6,0,30,0,4,18,3,10,5,6,0,0,41,0,0,15,6,5,5,0,0,0,30,0,0,3,4,5,4,6,0,0,30,0,0,7,3,3,7,3,0,0,22,0,0,14,14,15,7,5,0,0,64,0,0,8,4,8,0,4,0,0,24,0,0,0,9,13,11,3,3,0,39,0,0,3,0,0,5,0,0,0,13,25,31,99,65,70,59,70,27,6,450
50702116413,0,6,0,0,0,3,3,0,0,13,0,0,6,3,0,0,7,0,0,14,0,0,0,5,9,7,0,0,0,18,0,3,4,0,6,0,0,0,0,27,0,0,6,0,4,3,0,0,0,19,0,0,0,0,3,4,0,0,0,12,0,0,5,19,13,4,8,0,0,45,0,0,0,3,0,5,0,0,0,11,0,0,0,16,17,9,0,0,0,43,3,0,7,3,0,0,0,0,0,18,33,23,32,67,64,46,33,11,8,324
50702116414,0,3,0,0,7,0,9,0,0,20,0,0,0,0,3,0,0,0,0,13,0,0,4,4,0,3,3,0,0,18,0,0,4,0,0,5,3,0,0,16,0,0,0,0,5,7,4,0,0,21,0,0,0,4,3,6,3,0,0,20,0,0,0,4,11,10,0,0,0,27,0,0,0,0,0,6,0,0,0,11,0,0,0,11,18,12,0,0,0,44,0,0,5,0,3,4,14,17,24,69,36,22,27,45,74,60,61,38,33,378
50702116415,0,3,0,0,6,5,3,3,0,19,0,0,0,0,0,0,0,0,0,13,0,4,3,4,3,8,4,0,0,21,0,5,9,4,3,7,5,0,0,26,0,0,5,0,7,4,3,0,0,12,0,5,0,4,3,5,0,3,0,20,0,0,3,11,22,11,7,0,0,52,0,0,0,6,8,6,0,0,0,21,0,0,0,11,19,10,4,0,0,50,0,0,6,3,4,3,3,0,0,13,34,29,37,50,87,67,46,23,8,376
50702116416,4,3,6,3,3,0,12,0,0,28,3,5,9,11,0,5,8,3,0,45,3,4,6,6,8,3,6,0,0,36,0,0,0,3,6,10,7,0,0,31,0,4,5,6,12,8,10,3,0,38,0,0,0,3,8,3,0,0,0,20,0,0,8,14,20,12,8,0,0,57,0,0,3,6,3,10,5,0,0,28,0,0,3,16,22,17,8,0,0,61,0,3,0,5,0,3,0,4,0,17,51,27,46,83,104,95,82,27,11,524
50702116417,0,0,0,0,0,4,4,3,0,17,0,0,0,0,4,8,3,0,0,12,0,4,0,0,7,7,3,6,0,21,0,0,3,0,7,4,3,0,0,18,0,0,5,5,3,3,0,3,0,20,0,0,5,0,3,4,0,0,0,13,0,0,0,3,13,8,4,0,0,27,0,0,0,4,6,3,5,0,0,22,0,0,4,9,13,8,3,4,0,39,0,0,3,7,7,0,0,0,0,15,44,20,25,38,70,61,45,12,12,329
50702116501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50702116502,0,5,7,4,3,6,7,3,0,33,0,0,9,4,11,8,0,0,0,34,0,4,12,5,7,11,4,0,0,43,0,5,15,10,3,5,3,5,0,42,0,0,11,10,11,3,0,0,0,37,0,0,6,8,13,0,7,0,0,25,0,0,21,18,20,3,0,0,0,66,0,0,4,8,11,0,0,0,0,23,0,0,0,9,9,10,0,0,0,22,0,0,9,4,3,5,3,0,0,35,38,28,115,100,103,73,49,31,12,536
50702116503,0,0,4,6,4,3,9,13,0,41,0,0,5,3,0,10,11,3,4,42,0,4,9,0,3,7,15,8,3,49,0,0,13,3,10,5,6,10,3,46,0,0,22,4,9,12,10,4,0,53,0,0,14,9,6,15,4,0,0,59,0,0,23,18,18,17,9,0,0,88,0,0,3,11,3,3,5,0,0,24,0,0,6,16,12,20,9,3,0,71,0,3,6,12,6,0,9,4,0,40,30,27,107,97,89,124,126,82,15,695
50702116504,0,0,6,0,0,3,10,7,0,26,0,0,5,0,4,4,10,5,0,30,0,0,4,3,0,11,6,4,0,26,0,6,6,6,4,9,9,0,0,39,0,0,4,9,3,3,6,7,0,37,0,0,12,3,0,3,0,3,0,21,0,0,7,10,14,16,6,7,0,55,0,0,5,0,3,7,5,0,0,25,0,0,6,8,32,24,22,8,0,100,0,5,3,3,5,0,7,4,0,35,30,19,68,59,79,92,98,68,16,538
50702116505,0,3,3,0,0,3,7,5,0,23,0,5,5,0,0,0,10,4,0,20,0,0,11,7,7,3,6,0,0,31,0,5,5,0,0,0,3,0,0,24,0,0,8,4,5,4,3,0,0,24,0,0,4,3,7,4,3,0,0,27,0,0,5,13,6,7,6,0,0,42,0,0,0,4,8,0,0,0,0,20,0,0,6,20,14,7,0,0,0,41,0,4,9,3,0,4,9,0,0,26,18,45,76,67,58,53,71,25,4,422
50702116506,0,3,7,0,0,0,0,0,0,14,0,3,0,0,0,0,6,0,0,9,0,0,5,0,3,0,0,0,0,12,0,0,11,4,5,0,0,0,0,22,0,0,3,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10,0,0,8,8,0,8,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,8,0,0,6,7,4,3,12,24,63,127,7,20,42,46,34,36,32,35,61,312
50702116507,0,7,6,8,4,8,3,0,0,27,0,4,9,4,3,12,4,3,0,51,0,0,15,7,9,0,3,0,0,49,0,0,3,6,3,5,3,0,0,22,0,0,11,3,6,7,0,0,0,26,0,0,7,8,10,7,0,0,0,28,0,0,12,14,7,8,4,0,0,45,0,0,0,3,6,4,0,0,0,16,0,0,0,10,10,6,0,0,0,31,3,0,11,9,3,0,0,4,0,27,33,31,90,96,74,93,72,29,18,541
50702116508,0,0,0,8,4,3,3,3,0,25,0,4,3,0,0,0,0,5,0,12,0,0,5,4,6,3,0,0,0,19,0,0,3,0,0,6,0,3,0,17,0,0,6,8,0,0,6,0,0,17,0,0,6,7,3,3,6,0,0,18,0,0,8,4,8,10,0,0,0,22,0,0,3,5,0,0,0,0,0,9,0,0,4,8,5,8,0,0,0,19,0,4,11,18,24,19,0,4,0,78,7,17,50,70,81,71,31,24,4,355
50702116509,0,4,11,3,3,0,0,0,0,31,0,8,10,12,4,6,8,4,0,51,0,0,16,6,4,15,9,4,0,47,0,8,13,11,8,12,3,0,0,46,0,0,10,5,6,3,0,0,0,30,0,0,8,7,6,8,0,0,3,36,0,0,15,17,12,12,3,0,0,60,0,0,0,12,7,8,0,0,0,23,0,0,0,12,10,10,0,0,0,39,0,5,11,0,0,4,3,0,0,29,19,40,118,97,76,95,67,25,9,547
50702116510,0,3,4,0,3,0,3,4,0,21,0,5,3,3,4,3,8,0,0,30,0,3,10,9,0,4,0,0,0,24,0,7,12,4,0,3,6,0,0,27,0,0,9,5,5,8,0,0,0,26,0,0,10,6,6,5,4,0,0,22,0,0,13,10,17,10,0,0,0,48,0,0,0,3,4,4,0,0,0,15,0,0,0,3,9,5,0,7,0,28,0,5,18,9,13,8,5,3,3,58,19,48,80,60,70,57,40,23,7,410
50702116511,0,0,4,3,4,3,0,0,0,18,0,0,11,0,7,8,3,3,0,35,0,0,13,4,3,8,3,3,0,34,0,0,16,6,6,3,5,3,0,37,0,0,15,5,8,11,5,0,0,39,0,0,5,3,3,3,0,0,0,24,0,0,8,11,7,7,4,0,0,35,0,0,5,0,0,11,0,0,0,13,0,0,0,4,16,5,3,5,0,39,0,0,0,4,5,5,4,0,0,23,12,26,103,60,66,61,48,36,8,417
50702116512,0,0,3,3,0,0,3,0,0,15,0,3,8,4,0,0,6,0,0,26,0,3,17,5,7,5,0,0,0,34,0,0,5,5,3,3,4,0,0,21,0,0,11,6,4,0,0,0,0,24,0,0,7,3,4,6,4,0,0,21,0,0,8,9,7,11,0,0,0,33,0,0,0,5,0,0,0,0,0,10,0,0,0,10,3,8,0,0,0,16,0,0,8,5,0,5,5,0,3,28,10,21,69,46,45,62,58,24,5,337
50702116513,3,4,13,3,0,3,0,0,0,27,4,3,17,5,4,6,9,4,0,47,0,7,20,4,3,8,3,0,0,49,0,6,10,5,7,5,4,4,0,40,0,0,13,4,4,4,3,0,0,36,0,0,16,7,7,4,4,0,0,34,0,3,17,13,20,10,9,4,0,82,0,0,0,3,8,5,0,0,0,19,0,0,10,14,13,18,4,4,0,54,3,16,26,8,20,8,4,4,0,77,20,93,177,77,92,88,60,41,7,655
50702116514,0,3,5,5,0,0,9,0,0,22,0,5,3,3,3,3,4,3,0,28,0,8,3,0,4,4,0,5,0,23,0,0,8,6,6,0,0,0,0,19,0,0,12,8,0,7,3,0,0,28,0,0,13,0,0,0,3,5,0,18,0,0,14,3,6,5,4,0,0,42,0,0,3,0,0,0,0,0,0,11,0,0,0,0,3,6,0,0,0,15,0,4,9,14,7,11,0,0,0,43,6,30,88,54,46,54,35,22,0,340
50702116515,0,4,3,5,0,8,12,0,0,42,0,3,18,3,5,3,5,9,0,49,0,3,10,4,5,10,11,0,0,45,0,5,14,3,6,5,6,0,0,40,0,0,12,8,10,7,5,0,0,38,0,0,5,6,9,8,9,0,0,34,0,0,15,21,20,15,6,3,0,79,0,0,0,4,3,3,3,0,0,18,0,0,0,7,8,11,6,0,0,33,0,6,9,6,0,3,0,0,0,24,29,36,104,86,72,106,90,40,16,586
50702116516,0,0,3,8,0,4,8,4,0,34,0,0,9,12,3,3,7,3,0,28,0,0,13,12,10,4,9,0,0,51,0,0,10,4,8,7,4,0,0,36,0,0,12,8,10,6,5,0,0,45,0,0,8,8,9,3,0,0,0,32,0,0,3,13,15,19,7,0,0,58,0,0,0,9,8,7,4,0,0,18,0,0,0,15,15,8,3,0,0,40,0,0,7,7,5,11,4,3,0,40,26,38,82,102,105,110,107,41,7,617
