SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
305041134,3,8,5,16,12,9,16,13,26,38,15,29,41,19,42,58,0,0,0,4,0,4,0,0,0,12,27,44,23,32,55,23,46,75,174,174,348,212,222,435,143,155,293,1392,1697,3090,1579,1828,3404,1760,1953,3720
305041135,27,10,23,30,22,23,42,22,27,55,32,40,74,33,55,89,0,0,0,0,0,0,0,0,0,43,35,77,41,60,100,52,73,128,299,258,552,342,315,653,228,226,453,1388,1561,2947,1695,1850,3541,1857,2036,3895
305041136,13,6,13,19,5,10,21,15,13,26,3,20,27,14,19,34,0,0,0,0,0,0,0,0,0,24,18,37,9,30,44,17,35,52,188,166,343,255,223,485,108,83,193,851,903,1748,965,995,1959,933,1021,1950
305041137,38,14,25,40,29,25,57,19,36,59,23,25,45,39,57,90,3,0,4,0,0,0,0,0,0,44,58,100,35,51,86,68,81,150,360,295,654,404,372,779,221,215,436,1967,2064,4031,2109,2268,4375,2246,2419,4664
306011138,4,7,9,10,0,6,6,6,18,28,3,17,20,11,25,32,0,0,0,0,0,0,0,0,0,10,26,35,8,23,26,11,33,40,143,117,259,162,154,311,115,108,222,784,852,1632,802,903,1709,824,1003,1826
306011139,6,14,24,32,18,14,29,15,28,38,13,39,55,18,50,68,0,0,0,0,0,0,0,0,0,16,34,50,26,63,89,39,64,103,335,309,642,401,407,810,407,337,747,1301,1547,2849,1542,1654,3192,1567,1674,3243
306011140,3,0,4,5,4,0,0,12,20,26,5,9,12,5,10,19,0,0,0,0,0,0,0,0,0,12,20,32,10,14,21,11,16,19,104,93,194,113,98,210,88,78,165,499,564,1067,515,569,1086,539,599,1137
306011141,12,4,11,12,11,18,34,31,56,81,19,38,56,40,48,92,0,0,0,0,0,0,0,0,0,37,60,97,24,44,67,57,65,127,336,335,675,488,446,939,369,353,729,1882,2096,3981,2231,2359,4589,2363,2491,4860
306011142,9,8,18,29,16,18,36,16,38,51,29,52,77,35,72,111,0,0,0,0,0,0,0,0,0,21,42,62,33,68,97,52,96,146,458,435,891,510,477,989,542,441,980,1643,1750,3393,2198,2242,4440,2727,2765,5492
306011143,3,4,0,7,6,14,14,14,18,36,8,24,34,13,21,30,0,0,0,0,0,0,0,0,0,21,17,39,13,31,41,21,34,51,291,209,504,424,434,860,271,258,532,808,833,1642,927,1034,1958,798,921,1722
306021144,6,14,9,28,16,13,26,7,37,42,8,34,38,24,58,78,0,0,0,3,0,3,0,3,3,13,41,49,25,43,67,35,79,110,339,351,693,355,334,685,306,280,591,1228,1378,2608,1386,1463,2849,1440,1535,2979
306021145,50,23,47,68,30,30,56,18,45,58,36,59,95,40,65,108,0,0,0,0,0,0,0,0,0,33,82,113,57,111,165,67,97,166,956,823,1777,1109,989,2100,1553,1131,2682,1636,1616,3253,1987,1976,3962,2539,2285,4822
306021146,7,7,7,11,8,11,18,8,21,31,14,26,36,30,36,68,0,0,0,0,0,0,0,0,0,7,26,39,20,33,53,44,46,89,329,289,615,336,331,666,279,311,597,1082,1097,2179,1147,1217,2363,1142,1284,2425
306021147,9,4,6,14,18,19,39,16,42,55,10,36,52,39,52,87,0,0,0,0,0,0,0,0,0,19,45,68,19,47,72,57,73,134,476,445,925,415,433,849,572,548,1120,1629,1697,3321,1717,1879,3593,1997,2049,4039
306021148,4,12,5,14,14,9,18,9,25,29,17,22,41,24,36,55,0,0,0,0,0,0,0,0,0,9,29,30,30,28,57,34,43,76,332,314,641,404,393,800,422,421,844,1246,1240,2488,1308,1431,2737,1544,1651,3202
306021149,10,9,21,34,3,13,18,15,26,36,18,36,54,25,42,62,0,0,0,0,0,0,0,0,4,22,28,55,31,59,87,31,55,86,392,347,735,453,472,931,288,346,637,1350,1477,2827,1514,1698,3212,1416,1664,3075
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
306021151,15,6,6,18,10,14,22,6,17,28,11,21,33,16,28,46,0,0,0,0,0,0,0,4,3,12,32,46,22,33,55,28,48,77,354,351,710,463,524,989,436,444,880,862,992,1859,1003,1122,2132,1015,1115,2136
306021152,13,22,8,37,15,6,24,8,16,21,13,18,32,11,15,30,0,4,4,0,3,3,0,0,0,8,27,36,39,32,67,31,33,58,390,322,711,406,424,833,287,269,556,756,774,1533,868,957,1825,767,822,1590
306021153,11,7,11,14,10,15,25,19,38,62,16,38,52,38,36,72,0,0,0,0,0,0,0,0,0,22,43,68,21,43,71,49,50,98,315,285,601,249,263,513,226,195,419,1260,1243,2505,1255,1329,2584,1305,1389,2690
306021154,13,11,14,31,15,14,25,13,24,34,16,25,42,18,24,46,0,0,0,4,0,4,0,0,0,16,31,48,25,45,71,31,38,71,580,470,1052,548,519,1069,517,404,913,1002,963,1963,965,1015,1979,1044,978,2022
306021155,0,4,5,10,9,10,17,3,13,13,12,21,31,14,29,38,0,0,0,0,0,0,0,0,0,3,15,20,11,28,46,17,37,58,211,241,449,263,299,560,258,249,510,624,780,1401,707,819,1527,735,905,1641
306021156,5,9,8,16,6,13,16,18,27,40,15,23,35,19,42,64,0,4,4,0,0,0,0,0,0,23,33,55,24,35,59,30,52,82,374,345,713,278,258,537,249,210,467,1167,1197,2368,1179,1276,2461,1195,1317,2507
306021157,4,7,0,13,9,13,18,10,17,20,10,25,34,12,22,39,0,0,0,0,0,0,0,0,0,10,16,29,19,29,46,23,35,56,370,334,701,270,290,557,423,356,779,774,793,1563,731,759,1492,906,917,1820
306031158,0,0,0,5,5,5,12,3,11,19,3,16,16,8,6,15,0,0,0,0,0,0,0,0,7,3,11,19,3,17,20,13,9,29,191,164,355,229,193,428,253,223,476,541,571,1111,600,590,1188,675,654,1326
306031159,22,7,8,21,16,27,47,17,29,49,12,23,32,22,41,70,0,0,0,0,0,0,0,0,0,26,43,67,21,32,52,44,70,119,414,362,771,569,565,1135,452,407,852,1225,1204,2431,1396,1413,2808,1355,1300,2655
306031160,13,6,4,9,11,9,17,8,28,36,10,17,32,9,28,37,0,0,0,0,0,0,0,0,0,12,33,47,15,24,39,11,34,48,276,217,495,413,361,770,502,418,925,956,930,1891,1081,1098,2182,1143,1134,2277
306031161,14,7,14,22,6,4,11,12,34,51,4,21,26,16,29,44,0,0,0,0,0,0,0,3,6,14,50,64,13,33,46,29,35,63,433,365,800,600,535,1134,632,521,1156,1284,1302,2582,1442,1352,2802,1502,1402,2899
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,6,0,0,0,4,5,4,0,0,0,4,6,11,3,0,5,0,0,0,0,0,0,0,0,0,5,9,12,10,6,11,3,8,10,25,26,54,71,80,149,47,61,111,322,355,678,429,442,877,379,387,763
306041164,8,9,4,9,4,10,11,8,17,22,0,21,24,8,22,30,0,0,0,0,0,0,3,0,3,13,21,34,8,27,35,19,28,45,283,255,536,400,440,839,364,327,692,833,811,1639,925,979,1909,959,967,1925
306041165,8,5,0,8,4,13,18,9,12,22,12,17,26,15,17,29,0,0,5,0,0,3,0,0,3,12,19,28,13,24,39,17,28,48,362,277,642,396,427,824,388,340,732,648,614,1260,729,776,1507,756,778,1533
306051166,10,11,10,21,4,3,8,11,41,50,12,31,44,24,35,61,0,0,0,0,0,0,0,0,0,12,45,59,21,42,66,34,46,73,369,451,825,418,456,868,568,572,1136,1292,1514,2805,1365,1456,2821,1639,1731,3363
306051167,5,3,8,5,9,7,19,10,16,28,6,18,26,13,20,31,0,0,0,0,0,0,0,0,0,13,20,34,9,20,33,22,23,48,310,205,511,442,412,855,419,369,792,776,757,1526,881,921,1808,871,849,1725
306051168,9,4,11,12,3,6,9,9,20,28,3,9,15,9,11,17,0,0,0,0,0,0,0,0,0,12,29,38,3,23,26,14,14,29,196,208,406,258,252,505,324,274,598,581,695,1278,641,729,1373,759,768,1523
306051169,11,4,3,6,6,7,11,10,27,33,7,26,32,9,32,42,3,3,5,0,0,0,0,0,0,14,37,46,13,29,36,16,42,52,357,314,671,311,336,650,421,396,813,1040,1102,2140,1034,1140,2175,1206,1316,2522
306051170,12,5,13,21,12,13,22,17,31,51,18,30,45,20,23,47,0,0,0,0,4,4,0,0,0,21,40,57,24,48,71,32,32,67,440,424,864,635,612,1251,619,591,1215,1323,1454,2775,1614,1692,3314,1692,1708,3407
307011171,5,4,8,13,0,6,6,5,8,10,4,3,7,7,10,14,0,0,4,0,0,0,0,0,0,5,8,11,10,7,20,8,17,22,227,172,394,210,196,412,208,203,407,647,656,1303,624,630,1251,589,641,1226
307011172,0,0,10,11,0,10,10,6,11,19,3,19,24,19,30,48,0,0,0,0,0,0,0,0,0,13,16,23,7,25,35,19,36,54,295,188,483,546,521,1065,572,508,1080,995,915,1916,1373,1376,2749,1474,1449,2928
307011173,0,0,0,0,0,4,7,11,8,20,10,23,35,13,13,31,0,0,0,0,0,0,0,0,0,18,13,25,15,23,33,17,23,40,304,333,643,373,368,743,273,279,554,931,1015,1950,991,1058,2046,906,1003,1906
307011174,4,0,3,7,3,10,11,0,14,10,0,3,5,5,12,15,0,0,0,0,0,0,0,0,0,6,14,20,5,8,12,6,16,23,164,143,301,235,212,445,215,164,375,561,560,1115,571,591,1166,561,550,1108
307011175,6,4,3,7,4,3,6,0,4,3,4,12,16,5,13,14,0,0,0,0,0,0,0,0,0,0,7,9,10,15,25,10,15,28,156,135,296,326,250,572,314,247,558,493,490,986,684,602,1286,680,628,1305
307011176,5,0,5,10,3,18,17,8,16,15,6,19,32,17,34,45,0,0,0,0,0,0,0,0,0,8,16,22,10,27,38,14,45,63,462,392,852,452,427,877,376,372,747,1113,1047,2161,1093,1142,2237,1076,1194,2273
307011177,4,4,4,6,9,3,8,4,10,13,4,12,15,9,17,25,0,0,0,0,0,0,0,0,0,3,16,17,4,15,24,15,22,35,278,214,495,317,226,545,338,319,655,801,733,1530,882,744,1626,911,888,1796
307011178,6,0,0,3,0,0,3,9,6,11,3,13,18,8,13,17,0,0,3,0,0,0,0,0,0,16,9,26,6,17,22,7,14,27,181,156,336,451,411,863,235,217,452,543,512,1055,762,755,1515,534,558,1090
307021179,15,4,14,16,7,5,15,9,18,24,13,32,41,21,27,40,0,0,0,0,0,0,0,0,0,20,21,39,14,40,54,24,33,56,319,321,640,385,334,716,428,469,898,1006,1070,2077,1112,1184,2292,1206,1371,2576
307021180,12,9,5,7,17,8,25,8,13,17,21,32,48,10,24,33,0,0,0,0,0,0,0,0,0,16,21,33,22,28,56,26,31,59,320,270,591,308,265,569,332,286,617,1083,1020,2106,1049,1068,2119,1106,1140,2245
307021181,3,4,0,4,0,0,4,0,5,9,9,14,14,8,12,17,0,0,0,0,0,0,0,0,0,6,7,14,6,16,20,5,17,21,131,101,231,232,240,477,166,129,298,417,420,833,489,533,1024,417,414,832
307021182,0,4,4,7,3,4,5,4,8,14,5,12,17,12,15,22,0,0,0,0,0,0,0,0,0,4,10,15,11,13,24,16,21,32,184,152,331,275,303,578,244,257,496,765,754,1520,842,898,1739,841,876,1717
307021183,8,14,16,29,18,26,38,13,24,43,14,52,67,41,68,108,0,0,0,0,0,5,0,0,0,16,30,51,27,70,103,56,96,149,902,795,1697,776,732,1513,726,539,1262,2594,2496,5096,2654,2682,5339,2633,2606,5240
307031184,8,5,0,9,11,4,12,6,12,15,7,13,14,8,16,22,0,0,0,0,0,0,0,0,0,8,15,17,9,12,21,16,17,32,114,130,243,209,197,404,213,178,392,569,642,1208,669,693,1364,729,700,1431
307031185,4,0,0,0,0,4,0,9,6,12,0,12,9,11,10,22,0,0,0,0,0,0,0,0,0,7,11,14,0,13,10,8,13,25,99,101,202,180,190,370,178,172,350,532,549,1087,565,609,1174,562,558,1118
307031186,4,0,4,6,3,7,13,0,6,8,4,6,9,9,17,26,0,0,0,0,0,0,0,0,0,6,11,9,3,5,15,16,26,37,155,148,305,189,187,376,246,203,446,591,585,1182,615,599,1212,677,697,1379
307031187,5,8,4,8,0,4,11,8,12,18,4,21,29,15,16,26,0,0,0,0,0,0,5,0,5,14,15,31,13,24,37,17,18,39,159,153,313,187,194,385,184,211,397,603,634,1244,656,664,1318,640,679,1319
307031188,6,3,3,7,4,3,7,3,7,13,3,12,25,7,25,31,0,0,0,0,0,0,0,0,0,11,11,22,9,18,28,8,28,38,158,175,334,232,207,442,333,284,618,657,718,1373,766,747,1517,856,914,1768
307031189,3,5,14,28,18,19,34,16,39,57,18,45,64,31,51,84,0,0,0,0,0,3,3,0,8,24,43,59,27,61,91,52,74,121,466,502,971,483,525,1010,542,548,1093,1962,2114,4081,2060,2155,4214,2010,2263,4276
308011190,5,6,11,20,6,4,9,7,19,24,7,24,31,11,22,32,0,0,0,0,0,0,0,0,0,10,22,30,14,34,49,20,26,44,398,273,665,561,336,890,613,345,953,1141,1045,2192,1291,1068,2353,1408,1128,2541
308011191,4,0,5,3,6,6,12,15,21,35,9,22,26,9,22,26,0,0,0,0,0,0,0,0,0,23,23,41,10,24,34,20,22,44,614,310,929,660,453,1111,596,479,1075,1458,1114,2573,1414,1242,2647,1265,1210,2473
308011192,7,5,19,23,22,16,36,17,41,56,25,53,79,50,64,114,0,4,4,0,0,3,0,0,0,24,44,66,33,69,110,72,80,154,730,505,1233,887,817,1714,709,478,1192,2195,2041,4233,2418,2468,4885,2525,2474,4989
308031205,6,10,5,16,9,14,28,11,17,30,9,26,33,22,21,44,0,0,0,0,0,0,0,0,0,19,24,36,18,31,49,29,40,69,456,370,826,329,339,671,349,291,643,1143,1064,2211,1005,1060,2067,1086,1072,2158
308031206,0,0,0,3,4,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,3,7,100,89,187,86,67,156,138,126,261,270,253,522,246,274,522,300,317,619
308031207,0,4,5,14,6,7,16,0,12,20,12,20,32,14,7,26,0,0,0,0,0,0,0,0,0,5,12,17,12,26,42,18,23,43,222,184,402,318,306,622,276,219,495,573,607,1178,790,799,1588,814,770,1586
308031208,15,6,16,25,14,11,25,14,15,30,10,29,44,34,26,52,0,0,0,0,0,0,0,0,0,18,28,46,20,45,62,42,34,77,327,288,617,294,264,557,290,202,490,1279,1341,2621,1264,1362,2625,1289,1313,2604
308031209,0,0,0,3,6,8,17,4,14,15,7,7,13,9,15,20,0,0,0,0,0,0,0,0,0,4,13,13,4,10,18,11,24,35,560,84,648,736,151,885,923,113,1035,1068,614,1681,1294,709,2004,1491,672,2162
308031210,6,20,16,34,20,14,33,7,27,31,20,59,78,38,44,87,0,0,0,0,0,0,0,0,0,14,31,40,37,75,109,55,59,122,383,326,709,469,414,882,495,358,853,1271,1384,2654,1786,1995,3776,2038,2145,4183
308031211,3,12,12,22,6,14,14,10,10,25,6,22,25,13,28,41,0,0,0,0,0,0,0,0,0,13,12,32,15,35,46,20,37,59,238,193,428,186,163,351,201,140,341,756,765,1521,736,724,1459,741,709,1455
308031212,0,4,5,5,3,4,5,0,8,8,10,11,20,0,10,12,0,0,0,0,0,0,0,0,0,5,7,5,12,10,23,4,14,18,214,182,392,174,144,322,264,208,477,427,436,860,383,403,790,450,418,867
308031213,15,10,3,13,10,12,21,16,24,43,13,40,55,26,36,64,0,0,0,0,0,0,0,0,0,21,28,59,24,51,71,39,46,84,341,338,675,403,361,763,359,282,639,1348,1387,2734,1567,1656,3218,1665,1706,3369
308031214,7,10,5,7,15,13,28,13,15,22,12,24,34,12,17,30,0,0,0,0,0,0,0,0,0,15,18,32,15,29,45,21,31,58,233,267,498,190,175,368,215,170,389,698,729,1426,691,693,1387,789,737,1522
308031215,7,3,0,10,10,8,17,14,11,24,17,23,40,21,23,47,0,0,0,0,0,0,0,0,0,17,11,33,21,33,50,36,29,67,337,303,639,330,377,706,312,250,568,980,1050,2028,1120,1250,2368,1154,1257,2409
308031216,3,5,9,12,6,6,13,3,13,21,5,15,18,15,13,31,0,0,0,0,0,0,0,0,0,6,19,27,10,24,33,22,20,50,304,304,610,269,263,533,205,162,370,892,893,1788,840,895,1734,766,808,1578
308031217,6,4,3,5,0,6,6,0,3,3,10,16,26,12,8,17,0,0,0,0,0,0,0,0,0,6,11,16,16,23,38,12,18,27,279,212,494,253,177,426,190,158,350,549,479,1037,493,440,935,459,463,918
308031218,0,5,0,5,7,8,9,5,12,20,0,11,8,4,7,12,0,0,0,0,0,0,0,0,0,5,12,20,3,11,15,7,10,23,136,104,238,179,137,322,179,111,293,463,409,874,500,439,942,536,443,978
308031219,3,0,4,3,0,5,0,3,5,10,10,12,21,0,8,9,0,0,0,0,0,0,0,0,0,7,10,19,4,11,25,3,11,17,231,153,385,223,177,401,336,267,602,599,584,1180,602,615,1217,742,700,1448
308031220,5,3,3,4,0,3,6,5,4,10,0,3,11,3,10,12,0,0,0,0,0,0,0,0,0,4,8,10,11,8,16,7,14,22,127,97,221,139,123,264,225,152,380,402,384,790,447,403,849,486,470,950
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4
308031222,6,9,4,10,7,7,15,7,18,24,10,26,36,24,30,53,0,0,0,0,0,0,0,0,0,9,22,32,14,34,49,32,35,67,389,477,862,390,355,745,309,278,583,1345,1611,2948,1410,1521,2934,1339,1430,2770
308031223,5,5,10,14,21,24,41,15,41,58,26,49,79,46,78,125,0,0,0,0,0,0,0,0,0,23,40,63,36,57,93,65,103,164,688,552,1234,868,659,1529,847,537,1391,2540,2349,4889,2789,2607,5391,3059,2865,5931
308041528,7,0,4,4,0,4,5,8,12,22,10,17,26,7,28,35,0,0,0,0,0,0,0,0,0,13,14,28,10,20,31,14,30,43,281,211,492,430,373,812,618,467,1086,1063,1092,2156,1205,1179,2384,1436,1312,2745
308041529,0,0,0,0,0,0,9,10,10,17,8,11,23,8,9,17,0,0,0,0,0,7,0,0,0,10,10,17,12,19,25,12,11,29,204,180,391,287,256,543,385,386,769,862,833,1695,902,912,1821,917,976,1886
308051530,4,5,4,8,0,7,10,6,12,15,8,27,32,5,16,24,0,0,0,0,0,0,0,0,0,5,14,20,9,32,37,13,24,35,247,197,444,316,274,593,497,361,852,704,660,1366,768,821,1586,969,887,1856
308051531,12,0,3,5,17,10,24,11,32,41,24,51,73,16,30,52,0,0,0,0,3,4,0,0,0,15,34,48,27,55,80,33,40,75,417,316,733,313,315,627,279,249,530,1522,1517,3035,1511,1607,3113,1521,1627,3151
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051533,14,12,16,25,16,24,44,16,37,50,15,51,63,49,74,124,0,0,0,0,0,4,0,0,0,20,47,66,32,68,92,69,96,164,421,329,747,406,386,798,365,337,702,1600,1611,3215,2000,2144,4147,2195,2388,4582
308051534,0,8,12,15,10,4,14,8,13,19,9,31,40,18,26,37,0,0,0,0,0,0,0,0,0,8,11,23,20,38,57,26,29,58,508,409,914,388,338,729,350,285,636,992,924,1913,864,910,1772,870,869,1735
308051535,15,3,0,3,18,10,32,19,31,51,15,35,51,27,40,65,0,0,0,0,0,0,0,0,0,29,40,65,15,40,58,38,54,93,414,296,702,606,505,1108,499,336,833,1508,1409,2918,1861,1837,3694,1876,1813,3690
308051536,11,5,7,12,3,5,8,4,12,17,6,11,15,13,20,32,0,0,6,0,0,0,0,0,0,14,21,30,16,16,29,14,25,40,188,174,362,104,92,195,107,78,184,606,648,1256,508,524,1035,501,574,1080
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,7,8,10,14,19,11,24,16,13,24,5,19,27,28,23,53,0,0,0,0,0,0,0,0,0,17,16,34,15,26,47,47,31,77,222,237,459,234,213,451,230,218,449,840,870,1715,960,1043,2000,1014,1075,2087
308051539,8,0,0,3,3,5,10,5,12,18,16,23,32,10,26,36,0,0,0,0,0,0,0,0,0,13,21,28,15,26,38,15,32,47,320,244,559,244,206,448,158,140,299,761,739,1502,639,679,1312,614,665,1275
309011224,10,12,10,20,10,8,21,11,21,30,20,28,44,35,37,74,0,0,0,0,0,0,0,0,0,14,23,38,35,35,69,47,46,95,425,416,836,301,270,571,225,189,414,1049,1133,2185,1105,1080,2185,1152,1203,2349
309011225,15,9,9,17,6,10,13,21,31,51,21,37,57,25,37,66,0,0,0,0,0,0,0,0,0,25,40,67,28,43,77,29,49,81,408,460,868,427,449,879,425,468,893,1020,1150,2173,1059,1241,2298,1164,1389,2554
309011226,24,6,11,20,8,16,27,14,41,52,26,40,67,28,60,84,0,0,0,0,0,0,0,0,0,26,55,80,30,56,87,32,74,113,408,425,835,318,386,706,276,317,586,1760,1854,3613,1826,1984,3805,1939,2154,4097
309011227,37,25,28,51,15,21,38,21,45,73,37,58,92,51,72,125,0,0,0,0,0,0,0,0,0,40,72,111,61,80,141,66,97,168,683,557,1239,727,796,1523,687,703,1388,1431,1466,2895,1555,1826,3377,1694,2068,3763
309011228,27,15,26,38,10,13,28,23,32,60,22,35,60,28,70,100,0,0,0,0,0,3,0,0,0,37,52,87,38,65,100,45,88,130,519,547,1066,361,411,771,321,315,640,1668,1742,3409,1600,1685,3282,1847,1967,3808
309011229,5,10,16,26,10,12,18,19,19,33,27,37,61,27,38,66,0,0,0,0,0,0,0,0,0,19,26,41,34,46,87,38,49,91,448,418,865,327,313,636,225,203,422,924,1017,1942,890,1002,1888,903,1080,1984
309021230,11,11,3,14,10,12,23,4,15,14,10,25,31,11,31,46,0,0,4,0,0,0,0,0,0,7,21,28,20,30,48,22,41,70,347,305,656,365,362,724,249,256,511,617,654,1268,695,789,1483,653,842,1498
309021231,29,8,22,32,10,18,26,22,44,61,13,42,51,28,46,77,0,0,0,0,0,0,0,0,0,28,69,96,24,61,90,35,65,99,456,435,893,583,607,1193,437,440,878,1328,1422,2746,1628,1706,3334,1700,1835,3538
309021232,21,10,10,20,3,11,17,13,35,48,12,32,45,27,34,61,0,0,0,0,0,0,0,0,0,22,46,67,20,45,69,37,47,79,305,356,661,198,255,454,222,267,490,1234,1356,2588,1202,1335,2537,1369,1496,2867
309021233,29,13,4,16,8,11,18,12,31,42,22,32,57,24,41,63,0,0,0,0,0,0,0,0,0,26,48,72,31,44,76,30,49,83,301,330,625,327,365,690,268,261,528,1582,1638,3218,1685,1727,3408,1757,1843,3601
309021234,36,11,20,27,20,24,41,18,42,60,26,47,78,46,51,98,0,0,3,0,0,0,0,0,0,38,60,93,43,65,112,62,75,144,555,516,1062,513,556,1070,432,464,897,1785,1922,3713,1951,2035,3984,2117,2433,4547
309031235,20,6,13,21,18,22,45,18,30,45,22,41,59,21,39,58,0,0,0,0,0,0,0,0,0,32,32,67,29,50,81,42,59,103,357,345,700,329,346,676,231,231,457,1489,1605,3088,1495,1593,3085,1574,1608,3181
309031236,14,17,15,33,21,22,38,12,13,26,9,21,32,22,44,67,0,0,0,0,0,0,0,0,0,17,26,44,26,40,62,39,62,102,295,285,584,402,424,823,343,402,748,775,870,1643,1200,1289,2492,1231,1467,2693
309031237,21,10,16,28,9,17,23,12,25,42,9,36,43,18,26,51,0,0,0,0,0,0,0,0,0,21,41,66,21,51,75,29,46,74,304,424,724,365,457,827,267,312,583,1080,1305,2384,1202,1398,2589,1130,1280,2410
309031238,33,30,27,60,28,37,64,33,54,83,30,60,89,53,70,120,0,3,6,0,0,0,0,0,0,48,76,125,62,86,148,83,101,187,803,769,1570,908,1057,1957,670,712,1377,2186,2264,4455,2493,2820,5315,2301,2587,4887
309031239,14,5,0,7,6,9,8,14,21,34,8,38,48,15,21,36,0,0,0,0,0,0,0,0,4,22,31,52,12,39,53,15,33,46,328,260,590,299,315,607,358,333,687,1034,996,2029,1084,1142,2226,1141,1237,2375
309031240,10,5,4,8,10,16,24,13,28,38,19,31,56,17,29,43,0,0,0,0,0,0,0,0,0,18,34,52,30,40,69,24,40,68,352,421,779,310,356,665,228,241,465,1000,1145,2143,1004,1105,2113,958,1020,1969
309041241,3,6,4,5,5,3,4,8,15,23,0,13,19,6,22,29,0,0,0,0,0,0,0,0,0,11,19,26,5,15,24,13,23,32,201,143,348,185,288,467,144,210,347,579,593,1169,560,698,1261,555,668,1223
309041242,19,11,10,21,12,12,27,22,44,69,20,45,66,27,38,61,0,0,4,0,0,0,0,0,0,34,56,91,26,59,86,36,54,94,313,313,630,694,636,1331,489,456,945,1651,1806,3457,2140,2183,4320,2128,2210,4338
309051243,16,4,7,10,5,13,13,10,29,34,10,24,40,21,35,52,3,0,5,0,0,0,0,0,0,20,38,56,18,34,45,23,44,68,203,186,390,232,223,459,205,226,430,1041,1054,2093,1065,1059,2122,1163,1245,2406
309051244,45,25,23,44,21,27,50,40,68,108,30,70,96,35,74,112,0,0,0,0,0,0,0,0,0,62,94,151,53,94,145,54,98,154,436,418,852,555,530,1084,412,368,778,2721,2806,5530,2941,3082,6025,3149,3268,6421
309051245,19,3,6,14,8,12,21,13,29,40,13,26,38,15,40,56,0,0,0,0,0,0,0,0,0,22,34,57,15,34,46,29,54,82,198,216,408,166,174,343,186,192,374,1048,1283,2329,1247,1417,2663,1497,1605,3104
