SA2_CODE_2021,C21_OD_H_f_so_FH_Tot,C21_OD_H_f_so_LP_H,C21_OD_H_f_so_GH,C21_OD_H_f_so_OH,C21_OD_H_f_so_Tot,C21_OD_Tot_FH_CF_no_ch,C21_OD_Tot_FH_CF_w_ch,C21_OD_Tot_FH_One_PFam,C21_OD_Tot_FH_oth_fa,C21_OD_Tot_FH_Tot,C21_OD_Tot_LP_H,C21_OD_Tot_GH,C21_OD_Tot_OH,C21_OD_Tot_Tot,C21_DS_ns_FH_CF_no_ch,C21_DS_ns_FH_CF_w_ch,C21_DS_ns_FH_One_PFam,C21_DS_ns_FH_oth_fa,C21_DS_ns_FH_Tot,C21_DS_ns_LP_H,C21_DS_ns_GH,C21_DS_ns_OH,C21_DS_NS_Tot,C21_Tot_FH_CF_no_ch,C21_Tot_FH_CF_w_ch,C21_Tot_FH_One_PFam,C21_Tot_FH_oth_fa,C21_Tot_FH_Tot,C21_Tot_LP_H,C21_Tot_GH,C21_Tot_OH,C21_Tot_Tot
215021470,0,0,0,0,0,35,0,0,0,37,47,0,67,159,8,5,0,0,16,6,0,7,23,1743,1660,791,62,4256,1712,193,443,6600
215031400,4,4,0,0,15,12,0,0,0,13,18,0,39,66,0,0,0,0,3,3,0,0,9,827,555,191,29,1606,884,65,258,2819
215031401,0,0,0,0,4,3,0,0,0,3,9,0,21,38,8,0,0,0,8,6,0,9,14,985,621,202,22,1828,809,54,212,2903
215031402,0,0,0,0,5,7,0,0,0,15,22,0,42,76,0,0,0,0,7,0,0,0,8,469,318,166,20,976,642,46,130,1794
215031403,3,0,0,0,7,10,4,0,0,17,15,10,45,88,5,0,0,0,9,4,6,17,31,283,325,105,25,736,239,92,192,1262
215031404,7,0,0,0,10,9,3,0,0,11,13,0,45,69,0,5,0,0,8,0,0,4,10,1233,1087,497,49,2869,1332,149,302,4655
215031405,5,6,0,3,12,24,7,4,0,26,41,5,50,125,4,0,0,0,3,5,17,3,27,756,663,183,23,1625,581,95,285,2590
216011406,4,4,0,0,7,29,0,4,0,30,51,3,57,138,0,4,0,0,4,7,0,3,20,1878,1486,725,57,4145,1841,164,351,6501
216011407,0,0,0,0,3,9,5,5,0,15,35,0,8,62,0,0,0,0,0,3,0,0,6,1287,1154,476,31,2947,1287,76,202,4510
216011408,0,0,0,0,4,0,0,0,0,4,7,0,10,18,0,0,0,0,0,4,0,3,4,491,447,129,7,1065,295,27,139,1525
216011409,0,0,0,0,0,8,0,0,0,7,18,0,42,69,0,0,0,0,4,0,0,0,0,527,361,153,21,1055,474,45,113,1689
216011410,3,6,0,0,7,12,3,0,0,14,17,0,16,47,0,0,0,0,5,0,0,0,4,589,333,164,19,1098,567,47,172,1884
216021411,0,0,0,0,0,20,4,0,0,20,22,4,33,79,0,5,0,0,4,0,0,0,8,819,520,270,18,1637,901,92,202,2826
216021412,0,0,0,0,0,5,0,0,0,3,7,0,7,14,0,0,0,0,0,0,0,0,0,370,292,104,11,772,242,24,97,1138
216021413,5,5,0,0,6,12,0,6,0,23,42,0,30,90,5,0,0,0,5,3,0,0,8,1476,1217,514,35,3239,1413,134,372,5153
216021414,4,0,0,0,8,22,4,0,0,25,34,0,32,96,0,0,0,0,0,0,0,4,3,1280,734,335,15,2364,1024,77,212,3672
216031415,6,4,0,5,17,39,4,15,0,57,124,3,170,353,0,0,0,0,0,4,0,0,5,844,663,498,42,2050,1139,104,375,3662
216031416,17,23,0,4,50,22,0,4,0,25,36,0,25,84,0,0,0,0,3,3,0,3,12,1807,2157,899,77,4930,2105,247,537,7822
216031418,0,0,0,0,0,0,0,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,5,455,495,120,7,1079,271,15,100,1468
216031419,7,13,0,0,21,13,4,4,0,20,47,6,56,134,0,5,0,0,7,3,0,0,10,1164,1114,356,32,2666,1013,100,310,4095
216031593,30,65,0,0,101,31,0,0,0,37,67,0,21,125,0,10,0,0,5,0,0,0,5,916,1253,258,21,2449,501,45,98,3091
216031594,18,44,0,8,70,19,0,0,0,27,55,6,29,110,0,3,0,0,8,5,0,8,22,1493,1476,828,74,3876,1853,266,484,6479
217011420,0,6,0,0,12,11,0,4,0,16,23,3,31,74,4,0,0,0,3,7,0,5,17,1266,837,263,32,2398,1112,84,291,3886
217011421,3,3,0,0,3,4,4,0,0,8,12,0,16,35,0,3,0,0,3,5,0,0,7,1236,982,436,37,2696,1550,93,195,4536
217011422,3,0,0,0,13,11,0,0,0,14,18,3,22,57,0,0,0,0,7,3,0,0,7,1424,1002,536,35,2991,1481,122,284,4877
217011423,0,4,0,0,7,4,5,0,0,8,12,0,14,31,0,0,0,0,0,3,0,0,4,841,656,178,17,1696,785,48,194,2724
217031471,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,455,307,132,14,906,516,42,96,1565
217031472,10,0,0,0,11,9,7,0,0,13,40,5,9,64,4,0,0,0,5,5,0,0,8,1354,1211,538,62,3169,1758,199,226,5355
217031473,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,4,0,0,7,0,0,0,0,726,640,153,16,1533,549,38,154,2276
217031474,3,0,0,0,10,3,0,0,0,3,6,0,9,14,7,0,0,0,4,0,0,0,8,678,503,199,30,1404,725,64,136,2331
217031475,8,0,0,0,3,3,4,0,0,10,0,0,0,13,3,0,0,0,0,0,0,6,11,911,743,241,27,1925,688,60,192,2859
217031476,3,0,0,0,7,9,9,0,0,14,8,0,15,36,4,0,0,0,6,3,0,3,12,550,293,139,8,993,564,43,370,1972
217041477,0,4,0,0,3,5,0,0,0,8,4,0,9,18,4,0,0,0,4,0,0,0,7,790,786,244,31,1843,664,40,182,2725
217041478,3,4,0,0,4,5,0,0,0,5,10,0,22,36,0,0,0,0,0,7,0,0,9,1293,1097,332,28,2749,947,69,282,4051
217041479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,2415,2444,1084,96,6043,2422,244,381,9094
217041480,20,7,0,4,32,31,8,9,4,49,52,4,93,202,8,0,0,0,5,4,0,0,19,1521,1247,537,62,3369,1826,207,367,5765
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1626,2064,867,74,4630,1112,143,158,6040
301011002,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,667,1098,249,28,2033,315,49,72,2468
301011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,4,4,0,0,13,1677,1929,596,52,4257,1107,104,107,5573
301011004,0,0,0,0,0,18,0,0,0,25,50,0,33,109,4,0,0,0,4,3,0,0,6,1875,2153,915,63,5007,1614,198,230,7059
301011005,0,0,0,0,0,6,0,4,0,15,29,0,10,53,0,0,0,0,0,0,0,0,0,428,403,246,14,1086,480,52,53,1675
301011006,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1258,1622,495,53,3424,681,68,83,4261
301021007,0,0,0,0,0,4,0,0,0,5,0,0,6,12,4,0,0,0,4,0,0,0,3,2056,1548,745,61,4406,2044,140,200,6790
301021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,784,803,248,19,1846,510,34,47,2439
301021009,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,7,1943,2415,674,45,5071,822,123,159,6180
301021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,728,1364,232,9,2336,234,39,43,2656
301021012,0,0,0,0,0,0,0,0,0,0,6,0,15,24,0,0,0,0,0,4,0,0,5,1795,2778,767,58,5393,892,122,135,6545
301021013,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,1938,1678,600,38,4257,1428,114,136,5937
301021550,3,6,0,0,7,3,4,5,0,8,11,0,50,69,4,0,0,0,4,3,0,7,13,292,156,85,4,534,277,31,264,1105
301021551,0,0,0,0,3,3,0,3,0,10,6,0,12,30,0,0,4,0,7,3,0,5,16,1387,373,405,40,2206,1681,233,341,4459
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,14
301031015,0,0,0,0,0,32,5,4,0,44,71,0,29,140,0,0,0,0,0,5,0,0,4,827,960,302,31,2122,828,68,103,3118
301031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,1643,561,41,3385,824,84,94,4394
301031017,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,0,0,0,0,0,0,0,495,583,203,35,1315,344,107,70,1843
301031018,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,896,1135,397,45,2474,749,131,91,3444
301031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,1666,308,10,2645,302,39,48,3037
301031020,0,0,0,0,3,0,3,0,0,3,0,0,5,8,3,0,0,0,3,4,0,3,5,1474,1717,649,78,3915,1572,188,188,5863
301031021,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,11,1437,1890,836,73,4235,1357,189,186,5967
302011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,727,1044,352,38,2157,457,85,65,2770
302011023,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,1014,1666,285,33,2995,410,59,50,3504
302011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,1218,379,48,2677,792,119,81,3677
302011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,0,0,9,1027,1183,480,72,2755,1141,209,70,4176
302011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,1201,247,19,2283,402,69,49,2788
302021027,0,0,0,0,0,16,5,12,0,35,129,6,49,224,0,0,0,0,0,5,0,0,5,1380,1555,462,78,3475,1426,167,149,5219
302021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,11,1330,741,537,123,2721,2261,412,244,5637
302021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,874,280,52,1854,444,93,39,2430
302021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,400,580,191,23,1196,357,69,25,1648
302021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,1726,555,103,3805,1749,304,183,6050
302021032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,707,666,335,48,1754,965,176,155,3050
302021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,855,296,40,1949,552,113,56,2665
302021034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,1535,356,45,2829,750,132,74,3786
302031035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,962,1092,435,55,2545,834,141,87,3598
302031036,0,0,0,6,5,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,11,10,0,0,0,0,0,4,0,22,29
302031037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,118,61,10,573,435,50,74,1132
302031038,4,0,0,0,4,0,5,0,0,5,0,0,0,7,0,5,0,0,5,3,0,0,7,687,884,239,39,1850,724,149,100,2815
302031039,3,0,0,0,3,3,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,9,1048,1411,395,76,2931,751,168,96,3947
302031040,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,7,1608,1048,492,119,3269,2636,458,251,6606
302041041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1621,2358,829,81,4889,987,184,130,6191
302041042,0,0,0,0,0,5,0,0,0,7,100,0,16,129,0,0,0,0,0,0,0,0,0,911,1275,453,42,2684,911,78,96,3765
302041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,341,425,188,24,984,495,59,48,1582
302041044,10,14,0,5,20,4,0,5,0,10,19,0,14,41,5,0,0,0,5,0,0,0,4,655,819,226,16,1714,799,66,88,2666
302041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,12,3,0,20,1365,1613,656,75,3712,1690,187,124,5707
302041046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,864,824,552,88,2334,1294,245,228,4098
303011047,0,4,0,0,6,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,8,1029,1820,353,68,3269,801,197,74,4340
303011048,0,0,0,0,3,21,0,6,0,30,87,0,14,136,0,0,0,0,0,3,0,0,3,692,840,214,53,1797,686,194,99,2775
303011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1250,1370,555,76,3257,1245,220,93,4810
303011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,749,705,394,45,1896,732,175,94,2894
303011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,7,1611,2486,473,50,4622,975,128,110,5832
303021052,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,8,1287,1010,383,100,2778,1671,653,159,5264
303021053,0,0,0,0,4,0,0,0,0,0,0,0,0,5,6,0,0,0,6,13,5,0,17,1936,1863,504,151,4460,2516,560,224,7757
303021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,469,156,43,1157,581,269,70,2073
303021055,9,0,4,0,12,5,0,0,0,9,0,4,0,12,9,0,0,0,5,6,3,0,16,1248,868,307,106,2524,1635,521,150,4833
303021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,677,1191,394,46,2298,728,141,111,3272
303021057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,627,814,209,45,1697,647,131,65,2536
303021058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,903,454,188,89,1623,1107,668,218,3609
303021059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1181,1082,291,79,2635,1300,271,149,4358
303031060,4,0,0,0,3,43,16,25,0,88,207,7,63,364,0,0,0,0,5,11,0,0,19,1268,2024,528,84,3907,923,281,196,5303
303031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,576,231,47,1353,342,211,68,1976
303031062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,1284,396,40,2368,505,69,51,2990
303031063,3,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,1456,1905,706,96,4162,1549,314,217,6238
303031064,0,0,0,0,0,16,3,5,0,17,16,0,19,48,0,6,0,0,3,0,0,0,4,771,1882,282,32,2968,287,96,81,3434
303031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,14,1086,1004,401,106,2592,1119,404,209,4335
303031066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,871,1677,456,49,3047,652,79,56,3832
303041067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,6,0,0,8,545,545,226,53,1362,529,190,86,2169
303041068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,0,0,11,1089,1182,409,94,2770,1344,341,143,4602
303041069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,432,520,158,33,1139,353,135,52,1686
303041070,4,3,0,0,4,0,4,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,3,644,893,297,53,1888,605,155,69,2717
303041071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,1654,353,59,2932,618,157,60,3769
303051072,0,0,0,0,0,3,0,0,0,3,31,0,16,53,0,7,5,0,11,4,0,0,10,761,1143,429,39,2382,554,119,115,3172
303051073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,6,1719,3334,933,94,6081,931,232,223,7458
303051074,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,0,0,5,0,0,5,12,741,1701,291,27,2768,274,58,69,3165
303051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1100,2572,534,44,4251,494,79,85,4917
303051076,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,4,0,0,5,10,0,6,17,743,848,593,71,2253,1006,228,265,3752
303061077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,619,1365,260,27,2277,328,72,81,2754
303061078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1169,1786,576,87,3619,814,296,157,4892
303061079,0,4,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,7,731,881,363,67,2049,580,279,116,3028
303061080,0,0,0,0,0,5,4,0,0,8,66,7,36,107,0,0,0,0,0,3,0,0,7,1413,2231,718,96,4460,976,293,265,5994
304011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,1052,284,27,2195,416,40,39,2687
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,976,282,24,2015,422,64,47,2550
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,570,192,15,1173,300,49,17,1534
304011084,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,937,1458,299,17,2713,528,57,39,3339
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,697,123,13,1298,154,22,18,1486
304021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,1623,403,16,3008,481,38,54,3571
304021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,670,1045,150,10,1879,309,27,49,2268
304021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1035,1696,285,32,3046,459,98,35,3635
304021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,754,108,8,1194,127,33,25,1376
304021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,1449,364,36,2668,550,73,52,3337
304021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,886,101,9,1514,191,14,40,1762
304031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,1202,237,22,2075,412,77,50,2612
304031093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,718,185,21,1435,492,57,38,2016
304031094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9,0,0,10,1199,1587,496,118,3395,1166,530,147,5240
304031095,0,5,0,0,5,0,5,0,0,3,5,0,0,9,0,0,4,0,4,8,0,0,5,660,803,216,35,1726,804,109,77,2710
304031096,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,12,12,0,4,26,941,863,247,119,2170,985,784,208,4147
304031097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,11,0,0,19,1003,831,287,89,2214,1241,451,117,4021
304041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,6,14,832,918,372,55,2181,1135,196,106,3618
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,8,0,0,0,11
304041100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,789,404,37,2000,793,82,93,2966
304041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,1171,356,35,2351,809,156,101,3414
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,8,1566,2563,680,43,4847,896,98,86,5924
304041104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,1827,403,28,3325,447,41,46,3855
305011105,0,0,0,0,5,0,0,0,0,0,3,0,66,71,9,3,0,0,10,28,7,27,72,1732,525,267,104,2623,2435,770,615,6449
305011106,0,0,0,0,0,0,0,0,0,0,0,0,21,21,4,0,0,0,4,12,0,13,36,1336,285,139,81,1841,2583,687,453,5562
305011107,0,3,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,4,0,9,613,573,232,35,1454,804,279,128,2664
305011108,0,0,0,0,0,12,3,0,0,13,13,4,8,31,6,3,0,0,9,13,0,6,23,1504,435,208,69,2218,1902,593,314,5025
305011109,3,3,3,0,13,0,4,0,0,5,3,3,7,19,5,0,0,0,12,11,0,3,28,1664,809,292,74,2841,2454,510,326,6133
305011110,0,3,0,0,5,0,0,0,0,0,3,0,12,18,6,6,4,0,16,17,3,10,45,1655,708,399,98,2852,2266,678,661,6461
305011111,0,4,5,6,11,3,0,0,0,5,3,5,13,19,5,0,0,0,9,15,3,0,33,797,367,136,48,1345,1049,471,255,3116
305011112,9,5,0,0,11,6,0,0,0,9,5,0,5,16,3,0,0,0,6,17,5,0,31,1828,1264,475,105,3668,2212,648,362,6886
305021113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,614,184,18,1248,413,60,59,1781
305021114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,871,915,243,31,2057,732,95,111,2992
305021115,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,11,4,3,14,700,468,169,48,1392,824,350,159,2725
305021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,710,170,22,1352,455,100,54,1961
305021117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,13,1446,1538,583,108,3674,1500,492,242,5898
305021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,658,911,228,31,1822,528,175,74,2598
305031119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,6,12,0,0,17,586,254,133,47,1017,735,198,113,2065
305031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,690,773,208,52,1728,691,197,55,2668
305031121,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,8,632,596,174,43,1443,845,135,94,2517
305031122,10,5,0,0,9,5,0,0,0,10,5,0,0,9,0,4,0,0,8,7,0,0,14,1090,1080,368,76,2613,1812,270,143,4831
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,745,127,8,1245,292,58,28,1615
305031124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,13,0,0,16,913,500,181,51,1639,1260,161,193,3258
305031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,721,182,24,1363,366,41,45,1818
305031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,25,0,0,33,866,808,359,87,2125,1197,632,141,4094
305031127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,462,558,147,42,1203,516,200,83,2004
305031128,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,0,0,23,23,5,0,50,3086,755,364,118,4317,4116,1014,725,10172
305031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,337,558,117,20,1037,335,86,36,1489
305031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,889,741,228,76,1924,1009,406,144,3489
305031131,0,3,5,0,3,0,0,0,0,0,3,5,0,3,0,0,0,0,0,3,0,0,9,1182,1092,312,87,2672,1540,384,173,4769
305041132,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,8,1033,2006,431,49,3517,981,228,128,4853
305041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,19,659,497,126,59,1343,733,302,77,2458
305041134,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,3,820,1541,301,41,2702,661,138,70,3578
305041135,9,10,7,0,25,5,0,0,5,9,10,7,6,23,0,0,0,0,5,6,0,3,10,1342,1168,316,92,2914,1539,556,164,5175
305041136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,623,147,50,1400,673,278,87,2429
305041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,21,24,10,6,57,1422,987,339,125,2873,1702,750,245,5568
306011138,0,0,0,0,3,9,0,6,0,14,39,0,58,113,0,0,0,0,0,0,0,10,8,551,761,231,12,1553,289,50,124,2021
306011139,0,0,0,0,0,4,0,0,0,4,6,0,89,101,25,11,17,5,62,51,6,27,136,1684,1154,483,39,3357,1051,157,501,5054
306011140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,389,397,199,10,996,425,62,57,1543
306011141,0,0,0,0,0,4,3,0,0,15,15,0,129,154,14,0,0,0,17,11,0,9,35,1168,1919,534,24,3648,722,133,304,4809
306011142,0,0,0,0,0,9,0,0,0,7,6,0,11,22,21,0,0,0,21,6,0,6,37,1846,1869,739,68,4522,1271,288,346,6426
306011143,0,0,0,0,0,7,0,4,0,6,10,0,8,24,0,0,0,0,5,8,0,0,7,690,431,374,22,1518,987,137,242,2889
306021144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,959,466,29,2127,402,89,169,2790
306021145,19,18,0,14,60,19,6,3,0,27,28,0,37,94,29,12,3,0,42,75,5,35,161,1036,503,432,55,2024,1859,403,722,5010
306021146,7,0,0,0,10,8,0,6,0,12,11,3,111,134,0,0,0,0,0,0,0,0,4,929,829,407,47,2207,942,120,308,3583
306021147,0,0,0,0,0,0,0,0,0,0,9,0,6,16,0,0,0,0,7,4,0,0,6,876,1276,583,46,2779,759,116,290,3950
306021148,0,0,0,0,0,8,0,0,0,9,9,0,8,18,0,0,0,0,0,6,0,3,14,989,1098,433,32,2552,645,89,249,3538
306021149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,1079,488,44,2562,823,132,179,3694
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
