SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
210051243,0,0,0,0,0,4,14,6,0,0,0,5,29,3,3,0,4,0,5,6,0,0,0,0,0,19,5,7,9,11,10,14,21,0,0,0,0,6,79,4,18,10,11,6,13,22,3,0,0,0,5,90,4,0,4,23,16,17,25,0,0,0,6,4,90,0,5,15,14,10,27,55,3,0,0,7,3,132,0,0,4,25,18,31,46,5,0,0,0,5,147,0,3,10,20,12,13,59,0,0,0,0,0,125,0,0,3,15,10,30,42,3,0,0,0,12,113,0,0,5,3,17,24,29,0,0,0,4,0,84,0,0,6,0,9,16,30,3,0,0,0,9,72,0,0,0,0,3,12,12,6,0,0,0,3,32,0,0,0,0,3,4,13,3,0,0,0,0,17,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,16
210051245,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,3,3,8,5,11,5,0,0,0,0,52,0,14,7,8,4,7,10,0,0,0,0,0,58,0,0,3,4,6,6,31,3,0,0,0,0,64,0,0,8,4,0,14,15,6,0,0,0,5,52,0,0,4,16,0,13,35,15,0,0,0,6,88,0,0,3,6,6,23,50,10,0,0,0,0,107,0,3,0,9,3,14,48,15,5,0,0,5,105,0,0,0,0,3,12,39,21,0,0,0,0,85,0,0,0,5,3,17,61,26,0,0,3,3,119,0,0,0,0,0,13,33,11,4,0,0,9,69,0,0,0,0,0,7,20,8,4,0,0,0,41,0,0,0,0,0,4,13,5,0,0,0,0,19,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,5,0
210051246,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,4,0,7,0,0,0,0,15,0,0,0,0,0,4,3,10,3,0,0,0,21,0,0,0,0,0,3,4,8,3,0,0,4,23,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,10,13,0,0,0,6,34,0,0,0,0,0,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0
210051247,0,0,3,0,0,8,9,0,0,0,0,0,23,4,0,3,0,0,4,14,0,0,0,0,0,27,7,8,13,8,4,9,29,0,0,0,0,3,82,4,19,16,12,4,13,24,0,0,0,0,4,103,0,3,21,0,8,14,35,3,0,0,0,6,82,4,0,17,20,8,17,68,7,0,0,0,3,154,0,4,9,18,3,20,51,9,3,0,0,3,131,0,3,0,6,3,21,56,10,0,0,0,5,106,0,0,0,4,13,22,49,15,0,0,0,0,111,0,0,4,3,0,12,39,8,0,0,0,0,65,0,0,5,4,6,17,27,9,0,0,6,0,68,0,3,0,0,0,10,18,3,0,0,0,3,32,0,0,0,0,0,0,3,5,0,0,0,0,15,0,0,0,0,0,3,8,0,0,0,0,0,8,0,0,4,0,0,0,5,0,0,0,0,0,8,5,0,14,13,5
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,0,0,0,0,0,0,3,0,0,0,0,5,10,0,0,0,0,3,0,3,0,0,0,0,0,10,0,3,4,0,0,7,12,0,0,0,3,5,33,3,0,4,3,4,16,11,0,0,0,0,0,36,0,0,5,4,11,24,18,0,0,0,0,0,61,0,0,0,0,5,7,3,0,0,0,0,3,25,0,0,3,4,4,32,25,5,0,0,0,0,85,0,0,0,3,4,23,38,6,0,0,0,0,84,0,0,3,4,10,30,45,5,0,0,0,3,99,0,0,0,0,4,18,29,5,0,0,0,0,64,0,0,0,4,9,24,42,20,0,0,0,0,99,0,0,0,0,0,7,35,9,0,0,0,0,55,0,0,0,0,0,13,15,7,5,0,0,0,36,0,0,0,0,0,0,8,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
210051441,0,0,0,0,0,0,8,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0,19,0,0,6,8,0,6,9,0,0,0,0,0,28,0,0,3,0,4,13,15,0,0,0,0,0,48,0,0,5,6,0,3,5,6,0,0,0,0,23,0,0,0,4,3,9,24,8,0,0,0,0,48,0,0,0,4,0,6,38,0,0,0,0,0,57,0,0,0,0,0,16,29,4,0,0,0,0,59,0,0,0,0,0,11,34,12,0,0,0,0,53,0,0,0,0,0,9,41,3,0,0,0,0,61,0,0,0,0,0,5,18,3,0,0,0,0,29,0,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
210051442,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,4,5,0,0,0,3,15,0,0,0,0,0,3,3,3,0,0,0,0,14,0,0,0,0,0,0,9,7,0,0,0,0,20,0,0,0,0,0,0,16,9,0,0,0,0,23,0,0,0,0,0,3,21,17,0,0,0,0,41,0,0,0,0,0,0,19,21,6,0,0,4,46,0,0,0,0,0,0,27,17,3,0,0,0,48,0,0,0,0,0,0,31,15,0,0,0,0,56,0,0,0,0,0,0,18,14,0,0,0,6,35,0,0,0,0,0,4,3,13,0,0,0,0,22,0,0,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0
210051443,0,0,0,0,0,4,12,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,3,0,0,0,0,24,0,0,0,0,9,3,12,5,0,0,0,0,27,0,0,5,7,7,8,19,8,0,0,0,0,59,0,0,0,4,0,4,16,5,0,0,0,0,34,0,0,0,4,0,6,41,12,0,0,0,0,71,0,0,0,0,3,12,38,3,0,0,3,4,60,0,0,0,5,0,11,35,10,3,0,0,0,65,0,0,4,3,0,5,43,5,0,0,0,0,64,0,0,0,0,3,15,50,28,0,0,0,0,95,0,0,0,0,0,0,21,10,0,0,0,0,41,0,0,0,0,0,0,11,5,0,0,0,0,18,0,0,0,0,0,0,7,4,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,6
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,7,4,0,0,0,0,18,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,3,14,6,0,0,0,0,29,0,0,0,0,0,0,7,8,0,0,0,0,23,0,0,0,0,0,0,18,6,0,0,0,0,21,0,0,0,0,0,0,11,11,0,0,0,0,22,0,0,0,0,0,0,6,26,0,0,0,0,32,0,0,0,0,0,0,11,15,0,0,0,0,26,0,0,0,0,0,0,9,11,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0
210051544,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,0,14,5,0,0,0,0,19,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,8,3,8,9,17,0,0,0,0,0,42,0,0,0,6,0,0,20,7,0,0,0,0,34,0,0,0,0,0,4,29,7,0,0,0,0,42,0,0,0,0,0,4,26,4,0,0,0,4,45,0,0,0,0,0,4,22,9,0,0,0,3,44,0,0,0,0,0,3,22,7,0,0,0,0,36,0,0,0,0,0,10,22,15,0,0,0,0,50,0,0,0,0,0,0,18,15,0,0,0,5,38,0,0,0,0,0,0,7,0,0,0,0,3,10,0,0,0,0,0,0,5,4,0,0,0,4,7,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
210051545,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,17,5,0,0,0,0,24,0,3,0,0,0,0,5,4,0,0,0,5,19,0,0,0,3,0,0,10,5,0,0,4,0,30,0,0,0,0,0,5,19,8,0,0,0,0,41,0,0,4,0,3,4,16,10,0,0,0,0,36,0,0,0,0,0,0,18,15,0,0,0,0,35,0,0,0,0,0,0,17,11,0,0,0,5,42,0,0,0,0,0,0,12,11,0,0,0,0,20,0,0,0,0,0,3,15,17,0,0,0,3,37,0,0,0,0,0,0,8,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
211011251,0,0,0,0,4,0,3,0,0,0,0,6,14,3,5,4,0,0,4,0,0,0,0,0,0,18,5,25,9,6,0,10,7,3,0,0,0,7,74,4,22,9,11,5,20,13,0,0,0,0,0,88,0,8,4,12,10,19,25,3,0,0,0,4,86,0,3,4,4,7,6,7,4,0,0,0,0,30,4,0,3,19,14,31,34,9,0,0,3,3,117,0,0,4,3,11,27,47,12,3,0,0,0,110,0,0,4,4,8,29,52,20,0,0,0,0,123,0,0,0,4,7,23,58,22,0,0,0,4,122,0,0,0,0,8,31,68,29,4,0,0,0,142,0,0,0,0,3,13,39,21,0,0,0,3,82,0,0,0,0,0,10,11,13,0,0,0,0,41,0,0,0,0,0,0,5,11,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,5,5,0
211011254,0,0,0,0,0,0,0,3,0,0,0,6,10,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,3,0,0,6,5,4,0,0,0,5,19,0,5,4,0,0,7,9,5,0,0,0,10,35,5,0,3,8,0,5,15,5,0,0,0,0,47,0,0,3,3,4,0,8,0,0,0,0,0,29,0,0,3,0,0,12,27,13,0,0,0,0,63,6,0,5,0,7,13,31,18,0,0,0,4,81,0,0,3,3,0,10,39,29,0,0,0,0,88,0,0,0,5,0,8,24,31,3,0,0,0,75,0,0,0,0,3,12,52,44,3,0,0,0,124,0,0,0,0,4,0,41,29,3,4,0,0,91,0,0,0,0,0,0,3,16,0,0,4,0,27,0,0,0,0,0,0,12,7,4,0,0,0,25,0,0,0,0,0,0,0,6,3,0,0,0,13,0,0,3,0,5
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,10,3,3,0,0,0,16,0,0,0,0,0,0,0,6,3,0,0,0,15,0,0,0,0,0,0,7,4,3,0,0,0,18,0,0,0,0,0,0,0,4,0,6,0,0,15,0,0,0,0,0,0,0,7,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
211011256,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,6,4,0,0,0,0,19,0,4,0,0,0,0,3,0,0,0,0,0,11,0,0,0,5,3,6,16,8,0,0,0,0,36,0,0,0,9,0,3,3,3,0,0,0,0,19,0,0,4,5,0,6,32,15,0,0,0,0,66,0,0,0,4,0,3,21,25,0,0,4,5,64,0,0,0,0,0,3,35,31,4,0,0,0,74,0,0,0,0,0,4,18,35,3,0,0,0,66,0,0,0,0,4,7,22,59,13,0,0,0,110,0,0,0,0,6,0,20,27,0,0,0,0,51,0,0,0,0,0,0,15,25,7,0,0,0,42,0,0,0,0,0,0,3,14,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,4,0
211011257,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,0,4,0,7,0,0,0,4,0,0,0,4,16,0,0,5,0,0,3,4,4,0,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,5,0,0,0,0,12,0,3,0,0,3,3,0,12,0,0,0,0,21,0,0,0,0,0,0,12,8,0,0,0,0,21,0,0,0,0,0,4,9,15,4,0,0,0,31,0,0,0,0,0,3,13,25,4,3,0,0,56,0,0,0,0,0,3,14,14,4,0,0,0,29,0,0,0,0,0,0,8,9,9,0,0,0,22,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
211011258,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,4,0,0,0,13,0,0,0,0,0,5,10,4,0,0,0,0,22,0,0,0,0,0,0,8,14,3,0,0,0,31,0,0,0,0,0,0,9,7,7,0,0,0,31,0,0,0,0,0,3,11,15,9,0,0,0,40,0,0,0,0,0,0,9,11,6,0,0,0,32,0,0,0,0,0,4,6,23,4,0,0,0,32,0,0,0,0,0,0,5,6,9,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0
211011259,0,0,0,0,0,0,0,7,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,3,0,0,6,0,0,0,0,0,24,0,14,7,5,0,0,9,4,0,0,0,0,44,0,3,9,10,3,0,6,5,0,0,0,0,39,0,0,6,4,0,0,0,7,0,0,0,0,22,0,0,5,10,4,5,17,5,0,0,0,0,54,0,0,0,8,4,5,22,18,0,0,0,4,62,0,0,8,9,0,7,36,21,9,0,3,4,87,0,0,5,3,0,5,37,26,0,0,0,0,81,0,0,0,0,5,7,50,33,3,0,0,6,101,0,0,0,0,0,3,37,36,5,0,0,0,88,0,0,0,0,0,0,16,23,0,5,0,0,54,0,0,0,0,0,4,8,16,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
211011260,0,0,0,0,0,0,4,4,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,8,3,7,4,0,4,0,0,4,0,0,0,0,31,10,17,10,3,0,5,0,5,0,0,0,3,49,5,4,8,0,0,5,14,6,0,0,0,3,44,0,0,0,0,5,3,13,3,0,0,0,0,23,0,0,5,6,0,4,18,16,3,0,0,0,57,0,0,0,4,0,4,19,18,4,0,0,0,55,0,0,0,3,4,8,27,23,0,0,0,4,69,0,0,0,0,0,4,23,20,4,0,0,4,65,0,0,0,0,0,7,27,46,9,0,0,0,94,0,0,0,0,0,0,26,39,7,6,0,5,83,0,0,0,0,0,0,6,25,10,0,3,0,52,0,0,0,0,0,3,9,18,10,0,0,0,43,0,0,0,0,0,0,4,8,4,0,0,0,18,0,3,0,0,4
211011446,0,0,0,0,0,3,8,0,0,0,0,0,17,4,0,7,3,0,6,3,0,0,0,0,0,20,9,23,11,13,7,5,8,5,0,0,0,8,93,13,37,15,13,15,20,15,7,0,0,0,13,135,0,3,25,18,16,39,49,11,0,0,0,8,154,0,0,4,0,9,19,22,4,3,0,0,5,64,0,9,11,6,22,43,77,20,0,0,0,4,201,0,5,4,24,10,55,80,22,0,0,3,3,205,0,4,6,5,16,40,100,35,3,0,4,6,228,0,0,0,6,11,34,76,33,0,0,0,3,160,0,0,4,7,5,41,102,64,0,0,0,7,240,0,0,0,3,4,21,55,42,0,0,3,0,134,0,0,0,0,0,5,31,27,0,0,0,0,72,0,0,0,0,3,0,7,20,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0,0,8,4,0,0,9,10
211011447,0,0,0,0,0,0,4,0,0,0,0,3,14,3,0,0,3,0,0,4,0,0,0,0,0,7,6,13,9,3,0,8,8,0,0,0,0,0,51,0,34,10,12,3,14,5,0,0,0,0,3,81,4,6,9,13,3,24,22,12,0,0,0,5,97,4,3,10,3,0,10,7,3,0,0,0,0,38,3,0,14,8,10,23,29,8,0,0,0,0,109,0,0,3,9,7,46,41,8,0,0,0,3,117,0,0,3,10,6,32,44,14,0,0,0,3,117,0,0,0,0,3,15,40,18,0,0,0,3,95,0,0,3,4,6,21,50,30,0,0,0,0,112,0,0,0,0,0,12,32,12,4,0,0,6,70,0,0,0,0,0,3,14,9,0,0,0,0,29,0,0,0,0,0,0,0,9,0,0,0,3,10,0,0,0,0,0,0,3,4,0,0,0,0,4,0,4,0,7,0
211011448,0,0,0,0,0,0,4,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,5,0,0,4,0,0,0,0,0,25,0,18,9,0,3,3,11,0,0,0,3,3,52,0,4,3,10,5,11,19,5,0,0,0,6,58,0,0,8,0,0,7,3,4,0,0,0,0,21,0,0,3,9,5,16,21,10,0,0,0,5,70,0,0,4,11,4,17,31,6,0,0,0,4,79,0,0,4,8,10,17,27,24,0,0,0,3,80,0,0,3,5,4,11,27,13,0,0,0,0,68,0,0,0,3,3,18,53,24,3,0,0,5,112,0,0,0,5,0,3,30,26,0,0,0,0,64,0,0,0,0,0,0,10,20,3,0,0,0,29,0,0,0,0,0,3,5,8,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
211011449,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,5,0,0,0,0,0,7,0,0,3,0,0,0,6,6,0,0,0,0,16,0,0,0,0,4,0,8,0,0,0,0,0,18,0,0,6,0,0,4,4,0,0,0,0,0,15,0,0,0,0,6,4,5,3,0,0,0,0,18,0,0,0,0,0,3,10,6,0,0,0,0,16,0,0,6,0,0,0,5,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0
211021261,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,11,0,0,3,4,3,0,11,9,4,0,0,0,31,0,0,0,0,0,0,0,6,3,0,0,0,18,0,0,0,5,0,4,21,10,5,0,0,0,43,0,0,3,0,0,0,18,12,0,0,0,0,42,0,0,0,0,0,3,21,22,7,0,0,0,58,0,0,0,0,0,0,24,20,6,0,5,0,53,0,0,0,0,0,0,21,37,13,0,0,4,76,0,0,0,0,0,0,18,26,11,5,0,5,66,0,0,0,0,0,0,12,26,9,5,3,4,54,0,0,0,0,0,0,7,13,7,5,0,0,33,0,0,0,0,0,0,0,3,0,0,4,0,22,0,0,0,0,0
211021262,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,4,13,0,0,0,0,0,0,5,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,3,0,0,0,0,0,15,0,0,0,5,0,0,0,3,0,0,4,0,15,0,0,0,0,3,3,7,4,4,0,0,0,20,0,0,0,0,0,0,0,3,3,0,0,3,14,0,0,0,0,0,5,6,4,3,0,0,0,23,0,0,0,0,0,0,3,10,3,0,0,0,12,0,0,0,0,0,0,0,3,5,0,3,0,15,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0
