SA2_CODE_2021,C21_650_799_1PF_1C,C21_650_799_1PF_2C,C21_650_799_1PF_3C,C21_650_799_1PF_4mC,C21_650_799_Tot,C21_800_999_1PF_1C,C21_800_999_1PF_2C,C21_800_999_1PF_3C,C21_800_999_1PF_4mC,C21_800_999_Tot,C21_1000_1499_1PF_1C,C21_1000_1499_1PF_2C,C21_1000_1499_1PF_3C,C21_1000_1499_1PF_4mC,C21_1000_1499_Tot,C21_1500_1999_1PF_1C,C21_1500_1999_1PF_2C,C21_1500_1999_1PF_3C,C21_1500_1999_1PF_4mC,C21_1500_1999_Tot,C21_2000_2499_1PF_1C,C21_2000_2499_1PF_2C,C21_2000_2499_1PF_3C,C21_2000_2499_1PF_4mC,C21_2000_2499_Tot,C21_2500_2999_1PF_1C,C21_2500_2999_1PF_2C,C21_2500_2999_1PF_3C,C21_2500_2999_1PF_4mC,C21_2500_2999_Tot,C21_3000_3999_1PF_1C,C21_3000_3999_1PF_2C,C21_3000_3999_1PF_3C,C21_3000_3999_1PF_4mC,C21_3000_3999_Tot,C21_4000more_1PF_1C,C21_4000more_1PF_2C,C21_4000more_1PF_3C,C21_4000more_1PF_4mo_ch,C21_4000more_Tot,C21_Par_inc_st_1PF_1C,C21_Par_inc_st_1PF_2C,C21_Par_inc_st_1PF_3C,C21_Par_inc_st_1PF_4mC,C21_Par_inc_st_Tot,C21_All_inc_ns_1PF_1Ch,C21_All_inc_ns_1PF_2C,C21_All_inc_ns_1PF_3C,C21_All_inc_ns_1PF_4mC,C21_All_inc_ns_Tot,C21_Tot_1PF_1C,C21_Tot_1PF_2C,C21_Tot_1PF_3C,C21_Tot_1PF_4mC,C21_Tot_Tot
304011085,3,0,0,0,4,8,0,0,0,10,7,6,4,0,19,11,9,0,0,18,12,7,3,0,23,6,0,0,0,8,0,0,0,0,6,8,3,0,0,8,7,0,0,5,13,0,0,0,0,0,77,34,12,4,129
304021086,9,4,4,0,16,18,13,8,3,37,39,28,11,0,77,31,28,12,0,72,20,31,8,0,65,10,13,4,0,30,6,15,3,0,24,10,3,4,0,14,7,8,7,3,24,3,3,0,0,7,191,164,54,11,417
304021087,3,4,0,0,10,0,6,4,0,11,13,7,3,0,22,13,6,0,0,22,9,5,7,0,24,4,0,0,0,7,3,6,0,0,11,13,3,0,0,16,6,5,0,0,9,0,0,0,0,0,87,53,18,0,154
304021088,3,9,0,0,11,13,5,0,0,13,23,12,0,0,35,28,17,5,0,52,25,21,3,0,44,20,0,0,0,25,5,7,3,0,16,14,18,3,4,39,13,17,3,0,31,0,0,0,0,0,154,113,25,5,299
304021089,0,0,0,0,4,0,0,0,0,3,12,5,3,0,19,6,4,3,0,12,4,0,0,0,10,3,0,0,0,9,8,3,0,0,6,5,13,8,0,29,3,3,4,0,7,0,0,0,0,0,50,38,16,5,116
304021090,7,6,3,0,20,12,10,0,0,21,34,13,6,0,50,34,23,9,0,58,24,29,8,0,65,13,13,3,0,32,10,21,6,0,34,15,11,4,0,28,13,7,6,3,26,0,0,0,0,4,185,137,44,11,373
304021091,0,3,3,0,9,5,0,0,0,8,15,3,0,0,20,8,5,4,0,19,6,11,0,0,20,3,0,0,0,3,3,0,0,0,3,4,3,5,0,13,0,0,0,0,5,0,0,0,0,0,56,30,16,0,101
304031092,3,0,0,0,8,11,6,0,0,13,21,10,7,0,41,18,14,3,0,39,32,16,5,0,48,11,0,0,0,13,6,7,0,0,17,9,12,4,0,26,10,8,0,0,24,0,0,0,0,4,130,87,26,6,246
304031093,10,0,6,0,12,11,0,0,0,13,21,10,3,0,30,20,4,0,0,24,12,16,5,0,29,5,0,0,0,5,6,5,0,0,3,0,0,0,0,3,10,7,0,0,19,0,0,0,0,0,112,49,17,5,186
304031094,14,11,0,0,29,14,11,0,0,30,56,40,0,0,95,45,23,0,0,71,33,22,0,0,61,6,5,0,0,12,6,11,0,0,19,13,19,4,0,33,6,17,4,0,31,0,0,0,0,0,281,182,26,6,494
304031095,10,3,0,0,13,4,6,0,0,13,28,13,3,0,42,27,9,0,0,36,17,12,0,0,32,4,6,0,0,10,3,10,0,0,20,5,5,3,0,11,6,8,0,0,15,0,0,0,0,0,125,78,13,4,225
304031096,5,7,0,0,10,9,8,0,0,19,26,11,3,0,38,14,8,0,0,24,28,8,0,0,34,12,0,0,0,13,9,9,0,0,13,8,15,7,0,23,3,8,4,0,16,0,0,0,0,0,165,73,18,0,248
304031097,18,3,0,0,24,5,5,0,0,15,34,14,6,0,52,28,13,0,0,46,21,8,0,0,30,7,3,0,0,9,6,3,0,0,12,15,6,0,0,23,12,6,3,0,27,0,0,0,0,3,191,86,17,0,286
304041098,13,7,0,0,21,21,4,0,0,24,50,21,5,0,75,38,14,5,0,56,37,16,0,0,52,9,6,0,0,14,13,7,0,0,22,3,5,0,0,10,17,6,3,0,29,0,0,0,0,0,251,104,23,6,381
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
304041100,19,7,4,0,32,25,9,7,3,44,59,24,4,6,102,23,22,5,0,56,33,4,3,3,45,10,3,0,0,16,3,3,7,0,14,6,0,0,0,6,7,13,4,0,27,3,0,0,0,4,232,117,45,15,417
304041101,10,0,0,0,19,20,7,3,0,33,46,27,3,0,76,41,19,4,0,67,23,26,4,0,55,16,10,0,0,27,6,14,0,0,13,7,7,3,0,16,5,6,9,0,18,3,0,0,0,3,197,121,34,4,361
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,20,7,0,0,30,17,7,0,3,36,62,40,11,0,115,49,39,15,6,105,73,43,15,0,140,27,10,5,0,44,26,27,6,3,58,27,17,8,0,52,19,31,13,0,59,4,0,0,0,3,355,249,76,7,690
304041104,15,9,8,0,28,17,4,4,0,32,34,20,11,3,74,34,33,8,8,88,19,24,10,0,55,10,3,0,0,15,15,12,0,0,26,7,8,8,0,21,12,11,9,7,37,0,0,0,0,3,195,133,65,22,410
305011105,10,4,0,0,18,3,7,0,0,14,28,7,0,0,31,27,3,0,0,30,39,5,0,0,41,10,4,0,0,17,12,8,0,0,21,25,5,0,0,33,15,8,3,0,19,3,0,0,0,3,202,61,13,0,266
305011106,9,0,0,0,11,7,0,0,0,11,28,3,0,0,30,13,11,0,0,23,15,4,0,0,18,0,0,0,0,4,3,0,0,0,7,9,0,3,0,8,0,0,0,0,0,0,0,0,0,0,106,31,4,0,142
305011107,9,0,0,0,11,8,10,0,0,13,24,11,4,0,43,28,12,0,0,40,16,9,0,0,30,3,0,0,0,7,14,5,0,0,18,8,6,4,0,18,4,9,0,0,19,0,0,0,0,4,139,77,14,5,234
305011108,6,4,0,0,8,8,0,0,0,10,18,10,0,0,29,22,6,4,0,31,20,8,0,0,29,8,0,0,0,14,10,4,0,0,15,15,13,3,0,31,7,4,0,0,18,0,0,0,0,0,147,58,9,0,207
305011109,11,9,0,0,13,14,4,0,0,19,39,12,0,0,52,28,7,0,0,32,36,13,3,0,50,12,3,0,0,14,7,3,3,0,12,29,9,4,0,43,12,6,0,0,18,6,3,0,0,10,209,67,7,3,296
305011110,13,5,0,0,25,20,6,0,0,20,42,25,4,0,72,41,17,0,0,53,33,22,0,0,58,9,3,0,0,11,16,9,0,0,23,17,12,0,0,33,7,8,3,0,18,0,0,0,0,0,262,123,13,6,402
305011111,5,0,0,0,6,7,0,0,0,7,17,7,0,0,28,12,6,0,0,18,21,4,0,0,21,0,5,0,0,5,6,4,0,0,7,6,6,0,0,15,0,0,0,0,4,0,0,0,0,0,92,32,4,3,133
305011112,18,8,3,0,30,25,3,3,0,34,53,27,6,0,82,47,19,9,0,73,52,28,3,0,87,6,5,0,0,8,12,12,0,0,26,18,19,3,0,37,13,10,0,0,30,0,5,0,0,6,288,157,29,3,475
305021113,0,3,0,0,7,7,0,0,0,10,30,3,4,0,38,20,5,0,0,27,12,9,4,0,22,5,0,0,0,12,6,6,3,0,17,15,9,0,0,29,3,9,0,0,13,0,0,0,0,0,117,58,12,0,190
305021114,7,3,0,0,12,3,3,0,0,3,29,5,0,0,41,27,6,0,0,38,28,17,0,0,51,12,0,0,0,14,14,4,0,0,20,15,8,3,0,29,8,3,3,0,14,4,0,0,0,5,152,71,21,3,245
305021115,3,0,0,0,10,10,0,0,0,10,24,6,0,0,33,13,5,0,0,20,13,3,0,0,20,5,3,0,0,8,10,0,0,0,8,7,6,3,0,12,12,6,0,0,17,0,0,0,0,4,114,48,13,0,176
305021116,10,8,0,0,14,9,5,0,0,12,13,5,0,0,16,21,8,5,0,34,8,10,0,0,17,5,0,0,0,11,12,4,0,0,14,14,6,8,0,24,3,11,0,0,17,0,0,0,0,0,102,54,16,0,173
305021117,14,11,0,0,26,25,14,0,0,38,82,37,9,0,130,46,25,12,0,84,49,31,4,0,86,16,5,3,0,29,16,8,3,0,32,28,15,7,0,53,23,24,7,0,50,4,0,0,0,4,357,180,48,14,586
305021118,9,3,0,0,17,9,5,0,0,11,19,12,3,0,36,21,6,0,0,33,20,7,5,0,35,6,3,0,0,15,5,5,0,0,13,18,8,4,0,32,10,5,10,0,22,0,0,0,0,0,128,68,26,0,226
305031119,3,0,0,0,6,3,3,0,0,9,18,5,0,0,26,15,3,0,0,21,16,4,0,0,21,3,4,0,0,8,8,3,0,0,11,9,3,0,0,12,0,3,0,0,4,0,0,0,0,0,84,37,5,0,131
305031120,3,4,0,0,13,9,0,0,0,8,19,8,0,0,32,28,14,3,0,45,22,9,0,0,31,6,3,0,0,9,4,10,0,0,10,7,8,0,3,21,3,14,5,0,18,0,0,0,0,0,122,75,8,7,211
305031121,9,0,0,0,9,11,5,0,0,15,12,7,4,0,27,13,5,0,0,13,18,3,0,0,26,15,0,0,0,13,4,4,0,0,13,12,10,3,0,29,3,9,0,0,11,0,0,0,0,0,113,44,19,5,173
305031122,17,0,0,0,17,10,11,0,0,22,49,21,3,0,72,36,16,0,0,51,21,14,0,0,41,16,3,4,0,22,13,11,5,0,28,26,22,0,0,44,7,14,4,0,26,5,0,0,0,5,232,117,23,0,378
305031123,9,0,0,0,9,6,0,0,0,6,8,8,0,0,25,13,7,0,0,20,16,8,3,0,24,7,0,0,0,9,0,0,0,0,7,7,10,3,0,22,0,3,3,0,3,0,0,0,0,0,75,44,11,0,133
305031124,11,0,0,0,15,9,4,0,0,14,19,5,0,0,27,22,7,3,0,32,20,8,0,0,26,3,0,0,0,3,9,0,0,0,12,6,9,6,0,18,6,0,0,0,11,5,0,0,0,4,122,44,12,0,185
305031125,3,6,0,0,13,14,0,0,0,13,24,0,0,0,25,23,5,3,0,30,15,8,5,0,27,11,0,0,0,8,6,3,3,0,16,12,10,5,0,27,6,3,0,0,12,0,0,0,0,0,117,45,13,4,180
305031126,11,3,0,0,19,10,4,0,0,12,59,14,3,0,70,27,15,0,0,41,31,20,7,0,54,10,9,0,0,20,12,4,0,0,15,15,15,0,0,29,12,7,3,0,25,7,0,0,0,7,235,109,21,4,370
305031127,3,0,0,0,0,3,3,0,0,12,28,8,0,0,37,16,4,0,0,20,4,0,0,0,13,7,0,0,0,5,5,0,0,0,6,7,9,0,0,13,0,5,0,0,6,7,0,0,0,7,104,39,8,0,147
305031128,11,0,0,0,7,11,5,0,0,21,46,13,0,0,57,45,4,0,0,54,48,8,0,0,57,17,6,0,0,25,21,10,0,0,31,30,11,0,0,46,14,15,7,0,27,0,0,0,0,5,277,77,14,0,363
305031129,10,0,0,0,10,0,0,0,0,5,15,3,0,0,18,6,8,3,0,15,11,3,0,0,14,5,0,0,0,5,3,5,0,0,9,10,10,0,0,27,0,4,3,0,4,0,0,0,0,0,69,36,14,0,121
305031130,15,0,0,0,13,17,9,0,0,20,32,6,0,0,39,19,8,0,0,25,20,12,4,0,32,6,6,0,0,16,6,3,3,0,17,12,9,4,0,19,3,10,0,0,17,0,0,0,0,0,149,67,17,3,236
305031131,13,0,0,0,17,16,11,0,0,26,53,7,3,0,68,29,13,0,0,42,34,14,0,0,50,11,5,0,0,13,5,11,4,0,15,5,12,3,3,26,9,12,0,0,21,0,4,0,0,5,199,91,24,7,315
305041132,14,6,0,0,18,15,9,4,0,27,30,16,5,0,55,41,26,0,0,73,44,24,4,6,76,19,8,0,0,29,17,9,0,0,25,24,24,6,0,54,11,19,0,0,31,0,0,0,0,4,242,149,39,3,432
305041133,4,0,0,0,4,6,0,0,0,7,18,7,0,0,22,19,0,0,0,16,16,9,0,0,23,4,0,0,0,9,6,4,0,0,7,9,4,0,0,15,0,5,0,0,8,0,0,0,0,3,85,39,3,0,124
305041134,7,3,4,0,11,6,4,0,0,16,27,10,0,0,38,26,13,3,0,45,18,18,4,0,46,9,3,0,0,12,16,17,0,3,32,25,18,6,0,47,11,18,5,0,31,0,0,0,0,4,154,122,23,6,307
305041135,5,5,0,0,12,7,7,0,0,19,27,8,6,0,44,24,5,3,0,40,31,17,3,0,51,16,0,0,0,15,13,14,0,0,28,19,30,4,0,52,12,11,4,0,28,0,0,0,0,0,178,117,21,3,316
305041136,4,0,0,0,4,9,0,0,0,9,19,5,0,0,25,16,6,3,0,22,15,3,0,0,18,4,5,0,0,9,13,4,0,0,14,12,14,0,0,24,0,3,0,0,6,0,0,0,0,0,92,39,6,4,143
305041137,12,0,0,0,14,13,7,3,0,28,43,14,5,0,57,35,18,0,0,52,34,10,0,0,41,7,3,0,0,11,8,8,0,0,15,18,15,3,0,36,10,14,0,0,22,0,0,0,0,3,231,96,12,5,341
306011138,8,6,0,0,14,5,4,6,0,17,21,14,7,4,49,19,12,3,3,43,18,10,3,0,37,10,7,0,0,13,5,0,0,0,8,3,4,0,0,6,5,12,8,0,20,0,0,0,0,0,119,81,28,11,238
306011139,27,16,5,0,47,24,18,3,3,48,61,35,11,0,107,54,21,8,0,87,37,11,3,3,54,3,5,0,0,5,6,9,0,0,14,5,8,0,0,20,14,17,8,0,44,4,4,0,0,8,282,154,44,10,494
306011140,4,7,0,0,11,3,9,5,0,16,28,21,3,0,50,26,10,0,0,45,12,11,0,0,18,3,0,0,0,3,4,4,4,0,13,4,0,0,0,4,6,7,3,0,17,0,0,0,0,0,109,69,15,4,205
306011141,12,20,3,9,41,27,17,5,7,51,59,34,7,4,109,53,33,8,0,94,39,18,11,0,66,8,4,4,0,13,15,12,0,0,18,11,10,3,0,18,18,27,8,4,57,3,0,0,0,3,272,193,61,23,545
306011142,23,20,3,0,49,42,34,7,6,89,101,50,14,3,172,77,39,14,5,132,49,19,5,0,73,11,5,0,0,23,17,16,0,0,35,10,8,0,0,13,21,24,8,0,51,7,0,0,0,10,416,236,74,30,750
306011143,15,11,0,3,28,22,11,7,0,42,54,25,0,6,83,38,17,0,0,59,21,7,0,0,22,6,0,0,0,6,5,3,0,0,10,3,0,0,0,3,21,15,3,0,45,3,0,0,0,4,233,115,24,11,382
306021144,19,14,0,0,33,28,20,7,5,55,57,36,16,10,112,37,18,6,3,58,29,24,6,3,56,8,8,4,0,24,8,3,0,0,12,3,0,0,3,7,12,10,7,7,34,3,0,0,0,6,238,156,57,48,493
306021145,19,11,3,0,40,30,8,3,0,47,72,35,6,5,110,41,11,7,0,57,20,17,0,0,40,7,0,0,0,10,7,0,0,0,7,6,0,0,0,10,17,10,7,0,34,0,0,0,0,0,268,129,33,13,441
306021146,20,9,3,3,39,26,10,8,0,42,70,35,0,5,113,35,13,0,4,55,20,12,4,0,40,8,3,0,0,12,5,3,0,0,12,5,0,3,0,5,20,7,3,5,25,5,0,0,0,10,256,114,31,19,422
306021147,25,19,9,4,57,40,21,17,4,77,87,43,17,9,157,47,21,10,5,92,24,14,0,0,40,10,3,4,3,16,5,5,9,0,11,3,3,0,0,10,12,12,4,7,31,6,0,3,0,13,311,173,83,54,615
306021148,13,8,7,0,32,23,11,4,5,39,51,40,12,4,106,32,22,9,5,66,17,14,8,4,45,15,5,0,0,18,5,6,5,0,13,3,4,0,0,13,19,4,5,4,35,7,0,0,0,12,235,130,59,25,445
306021149,20,19,4,3,42,30,11,3,7,50,63,37,6,4,121,32,25,8,3,60,26,13,5,0,54,14,7,4,0,24,9,4,0,0,13,7,3,0,0,14,19,16,3,3,38,7,3,5,0,14,269,171,49,28,517
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,28,18,0,3,56,36,16,8,0,65,75,16,12,10,112,21,10,3,5,41,18,10,0,0,29,3,5,0,0,9,3,0,0,0,6,0,0,0,0,5,19,11,6,0,35,6,6,3,0,13,268,126,57,27,478
306021152,20,9,0,5,33,33,17,4,0,51,47,15,6,3,73,31,9,8,0,50,12,3,5,0,20,5,0,3,0,16,0,3,0,0,4,0,4,0,0,5,16,10,0,4,29,0,4,0,0,5,199,99,38,21,353
306021153,12,13,7,6,36,30,18,0,0,54,62,41,10,6,120,39,25,0,6,66,26,12,0,5,51,7,4,0,0,16,7,7,0,0,14,0,0,0,0,5,11,6,6,6,32,0,3,0,0,4,220,154,42,36,453
306021154,16,9,5,5,34,27,8,4,0,40,34,18,0,5,59,30,16,4,0,47,24,7,7,0,38,6,0,0,0,10,0,4,3,0,5,8,0,0,0,5,13,4,0,0,26,7,5,0,4,10,210,94,31,16,347
306021155,16,12,7,4,40,26,7,7,4,38,36,17,7,8,63,9,17,8,3,31,9,13,5,0,29,3,0,0,0,8,7,0,0,0,6,0,0,0,0,0,10,0,3,3,19,0,7,0,0,8,138,101,32,27,302
306021156,22,14,3,0,44,25,5,0,0,36,63,28,7,5,102,34,20,8,0,66,25,12,4,0,36,8,5,5,0,21,9,3,0,0,18,3,8,0,0,17,14,10,0,0,27,0,3,0,0,6,248,132,37,13,432
306021157,29,25,5,4,49,24,12,10,0,44,45,25,10,6,88,28,11,5,0,41,8,0,0,5,16,6,3,0,0,9,9,0,0,0,9,0,4,0,0,4,11,10,7,7,29,6,0,0,3,11,208,106,43,26,378
306031158,10,6,0,0,22,14,5,3,5,24,14,9,4,5,26,13,0,5,0,17,4,0,0,0,9,10,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,5,0,3,13,3,0,0,0,0,92,34,19,7,154
306031159,20,16,11,9,55,39,13,8,3,62,64,37,12,9,118,16,13,7,0,31,14,12,3,0,33,4,0,0,0,6,5,5,0,0,13,4,0,0,0,11,17,14,4,9,50,9,7,0,6,19,241,136,58,51,489
306031160,16,12,10,0,36,29,7,9,0,45,49,12,4,4,73,13,8,3,0,17,8,7,0,0,17,0,0,0,0,4,3,3,0,0,6,0,0,0,0,0,13,6,0,4,25,3,0,0,0,7,173,75,31,16,292
306031161,23,6,10,5,47,42,17,3,4,65,55,22,4,4,85,26,9,3,5,36,26,9,0,0,34,9,0,0,0,10,5,0,0,0,10,0,0,0,0,5,21,13,12,3,49,7,0,0,0,13,252,105,40,23,422
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,11,10,7,8,34,8,7,3,4,24,11,14,4,8,40,6,7,3,5,21,0,0,0,4,10,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,10,19,0,0,0,3,4,99,63,39,52,255
306041164,13,10,7,0,27,20,12,5,0,42,36,14,7,4,58,17,6,0,4,24,9,7,4,0,15,9,0,0,0,7,5,0,0,0,5,0,3,0,0,3,10,10,3,4,24,10,6,0,0,18,163,74,29,20,287
306041165,11,0,0,0,14,11,4,0,3,19,25,8,0,4,37,12,3,0,0,9,8,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,16,0,0,0,0,0,82,34,9,4,134
306051166,18,21,4,0,48,37,22,10,5,79,55,36,16,5,111,39,30,0,5,78,25,9,3,3,41,11,4,3,0,19,3,4,0,0,9,0,3,0,0,9,12,12,10,0,36,4,3,0,0,12,273,173,58,29,533
306051167,11,8,4,4,30,31,7,3,5,44,32,9,3,5,46,10,0,0,0,11,6,8,0,0,18,0,0,0,0,3,5,0,0,0,5,5,0,0,0,3,12,5,5,0,24,3,0,5,3,10,162,58,32,21,275
306051168,9,11,5,0,22,12,3,0,4,20,24,6,10,3,42,12,11,3,0,26,4,6,0,0,17,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,8,3,3,6,23,0,4,0,0,6,106,61,22,16,199
306051169,19,10,0,0,31,28,10,0,5,41,57,21,5,0,83,13,7,3,0,27,6,8,0,0,14,0,0,0,0,4,5,4,0,0,7,4,0,6,0,4,18,9,6,0,36,6,3,0,4,11,187,91,34,14,333
306051170,27,20,4,4,54,41,11,6,8,61,76,29,16,10,123,34,17,9,3,56,32,11,0,0,45,13,7,0,0,17,7,6,0,0,13,0,0,0,0,9,27,15,6,7,57,13,4,0,6,22,332,152,65,50,586
307011171,13,6,3,6,24,9,4,10,6,23,23,9,0,4,30,6,3,0,0,14,8,0,0,0,4,0,0,0,0,3,3,0,0,0,0,5,0,0,0,5,6,3,4,0,12,4,0,0,0,3,93,49,23,14,178
307011172,10,15,6,3,36,34,10,5,4,54,44,20,5,5,75,18,10,8,4,26,17,8,0,0,30,5,3,0,0,8,0,0,3,0,5,6,3,0,0,7,17,12,5,4,30,5,0,0,0,5,177,101,38,25,344
307011173,13,14,0,0,30,15,13,4,0,29,19,14,7,3,45,11,9,3,0,28,11,6,3,0,17,7,4,0,0,7,7,4,4,0,7,6,0,0,0,6,3,5,6,6,22,3,0,0,0,6,114,79,38,13,242
307011174,10,6,3,0,21,6,3,0,5,16,26,9,0,0,30,5,4,0,0,12,0,5,0,0,6,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,12,5,6,0,22,6,0,0,0,5,90,43,13,3,156
307011175,12,6,4,0,22,8,6,0,4,16,15,5,9,0,34,5,0,5,0,9,5,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,8,4,0,0,13,4,0,0,0,4,70,32,27,14,147
307011176,12,9,4,4,30,18,3,4,3,34,38,7,7,0,60,21,3,7,0,31,16,6,6,0,34,6,5,0,0,11,4,3,0,0,9,0,0,0,0,6,6,3,0,4,13,4,0,0,0,4,161,72,40,21,284
307011177,5,8,3,3,20,13,4,4,0,18,21,8,5,0,38,8,4,0,4,13,3,3,3,0,15,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,7,0,3,15,0,0,0,0,0,82,39,15,12,149
307011178,3,4,6,7,19,11,4,0,3,24,14,8,0,5,31,6,4,0,3,14,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,15,3,0,0,0,9,86,37,16,20,160
307021179,18,12,6,0,35,16,11,7,8,45,41,16,7,7,70,18,6,0,3,35,8,3,0,3,16,4,0,0,0,9,5,0,0,0,6,0,0,0,0,0,15,6,4,3,27,4,4,0,0,10,176,75,39,26,317
307021180,17,21,4,4,50,25,11,4,0,41,47,26,12,3,90,23,13,9,0,48,17,4,0,0,28,3,4,3,0,12,3,0,4,0,7,0,0,0,0,0,6,9,0,0,17,8,4,0,0,14,189,120,47,19,383
307021181,7,6,0,0,16,12,6,0,0,14,13,6,0,0,19,8,0,0,0,14,0,0,0,0,10,0,5,0,0,3,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,66,24,8,3,100
307021182,12,7,3,3,23,12,11,6,4,37,21,7,6,3,42,19,8,6,0,32,14,9,0,0,20,3,0,6,0,7,4,0,0,0,10,0,0,0,0,0,11,4,8,0,20,3,0,0,0,5,115,49,31,16,223
307021183,47,16,15,12,88,46,25,15,15,92,100,56,18,11,185,46,30,11,5,90,31,11,4,6,47,9,8,0,3,22,7,3,0,0,5,4,4,0,0,12,24,8,4,0,38,16,0,0,0,20,419,193,92,62,767
307031184,3,7,0,0,16,13,5,0,0,19,25,11,6,0,41,12,5,4,0,18,9,4,0,0,8,4,0,0,0,9,6,0,0,0,6,0,0,0,0,0,7,11,0,0,17,5,0,0,0,9,105,51,14,8,182
307031185,8,4,3,0,13,18,0,4,0,24,20,3,0,0,25,10,8,4,0,20,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,7,0,0,14,0,0,0,0,0,85,35,13,4,142
307031186,16,0,0,0,26,20,9,0,5,39,18,8,6,3,29,18,0,0,0,24,8,0,0,0,9,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,4,0,11,0,4,4,0,7,121,44,17,15,199
307031187,17,9,6,0,31,21,8,0,0,35,34,13,5,4,57,15,3,0,0,22,3,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,5,0,3,20,4,0,0,0,7,136,47,29,11,224
307031188,11,8,0,0,19,17,7,10,0,39,28,13,6,0,45,6,7,0,0,12,6,3,0,0,10,0,3,0,0,7,6,0,0,0,0,0,0,0,0,0,8,5,5,0,21,4,0,0,0,4,112,56,20,10,198
307031189,40,31,8,3,84,76,30,20,4,131,89,43,18,20,167,58,27,9,4,100,27,6,6,0,46,11,5,0,0,16,4,5,0,0,15,3,5,0,0,11,27,11,8,4,53,13,5,0,0,22,458,231,88,58,835
308011190,22,9,4,3,37,28,7,4,4,47,17,17,6,11,49,18,11,4,0,30,14,9,5,0,26,0,7,4,0,4,10,0,0,0,5,6,0,0,0,8,14,3,3,5,27,4,0,0,0,8,182,109,52,33,369
308011191,10,3,0,0,17,8,0,3,3,17,14,14,3,0,30,11,0,0,0,16,11,0,0,0,11,0,0,0,0,4,3,0,0,0,7,3,8,0,0,12,12,6,0,0,19,11,0,0,0,13,105,40,28,11,178
308011192,24,10,13,7,55,32,12,6,3,52,51,45,9,4,111,20,18,14,0,54,28,9,8,6,49,14,4,4,0,24,5,11,5,0,18,6,6,0,0,9,12,3,8,8,24,10,0,0,3,12,251,142,75,39,497
308031205,30,19,3,0,50,41,13,4,7,68,70,26,5,4,103,26,6,15,0,48,15,9,4,0,32,9,9,0,0,11,0,6,0,0,8,7,0,0,0,3,11,6,6,8,31,6,4,3,0,11,261,121,51,34,461
308031206,5,0,0,0,3,5,0,0,0,4,5,6,0,0,15,7,0,0,0,10,0,9,0,0,5,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,36,28,5,0,70
308031207,20,6,4,0,31,34,11,10,0,51,39,19,4,3,62,19,10,7,0,31,16,8,0,0,23,10,0,0,0,7,6,0,0,0,4,0,0,0,0,0,11,9,8,5,22,0,4,0,0,5,164,76,28,16,281
308031208,16,11,8,3,31,29,4,11,4,49,53,28,14,0,97,37,21,4,4,66,24,13,0,0,41,16,4,3,0,21,10,6,0,0,19,4,4,0,0,6,4,9,6,7,18,7,0,0,0,10,238,126,44,23,436
308031209,0,0,0,0,8,3,3,0,0,13,13,8,4,0,24,5,5,0,0,8,12,3,0,0,15,3,0,0,0,7,3,3,3,0,8,0,0,0,0,4,4,5,3,0,15,0,0,0,0,6,50,47,15,4,113
308031210,34,24,23,4,89,31,21,13,7,77,83,46,27,12,166,43,29,13,3,87,29,22,12,0,61,9,6,3,0,22,11,3,0,4,21,0,4,0,0,4,16,14,3,3,38,7,5,0,0,15,324,226,116,55,717
308031211,12,7,8,0,26,26,13,5,3,49,36,8,6,5,57,20,11,0,4,30,10,12,0,0,18,9,4,3,0,8,8,4,0,0,5,0,0,0,0,0,11,4,0,0,20,0,0,0,0,5,148,79,37,21,272
