SA2_CODE_2021,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650more,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R1_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650more,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R1_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650more,C11_Tot_R_NS,C11_Tot_R_Tot,C16_Neg_Ni_inc_R1_74,C16_Neg_Ni_inc_R75_99,C16_Neg_Ni_inc_R100_149,C16_Neg_Ni_inc_R150_199,C16_Neg_Ni_inc_R200_224,C16_Neg_Ni_inc_R225_274,C16_Neg_Ni_inc_R275_349,C16_Neg_Ni_inc_R350_449,C16_Neg_Ni_inc_R450_549,C16_Neg_Ni_inc_R550_649,C16_Neg_Ni_inc_R650more,C16_Neg_Ni_inc_R_NS,C16_Neg_Ni_inc_R_Tot,C16_1_149_R1_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_199,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650more,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R1_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R200_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650more,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R1_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650more,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R1_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650more,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R1_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650more,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R1_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650more,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R1_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650more,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R1_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650more,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R1_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650more,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R1_74,C16_1500_1999_R75_99,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650more,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R1_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650more,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R1_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649
401071023,15,39,32,11,3,6,7,140,4,3,0,0,0,3,9,6,0,0,0,8,33,43,107,103,181,184,423,510,320,114,57,55,48,2151,0,0,8,4,3,21,22,4,8,0,3,0,72,0,0,0,6,0,6,5,4,0,0,0,0,26,5,0,12,7,9,10,14,0,0,0,0,0,57,0,11,21,13,11,13,12,4,0,0,0,4,82,3,8,26,19,11,14,29,14,5,0,0,6,131,4,0,13,25,15,38,24,9,5,0,0,0,128,0,3,3,19,12,38,64,18,8,0,0,4,171,0,0,9,6,10,44,60,33,8,3,0,4,175,0,0,4,12,3,60,78,40,12,8,4,6,223,0,0,3,3,7,33,69,58,13,3,4,3,196,0,0,3,3,11,46,98,75,23,6,9,4,277,0,0,0,8,3,14,51,57,22,9,4,4,174,0,0,0,0,9,9,28,26,17,11
401071024,13,35,37,29,12,18,0,164,0,7,0,0,0,0,4,0,0,0,0,17,43,60,157,112,138,136,331,530,412,192,68,67,89,2292,0,0,5,6,0,0,14,13,14,5,0,3,57,0,0,0,8,0,0,9,3,0,0,0,0,15,16,3,11,4,0,12,7,9,5,0,0,0,65,5,19,19,5,4,15,13,8,0,0,0,4,94,0,26,40,26,9,22,25,7,0,0,0,4,165,4,0,8,30,3,25,44,5,6,0,0,6,144,0,0,5,17,8,21,29,19,7,0,0,6,122,0,3,11,3,9,40,44,18,11,0,0,4,142,0,0,3,9,6,35,63,49,17,0,5,4,194,0,0,0,7,9,12,53,50,21,8,4,0,172,0,0,3,6,7,18,94,83,52,8,5,3,274,0,0,0,0,3,15,66,90,46,25,12,0,265,0,0,3,4,0,8,15,40,33,10
402011025,14,0,4,0,0,0,0,31,0,0,0,4,0,0,0,0,0,0,0,0,11,13,14,22,71,75,161,117,61,3,0,0,13,560,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,13,0,3,0,4,0,6,8,0,0,0,0,0,33,0,4,5,3,3,11,6,0,0,0,0,0,34,0,0,10,0,4,7,12,0,0,0,0,0,38,0,0,3,4,0,13,19,8,0,0,0,0,54,0,0,3,4,8,13,16,4,0,0,0,3,50,0,0,0,0,0,13,16,6,0,0,0,7,50,0,0,0,0,0,8,18,10,4,0,0,0,46,0,0,3,5,4,16,46,14,0,0,0,4,88,0,0,0,0,0,10,23,19,6,0,0,0,60,0,0,0,0,0,6,6,3,9,0
402011026,30,34,8,0,0,0,9,118,5,14,10,3,0,4,9,3,0,0,0,20,59,96,149,188,247,229,416,382,59,6,4,11,72,1855,0,0,0,0,3,0,5,3,0,0,0,5,24,0,3,0,0,0,5,3,0,0,0,0,0,15,21,11,11,8,13,9,13,0,0,0,0,9,95,3,30,50,24,10,22,12,7,0,0,0,0,161,3,25,49,38,19,51,28,12,0,0,0,7,242,0,7,18,24,16,80,57,13,0,0,0,3,216,3,7,22,25,29,65,79,14,0,0,0,4,244,0,5,14,10,23,66,85,12,0,0,0,7,231,0,5,11,11,12,80,84,15,0,0,0,0,230,0,0,0,3,11,51,69,16,3,0,0,3,164,0,0,0,5,12,51,114,28,4,0,5,6,232,0,0,0,0,3,22,58,22,6,0,0,0,119,0,0,0,3,0,3,15,12,0,0
402011027,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,12,29,22,44,27,15,3,0,4,11,177,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,3,6,6,0,4,0,0,0,0,0,17,0,0,0,0,0,3,6,3,0,0,0,0,17,0,0,0,0,0,4,6,0,0,0,0,0,15,0,0,0,6,0,3,3,0,0,0,0,0,20,0,0,0,0,3,0,11,0,0,0,0,4,23,0,0,0,0,0,4,6,0,0,0,0,0,15,0,0,0,0,0,3,3,4,0,0,0,0,13,0,0,0,0,0,0,5,4,4,0,0,0,10,0,0,0,0,4,0,0,7,0,0
402021028,26,26,6,0,0,0,6,85,0,3,3,4,3,0,0,0,0,0,4,10,26,12,33,59,89,143,405,391,58,0,0,0,30,1222,0,0,0,0,0,0,7,0,0,0,0,4,14,0,0,0,4,0,0,0,0,0,0,0,0,3,5,3,8,7,0,9,11,0,0,0,0,4,48,0,0,12,7,0,11,11,0,0,0,0,0,48,0,5,11,12,8,28,36,0,0,0,0,3,96,0,0,7,6,9,38,51,4,0,0,0,3,122,0,0,0,12,4,34,79,15,0,0,0,0,155,5,0,0,3,5,47,86,12,0,0,0,3,163,0,0,0,0,0,53,114,17,0,0,0,3,198,0,0,0,3,9,48,98,23,0,0,0,3,186,0,0,0,0,8,57,123,41,3,0,0,5,238,0,0,0,4,0,25,62,32,0,0,0,0,127,0,0,0,0,0,13,18,14,5,0
402021029,34,27,0,0,0,0,4,153,4,10,11,14,8,13,4,0,0,0,0,24,89,89,185,286,402,342,598,373,34,3,0,12,98,2423,0,5,0,3,5,16,13,0,0,0,0,0,41,0,0,0,9,5,0,0,0,0,0,0,5,22,13,10,22,35,16,14,11,0,0,0,0,0,124,3,23,41,28,27,34,22,0,0,0,0,4,188,0,37,57,45,38,79,43,0,0,0,0,8,309,3,4,24,36,41,101,79,3,0,0,0,4,297,0,0,18,46,52,148,75,6,0,0,0,8,341,0,3,15,44,46,107,102,6,0,0,0,8,321,0,0,13,17,35,104,90,7,0,0,0,5,279,0,0,5,13,20,89,83,3,0,0,0,0,222,0,0,6,19,16,81,99,11,3,0,0,0,226,0,0,0,8,11,41,33,3,0,0,0,4,91,0,0,0,5,0,19,19,0,0,0
402021030,21,5,5,0,0,0,8,123,9,27,16,8,3,3,5,0,0,0,0,23,98,158,411,379,445,278,284,123,14,3,5,16,106,2208,0,0,3,13,7,7,5,0,0,0,0,4,41,8,3,10,3,13,3,0,0,0,0,0,3,40,32,24,38,23,13,10,7,0,0,0,0,7,161,0,52,74,59,27,20,7,0,0,0,0,9,253,12,40,105,72,52,46,24,0,0,0,0,10,365,4,3,27,46,40,56,31,0,0,0,0,5,213,0,0,28,58,68,63,22,3,0,0,3,9,256,0,8,15,30,65,62,19,0,0,0,0,7,206,0,0,9,32,39,60,23,3,0,0,0,7,187,0,3,0,17,22,33,25,0,0,0,0,0,109,0,0,7,11,14,32,23,3,0,0,0,0,87,0,0,0,0,3,8,4,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0
402021031,25,10,0,3,0,0,3,78,10,7,9,0,3,5,4,0,0,0,3,11,59,132,221,202,219,171,335,170,25,10,0,11,54,1530,4,0,0,0,3,3,5,0,0,0,0,0,18,9,0,3,0,0,0,3,0,0,0,0,0,30,34,24,25,12,9,19,4,0,0,0,3,0,129,11,40,41,16,13,27,9,0,0,0,0,4,153,8,44,59,27,18,25,19,0,7,0,0,4,206,0,3,23,17,23,54,26,0,0,0,0,4,145,0,3,15,29,24,51,37,6,0,0,0,10,187,0,5,9,8,26,66,34,0,0,0,0,0,153,0,3,4,14,23,57,36,5,0,0,0,4,149,0,0,4,0,5,55,33,4,0,0,6,0,115,0,0,7,5,11,38,31,7,0,0,0,0,95,0,0,3,3,3,23,25,6,0,0,0,0,63,0,0,0,0,0,0,8,0,0,0
402021032,6,33,3,0,0,0,4,46,0,0,0,0,0,0,10,0,0,0,0,3,10,4,5,13,6,39,193,375,23,4,0,3,21,682,0,0,0,0,0,3,7,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,5,17,5,0,0,3,3,8,0,0,0,0,0,41,0,5,7,5,0,12,9,3,0,0,0,0,51,0,4,11,7,5,24,25,0,0,0,0,0,78,0,0,5,3,3,48,61,6,0,0,0,0,131,0,5,3,16,6,49,62,3,0,0,0,9,146,0,0,3,8,5,54,81,8,0,0,0,5,163,0,0,5,6,4,46,117,10,0,0,4,0,190,0,0,0,0,8,43,96,11,0,4,0,0,164,0,0,0,0,0,58,113,14,0,0,0,0,198,0,0,0,0,4,26,64,13,0,0,0,0,103,0,0,0,0,0,12,15,12,0,0
402021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,10,5,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
402021034,36,6,0,0,0,0,5,124,3,13,15,13,11,13,0,0,0,0,4,18,90,127,286,333,394,401,490,99,11,3,0,6,81,2238,6,0,3,7,0,8,0,0,0,0,0,10,32,0,3,5,7,4,9,0,0,0,0,0,6,30,28,24,27,18,14,24,10,0,0,0,0,5,141,6,50,71,38,30,32,12,5,0,0,0,12,249,6,45,73,56,58,79,15,0,0,0,0,11,352,0,5,32,37,39,84,28,3,0,0,0,0,229,0,4,21,65,36,107,37,0,0,0,0,7,289,0,4,8,24,52,101,28,0,0,0,0,3,235,0,3,8,30,36,94,27,0,0,0,0,0,204,0,0,0,18,15,56,20,0,0,0,0,3,112,0,0,3,5,12,40,34,5,0,0,0,0,105,0,0,0,3,11,20,13,0,0,0,0,3,51,0,0,0,0,0,3,3,0,0,0
402021035,0,0,0,0,0,0,3,12,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,46,30,33,18,17,14,3,0,0,12,180,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0,0,0,13,0,0,12,3,0,4,3,0,0,0,0,0,29,0,0,4,4,0,4,3,3,0,0,0,0,16,0,0,0,5,0,4,5,0,0,0,0,0,23,0,0,7,3,0,11,3,5,3,0,0,0,27,0,0,0,0,0,9,3,3,0,0,0,0,23,0,0,0,0,5,0,3,5,0,0,0,0,13,0,0,0,0,0,8,9,9,5,0,0,0,30,0,0,0,0,0,5,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0
402031036,50,72,23,6,3,0,22,259,7,30,19,9,0,12,11,0,0,0,0,26,117,148,491,445,394,268,636,749,235,19,13,21,187,3596,3,4,16,4,3,11,31,10,5,0,0,17,94,6,5,9,0,0,11,8,9,0,0,0,0,51,36,23,47,17,5,9,24,11,0,0,0,13,190,5,62,95,42,11,15,25,12,4,0,0,17,284,6,45,103,63,18,37,58,19,0,0,0,16,373,0,3,39,53,26,41,68,25,0,0,0,10,263,0,7,23,65,33,73,95,31,4,0,5,10,348,3,5,17,40,39,67,115,39,3,0,4,10,335,0,0,6,25,26,73,108,69,0,0,0,4,318,0,3,7,15,16,66,131,46,7,0,0,3,291,0,0,13,10,21,56,129,89,13,0,4,11,343,0,0,7,8,4,32,69,95,3,0,0,6,228,0,0,5,9,0,5,28,41,4,0
402031038,27,44,28,0,0,0,6,159,5,8,11,5,3,10,7,3,0,0,0,27,77,92,251,312,276,289,514,650,339,21,3,17,117,2889,0,0,5,9,3,8,7,20,4,0,0,4,69,4,0,9,0,0,0,0,0,7,0,0,0,33,15,16,34,16,5,10,8,7,0,0,0,9,111,3,18,51,37,12,16,21,17,0,0,0,3,180,3,34,69,32,16,28,31,23,0,0,0,10,251,0,3,15,37,9,34,41,27,0,0,0,7,182,0,3,13,48,30,72,63,23,4,0,0,5,267,0,0,15,22,31,60,86,46,3,0,0,7,269,3,0,8,8,16,78,108,68,6,0,0,6,307,6,0,5,18,13,57,84,76,6,0,0,4,269,0,0,4,8,16,46,101,121,6,0,0,5,309,0,0,5,0,9,29,52,98,0,0,0,0,202,0,0,0,3,3,10,24,47,9,0
402031175,11,18,16,3,0,0,7,79,7,9,0,3,0,0,0,0,0,0,0,12,31,47,191,152,127,81,160,280,195,24,3,13,72,1331,0,0,0,4,0,0,4,15,3,0,0,0,33,0,0,5,0,0,0,0,0,0,0,0,0,15,7,9,17,5,0,4,7,12,0,0,0,0,62,3,17,59,8,3,0,4,11,0,0,0,6,114,3,17,62,23,3,8,21,15,0,0,0,7,166,3,0,14,14,8,14,15,18,0,0,0,3,105,0,0,5,20,7,16,34,36,3,0,0,3,130,3,0,12,14,13,21,36,29,0,0,0,9,135,0,0,0,7,3,20,58,42,3,4,0,6,136,0,0,5,4,4,16,45,57,7,0,0,5,140,0,0,0,5,3,25,61,100,15,0,0,3,215,0,0,3,0,4,13,36,70,8,0,0,8,140,0,0,0,0,0,3,16,34,7,0
402031176,18,18,7,0,0,0,3,56,0,0,0,0,3,5,0,0,0,0,0,7,27,39,81,99,77,64,173,277,68,3,4,0,53,940,0,0,3,0,0,4,3,6,0,0,0,0,22,0,0,0,6,0,0,0,4,0,0,0,0,11,4,11,10,6,3,7,5,0,0,0,0,0,47,0,11,20,9,3,3,6,4,0,0,0,4,70,0,14,19,12,3,11,24,0,0,0,0,7,98,0,0,8,8,5,11,27,9,0,0,0,0,73,0,4,22,6,4,8,39,8,0,0,0,3,96,0,0,0,12,13,8,42,11,0,0,0,0,88,0,0,0,7,13,15,57,27,0,0,0,5,115,0,0,0,0,0,11,46,17,0,0,0,0,74,0,0,0,3,4,12,44,46,5,0,0,3,110,0,0,0,0,0,6,19,22,0,0,0,0,55,0,0,0,0,0,0,4,4,3,0
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,13,31,5,8,0,0,4,92,3,0,6,3,0,0,0,0,0,0,0,9,30,66,105,163,127,96,236,340,54,3,0,0,55,1258,0,0,3,0,0,0,5,3,0,0,0,8,27,0,0,4,0,0,5,3,0,0,0,0,4,24,9,7,17,4,4,3,3,4,0,0,0,6,54,4,12,40,16,8,0,7,0,0,0,0,3,92,6,18,37,22,6,18,29,10,0,0,0,3,134,5,3,7,21,17,16,36,6,0,0,0,3,112,0,5,8,21,8,29,51,14,0,0,0,0,137,0,3,7,9,10,24,45,10,0,0,0,0,104,4,0,7,13,8,22,84,16,0,0,0,0,153,0,0,0,8,3,18,53,21,0,0,0,0,113,0,0,7,3,0,17,71,20,4,0,0,0,127,0,0,7,0,0,6,24,29,3,0,0,0,68,0,0,0,0,0,5,17,9,0,0
402041041,12,20,5,0,0,0,0,54,0,6,3,4,0,0,6,0,0,0,0,9,25,56,64,74,101,93,232,296,25,5,0,5,47,989,0,0,3,0,0,9,12,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,8,4,4,11,8,0,8,7,7,0,0,0,5,45,3,23,12,7,7,13,13,0,0,0,0,7,74,0,21,23,12,3,11,22,0,0,0,0,4,105,0,0,10,10,5,19,29,3,0,0,0,5,89,0,5,3,5,3,19,40,9,3,0,0,0,90,0,0,6,0,8,22,57,4,0,0,0,5,102,0,0,4,11,4,25,62,13,0,0,0,0,120,0,0,3,10,3,23,44,12,0,0,0,0,98,0,0,0,7,5,18,76,22,0,0,0,4,125,0,0,0,4,6,6,41,10,0,0,0,0,63,0,0,0,4,0,0,9,0,0,0
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,21,15,3,0,0,0,10,82,0,10,12,3,5,10,6,0,0,0,0,12,54,86,164,170,134,124,300,298,35,4,3,6,74,1406,3,4,5,0,0,3,7,0,0,0,0,3,32,3,0,0,0,0,0,9,0,0,0,0,3,25,18,16,15,4,6,6,7,5,0,0,0,0,82,10,43,43,6,9,8,11,3,0,0,0,6,125,0,29,43,23,6,26,24,0,0,0,0,12,161,0,3,17,25,6,19,43,5,0,0,0,0,120,3,7,14,30,14,30,52,5,0,0,0,4,162,0,0,6,7,10,24,59,11,0,0,0,6,145,0,0,3,20,11,37,68,19,0,0,0,11,168,0,0,0,11,3,28,73,10,0,0,0,4,124,0,4,0,11,3,35,72,26,0,0,0,0,151,0,0,0,0,0,7,33,20,0,0,0,4,72,0,0,0,0,0,10,14,9,0,0
402041044,25,23,0,0,0,0,3,80,0,3,0,3,0,3,3,0,0,0,0,5,23,20,37,101,129,142,341,331,45,3,6,7,48,1208,0,0,0,0,4,3,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,5,14,0,0,0,0,0,38,0,0,13,9,0,6,27,0,0,0,0,0,62,0,5,18,19,8,18,19,0,0,0,0,3,100,0,0,0,16,10,42,46,4,0,0,0,4,124,0,0,15,16,14,38,57,3,0,0,0,0,153,0,0,0,11,9,44,87,11,0,0,0,4,164,0,0,4,13,9,35,96,11,5,0,0,10,172,0,0,0,8,4,22,79,17,0,0,0,7,130,0,0,0,0,3,28,83,23,0,0,0,3,146,0,0,0,0,8,9,54,16,0,0,0,0,87,0,0,0,0,0,8,14,7,0,0
402041046,26,27,0,0,0,0,8,118,11,3,4,12,3,12,13,0,0,0,0,19,75,113,188,255,449,261,550,365,22,8,5,10,94,2316,0,0,0,11,3,6,12,0,0,0,0,3,45,0,3,0,3,3,10,11,0,0,0,0,3,36,14,9,18,26,10,28,20,0,0,0,0,10,137,4,43,43,23,12,21,21,0,0,0,0,12,185,0,31,67,58,56,57,49,0,0,0,3,7,332,4,3,20,44,37,66,69,8,0,0,0,5,253,0,7,18,52,52,64,88,14,0,0,0,7,302,0,0,17,23,40,66,80,8,0,0,0,3,242,0,4,3,25,36,69,93,6,0,0,0,3,241,0,0,3,15,11,44,94,7,0,0,0,9,173,0,0,8,12,14,48,78,9,0,0,0,6,178,0,0,0,0,0,28,54,15,0,0,0,0,103,0,0,0,0,0,8,17,3,0,0
402041047,17,30,5,0,0,0,0,73,3,5,3,5,7,4,0,0,0,0,0,8,45,51,125,113,149,172,370,313,38,6,6,12,49,1399,0,4,0,4,0,0,8,0,0,0,0,0,18,0,3,3,0,3,0,0,0,0,0,0,0,15,5,9,3,4,0,8,11,0,0,0,0,0,50,8,19,29,8,0,10,17,0,0,0,0,10,97,4,18,36,21,21,24,36,4,0,0,0,0,149,0,6,13,16,16,25,54,5,0,0,0,4,138,0,0,7,20,14,40,69,9,0,0,0,8,169,0,0,3,10,21,47,73,7,0,0,0,4,168,4,0,0,10,13,45,82,5,0,0,0,0,161,0,0,0,8,4,31,62,16,0,0,0,0,122,0,0,0,0,3,28,59,21,5,0,0,5,130,0,0,0,0,4,9,34,14,0,0,0,0,62,0,0,0,0,0,0,14,7,0,0
402041048,22,29,9,0,0,0,4,104,5,9,3,3,6,9,9,0,0,0,0,16,56,100,196,203,175,249,441,367,21,8,3,6,75,1842,0,0,3,0,3,3,8,0,0,0,0,7,25,0,8,5,0,0,4,5,0,0,0,0,0,23,15,14,20,5,5,13,11,0,0,0,0,5,84,4,34,43,14,4,20,23,0,0,0,0,12,147,9,43,44,29,15,53,32,0,0,0,0,9,231,0,3,14,29,13,50,63,5,0,0,0,5,176,5,3,9,44,21,62,95,7,0,0,0,12,254,0,8,18,8,16,60,77,11,0,0,0,8,202,0,6,3,10,15,59,116,8,0,0,0,5,226,0,0,4,3,6,51,81,14,0,0,0,3,164,0,0,0,3,8,53,85,14,0,0,0,0,169,0,0,0,0,6,22,45,5,0,0,0,0,80,0,0,0,0,0,3,21,9,0,0
402041171,12,32,31,12,9,3,0,102,0,0,3,0,0,0,5,5,0,0,0,3,20,7,13,37,32,26,75,544,391,99,22,9,31,1289,0,0,0,11,0,0,21,18,3,0,0,6,66,0,0,0,0,0,0,8,6,0,0,0,5,18,4,3,5,0,0,0,17,3,0,0,0,3,43,0,6,6,5,0,3,13,14,0,0,0,0,47,0,0,3,0,3,3,26,14,5,0,0,3,56,0,0,0,3,4,3,39,14,0,0,0,0,76,0,0,3,0,0,3,58,26,8,0,0,9,99,0,0,0,3,0,12,53,46,6,3,0,0,127,0,0,3,4,8,16,108,75,10,0,4,5,227,0,0,0,5,0,9,92,60,11,0,3,0,189,0,0,6,3,0,7,122,118,21,5,0,3,291,0,0,0,0,4,6,58,113,29,4,0,5,227,0,0,0,4,3,5,20,55,22,3
402041172,13,10,3,0,0,0,4,47,0,0,0,3,0,0,0,0,0,0,0,4,20,38,59,100,74,68,170,223,39,0,7,5,33,807,0,0,0,3,0,5,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,3,13,10,3,8,5,0,0,4,0,0,0,0,0,28,0,13,25,0,5,3,10,4,0,0,0,5,58,0,17,24,17,4,20,15,4,0,0,0,3,100,5,0,7,11,10,10,21,7,0,0,0,5,71,0,0,0,11,14,12,35,10,0,0,0,8,93,0,0,4,4,4,15,29,6,0,0,0,0,66,0,0,0,5,3,13,46,13,4,0,0,0,96,0,0,0,0,3,5,28,10,0,0,0,0,58,0,0,0,0,0,8,40,16,0,0,0,4,78,0,0,0,0,0,7,24,18,0,0,0,0,53,0,0,0,0,0,3,12,6,0,0
