SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
217011423,17,97,133,2395,54,2697,0,0,0,0,0,3,5,0,0,7,0,13,7,3,0,0,0,13,42,9,8,25,7,88,238,88,106,2118,36,2585,11,0,8,0,0,12,5,3,0,16,0,26,48,13,22,471,11,567,4,0,3,5,0,9,0,3,0,0,0,9,0,0,0,0,0,0,42,21,23,712,12,819,15,6,8,43,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,9,0,25,38,0,0,0,0,41,11,8,5,5,3,32,3,0,0,23,0,25,3,0,0,0,0,4,0,0,0,0,0,0,78,30,44,875,20,1042,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,7,0,5,0,0,0,0,0,0,4,0,0,0,0,4,9,0,4,12,3,28,45,11,19,38,0,111,9,4,5,148,173,335,528,184,234,5114,286,6345,20,98
217031471,7,60,49,1396,34,1545,0,0,0,0,0,0,8,0,0,0,0,9,4,0,0,0,0,3,33,18,4,16,0,73,100,72,50,1177,43,1442,4,0,6,0,0,12,0,0,0,7,0,11,19,5,0,58,7,87,3,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,16,15,9,506,9,553,3,5,0,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,11,310,7,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,4,4,7,0,16,29,6,9,14,4,53,4,0,0,67,120,188,241,132,88,2797,202,3462,3,87
217031472,36,277,144,4765,146,5361,0,0,0,4,0,4,72,3,0,22,0,97,5,0,0,5,0,10,82,38,24,77,0,211,302,247,159,3756,114,4578,21,0,6,0,0,25,7,3,0,34,5,45,43,24,14,270,9,359,11,7,0,4,0,29,11,5,0,7,0,22,15,0,0,3,0,22,44,66,31,1496,38,1678,105,38,6,195,9,352,7,0,0,0,0,7,4,0,0,3,0,7,0,0,0,0,0,0,12,3,0,3,0,26,21,5,0,0,0,29,19,15,7,5,0,44,17,3,0,19,0,37,6,0,0,3,0,15,0,0,8,0,0,4,93,72,51,1076,22,1319,0,0,0,0,0,0,9,0,0,0,0,6,3,0,0,7,0,7,0,0,0,0,0,3,16,0,0,0,0,16,10,6,3,24,0,46,161,28,17,71,10,278,25,15,12,322,320,695,983,521,303,9374,599,11777,22,306
217031473,13,94,106,2061,53,2329,0,0,0,0,0,0,3,0,0,9,0,13,3,0,0,0,0,6,42,12,9,38,0,96,213,108,88,1719,43,2167,0,0,0,0,0,0,0,0,4,18,0,22,38,5,8,137,0,183,9,0,3,3,0,15,3,0,6,4,0,14,0,0,0,0,0,5,42,31,22,804,14,917,29,9,0,57,0,93,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,3,3,0,8,0,16,4,0,0,0,0,6,11,9,8,3,0,26,8,0,0,0,0,15,7,0,3,4,0,10,0,0,0,0,0,0,67,23,20,579,8,697,3,0,0,0,0,3,5,0,5,0,0,8,0,0,0,3,0,3,3,0,3,0,0,5,0,0,0,0,0,0,4,0,4,15,0,22,41,5,11,39,11,115,9,4,0,135,133,275,468,189,177,4258,239,5321,20,114
217031474,7,108,75,2035,68,2298,0,0,0,7,0,7,10,0,0,9,4,15,5,0,0,0,0,3,54,13,9,38,0,118,185,122,84,1730,64,2186,4,0,9,0,0,14,3,0,0,12,0,14,19,13,10,121,6,163,5,0,0,0,0,0,9,0,0,4,0,14,15,0,0,0,0,10,35,34,23,897,25,1008,12,6,0,30,0,44,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,4,14,3,0,0,0,14,20,5,0,0,0,26,6,0,0,10,0,17,9,0,0,0,0,9,0,0,0,0,0,0,47,34,22,627,31,767,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,18,37,12,9,20,0,72,20,0,6,120,128,280,434,222,154,4303,287,5399,18,95
217031475,14,158,97,3103,72,3440,0,0,0,6,0,6,6,0,0,4,0,11,0,0,0,0,0,0,153,44,19,71,3,292,276,146,97,2333,41,2904,6,0,0,0,0,10,12,0,5,8,0,19,36,13,15,173,5,238,10,3,0,8,3,23,3,0,0,0,0,8,3,0,0,0,0,7,82,31,19,790,21,937,20,5,6,59,0,94,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,0,7,34,0,0,0,0,40,45,9,0,3,3,54,6,0,0,5,0,15,4,0,3,0,0,11,10,0,0,0,0,10,88,66,21,696,22,896,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,5,0,6,0,7,0,0,0,6,0,0,0,0,0,0,5,4,0,16,0,30,40,20,15,49,4,129,10,0,3,211,233,460,723,315,188,5873,379,7472,23,162
217031476,8,95,57,933,22,1114,0,0,0,0,0,0,7,0,0,7,0,23,6,0,3,4,0,19,29,15,3,14,0,58,253,96,66,903,22,1340,8,0,0,0,0,8,6,3,0,6,0,15,54,3,8,68,0,130,18,9,0,0,0,24,8,0,0,0,0,6,9,0,0,0,0,9,35,27,17,414,9,508,27,9,0,30,0,75,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,14,5,0,7,0,21,6,4,0,0,0,12,7,3,0,0,0,12,10,0,0,7,0,20,6,0,0,0,0,9,0,0,0,0,0,0,43,37,21,317,10,427,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,9,4,14,0,45,85,13,15,34,3,146,13,5,5,50,230,307,597,202,131,2059,273,3265,7,108
217041477,18,165,140,2601,59,2988,0,0,0,15,0,23,7,4,4,6,0,18,5,0,0,6,0,5,63,26,16,38,3,149,247,146,111,2089,66,2656,4,0,7,0,0,3,8,0,0,7,0,17,36,13,5,221,6,272,0,0,0,4,0,5,7,0,0,0,0,7,0,0,0,0,0,3,57,53,23,1004,24,1155,5,8,0,38,0,54,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,14,21,10,0,0,0,40,24,9,5,3,0,43,4,0,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,79,35,32,686,15,846,0,0,0,0,0,0,6,0,0,0,0,9,5,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,11,0,38,57,21,16,30,4,127,9,4,7,187,189,386,535,299,223,5320,332,6706,8,135
217041478,13,179,139,3271,84,3685,0,0,0,11,0,12,9,3,0,17,0,25,3,0,0,0,0,3,67,29,9,55,0,151,384,160,130,2765,87,3517,4,0,0,0,0,7,5,3,7,22,0,40,24,8,16,316,3,369,8,6,0,10,0,24,3,0,0,0,0,4,8,0,0,0,0,8,63,63,27,1753,39,1950,12,5,0,82,0,112,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,4,3,0,0,9,0,16,20,9,3,0,6,40,55,18,7,0,0,83,11,0,4,6,0,21,6,0,4,0,0,9,0,0,0,0,0,0,66,35,33,891,9,1033,0,0,0,0,0,0,9,3,8,0,0,21,0,0,0,9,0,14,5,0,0,0,0,6,0,0,0,0,0,0,11,4,0,30,0,46,76,29,23,45,6,174,13,7,0,208,336,567,735,358,238,7038,529,8888,20,180
217041479,34,422,291,7476,221,8441,0,0,0,46,7,58,66,3,9,23,3,106,11,0,0,8,0,28,136,67,25,163,8,398,553,394,227,6192,172,7537,40,0,7,0,0,53,15,4,7,34,0,59,68,33,43,597,9,754,28,4,3,40,3,81,6,0,0,8,0,13,30,9,4,5,0,49,129,128,52,3083,63,3453,53,31,14,135,4,230,11,0,0,0,0,11,0,0,0,4,0,4,0,0,0,0,0,0,19,9,0,13,0,39,61,13,8,6,4,85,48,17,5,16,0,95,12,5,4,19,0,47,16,0,0,4,0,24,7,0,0,0,0,11,161,117,91,1770,33,2175,3,0,0,0,0,3,28,0,7,0,0,42,10,3,4,20,0,34,22,0,0,0,0,25,0,0,0,0,0,0,19,5,0,39,5,73,240,45,41,122,11,456,32,19,12,494,772,1318,1585,830,538,15365,1212,19542,51,487
217041480,22,272,222,4437,126,5075,0,0,0,13,4,13,82,6,11,17,0,107,3,0,0,0,0,8,81,50,13,92,4,240,400,286,192,3880,135,4893,33,3,11,0,3,47,11,3,5,40,0,61,56,28,26,388,4,501,23,8,0,24,0,56,0,4,0,3,0,10,34,4,0,0,0,47,99,95,59,2031,42,2323,31,20,13,118,0,185,19,0,0,4,0,19,3,0,0,3,0,7,0,0,0,0,0,0,15,0,0,11,0,29,30,5,8,0,0,35,41,14,15,6,0,76,8,3,3,14,0,34,10,4,0,4,0,13,6,0,0,0,0,3,143,74,56,1153,17,1437,3,0,0,0,0,3,5,0,0,0,0,12,8,0,3,16,3,24,19,0,4,0,0,21,10,0,0,0,0,10,3,6,5,36,0,55,182,52,20,108,3,370,6,4,10,316,783,1123,1163,579,418,9595,1074,12842,47,328
297979799,0,3,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,18,0,38,0,0
299999499,52,229,169,1643,87,2185,0,3,0,31,0,41,276,5,11,20,5,315,21,4,3,9,0,30,76,20,17,33,6,156,568,203,170,1311,55,2307,31,0,0,3,0,32,31,4,7,16,0,58,93,28,22,132,4,282,54,6,0,20,0,90,17,4,0,5,0,25,120,7,0,3,4,130,202,44,34,501,18,806,107,43,13,84,13,249,15,0,0,0,0,15,39,3,7,3,0,44,15,0,0,3,0,18,16,11,3,14,0,46,41,0,3,5,0,49,66,10,10,3,5,93,44,7,4,18,0,76,11,4,0,6,0,25,11,0,0,0,0,20,138,34,37,384,14,611,13,5,0,0,0,20,15,4,0,0,0,21,14,0,0,4,0,24,38,0,0,0,0,37,93,0,0,7,5,101,21,5,0,18,0,50,622,42,33,95,26,819,60,8,5,87,1624,1784,2515,443,340,3186,1823,8310,44,202
301011001,120,722,545,5024,158,6568,0,3,3,18,0,26,116,3,8,34,3,163,38,12,4,5,13,66,119,50,26,91,11,295,1638,610,501,4060,171,6981,134,9,22,4,3,176,56,14,12,34,3,113,178,71,46,704,22,1018,34,19,3,43,0,100,22,7,5,10,0,44,81,3,3,10,0,103,315,132,96,1261,38,1848,109,67,14,197,3,395,3,0,0,0,0,12,23,4,4,7,0,43,4,0,0,0,0,6,23,13,3,17,0,54,222,36,34,6,8,306,210,49,23,17,9,316,89,14,12,35,3,155,42,4,4,10,0,61,41,3,3,0,11,59,459,134,109,1086,31,1822,15,0,0,3,0,21,83,8,11,0,0,106,38,7,5,16,0,67,7,0,0,0,0,15,18,0,5,0,0,17,49,17,9,45,0,124,548,94,96,176,28,934,88,29,22,218,473,832,3950,1284,990,9607,884,16712,89,740
301011002,42,325,168,2039,46,2618,0,0,0,3,0,3,181,8,11,16,0,217,24,10,4,3,0,38,66,14,22,24,0,120,597,234,188,1583,49,2655,48,6,7,3,0,68,18,3,5,9,0,43,69,28,25,273,3,395,85,27,9,90,6,216,3,0,0,0,0,3,104,6,3,7,0,121,169,69,35,638,15,926,152,70,26,173,4,421,15,0,0,0,0,16,10,4,0,15,0,24,3,0,0,0,0,3,16,3,5,9,0,26,82,10,5,0,0,90,76,26,7,3,0,114,26,0,6,13,3,50,20,5,0,8,0,35,19,4,0,0,0,24,139,62,42,459,10,711,10,3,0,0,0,10,52,0,8,5,3,67,32,3,0,11,0,45,8,0,0,0,0,8,26,5,0,0,0,29,16,4,5,13,0,33,376,63,33,89,8,570,28,6,0,84,210,328,2096,604,372,4041,327,7441,63,317
301011003,82,582,450,4382,116,5614,0,0,0,31,3,37,148,8,8,29,5,202,25,0,8,14,0,48,262,46,30,61,13,404,1636,492,348,3322,111,5907,52,0,10,5,0,69,34,5,4,33,0,72,161,62,29,544,11,808,40,12,4,52,4,116,15,3,3,3,0,22,96,3,0,0,0,97,305,108,74,1157,24,1670,122,50,26,157,5,355,5,0,0,0,0,4,6,0,0,17,0,20,0,0,0,0,0,4,23,14,0,14,0,52,114,23,14,0,8,159,185,23,26,12,4,244,32,13,4,14,6,72,27,8,4,14,5,62,22,3,0,0,0,30,324,135,84,911,23,1484,9,0,0,0,0,9,99,4,13,5,3,129,28,0,3,14,4,44,12,3,0,0,0,14,48,0,0,0,3,52,38,9,8,38,0,99,497,122,67,151,24,858,57,28,5,203,377,673,3665,1090,759,8180,653,14340,74,649
301011004,103,693,511,5079,138,6523,0,6,11,20,7,37,119,6,13,33,6,173,39,13,0,10,0,59,154,61,42,87,7,343,1821,661,471,3993,156,7097,118,0,24,0,11,151,31,4,0,37,3,74,189,64,36,691,20,998,64,24,6,53,0,156,38,5,5,4,0,54,120,0,8,3,0,136,299,129,74,1285,35,1813,119,50,27,177,19,389,12,0,0,0,0,13,13,5,3,6,0,29,7,0,0,0,0,10,38,13,11,15,4,73,255,28,19,4,14,321,200,51,42,16,5,308,80,16,11,29,0,138,41,6,4,21,0,70,42,10,0,0,0,53,478,152,88,1012,30,1757,10,0,0,4,0,22,95,6,0,0,4,112,27,7,6,24,0,60,6,4,0,0,0,12,17,0,3,0,0,24,36,9,0,40,0,95,620,137,67,193,20,1043,70,13,13,224,474,795,4236,1300,923,9630,830,16918,140,728
301011005,10,144,121,986,29,1297,0,0,0,17,0,15,13,0,0,11,0,28,7,0,0,3,0,15,24,4,4,13,0,45,426,151,105,877,38,1592,26,0,10,0,0,37,17,5,0,5,0,24,38,20,10,141,7,219,4,0,0,7,4,13,8,3,0,0,0,9,19,0,0,0,0,19,65,17,20,298,11,411,19,5,0,21,7,46,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,70,3,5,4,0,83,45,10,14,11,3,76,8,3,0,3,0,13,14,4,0,4,0,21,6,0,0,0,0,6,97,25,35,234,7,399,4,0,0,0,0,4,6,0,5,0,0,14,16,3,0,4,5,19,4,0,0,0,0,4,10,0,0,0,0,10,3,0,4,4,0,19,106,20,25,51,3,206,19,3,4,42,120,192,885,272,218,1968,205,3551,29,146
301011006,64,456,350,3062,74,4005,0,3,0,18,0,19,54,10,0,6,0,77,33,7,6,13,0,59,141,29,18,57,0,247,1512,419,356,2471,94,4848,37,0,4,3,0,44,21,5,12,16,0,51,124,48,21,404,8,604,35,13,3,19,0,68,14,5,0,6,0,24,74,0,3,0,7,85,226,79,36,839,19,1197,98,41,11,101,3,254,0,0,0,3,0,4,11,0,0,9,0,19,7,0,0,0,0,11,28,4,7,14,0,52,86,9,13,0,4,111,131,34,32,5,9,212,43,8,11,16,0,80,27,3,4,18,0,54,7,0,4,0,0,13,345,106,64,720,17,1254,3,0,0,0,0,7,108,0,0,0,0,114,26,0,10,7,0,38,12,0,0,0,5,19,0,0,0,0,0,3,56,6,4,31,0,91,360,72,51,103,20,613,47,9,8,100,335,501,3077,839,627,5907,532,10984,60,481
301021007,97,512,371,3463,123,4554,0,0,0,26,0,30,211,4,13,30,5,267,40,8,0,4,5,52,161,37,20,57,7,289,2384,482,360,3104,120,6445,82,0,4,0,3,90,46,6,6,31,0,93,212,66,46,502,20,849,39,17,0,46,7,104,29,0,0,7,0,41,80,9,5,6,0,102,393,117,90,1009,29,1640,103,42,13,137,8,302,17,0,0,0,0,21,13,3,0,9,0,24,0,0,0,3,0,3,36,10,6,13,3,61,168,17,31,3,0,218,195,31,14,3,11,253,67,4,12,12,0,89,28,7,4,13,0,50,32,0,0,0,0,38,550,149,79,836,27,1642,16,0,5,3,0,23,160,3,5,4,4,172,27,0,3,13,0,45,30,4,0,0,0,41,31,0,0,0,0,30,74,11,7,43,0,136,622,81,69,157,11,943,50,10,21,136,515,731,4902,978,716,7019,814,14417,92,502
301021008,33,220,180,1326,31,1796,0,0,0,0,0,0,67,7,11,13,0,96,15,5,0,3,0,25,73,12,18,23,0,125,993,215,125,1246,55,2629,28,0,3,0,0,33,10,6,0,8,0,24,91,25,9,179,11,313,19,8,5,19,0,51,14,0,0,0,0,18,31,0,3,4,0,38,177,46,28,467,23,741,56,18,7,73,4,161,4,0,0,0,0,3,3,4,0,8,0,10,0,0,0,0,0,0,3,3,0,5,0,10,41,0,4,0,0,43,78,16,11,4,0,108,20,0,0,5,0,30,14,4,0,10,0,30,10,4,0,0,0,13,243,64,42,341,10,699,5,0,0,0,0,7,117,0,6,0,0,119,22,0,0,3,0,28,6,3,0,0,0,8,10,0,0,0,0,14,33,0,5,14,0,54,185,30,25,66,7,318,32,10,3,42,108,198,1957,418,302,2748,217,5644,39,243
301021009,106,579,400,4046,109,5237,0,0,4,31,0,31,33,11,11,21,3,73,26,8,5,16,3,50,141,40,47,67,7,305,1822,510,408,3229,130,6099,30,3,5,4,0,49,39,8,8,31,0,83,149,58,48,574,17,853,27,6,3,33,0,70,15,3,0,4,0,27,27,0,0,3,0,36,283,120,74,925,19,1417,83,52,20,127,4,285,3,0,0,0,0,3,3,5,0,6,0,18,3,3,0,0,0,10,21,9,11,25,0,63,100,12,10,3,3,128,177,44,33,15,4,274,51,7,0,18,0,79,21,6,3,16,0,43,16,0,0,0,0,16,409,140,85,727,29,1386,6,0,0,3,0,14,118,9,7,0,3,134,23,13,4,10,0,48,12,0,4,0,0,11,10,0,0,0,6,12,56,15,5,39,0,108,367,74,59,143,15,654,63,18,15,207,428,729,3431,1073,757,7669,696,13624,93,659
301021011,37,306,224,2023,40,2631,0,0,0,4,0,9,18,9,0,17,0,50,8,8,0,4,0,21,72,17,12,37,3,140,835,245,211,1576,43,2909,6,0,8,0,0,20,17,4,6,10,0,32,60,23,27,256,13,383,11,10,0,15,0,31,7,0,0,4,0,10,16,4,0,0,6,26,134,46,34,479,4,704,32,22,15,94,0,170,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,10,3,4,8,0,23,21,16,0,0,0,41,66,19,10,7,0,105,23,6,3,28,0,53,8,3,3,5,0,21,3,0,0,0,0,3,159,62,29,399,3,660,4,0,0,0,0,4,78,4,6,0,0,86,6,4,6,5,0,21,15,0,8,0,5,34,0,0,0,0,0,4,26,3,7,23,0,58,145,38,39,64,8,295,19,4,4,81,168,276,1509,522,397,3798,268,6494,41,352
301021012,102,540,358,3601,106,4701,0,0,0,13,0,13,83,17,13,35,0,147,14,3,4,8,0,36,137,45,28,46,0,260,1937,445,325,2758,124,5586,32,4,0,0,0,36,38,4,0,18,0,63,132,28,38,494,11,697,23,8,4,35,0,70,31,8,0,7,0,50,67,0,4,3,0,75,327,85,41,886,22,1361,96,48,15,149,5,308,8,0,6,0,0,12,20,0,3,9,0,29,7,0,0,0,0,6,16,13,7,17,3,56,99,20,3,0,0,125,194,37,26,8,10,275,57,0,3,22,7,97,21,3,0,13,0,45,9,0,0,0,0,11,430,119,76,815,25,1455,20,0,0,0,0,27,145,0,7,5,4,160,17,0,0,7,0,27,10,0,0,0,0,13,4,0,0,0,0,9,54,4,7,24,4,93,444,58,56,106,19,684,52,14,7,128,402,601,3844,921,648,6723,676,12808,102,619
301021013,78,576,475,4480,103,5721,0,4,0,21,0,29,43,4,10,16,0,73,20,10,0,3,0,36,158,34,16,73,3,286,2004,563,398,3565,130,6667,51,0,9,0,4,64,31,0,3,37,0,74,171,51,48,639,13,921,40,8,8,33,5,91,24,3,3,8,0,37,47,4,0,0,3,55,275,95,74,1073,14,1538,78,41,11,164,4,291,13,0,0,0,0,13,17,3,0,16,0,34,5,0,0,0,0,5,29,13,4,9,0,61,129,22,8,8,6,167,150,47,36,10,7,249,51,6,11,22,0,84,21,10,8,11,0,56,28,0,6,0,0,36,431,136,115,966,26,1674,7,0,0,5,0,7,124,8,0,4,0,137,17,5,3,5,0,39,0,0,0,0,0,0,8,0,0,0,0,8,66,11,11,50,0,133,451,82,65,112,13,728,74,21,20,156,348,624,3842,1087,830,8459,597,14814,97,663
301021550,9,78,47,687,17,831,0,10,4,128,0,142,9,0,0,3,0,16,4,0,0,0,0,8,13,6,10,12,0,35,126,56,51,466,14,713,0,0,0,0,0,6,5,6,0,7,0,15,14,14,8,99,3,133,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,11,6,201,5,244,4,4,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0,0,28,11,0,0,0,0,19,5,0,0,4,0,10,0,0,0,0,0,3,0,0,0,0,0,3,32,21,12,178,5,254,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,15,49,30,6,33,0,123,7,0,0,50,112,171,256,150,94,1366,155,2025,0,83
