SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
118021653,9,5,5,3,8,13,3,35,25,39,33,15,194,0,0,0,0,0,6,15,16,12,27,21,4,108,8,3,3,5,8,20,25,70,70,132,129,28,503,6,0,0,4,3,12,17,20,19,13,19,9,135,9,4,0,11,4,9,12,18,17,22,7,14,128,23,12,7,18,17,56,66,123,120,193,179,57,875,0,0,0,0,0,7,0,5,0,0,0,0,13,5,0,0,0,0,0,5,6,6,4,5,3,45,3,0,0,4,0,0,6,3,3,3,0,4,32,7,0,0,0,6,9,4,11,0,8,6,0,42,10,3,4,3,9,11,16,22,15,16,9,12,129,46,22,16,21,31,80,87,182,158,248,219,79,1195,16,3,3,0,6,12,20,27,30,38,43,21,220,5,4,3,0,0,9,7,23,16,21,24,6,120,11,0,7,3,7,26,32,61,68,123,141,17,487,8,0,0,3,3
118021654,7,0,0,0,0,6,4,4,4,15,22,7,59,3,0,0,0,0,0,0,10,4,11,15,4,44,3,0,4,0,0,9,4,18,20,37,68,9,162,0,0,0,0,0,8,0,6,5,0,13,9,37,0,0,0,0,0,3,0,0,0,0,4,5,20,10,0,4,0,0,16,11,29,29,50,100,19,272,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,7,3,27,12,0,3,10,0,20,20,34,35,65,126,32,355,3,0,0,0,0,4,0,9,11,8,17,6,60,3,0,0,0,0,5,5,4,3,0,14,4,41,8,0,3,0,9,6,4,14,14,40,94,18,204,6,0,0,0,0
119011354,13,9,7,3,8,31,30,66,55,46,24,32,328,3,0,5,4,17,21,24,44,32,15,12,8,193,13,0,4,7,12,75,102,196,158,121,58,50,795,0,7,0,5,3,25,21,28,18,26,12,13,160,6,0,4,9,14,26,20,43,25,24,8,17,192,22,7,9,21,47,152,163,315,231,185,86,92,1340,0,0,0,0,0,6,4,7,5,5,5,0,30,5,0,4,0,5,7,4,28,14,17,6,13,101,0,0,0,0,4,4,12,9,0,0,3,4,47,0,0,3,0,5,7,12,15,14,6,4,7,75,10,3,4,6,12,27,38,64,28,24,15,25,256,45,17,27,36,67,211,228,442,317,262,122,148,1927,12,5,9,10,6,35,30,47,59,58,17,19,309,10,7,3,5,4,19,23,68,34,33,15,13,236,24,3,6,11,18,54,97,201,138,179,41,48,823,3,0,0,5,3
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,6,8,15,0,40,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,4,8,10,18,9,0,52,0,0,0,0,0
119011356,19,5,0,3,5,19,19,41,36,21,14,15,189,0,0,0,0,4,10,11,25,16,5,6,10,102,3,0,0,9,10,26,42,88,86,58,34,23,379,5,0,0,5,5,12,11,17,4,14,7,11,96,9,0,0,9,12,15,10,17,11,13,8,9,104,20,5,4,21,22,60,75,151,121,93,56,51,680,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,11,16,6,9,3,4,61,0,0,0,0,0,0,3,0,5,4,0,0,16,0,0,0,4,0,6,5,5,9,7,3,0,43,4,0,0,4,9,13,16,26,19,11,4,10,122,39,14,6,26,38,97,115,213,179,126,70,73,988,16,0,4,6,10,14,14,34,29,28,11,4,171,5,0,5,0,0,20,5,30,16,16,10,5,119,11,4,8,9,4,34,41,96,77,78,35,23,405,5,0,0,7,0
119011358,14,9,9,11,7,31,29,81,75,77,28,16,389,5,0,0,0,0,26,13,41,21,17,7,7,152,12,0,6,8,10,50,56,141,130,162,54,27,662,14,8,6,3,4,30,18,30,26,22,12,19,188,14,5,3,7,6,18,15,29,18,21,12,13,162,45,19,13,25,24,117,109,243,196,227,86,60,1162,3,0,0,0,0,0,0,3,5,4,0,0,21,5,5,0,5,5,15,3,15,12,10,3,0,81,4,0,0,0,6,3,6,13,9,0,5,5,47,0,0,0,4,0,3,8,8,8,4,0,5,56,11,5,5,10,14,23,16,38,29,22,9,14,194,65,34,28,44,48,173,155,357,298,321,124,93,1742,24,8,8,6,12,28,38,72,71,76,28,20,389,3,0,0,0,0,15,12,30,18,25,6,3,125,16,5,10,3,12,46,55,159,136,140,53,21,658,8,0,8,8,4
119011360,18,3,3,11,6,26,37,73,75,75,17,8,357,7,0,4,4,5,23,11,26,27,18,9,4,146,7,6,0,14,14,40,57,154,169,139,31,34,655,10,0,0,13,8,12,17,32,31,24,8,5,154,7,3,0,8,9,18,14,25,15,14,15,11,138,26,9,13,29,41,92,98,235,241,200,66,50,1096,0,0,4,0,0,0,4,4,3,6,0,0,24,3,9,0,4,8,10,5,11,4,10,4,0,66,6,0,0,0,3,0,6,3,0,0,0,0,21,6,0,3,0,4,9,14,15,8,8,4,8,78,14,10,7,9,10,26,26,35,24,17,13,10,194,58,17,22,49,58,142,165,346,343,289,88,73,1638,17,11,4,11,8,34,39,75,59,69,44,11,372,3,4,3,0,3,11,16,24,16,19,12,10,129,19,5,0,16,7,51,61,151,126,140,51,25,650,13,0,4,6,7
119011361,10,4,8,10,10,40,41,79,40,35,12,26,306,6,3,0,4,8,32,27,39,24,16,14,15,192,15,8,10,8,15,72,105,197,124,85,32,21,687,8,9,3,12,9,29,21,33,21,18,3,14,172,9,3,3,3,5,23,25,45,27,8,8,12,184,39,17,19,32,37,152,176,316,196,132,58,62,1229,0,0,0,0,5,0,3,3,0,0,0,0,19,3,6,0,0,4,14,9,30,11,3,3,5,96,0,0,0,0,4,6,4,9,3,5,0,0,40,5,0,5,3,4,16,14,13,6,5,3,0,77,8,5,11,5,14,33,33,56,24,10,16,9,232,54,25,35,42,63,227,246,455,257,180,81,99,1763,17,12,0,14,15,37,49,66,33,31,15,10,304,8,8,0,3,0,23,29,49,24,30,8,5,196,21,0,6,9,16,66,84,189,106,74,49,33,648,17,4,0,4,9
119011571,11,3,3,11,6,43,73,73,29,25,13,9,298,6,0,0,0,0,24,10,18,5,7,3,5,91,8,0,0,4,6,63,143,115,44,42,24,33,488,9,0,4,5,3,13,22,18,7,7,9,8,95,7,0,0,10,3,18,16,21,7,3,8,0,110,28,5,10,24,16,124,191,176,67,60,43,42,781,0,0,0,0,3,3,5,0,0,0,0,0,13,0,3,5,3,0,12,17,17,3,8,3,7,86,4,4,0,0,0,11,0,7,0,4,4,3,43,4,0,6,4,3,13,25,15,6,4,0,8,78,3,10,8,10,5,40,42,42,15,20,3,11,218,47,18,20,36,37,208,307,293,104,103,58,67,1291,12,3,3,4,13,49,44,51,27,19,16,7,254,5,0,6,0,3,16,15,24,3,8,5,0,82,18,5,0,10,8,67,91,96,37,34,20,8,406,6,0,0,0,10
119011572,10,4,5,8,18,27,50,53,22,19,9,6,223,3,3,0,3,8,16,17,20,10,9,7,5,97,12,10,6,14,7,62,68,107,42,37,16,17,399,3,0,7,6,4,13,15,21,11,7,8,10,101,7,4,3,5,3,16,15,27,18,9,4,3,121,22,14,21,32,24,99,116,175,81,63,35,33,721,0,0,0,0,0,3,0,9,0,0,0,5,16,5,0,6,7,4,5,18,16,7,4,4,7,82,0,0,0,0,4,9,6,8,0,3,0,0,30,0,4,0,6,9,3,9,12,5,4,0,10,60,4,8,6,12,9,25,37,41,18,7,9,15,184,38,31,21,46,48,153,198,271,121,95,56,63,1131,15,6,10,4,8,27,32,58,15,20,17,11,213,9,0,0,4,5,20,23,24,10,15,3,7,103,12,3,5,3,13,38,58,88,30,49,12,13,320,9,0,0,4,0
119011655,10,6,3,0,7,14,19,55,35,28,8,12,205,0,4,0,4,0,14,18,41,24,18,12,15,149,12,4,3,4,10,47,58,117,86,52,23,34,450,5,3,8,4,5,15,12,22,20,16,14,10,134,14,4,0,4,6,10,13,28,12,20,10,10,132,29,12,9,18,31,86,98,213,135,104,65,62,867,0,0,0,0,4,5,4,7,0,0,5,0,22,0,0,0,0,6,5,7,12,13,0,0,4,50,0,0,0,0,0,5,9,4,0,3,5,6,32,6,0,0,0,5,5,3,9,3,9,7,3,51,3,4,5,5,12,26,22,28,23,11,16,12,161,39,14,15,25,48,124,145,302,188,145,86,90,1228,5,0,3,5,6,13,25,35,29,17,15,10,164,3,0,3,5,0,10,27,30,36,18,11,9,156,11,4,0,8,8,32,70,104,67,54,40,23,430,3,3,3,5,0
119011656,10,6,0,4,3,16,23,37,22,18,11,11,152,9,0,0,0,7,23,20,30,15,11,11,3,133,11,4,4,0,10,28,40,113,79,73,34,22,409,3,0,0,4,10,14,19,23,6,12,0,11,110,9,0,0,9,6,13,9,20,26,10,13,12,125,28,5,4,12,28,75,91,179,129,106,66,53,778,0,0,0,0,0,7,3,4,0,0,0,0,16,3,0,0,0,3,8,9,18,3,6,0,6,56,0,3,0,0,0,10,0,3,3,0,0,0,26,3,0,0,0,4,3,0,4,3,4,4,0,31,5,3,0,0,8,21,18,30,11,10,10,7,125,44,5,11,11,32,108,130,249,168,139,86,63,1053,12,0,0,6,5,18,16,43,16,27,4,4,156,3,4,3,0,8,14,23,36,23,21,7,11,142,12,0,4,3,8,27,46,93,64,64,32,22,395,0,0,5,0,8
119011657,12,3,3,5,9,28,21,41,47,55,17,13,252,3,0,4,4,0,14,10,26,11,19,11,6,103,7,3,4,5,5,40,50,120,118,127,41,14,548,3,0,4,6,3,17,11,32,10,12,10,7,108,9,7,5,3,7,19,17,28,12,22,5,9,135,22,9,15,17,17,92,90,199,153,173,69,30,896,0,0,0,0,0,0,3,4,3,4,0,0,14,0,0,0,0,0,7,12,14,4,15,4,0,58,0,0,0,0,0,5,0,3,3,0,0,0,21,4,7,0,6,0,0,8,17,3,4,0,6,51,9,4,0,8,3,12,29,36,14,21,9,9,140,44,19,20,27,31,130,137,275,208,255,84,48,1287,10,6,4,9,6,18,23,47,37,31,17,6,212,0,3,0,3,0,10,9,21,22,20,8,6,111,16,3,3,10,11,28,49,123,112,136,43,13,551,9,3,3,4,6
119011658,17,10,0,7,0,21,33,64,60,65,37,21,333,4,3,0,0,5,10,12,17,16,21,14,3,122,15,7,6,8,12,42,48,155,143,207,88,31,763,4,9,8,12,3,23,20,27,15,25,16,15,176,8,0,3,3,11,13,22,26,12,27,11,10,164,39,17,24,28,43,89,111,219,191,276,131,61,1221,0,0,0,0,3,3,0,9,3,0,4,0,21,0,4,0,4,0,3,14,10,5,9,0,0,56,0,0,4,3,3,5,8,6,9,4,0,0,40,5,0,4,0,7,9,8,11,0,5,3,0,55,6,6,6,8,15,21,25,37,14,16,8,3,168,59,34,29,39,53,133,170,317,268,353,173,84,1723,20,3,8,7,8,28,33,67,47,67,37,22,338,9,0,0,0,7,6,14,27,25,28,24,4,156,22,8,6,13,8,35,61,158,164,181,116,29,800,12,4,0,0,9
119021362,5,6,3,8,12,33,35,61,45,61,23,19,316,0,0,0,7,9,14,19,22,16,20,17,10,130,19,4,4,10,28,42,75,139,94,132,57,36,630,3,0,3,8,4,12,25,31,19,20,12,8,149,9,4,5,5,4,16,17,21,30,26,13,14,162,29,9,13,25,41,87,137,214,153,205,99,61,1073,0,0,0,0,0,0,7,4,0,5,0,3,18,5,0,0,0,0,19,13,17,10,5,4,8,83,0,0,0,4,3,14,8,8,5,6,0,0,52,0,3,0,12,0,15,17,18,10,3,4,6,86,10,12,6,16,9,41,47,42,24,12,9,15,234,45,26,19,47,60,168,218,321,223,280,126,91,1623,17,5,0,8,14,30,30,51,46,41,27,24,300,3,0,0,3,0,15,7,14,17,18,14,8,108,26,0,4,11,20,54,55,130,96,117,76,33,612,16,4,0,6,9
119021366,19,10,4,9,6,26,38,70,45,29,18,24,280,8,3,10,7,5,27,31,52,29,20,13,11,207,18,9,0,7,6,81,98,167,105,90,30,49,655,4,5,3,0,6,31,23,34,18,16,5,10,159,6,6,5,5,11,24,17,40,24,38,13,15,204,31,26,22,16,35,161,170,284,173,157,65,88,1233,0,0,0,0,4,6,8,10,0,0,0,4,27,0,5,0,0,9,8,22,13,10,9,0,9,86,5,0,0,3,6,11,5,4,10,3,0,3,42,0,0,0,0,9,19,17,12,11,5,0,11,82,4,8,0,8,14,46,39,44,29,17,5,22,241,49,36,24,33,63,230,248,402,245,204,83,133,1752,19,7,3,8,14,46,55,76,48,35,11,9,324,11,7,0,3,5,20,30,49,27,24,19,12,208,26,3,10,5,8,47,105,132,99,101,42,36,607,12,7,0,0,11
119021367,10,4,8,3,6,34,32,47,39,38,21,20,275,0,4,0,3,3,16,9,23,23,25,11,8,118,9,4,3,11,4,45,60,88,117,128,54,39,572,3,0,5,3,10,15,14,22,13,25,3,9,124,8,3,3,10,7,17,19,21,14,21,13,8,136,21,17,13,25,22,89,103,153,162,196,82,61,947,0,0,0,0,0,3,0,7,0,0,0,0,16,4,5,0,3,0,7,11,12,8,7,0,0,57,0,0,0,0,3,3,0,0,7,0,0,7,24,7,0,0,0,0,6,5,7,7,0,3,3,52,16,3,3,3,12,21,18,29,23,15,0,11,144,49,24,22,31,42,144,155,226,225,254,104,91,1369,11,8,5,7,22,30,23,52,30,53,28,14,276,4,4,0,0,3,13,16,31,12,27,15,10,137,21,3,3,7,12,36,50,117,110,123,49,33,569,7,4,3,0,3
119021573,3,4,0,9,16,46,41,27,8,6,4,5,174,0,0,3,0,3,15,22,21,9,11,4,9,94,6,0,3,10,25,104,82,70,27,19,20,16,377,0,3,4,4,4,18,17,21,6,6,0,3,91,0,0,7,6,7,9,5,7,9,7,0,13,72,13,8,13,19,33,142,126,119,47,43,24,41,631,0,0,0,0,0,0,6,3,0,0,0,0,5,4,0,0,9,0,26,9,8,5,0,3,7,63,0,0,0,0,0,5,3,4,0,0,0,0,17,4,0,3,7,3,10,12,9,3,8,3,0,55,6,0,5,12,6,40,26,19,9,7,6,10,146,23,12,19,40,61,228,190,166,65,59,35,51,954,8,0,0,15,11,30,26,27,14,19,4,10,167,0,0,0,3,5,17,19,11,13,5,0,9,81,13,5,7,7,13,39,78,80,26,26,8,10,306,7,3,0,0,0
119021574,6,4,3,0,5,30,34,28,16,15,3,3,158,0,0,0,4,0,11,10,3,5,7,3,4,54,7,0,0,3,9,45,51,64,23,16,6,10,245,4,0,0,0,0,10,7,12,3,0,4,0,55,11,0,0,0,0,7,8,13,6,5,0,3,51,18,3,0,8,14,76,72,101,40,29,12,23,406,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,4,3,15,10,8,3,4,5,0,52,0,3,0,0,5,5,9,0,0,0,0,0,21,0,0,0,0,3,12,3,3,0,0,0,3,29,5,3,3,5,10,33,22,18,8,7,6,3,116,28,12,10,16,30,144,129,151,65,49,18,29,675,8,3,3,0,8,21,28,20,12,10,0,3,124,0,0,0,3,4,11,10,20,6,8,0,3,62,6,3,3,3,11,23,47,52,17,22,5,4,205,10,0,0,0,3
119021659,11,3,7,8,6,37,40,71,30,22,11,15,261,3,4,0,6,0,7,8,13,9,6,6,3,61,10,5,0,4,8,42,60,82,47,40,10,9,327,7,0,0,0,3,15,13,18,10,5,4,4,79,3,6,0,0,3,12,14,17,3,9,8,7,87,24,10,5,19,18,77,92,127,73,61,25,25,553,0,0,0,0,0,0,0,5,0,0,0,0,9,3,0,0,0,0,11,12,12,8,6,8,0,54,5,0,0,3,4,8,4,3,0,0,0,0,26,0,3,0,6,0,8,17,12,0,3,4,0,50,5,0,0,11,8,24,33,31,12,11,8,7,148,45,18,13,34,32,134,163,229,109,90,41,48,959,14,8,9,10,7,30,32,51,21,26,20,8,230,4,0,0,5,0,14,8,12,5,8,4,3,66,18,0,5,8,4,29,43,59,26,34,11,9,237,9,7,7,0,0
119021660,7,0,4,0,4,22,20,19,12,15,3,3,104,3,0,0,3,3,4,3,0,0,4,0,3,17,0,4,4,4,9,29,41,33,12,15,6,4,150,0,0,0,0,0,3,7,4,4,3,0,5,29,0,0,0,0,0,8,7,8,4,10,3,0,34,4,4,5,4,11,39,54,38,19,30,11,13,237,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,4,3,4,5,3,3,3,4,32,0,0,0,0,5,8,9,4,0,4,0,0,22,0,0,0,0,3,10,3,9,3,0,0,0,30,0,4,6,4,9,19,16,14,5,6,4,7,92,14,5,12,11,26,75,82,79,39,54,21,24,435,10,3,4,0,5,17,23,19,10,11,7,8,108,4,0,3,0,0,3,0,3,6,0,0,0,20,16,0,0,3,4,19,28,35,12,14,5,3,143,0,0,0,4,3
119021661,6,0,0,4,4,10,18,23,17,21,9,10,122,6,4,0,3,5,7,7,12,7,9,3,5,55,9,5,3,9,5,20,23,55,38,72,26,27,279,8,4,0,0,0,9,8,16,4,6,5,4,65,6,0,0,0,3,19,9,14,7,9,6,9,86,16,9,3,14,19,48,44,94,56,91,46,40,486,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,6,0,6,3,7,0,3,3,3,36,0,0,0,4,0,4,0,4,0,0,0,4,18,5,0,0,0,0,3,3,9,4,0,0,0,33,3,0,0,11,0,16,8,20,7,8,11,6,98,27,10,5,27,25,65,70,135,87,128,65,57,703,8,4,5,3,7,15,28,30,27,28,29,9,201,4,0,0,0,0,4,5,8,6,7,0,0,41,3,4,0,0,5,22,21,64,45,77,33,19,299,14,3,0,6,0
119021662,16,3,0,5,8,20,26,46,63,68,69,26,357,5,5,0,7,4,18,17,29,19,31,20,8,163,13,14,7,4,12,41,56,100,115,159,157,32,710,12,7,7,7,4,13,13,27,17,19,18,13,164,11,0,3,6,3,14,12,27,16,23,19,16,160,44,23,21,25,26,91,101,176,174,223,217,71,1188,0,0,0,0,0,0,0,3,0,0,5,3,16,3,4,0,3,0,10,12,10,9,11,11,3,64,5,0,0,4,6,0,5,11,0,10,3,7,49,4,0,0,3,0,5,13,9,0,3,6,7,58,13,4,0,11,8,19,33,28,15,19,23,20,186,64,24,23,39,47,132,157,262,249,320,301,108,1727,24,0,6,8,8,27,25,34,44,76,62,19,331,8,0,0,0,4,0,11,31,19,20,44,13,143,23,4,5,17,7,33,59,106,102,156,160,32,693,13,3,3,0,3
119021663,4,0,0,0,8,9,7,20,14,37,17,3,120,0,0,0,0,0,7,3,9,4,7,8,5,57,5,4,5,4,0,11,26,34,53,67,25,17,246,0,0,0,3,0,3,3,8,3,8,9,0,44,0,0,0,3,3,4,11,15,5,12,6,7,64,16,4,4,14,3,26,40,69,72,92,43,28,411,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,7,0,6,0,0,15,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,17,0,0,0,0,3,0,11,7,9,12,4,0,50,16,4,7,12,13,36,59,99,90,144,62,35,586,4,0,0,0,5,13,8,25,14,27,8,6,113,0,0,0,3,0,6,4,18,3,6,3,3,47,4,3,4,5,4,14,17,58,48,60,42,8,269,6,0,0,3,3
119031370,12,10,7,9,11,22,38,62,52,47,17,14,292,12,3,3,3,10,8,14,15,11,12,6,3,97,14,11,0,3,10,48,55,104,82,108,43,9,497,5,0,0,7,5,16,18,18,17,18,9,6,128,6,0,4,3,7,14,8,21,9,17,8,5,97,36,10,5,17,34,84,93,162,116,155,66,32,822,3,0,0,0,3,3,0,4,5,0,0,0,16,3,0,0,0,0,5,3,11,3,3,0,0,39,0,0,0,0,4,9,4,4,0,0,0,3,26,6,0,0,0,4,4,0,7,0,9,0,4,41,9,6,4,0,8,20,8,25,9,15,6,5,118,57,25,15,25,54,131,145,248,177,214,88,51,1230,21,0,5,0,7,16,32,49,25,43,26,13,246,3,0,0,3,6,15,9,16,12,13,3,3,82,21,5,4,8,15,42,51,101,68,105,56,14,483,21,6,3,6,12
