SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
101061544,4,0,4,17,19,0,46,3,3,0,21,6,0,37,45,8,0,67,10,7,128,60,5,0,70,16,3,152,23,0,0,19,4,0,43,11,0,0,4,0,0,14,4,0,0,5,0,0,8,3,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,3,10,17,0,36,152,19,19,220,73,10,487,0,0,0,15,18,0,31,0,0,4,3,0,0,5,18,6,7,39,8,0,80,43,17,4,56,9,0,125,24,0,0,46,5,0,82,33,0,0,34,5,0,69,21,0,0,17,0,0,42,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,6,14,0,0,12,0,0,20,23,0,0,10,6,0,37,47,0,0,17,8,0,68,87,0,0,29,0,0,117,116,0,0,22,0,0,136,72,0,0,4,0,0,79,23,0,0,3,0,0,24,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,0,3,3,0,0,11,394,0,4,108,10,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,8,0,0,7,0,0,11,17,0,0,13,7,0,32,35,0,0,18,0,0,55,108,0,0,27,0,0,137,96,0,0,25,0,0,127,46,0,0,8,0,0,57,18,0,0,0,0,0,14,18,0,0,0,0,0,19,6,0,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,16,0,32,16,0,0,19,15,0,49,15,0,0,21,10,0,52,39,0,0,18,0,0,61,95,0,0,28,3,0,126,106,0,0,27,0,0,132,52,0,0,8,0,0,56,19,0,0,3,0,0,25,5,0,0,0,0,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,5,0,3,13,370,0,3,141,39,5,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,7,0,0,9,12,0,29,4,0,0,12,7,0,27,12,0,0,10,11,0,34,35,0,0,30,0,0,67,100,0,0,25,3,0,127,83,0,0,14,0,0,95,41,0,0,7,0,0,45,15,0,0,0,0,0,20,10,0,0,0,0,0,9,4,0,0,0
102011030,0,0,0,6,6,6,12,0,0,0,3,9,0,7,5,0,0,15,4,0,21,12,0,0,31,11,0,52,11,0,0,23,0,0,30,17,0,0,22,3,0,39,31,0,0,16,3,0,48,29,0,0,11,5,0,46,8,0,0,4,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,16,119,3,0,139,36,8,298,0,0,0,8,0,0,8,0,0,0,0,0,0,3,0,0,0,11,0,0,14,5,0,0,14,5,0,27,16,0,0,27,0,0,46,16,0,0,20,5,0,43,27,0,0,18,5,0,49,26,0,0,19,0,0,57,25,0,0,14,4,0,41,5,0,0,5,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
102011031,0,6,3,0,4,0,17,0,33,9,4,0,4,43,6,23,9,10,30,0,79,11,19,8,21,12,0,74,14,15,3,19,25,0,73,55,6,5,31,7,0,102,131,13,0,38,6,0,184,106,0,0,25,0,0,132,47,0,0,7,0,0,58,21,0,0,5,0,0,21,9,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,13,9,4,34,410,135,35,171,93,11,845,0,9,0,0,0,0,14,0,3,0,0,0,0,4,0,43,3,6,5,0,64,0,16,10,8,27,0,66,3,12,0,15,4,0,34,13,9,8,13,14,0,63,65,15,0,37,7,0,131,149,9,0,39,0,0,198,116,0,0,17,0,0,136,68,0,0,4,0,0,71,23,0,0,3,0,0,30,10,0,0,5,0,0,15,4,0,0,0
102011032,0,74,4,4,0,0,87,3,225,10,0,5,0,241,26,128,42,30,7,3,241,118,73,27,42,5,6,282,129,25,10,48,0,4,214,469,42,5,94,3,0,612,930,23,4,120,7,6,1085,337,3,0,33,4,0,377,68,0,0,9,0,0,80,7,0,0,7,0,0,9,8,0,0,0,0,0,9,0,3,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,7,26,45,6,13,4,8,107,2131,638,118,410,43,31,3367,0,30,0,5,0,0,40,0,29,5,5,0,0,35,0,253,26,15,3,7,307,45,124,55,22,0,5,254,43,35,11,30,0,0,120,135,40,10,60,4,0,250,686,54,6,93,7,0,849,1079,20,6,114,5,0,1219,223,0,0,26,0,0,263,60,0,0,9,0,0,67,10,0,0,0,0,0,10,0,0,0,3,0,0,3,3,0,0,0
102011033,0,0,0,0,0,0,7,0,10,0,0,0,0,11,0,26,0,0,0,0,25,0,18,0,5,0,0,19,3,5,0,3,0,0,18,18,0,0,10,0,0,36,122,12,0,23,0,0,154,81,0,0,19,0,0,102,19,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,76,0,65,5,3,398,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,3,0,0,19,0,5,0,0,0,0,14,0,8,0,9,0,0,16,0,3,0,4,0,0,11,14,5,0,9,0,0,31,133,15,0,27,0,0,177,85,0,0,21,0,0,103,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,0,8,0,0,0,0,11,0,39,9,0,5,5,50,0,41,11,0,7,0,57,4,20,3,10,0,0,32,7,6,0,9,0,0,29,48,15,0,14,0,0,76,88,4,0,32,0,0,124,68,0,0,18,0,0,87,9,0,0,5,0,0,12,8,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,16,228,139,18,92,16,5,505,0,9,5,0,0,0,8,0,4,0,0,0,0,10,0,60,9,0,8,5,83,0,22,0,4,0,0,35,3,14,0,5,0,0,16,3,4,4,4,0,0,19,34,11,0,15,0,3,70,114,0,0,32,4,0,147,63,0,0,9,0,0,77,12,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,5,0,0,0,0,5,0,14,0,0,0,0,14,0,22,0,0,0,0,26,3,12,3,4,0,0,24,4,5,0,9,0,0,17,46,4,5,21,0,0,73,78,15,0,33,0,0,127,54,4,0,16,0,0,77,9,0,0,0,0,0,11,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,16,205,87,7,94,8,0,399,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,27,0,10,0,5,0,0,16,0,10,0,4,0,0,18,4,10,0,10,0,0,21,44,12,0,28,0,0,87,114,5,3,29,3,0,160,49,0,0,9,0,0,64,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,9,0,0,0,0,10,0,46,0,0,0,0,48,0,20,4,6,0,0,27,5,14,0,8,0,0,29,9,0,0,5,0,0,20,37,7,0,13,0,0,65,106,10,0,43,0,0,169,104,0,0,10,0,0,117,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,4,21,275,114,8,109,11,7,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,0,0,57,3,5,0,3,0,0,18,0,6,0,6,0,0,12,4,4,0,6,0,0,18,37,10,0,15,0,0,63,165,10,0,38,0,0,214,40,0,0,15,0,0,57,17,0,0,3,0,0,16,7,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0
102011037,0,0,0,0,0,0,6,0,26,0,0,0,0,24,3,10,18,12,0,0,45,20,0,3,10,0,3,40,12,0,3,6,0,0,22,38,0,0,13,0,0,52,123,0,0,23,0,0,148,76,0,0,18,5,0,94,26,0,0,3,0,0,27,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,3,0,0,0,4,306,37,28,92,6,4,476,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,21,0,5,0,0,30,9,3,9,10,3,0,40,8,0,3,11,0,0,17,14,0,0,12,0,0,32,60,0,4,9,0,0,73,139,0,0,25,0,0,163,79,0,0,8,0,0,93,35,0,0,0,0,0,36,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,3,0,8,0,3,0,0,20,3,0,0,6,3,0,18,10,0,0,6,0,0,19,18,0,0,12,0,0,30,37,0,0,25,4,0,65,71,0,0,39,3,0,115,87,0,0,21,0,0,106,16,0,0,4,0,0,22,10,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,8,0,0,0,8,0,0,13,271,9,9,131,7,0,424,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,3,4,0,0,16,0,0,0,7,3,0,14,6,0,0,4,0,0,16,9,0,0,20,0,0,25,32,0,0,23,0,0,61,99,0,0,31,0,0,126,49,0,0,16,0,0,64,22,0,0,4,0,0,28,13,0,0,0,0,0,13,4,0,0,0,0,0,7,0,0,0,0
102011039,0,4,0,3,0,0,9,0,9,0,6,0,0,12,0,6,0,8,16,0,33,23,0,0,10,9,0,47,19,0,0,19,0,0,46,83,0,0,38,0,0,125,209,6,0,45,6,0,265,297,0,0,77,3,0,375,137,0,0,25,0,0,160,56,0,0,13,0,0,69,24,0,0,4,0,0,27,7,0,0,0,0,0,7,0,0,0,0,0,0,4,5,0,0,0,3,0,8,7,0,0,12,6,0,24,872,17,0,259,42,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,4,0,21,7,6,0,5,12,0,21,4,0,0,9,4,0,22,21,0,0,15,0,0,44,84,0,0,27,3,0,124,222,0,0,53,0,0,276,252,0,0,46,0,0,297,163,0,0,22,0,5,183,88,0,0,7,0,0,94,35,0,0,0,0,0,36,7,0,0,4
102011040,0,7,14,10,0,4,28,0,31,0,0,0,0,37,59,18,7,43,4,0,136,239,11,8,70,8,0,332,154,5,0,79,3,0,238,465,0,3,96,0,3,577,709,7,0,115,8,4,845,413,0,0,72,4,0,490,61,0,0,14,0,0,81,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,13,35,8,6,24,4,9,87,2158,83,39,531,44,28,2882,0,3,4,0,0,0,11,0,0,3,5,0,0,11,8,33,3,9,9,0,61,46,16,4,35,0,0,109,94,4,0,50,4,4,164,228,11,4,48,12,5,302,470,9,0,123,10,3,620,1021,3,0,154,8,9,1192,327,0,0,33,0,0,371,77,0,0,9,0,0,91,17,0,0,0,0,0,22,4,0,0,0,0,0,4,0,0,0,0
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,23,6,0,0,12,0,0,24,18,0,0,21,0,0,37,44,0,0,16,4,0,68,94,0,0,32,0,0,134,135,0,0,34,0,0,167,79,0,0,10,0,0,91,12,0,0,3,0,0,19,8,0,0,0,0,0,9,6,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,8,5,0,0,6,0,0,15,424,0,3,147,7,9,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,3,0,0,12,0,0,16,7,0,0,7,0,0,16,21,0,0,9,0,0,25,39,0,0,18,6,0,57,132,0,0,35,0,0,164,102,0,0,14,0,6,121,37,0,0,17,0,0,55,34,0,0,0,0,0,37,3,0,0,4,0,0,5,6,0,0,0
102011042,0,44,0,5,0,0,45,0,169,0,0,0,0,177,20,82,11,16,0,0,133,83,43,5,43,0,0,184,67,8,8,44,3,0,136,190,19,0,70,5,3,285,342,13,0,64,9,0,426,190,4,0,41,0,0,231,20,0,0,3,0,0,30,9,0,0,0,0,0,11,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,16,30,5,15,0,4,70,946,420,34,305,25,15,1747,4,19,0,4,0,0,28,0,17,0,5,0,0,26,3,222,7,8,0,0,241,19,68,14,15,0,3,117,14,27,3,30,0,0,74,68,20,0,33,0,0,123,227,10,0,56,0,5,301,511,12,0,87,5,0,617,170,0,0,15,0,0,195,42,3,0,6,0,0,54,11,0,0,0,0,0,15,6,0,0,0,0,0,5,0,0,0,0
102011043,0,17,3,4,0,0,22,0,68,14,5,10,0,93,0,56,3,5,5,0,68,11,26,4,13,10,0,67,13,9,0,23,8,0,60,51,25,5,44,4,0,127,187,16,0,62,10,3,283,108,0,0,22,0,0,130,7,0,0,7,0,0,9,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,13,0,9,0,0,30,394,231,27,186,47,6,899,0,10,0,0,0,0,10,0,8,3,0,5,4,20,3,69,3,0,4,0,83,3,32,0,8,5,0,51,5,21,0,5,3,0,37,23,21,5,18,5,0,73,82,28,0,40,4,6,167,270,7,0,70,3,0,353,114,0,3,12,0,0,134,20,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
102021044,5,39,17,3,0,0,59,0,133,17,0,0,0,158,6,94,19,22,3,5,150,36,86,17,41,6,0,189,52,16,3,51,4,0,128,218,34,6,92,3,0,349,434,41,3,117,10,3,608,215,0,3,46,0,0,264,43,0,0,10,0,0,52,5,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,12,21,11,20,0,0,68,1039,469,98,403,32,16,2057,3,18,0,4,0,0,26,0,18,19,0,0,0,38,0,136,10,7,4,0,154,7,67,29,19,10,4,139,20,40,7,23,0,0,80,34,23,5,35,3,3,99,195,55,4,89,3,8,352,507,21,5,113,3,0,649,216,0,0,28,4,0,256,34,0,0,4,0,0,49,11,0,0,0,0,0,12,0,0,0,3,0,0,4,0,0,0,0
102021045,0,6,0,0,0,0,4,4,4,0,4,0,0,11,4,16,0,13,0,0,27,20,12,3,18,4,0,58,36,0,0,32,3,0,75,182,3,0,57,3,3,245,329,3,0,55,0,0,395,141,0,0,19,0,0,159,6,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,5,0,6,24,734,48,0,205,12,6,1007,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,7,0,8,0,0,14,7,9,0,11,0,0,28,9,3,0,15,0,0,28,26,6,0,32,0,0,67,222,10,0,68,0,0,301,419,4,0,62,0,0,491,97,0,0,12,0,0,111,4,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0
102021046,0,0,0,0,0,0,3,0,17,0,4,0,0,18,8,24,3,19,14,0,73,60,6,3,41,20,0,129,64,4,0,42,3,0,117,181,0,0,56,5,0,243,162,0,0,43,9,0,209,39,0,0,14,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,14,7,0,10,8,3,32,526,59,6,232,62,9,894,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,23,0,4,8,0,28,13,11,0,17,15,0,63,20,5,0,17,12,0,57,55,0,0,32,12,5,107,202,9,0,62,8,0,275,199,5,0,55,7,0,263,33,0,0,8,0,0,43,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
102021047,4,5,0,5,0,0,6,0,23,0,0,0,0,27,7,24,0,9,8,0,46,17,13,8,27,3,0,64,28,5,0,26,0,0,64,107,16,4,39,0,0,166,297,3,0,86,3,0,394,139,0,0,33,0,0,174,31,0,0,7,0,0,43,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,4,0,11,3,0,25,643,83,14,244,22,6,1020,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,18,4,5,0,4,29,4,15,0,10,0,0,34,11,13,0,16,0,0,40,28,7,0,21,0,0,63,101,8,0,60,0,0,167,297,0,0,81,0,0,377,141,0,0,24,0,0,164,23,0,0,9,0,0,22,9,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,0
102021048,0,31,12,5,4,6,61,0,80,5,3,3,0,99,12,58,16,30,33,3,154,82,42,35,61,28,10,252,135,24,9,76,13,0,255,406,13,9,134,5,3,577,432,13,0,105,6,5,567,127,4,0,19,0,0,149,8,0,0,4,0,0,19,6,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,8,17,15,3,10,10,4,59,1240,282,94,474,95,31,2215,3,7,4,4,4,3,24,0,4,6,3,0,0,13,0,79,6,7,7,0,106,19,72,36,38,33,5,203,45,33,15,32,17,0,147,132,28,8,85,19,0,281,533,25,0,141,9,3,713,586,7,0,109,10,0,717,96,0,0,18,4,0,111,19,0,0,0,0,0,27,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,7,0,0,7,0,0,0,9,0,0,14,4,0,0,4,0,0,8,6,0,0,4,3,0,13,13,0,0,7,0,0,18,5,0,0,4,0,0,9,0,0,0,0,0,0,8,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,39,0,0,55,7,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,6,0,0,8,0,0,0,9,4,0,13,3,0,0,4,0,0,6,8,0,0,11,0,0,12,9,0,0,6,0,0,17,9,0,0,3,0,0,11,8,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,5,0,15,47,0,79,27,4,0,24,14,0,68,39,0,0,32,8,0,81,133,0,0,57,6,0,205,171,0,0,46,0,0,216,62,0,0,21,0,0,88,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,11,6,0,32,453,13,0,221,101,5,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,18,0,30,14,5,0,13,46,0,73,7,0,0,16,3,0,25,37,0,0,26,0,0,67,148,3,0,60,5,0,217,190,0,0,39,3,0,232,31,0,0,9,0,0,40,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,3,0,3,0,0,10,0,8,0,0,0,0,8,4,6,0,3,0,0,15,7,4,0,5,0,0,21,12,0,0,13,0,0,25,69,0,0,20,0,0,88,84,4,0,32,0,0,116,21,0,0,15,0,5,37,8,0,0,4,0,0,12,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,3,5,0,14,207,26,3,102,7,5,351,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,0,0,4,0,0,8,3,5,0,10,0,0,13,5,3,0,10,0,0,14,75,0,0,33,0,0,106,99,3,0,21,0,0,129,20,0,0,9,0,0,33,6,0,0,3,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,16,0,0,21,0,0,35,27,0,0,17,0,0,48,109,0,0,34,5,0,145,110,0,0,20,0,0,138,52,0,0,4,0,0,54,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,324,0,0,101,9,4,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,8,0,0,13,8,0,0,7,0,0,13,22,0,0,18,0,0,39,96,0,0,31,6,0,134,129,0,0,20,0,0,154,36,0,0,4,5,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,5,30,0,4,0,0,36,0,125,4,0,0,0,132,46,43,7,32,9,0,131,198,38,10,83,15,3,350,195,0,0,56,10,0,265,532,0,0,92,10,7,647,739,3,0,93,13,4,858,280,5,0,38,5,0,321,41,0,0,15,0,0,53,16,0,0,0,0,0,24,0,0,0,3,0,0,8,0,4,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,4,3,0,16,20,9,0,14,3,7,68,2089,259,21,439,76,33,2914,5,6,0,0,0,0,13,4,18,5,0,0,0,25,12,119,5,7,3,4,150,62,45,9,34,5,6,162,85,11,5,34,4,0,145,219,12,0,59,10,3,306,632,13,0,115,23,9,788,753,5,0,78,11,4,848,176,0,0,37,4,0,218,53,0,0,8,4,0,61,15,0,0,6,0,0,22,7,0,0,0,0,0,6,0,0,0,0
