SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
602011047,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,19,0,0,0,0,0,3,4,0,0,0,0,0,16,0,0,0,0,0,3,4,0,0,0,0,3,23,0,3,4,5,7,12,18,10,0,0,0,4,54,15,7,11,19,47,118,92,56,14,7,8,14,416
602011048,0,0,5,0,0,0,3,3,19,3,3,0,0,0,0,31,0,0,0,0,0,5,4,0,0,0,0,0,18,0,4,3,6,8,14,0,0,0,0,0,4,35,0,4,3,7,11,35,17,9,0,0,0,5,90,17,8,14,29,55,185,147,68,22,20,9,27,609
602011049,0,0,11,0,0,0,0,3,5,13,0,0,0,0,0,24,0,0,0,0,0,5,6,0,0,0,0,0,9,3,3,0,3,0,3,4,0,0,0,0,0,19,8,3,0,9,8,11,17,4,0,3,0,0,68,29,19,15,26,44,121,124,87,36,24,15,27,559
602011050,0,0,8,3,3,0,6,8,22,3,0,0,0,0,0,52,0,0,0,3,0,3,0,0,0,0,0,0,6,0,3,0,0,7,11,3,0,0,0,0,3,32,7,9,0,16,20,35,11,4,0,0,0,4,102,14,20,13,48,66,138,73,61,21,12,8,24,495
602011051,0,0,0,3,0,0,3,0,12,7,5,0,0,0,0,28,0,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,14,3,0,0,0,4,19,13,3,0,0,0,5,60,22,9,9,28,28,114,114,64,23,18,7,22,451
602011052,0,0,7,0,0,0,4,0,11,10,3,0,0,0,3,36,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,4,0,3,8,0,0,0,0,0,20,3,3,0,6,9,24,17,9,0,0,0,3,72,26,13,7,20,64,176,132,103,30,23,14,28,642
602021053,0,0,0,0,0,0,4,7,7,5,0,0,0,0,3,25,0,0,0,4,0,4,0,0,0,0,0,0,9,0,0,6,6,0,0,0,0,0,0,0,0,16,0,0,9,9,14,9,4,0,0,0,0,3,55,14,14,28,34,56,112,54,34,3,6,7,17,393
602021054,0,0,13,0,0,0,0,0,9,0,4,0,0,0,0,20,0,0,0,0,3,3,0,0,0,0,0,0,5,0,3,0,3,3,3,5,0,0,0,0,3,18,0,5,3,4,8,17,11,0,0,0,0,5,60,29,23,23,39,51,142,91,58,20,14,13,24,526
602021055,0,0,8,0,0,3,0,0,12,11,0,0,0,0,0,30,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,3,0,5,3,6,0,0,0,0,5,22,0,0,5,3,9,22,20,7,0,0,0,3,73,30,23,27,54,67,175,158,127,47,46,16,35,791
602021056,0,0,3,0,0,0,0,3,13,5,0,0,0,0,3,29,0,0,0,0,0,0,4,0,0,0,0,0,6,5,0,6,0,4,3,0,0,0,0,0,0,18,5,6,8,0,3,18,11,7,0,0,0,3,56,14,7,16,19,51,121,138,73,35,26,5,24,536
602021057,0,0,13,0,0,0,3,0,16,0,0,0,0,0,4,28,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,14,3,0,0,5,0,30,9,3,0,0,0,7,58,24,7,15,45,49,145,98,52,20,12,13,18,494
602031058,0,0,6,0,0,0,3,5,9,9,4,0,6,0,4,30,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,3,0,4,8,4,3,0,0,0,0,17,3,0,0,7,11,20,9,9,0,0,0,7,70,28,12,19,34,46,136,102,109,29,33,11,26,593
602031059,0,0,6,0,0,10,11,4,4,4,3,0,0,0,0,33,0,0,0,6,3,5,0,0,0,0,0,0,16,4,0,0,4,4,0,3,0,0,0,0,0,20,4,3,9,26,9,9,6,5,0,0,0,3,76,37,23,43,70,78,137,121,70,21,15,8,38,666
602031060,0,0,0,0,0,0,4,0,13,7,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,3,0,8,0,0,0,0,0,4,20,8,0,0,4,5,16,3,4,0,0,0,0,57,24,7,16,27,40,129,98,58,14,14,8,15,443
602031061,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,4,0,0,0,0,0,0,15,4,4,9,8,6,5,5,0,0,0,0,0,33,22,13,23,34,45,79,40,19,7,6,5,11,302
602031062,0,0,15,0,0,3,0,0,14,11,3,0,0,0,4,33,0,0,0,6,0,5,0,0,6,0,0,0,18,4,0,3,7,0,5,5,5,0,0,0,5,30,7,0,3,4,3,27,19,12,6,0,0,3,93,28,15,22,44,46,202,193,114,25,12,9,43,751
602031064,0,0,9,5,0,0,4,3,16,0,4,0,0,0,0,29,0,0,0,0,0,9,0,0,0,0,0,0,9,0,4,0,3,0,12,0,0,0,0,0,0,22,4,9,0,9,7,29,6,4,0,0,0,7,71,25,40,30,51,56,143,66,48,14,11,4,30,522
602031099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,5,8,6,10,3,0,0,0,4,45
602031100,0,0,12,0,4,0,4,3,13,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,4,27,10,9,9,5,6,20,4,6,0,0,0,3,72,45,29,36,62,85,155,96,65,16,17,13,37,643
603011065,0,0,4,0,0,0,5,5,3,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,5,6,6,0,0,0,0,0,0,20,3,12,14,22,28,39,23,7,7,3,5,15,181
603011066,0,0,3,0,3,0,0,0,0,4,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,3,15,0,3,0,0,0,12,9,8,0,0,0,8,47,19,25,17,37,52,110,108,64,17,10,5,19,477
603011067,0,0,13,0,0,0,0,8,11,12,3,0,0,0,3,53,0,0,0,0,0,5,3,0,0,0,0,0,14,0,7,3,3,7,10,4,4,0,0,0,4,48,11,9,4,3,22,28,22,8,3,0,0,6,123,42,35,36,59,94,203,203,119,25,22,17,50,890
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,0,0,3,0,0,0,0,0,7,4,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,7,3,6,7,4,5,0,0,30,19,8,14,12,28,57,56,64,32,22,14,12,340
603021070,0,0,3,3,0,0,5,3,10,17,0,0,0,0,6,46,3,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,0,5,6,3,0,0,0,0,19,7,3,4,10,6,19,21,4,0,0,0,3,83,36,35,19,29,28,107,105,71,21,12,7,31,502
603021071,0,0,3,0,0,0,5,0,10,0,0,0,0,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,10,5,0,0,5,0,3,8,3,0,0,0,0,21,5,3,3,14,0,14,7,9,5,0,0,5,62,20,17,23,46,48,113,68,57,16,11,4,29,450
603021072,0,0,7,4,0,0,3,8,19,13,9,0,0,0,0,67,0,0,3,3,0,13,4,0,0,0,0,0,25,4,0,0,0,5,14,6,7,4,0,0,0,48,10,8,5,8,17,43,30,19,7,0,0,3,148,41,31,33,72,86,276,288,248,62,42,20,54,1249
603031073,0,0,4,0,0,0,3,7,9,0,0,0,0,0,0,13,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,3,0,0,0,0,3,16,7,5,4,3,8,8,4,0,0,0,0,4,41,10,6,3,21,28,46,29,21,6,6,3,15,201
603031074,0,0,4,0,0,0,4,3,9,7,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,4,3,0,0,0,3,12,0,0,0,6,3,14,6,11,0,0,0,3,43,24,14,16,37,43,85,59,54,10,11,7,30,381
604011075,0,0,3,0,0,3,5,10,4,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,4,8,4,0,0,4,3,0,0,0,0,0,0,23,4,5,4,8,13,16,0,0,0,0,0,0,51,11,13,10,51,61,90,29,11,3,0,0,13,301
604011076,0,0,6,0,0,3,0,4,10,7,0,4,0,0,4,29,0,0,0,4,0,0,0,0,0,0,0,0,10,3,0,0,0,6,4,7,0,0,0,0,0,18,7,0,5,5,11,15,7,9,3,0,0,8,67,30,17,17,49,56,176,152,87,31,23,24,35,706
604011077,0,0,5,0,0,0,7,8,7,5,0,0,0,0,0,29,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,3,7,4,0,0,0,0,0,0,23,0,4,6,11,18,15,7,4,0,0,0,0,57,11,13,17,49,70,101,36,22,8,5,5,11,339
604011078,0,0,7,0,0,0,0,5,10,0,3,0,0,0,0,23,0,0,0,0,4,3,0,0,0,0,0,0,8,0,0,3,4,6,0,4,0,0,0,0,3,20,0,4,6,6,11,22,8,5,0,0,0,3,65,27,28,21,30,64,171,126,98,29,10,15,32,646
604011079,0,0,5,0,0,0,8,0,22,4,0,0,0,0,7,39,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,4,0,0,4,8,0,0,0,0,0,29,0,0,7,10,5,30,15,5,0,6,0,5,80,20,19,22,42,58,198,138,78,21,31,14,37,679
604011080,0,0,5,0,0,0,0,3,9,7,3,0,0,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,4,9,0,4,0,0,0,0,16,4,0,6,4,3,25,3,5,0,0,0,3,53,11,6,11,25,48,143,94,48,8,8,7,17,429
604011081,0,0,3,0,0,0,4,0,15,4,0,3,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,7,3,0,4,0,0,0,0,21,3,8,3,3,5,29,6,4,4,0,0,3,66,19,19,10,27,50,126,68,38,21,6,7,18,405
604011082,0,0,10,3,0,0,6,6,20,9,0,0,0,0,4,49,0,0,0,7,0,11,7,0,0,0,0,0,18,0,0,3,6,0,8,4,0,0,0,0,3,25,8,3,6,15,11,37,19,0,0,0,0,5,105,38,14,30,55,87,214,121,76,21,16,8,33,700
604011083,0,0,3,0,0,0,0,5,9,5,7,0,0,0,0,31,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,3,0,4,0,4,0,0,0,0,14,3,0,0,10,13,21,12,5,0,0,0,3,65,18,15,21,31,54,131,79,57,14,3,5,19,448
604011084,0,0,12,3,0,0,5,5,10,4,0,0,0,0,0,40,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,6,0,0,4,3,0,0,0,0,0,21,3,6,9,11,12,25,10,4,0,0,0,3,79,31,34,21,32,68,170,140,77,23,18,11,32,658
604021085,0,0,23,0,4,0,11,15,27,19,4,4,3,3,0,87,0,4,0,3,3,19,3,0,0,0,0,0,41,8,3,10,6,4,23,9,4,0,0,0,0,63,6,13,8,16,32,73,30,11,7,3,3,8,215,57,54,36,89,157,458,234,119,48,25,16,50,1343
604021086,0,0,3,0,0,6,3,7,4,0,0,0,0,0,5,26,0,0,0,0,0,3,0,0,0,0,0,0,13,0,3,6,4,3,8,0,4,0,0,0,4,25,0,3,10,10,12,23,4,4,0,0,0,6,66,12,13,22,45,56,114,55,35,3,14,3,17,388
604021087,0,0,12,3,5,0,0,0,17,6,3,0,0,0,3,32,0,0,0,0,0,6,0,0,0,0,0,0,10,0,4,0,8,3,8,4,0,0,0,0,0,24,0,4,6,7,7,25,10,0,0,0,0,8,72,24,15,16,43,45,177,127,70,19,14,13,30,585
604021088,0,0,5,0,0,0,0,3,8,8,0,0,0,0,6,26,0,0,0,3,0,0,3,0,0,0,0,0,7,3,0,0,0,3,6,3,0,0,0,0,0,12,3,0,0,5,10,19,16,4,0,0,0,4,57,17,11,11,32,50,125,120,65,26,12,6,22,502
604021089,0,0,7,3,0,4,3,6,8,5,4,0,0,0,3,25,0,0,0,0,0,0,0,6,0,0,0,0,9,0,3,0,0,0,5,0,0,0,0,0,0,11,3,7,4,4,3,15,9,12,0,0,0,0,55,30,18,26,40,40,131,131,121,40,31,8,25,640
604021090,0,0,6,0,0,0,0,3,7,4,9,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,22,0,0,0,4,10,20,10,8,3,0,0,7,54,18,12,12,23,43,128,91,84,12,14,11,21,462
604021091,0,0,15,4,0,0,8,4,9,5,0,0,0,0,3,37,0,0,0,3,0,0,0,0,0,0,0,0,9,0,4,0,0,5,0,3,0,0,0,0,0,12,6,4,3,10,13,19,13,5,6,0,0,6,77,41,30,22,66,77,150,153,99,38,18,10,45,755
604021092,0,0,11,0,0,0,4,6,13,3,0,0,0,0,0,21,0,0,3,0,0,5,0,0,0,0,3,0,15,0,0,0,0,0,0,3,0,0,0,0,0,12,5,0,6,3,10,16,13,0,0,0,3,3,54,19,9,10,24,28,109,98,82,19,13,11,18,441
604031093,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,12,12,4,5,15,17,17,14,7,12,3,0,8,107
604031094,0,0,11,0,0,0,4,0,4,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,7,0,0,0,0,0,19,4,0,10,3,3,6,9,0,0,0,0,4,46,29,11,20,36,43,103,58,46,10,7,7,25,414
604031095,0,0,6,0,0,6,3,4,3,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,4,0,0,0,0,0,0,19,5,0,11,3,8,8,4,0,0,0,0,0,54,11,16,29,37,60,113,65,37,9,8,6,17,401
604031096,0,0,3,0,0,0,4,3,8,3,4,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,3,4,4,0,0,0,0,0,15,0,0,0,6,8,15,10,4,0,0,0,4,49,35,19,16,37,48,121,91,44,16,9,12,28,474
604031097,0,0,5,5,3,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,4,0,0,0,0,0,0,16,3,9,3,7,3,5,0,0,0,0,0,0,44,21,48,25,59,38,47,19,13,3,0,5,14,299
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,10,0,0,0,0,20,5,0,3,3,9,28,55,58,24,31,18,15,260
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,3,4,8,3,0,4,0,0,27,8,0,5,5,7,25,20,28,23,35,45,12,215
701011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,3,0,3,4,5,0,3,0,0,0,0,14,3,3,0,8,5,19,22,31,8,17,30,6,167
701011006,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,0,0,3,12,0,0,0,0,0,4,0,7,3,0,0,3,28,5,4,0,5,4,19,28,50,30,33,22,12,218
701011007,0,0,6,0,0,0,0,0,0,4,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,6,4,0,26,8,0,0,8,4,15,17,29,35,37,27,11,203
701011008,0,0,7,0,0,0,0,0,0,4,4,0,0,0,0,15,0,0,0,0,0,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,3,0,14,0,0,0,0,0,4,12,7,0,0,3,0,36,9,3,0,8,9,22,53,75,33,37,34,13,296
701011009,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,4,4,5,5,3,0,0,28,6,0,3,9,8,21,22,45,28,43,38,14,229
701021010,0,0,3,5,0,0,0,0,0,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,0,0,0,0,11,8,0,0,0,0,0,15,9,0,0,0,0,38,12,4,0,6,7,35,45,51,31,15,8,10,229
701021011,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,4,0,0,0,18,6,0,4,0,4,5,6,9,3,3,0,0,39,6,6,12,5,10,23,40,93,52,30,20,14,301
701021012,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,3,7,3,0,0,0,9,5,0,0,0,3,0,11,38,56,22,15,8,150
701021013,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,3,3,4,3,3,25,13,4,3,9,14,23,33,48,30,20,27,9,238
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,0,0,4,0,0,3,0,0,9,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,0,0,0,8,0,0,3,0,0,9,5,4,0,0,0,0,28,3,4,3,9,10,30,36,37,24,11,8,8,187
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021018,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,10,0,0,0,0,13,0,0,0,0,0,4,11,13,3,0,4,0,41,9,5,0,5,3,20,44,66,43,22,18,5,240
701021019,0,0,4,0,0,0,0,4,9,11,8,5,0,0,0,31,0,0,0,0,0,0,4,7,0,0,0,0,14,0,0,0,3,3,4,7,8,3,0,0,5,35,0,0,3,4,5,13,23,19,6,3,0,5,93,14,3,5,15,23,68,92,150,64,48,29,29,531
701021020,0,0,7,5,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,6,3,0,0,3,15,4,0,0,4,4,10,8,9,9,5,0,7,47,15,7,10,8,13,46,69,144,79,68,40,17,523
701021021,0,0,9,0,0,0,0,0,5,0,3,4,0,4,0,19,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,6,5,11,5,9,8,0,39,11,3,4,5,4,32,35,135,139,149,110,34,655
701021022,0,0,5,0,0,0,0,0,7,0,6,4,3,0,0,24,0,0,0,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,5,9,0,0,0,3,24,4,0,0,0,4,4,15,23,4,5,0,4,67,11,0,4,10,10,46,64,128,52,60,29,23,438
701021023,0,0,0,0,0,0,0,0,3,4,7,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,3,8,4,12,0,0,0,0,32,4,3,0,3,8,31,31,49,19,19,16,3,187
701021024,0,0,4,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,3,8,8,0,6,0,0,32,6,6,10,8,3,22,39,55,24,27,16,17,229
701021025,0,0,6,0,0,0,0,0,0,3,3,3,0,3,4,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,3,3,8,0,3,4,39,14,0,9,5,3,30,40,55,33,44,30,18,287
701021026,0,0,6,0,0,0,0,0,0,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,16,4,0,0,0,0,6,15,7,3,3,4,0,39,17,0,3,8,6,30,36,43,34,32,24,14,243
701021027,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,6,0,0,0,0,6,17,0,0,0,0,3,0,14,10,10,0,5,6,40,6,0,0,10,11,21,37,53,31,28,12,7,220
701021028,0,0,3,0,0,0,0,0,5,0,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,3,11,3,0,0,0,0,6,3,8,3,0,0,4,38,9,4,3,8,6,25,34,47,23,21,10,13,205
701021029,0,0,4,0,0,0,0,0,0,3,3,0,3,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,7,0,0,0,0,10,3,0,0,0,0,3,4,9,6,3,0,0,33,7,3,0,3,7,12,27,50,37,30,15,6,209
701021030,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,4,0,0,0,0,10,0,0,0,0,3,4,6,10,6,0,0,0,32,11,5,0,10,4,31,51,104,38,26,19,15,319
701031031,0,0,3,0,0,0,0,0,3,0,5,8,5,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,17,0,0,0,0,0,4,3,8,7,6,3,3,42,13,4,12,0,15,34,36,93,62,94,54,33,456
701031032,4,0,13,0,0,5,3,0,8,3,13,6,9,4,10,65,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,3,9,13,0,3,6,5,47,3,0,5,5,4,19,19,34,13,17,17,8,139,28,5,14,23,27,116,121,337,255,260,160,77,1417
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031034,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,4,0,5,13,6,3,4,47,14,0,3,8,3,32,30,71,66,75,51,25,386
701031035,0,0,9,0,0,0,0,0,3,3,6,9,4,3,0,29,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,6,9,14,6,3,3,0,50,14,6,5,12,13,58,67,148,112,62,29,33,563
