SA2_CODE_2021,C21_75_79_Div_P,C21_75_79_Wid_M,C21_75_79_Wid_F,C21_75_79_Wid_P,C21_75_79_Nvr_marrd_M,C21_75_79_Nvr_marrd_F,C21_75_79_Nvr_marrd_P,C21_75_79_Tot_M,C21_75_79_Tot_F,C21_75_79_Tot_P,C21_80_84_Married_M,C21_80_84_Married_F,C21_80_84_Married_P,C21_80_84_Sep_M,C21_80_84_Sep_F,C21_80_84_Sep_P,C21_80_84_Div_M,C21_80_84_Div_F,C21_80_84_Div_P,C21_80_84_Wid_M,C21_80_84_Wid_F,C21_80_84_Wid_P,C21_80_84_Nvr_marrd_M,C21_80_84_Nvr_marrd_F,C21_80_84_Nvr_marrd_P,C21_80_84_Tot_M,C21_80_84_Tot_F,C21_80_84_Tot_P,C21_85_over_Married_M,C21_85_over_Married_F,C21_85_over_Married_P,C21_85_over_Seprtd_M,C21_85_over_Seprtd_F,C21_85_over_Seprtd_P,C21_85_over_Divorce_M,C21_85_over_Divorce_F,C21_85_over_Divorce_P,C21_85_over_Wid_M,C21_85_over_Wid_F,C21_85_over_Wid_P,C21_85_over_Nvr_mard_M,C21_85_over_Nvr_mard_F,C21_85_over_Nvr_mard_P,C21_85_over_Tot_M,C21_85_over_Tot_F,C21_85_over_Tot_P,C21_Tot_Married_M,C21_Tot_Married_F,C21_Tot_Married_P,C21_Tot_Sep_M,C21_Tot_Sep_F,C21_Tot_Sep_P,C21_Tot_Div_M,C21_Tot_Div_F,C21_Tot_Div_P,C21_Tot_Wid_M,C21_Tot_Wid_F,C21_Tot_Wid_P,C21_Tot_nver_marrie_M,C21_Tot_nver_marrie_F,C21_Tot_nver_marrie_P,C21_Tot_Tot_M,C21_Tot_Tot_F,C21_Tot_Tot_P
310031289,19,6,17,21,0,5,0,74,67,144,14,20,37,0,0,0,6,5,6,5,13,18,0,0,0,25,42,63,21,5,29,0,0,0,0,0,0,10,18,24,0,0,0,32,22,47,1486,1496,2980,56,62,111,177,205,380,36,107,140,836,711,1546,2578,2573,5153
310031290,28,5,13,23,0,4,3,85,78,167,31,18,43,0,0,0,5,6,6,6,14,22,0,0,0,43,30,72,23,3,26,0,0,0,0,3,3,6,14,15,0,0,0,27,22,50,1391,1402,2798,63,67,133,148,214,361,30,102,135,774,645,1417,2406,2433,4843
310031291,25,10,33,38,0,10,6,83,103,189,31,24,54,0,0,0,10,10,16,7,29,37,3,0,4,50,64,115,12,3,18,0,0,0,3,3,4,17,39,52,0,0,0,35,45,80,944,967,1912,158,218,371,300,440,740,73,221,292,1496,1518,3012,2962,3358,6325
310031292,41,8,64,70,11,5,17,128,161,282,66,55,117,8,0,4,9,14,26,12,65,73,9,5,12,95,139,238,42,17,56,0,0,0,9,8,17,20,67,92,10,4,16,79,104,177,1000,992,1998,113,127,237,287,355,642,69,306,375,1112,931,2048,2583,2720,5300
310031293,61,20,77,95,6,10,15,209,274,483,78,65,143,5,9,5,15,27,41,28,91,117,5,4,13,133,195,325,59,30,93,3,0,3,3,12,18,27,165,193,0,4,8,101,220,323,2621,2671,5294,229,293,519,430,698,1128,142,504,646,2155,2105,4260,5585,6267,11846
310031294,3,6,19,23,0,0,0,39,55,98,19,5,26,7,0,3,5,0,5,3,7,13,0,0,0,28,17,43,3,0,5,0,0,0,0,0,3,0,9,9,0,0,0,3,11,17,2150,2183,4333,135,228,366,241,408,655,17,122,141,1840,1972,3812,4385,4909,9297
310031295,17,7,20,33,8,8,14,51,62,117,20,13,32,0,0,0,5,17,24,5,38,41,3,0,5,35,66,105,12,7,28,0,0,0,3,4,11,13,43,57,3,4,9,31,63,95,388,388,775,51,60,114,122,177,294,43,138,183,559,479,1033,1158,1243,2401
310041297,22,18,26,40,4,4,10,123,102,226,39,31,74,0,0,0,3,3,11,11,40,51,0,0,0,59,80,136,17,5,28,0,0,0,0,4,5,9,26,36,3,0,3,31,33,69,1678,1727,3403,123,139,265,296,370,666,78,208,287,1555,1229,2779,3734,3671,7406
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,8,0,8
310041299,29,11,40,49,6,4,6,95,101,199,34,24,59,0,0,0,8,6,14,8,41,53,0,3,6,59,74,135,18,9,31,0,0,0,4,4,6,9,38,54,0,0,0,34,63,88,1731,1757,3486,170,247,420,309,449,756,66,230,297,1929,1784,3721,4214,4470,8685
310041300,30,13,50,63,3,3,7,101,145,248,45,25,69,4,0,8,6,17,23,18,36,56,0,5,5,77,79,156,19,4,23,0,0,0,3,5,6,17,48,67,0,0,0,40,58,100,1462,1457,2914,200,212,409,369,454,818,98,288,386,1923,1732,3653,4046,4139,8184
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
310041302,40,21,41,65,0,0,0,116,114,232,38,17,60,0,0,0,6,9,19,16,29,43,0,0,3,66,54,125,17,10,30,0,0,0,0,10,12,15,43,54,3,0,4,32,63,96,3060,3058,6115,359,538,894,513,826,1338,126,365,494,4292,4145,8434,8347,8932,17281
310041303,11,0,14,17,0,0,0,44,47,88,17,9,25,0,0,0,3,0,3,4,12,20,0,0,0,23,23,51,7,5,13,0,0,0,0,0,0,0,18,16,0,0,0,8,19,31,1270,1288,2561,84,119,206,175,269,441,24,100,130,1085,1074,2155,2633,2854,5488
310041304,26,10,39,51,0,6,4,94,99,190,37,19,60,0,0,5,3,5,11,0,38,39,0,0,0,48,66,115,12,3,16,0,0,0,0,4,4,5,30,31,0,0,0,18,41,56,4270,4340,8604,253,394,652,428,732,1157,50,271,319,3127,3111,6241,8131,8843,16974
310041565,3,0,8,8,0,0,0,29,27,56,6,9,10,4,0,4,0,4,9,4,6,6,0,0,0,11,14,28,8,0,8,0,0,0,0,0,0,0,3,5,0,0,0,7,9,12,1924,1950,3868,65,78,140,148,252,401,20,66,83,1035,1015,2049,3199,3361,6552
310041566,20,0,19,25,3,0,9,64,64,135,31,19,44,0,0,0,0,6,6,10,24,32,0,0,0,41,46,82,10,9,22,0,0,0,3,0,4,0,13,14,0,0,0,17,18,35,1475,1494,2969,154,169,330,258,308,570,44,162,200,1373,1328,2701,3307,3467,6773
311011305,107,43,92,133,18,11,29,340,320,658,106,88,194,16,3,20,20,16,40,22,83,101,11,3,17,183,195,377,87,39,121,4,0,3,15,18,32,49,152,202,5,10,8,154,218,369,2717,2655,5373,312,295,611,645,736,1383,191,549,742,2033,1853,3879,5896,6093,11994
311021306,59,14,45,59,6,5,10,95,140,238,33,20,52,4,7,10,15,17,35,13,34,42,6,0,6,70,74,139,14,6,22,0,0,4,3,8,18,12,54,65,5,0,8,41,68,110,1064,1075,2139,194,214,399,412,586,1002,90,262,349,1734,1364,3102,3493,3498,6987
311021307,109,34,113,148,3,13,21,341,391,734,153,92,251,9,4,13,22,20,37,38,130,167,7,3,14,222,247,476,57,25,87,3,0,3,14,21,33,41,88,129,0,0,0,118,139,255,2009,1998,4008,257,311,566,552,767,1317,172,544,714,2211,1972,4183,5201,5587,10793
311021308,24,10,30,31,3,0,9,54,85,143,33,17,47,0,0,0,4,6,12,10,23,35,0,3,6,49,57,106,17,9,32,0,0,0,6,7,8,14,46,65,0,0,8,41,65,109,1475,1477,2952,122,168,289,246,402,656,64,216,278,1597,1539,3134,3498,3801,7297
311021309,27,13,31,43,3,0,3,96,116,211,43,28,68,5,0,5,6,16,18,18,46,63,0,0,4,69,91,165,36,19,53,0,0,3,7,10,15,34,86,118,3,0,3,75,119,190,1046,1054,2103,84,98,180,222,311,534,87,256,337,847,679,1528,2283,2395,4682
311021310,26,0,25,29,3,0,3,81,84,162,32,25,51,5,0,5,4,9,11,0,21,27,0,0,0,36,54,92,18,13,31,0,0,0,3,3,7,8,15,25,0,0,0,27,30,65,1627,1652,3280,110,138,250,251,328,578,40,156,198,1360,1349,2711,3383,3626,7011
311031311,95,29,120,145,8,7,13,233,337,572,117,74,192,5,10,12,22,15,41,24,110,134,7,8,15,181,218,399,80,40,121,4,0,3,0,16,17,39,136,177,6,15,18,133,209,336,3182,3188,6372,269,334,604,541,816,1353,165,601,770,2986,2897,5885,7136,7833,14976
311031312,23,10,30,40,0,5,4,60,76,142,23,14,38,0,0,0,4,9,8,6,26,34,0,3,4,36,42,87,15,10,26,0,0,0,3,3,7,8,46,59,0,0,0,28,63,96,1235,1223,2459,114,173,280,255,362,616,59,206,264,1366,1190,2550,3019,3152,6171
311031313,23,6,24,29,4,0,4,92,85,174,34,16,56,0,0,4,3,8,15,7,20,29,0,0,0,46,49,97,14,9,21,3,0,3,4,12,13,6,24,33,0,0,0,29,46,70,1465,1491,2959,129,164,294,214,318,530,56,180,238,1445,1357,2796,3302,3510,6817
311031314,27,8,30,46,0,3,0,75,88,163,22,12,29,0,0,0,0,4,10,11,26,39,7,0,7,39,41,83,14,5,21,0,0,0,0,9,6,8,16,19,0,0,0,27,29,52,1602,1616,3215,210,269,479,315,448,763,70,230,301,2141,1952,4089,4330,4520,8850
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,29,8,26,28,3,3,6,92,95,183,41,16,57,0,0,0,3,3,10,5,19,27,0,0,0,51,43,97,19,5,18,0,0,0,0,0,0,16,36,53,0,0,0,32,46,77,1619,1632,3249,123,130,258,248,344,593,60,191,250,1439,1201,2641,3494,3490,6990
311031317,37,11,34,45,5,0,10,99,104,202,35,12,47,3,0,4,13,20,28,6,43,50,0,0,0,53,77,130,5,0,5,0,0,4,7,4,17,9,47,54,0,3,4,21,59,82,2196,2202,4402,253,342,589,385,609,992,76,365,442,2613,2493,5111,5526,6004,11533
311031318,15,4,15,21,0,0,3,66,63,124,20,13,37,0,0,4,4,4,6,10,14,22,0,0,0,40,30,72,5,4,15,0,0,0,0,0,3,4,12,20,0,0,0,17,16,33,966,977,1941,49,57,110,130,132,260,36,91,132,692,527,1213,1880,1786,3664
311031319,26,15,52,64,0,0,4,130,149,275,57,34,91,0,0,4,5,10,9,5,38,46,0,0,4,74,80,156,34,14,42,0,4,5,0,4,6,13,46,62,0,3,3,44,65,110,2997,3066,6065,208,276,485,437,568,1006,84,327,411,2345,2069,4412,6072,6310,12380
311041322,36,19,35,51,0,3,8,143,133,281,48,32,73,4,0,4,10,4,18,10,36,42,3,4,9,72,72,139,18,9,27,0,0,0,0,6,5,5,26,32,0,0,0,27,39,67,1828,1834,3667,107,116,220,277,295,576,62,192,254,1175,1015,2193,3452,3461,6913
311041567,11,3,9,18,0,0,0,50,37,89,27,14,39,0,0,0,3,7,10,4,8,10,0,0,0,25,27,52,9,4,13,0,0,0,0,0,0,5,7,7,0,0,0,10,9,22,1247,1289,2530,87,110,199,177,214,389,38,80,117,878,815,1693,2424,2509,4929
311041568,22,5,19,26,0,0,0,62,48,109,22,11,31,0,0,0,4,4,3,0,12,13,0,0,0,24,24,49,9,7,16,0,0,0,0,0,6,7,11,16,0,0,0,18,21,39,2117,2128,4241,83,104,185,187,240,427,42,100,140,1286,1110,2394,3703,3682,7386
311041569,21,10,33,44,9,0,9,103,88,190,31,17,44,6,0,6,3,0,0,7,16,26,0,4,4,39,38,76,6,6,16,0,0,3,0,4,4,12,18,29,0,0,0,22,30,53,1454,1478,2929,126,114,243,220,277,495,51,169,215,1162,1039,2203,3015,3079,6095
311041570,66,19,56,77,6,13,9,208,195,406,58,31,93,10,0,10,9,11,25,9,60,70,0,6,6,89,110,201,30,16,44,0,0,0,4,4,12,20,79,97,3,0,3,54,104,158,3601,3640,7249,242,251,493,558,613,1175,123,323,447,2480,2151,4630,7008,6984,13991
311041571,12,4,17,25,0,0,0,42,46,89,11,3,14,0,0,0,0,3,3,0,12,15,0,0,0,13,22,36,3,4,5,0,0,0,0,3,3,0,5,5,0,0,0,3,12,17,1220,1251,2473,131,274,404,222,382,604,28,130,152,1570,1776,3344,3166,3816,6980
311051323,70,36,125,161,10,9,11,256,361,614,139,122,260,9,0,9,16,29,45,34,141,177,5,0,7,199,297,501,107,49,159,4,0,3,8,28,34,70,261,330,3,6,14,192,350,539,1964,1996,3957,155,253,408,382,637,1017,185,753,938,1707,1718,3425,4391,5347,9741
311051324,31,12,31,46,5,6,9,159,121,277,33,26,56,3,4,3,3,4,11,13,22,30,0,0,0,58,50,112,30,25,52,4,0,4,3,5,11,11,65,80,5,0,5,49,98,146,2006,2022,4032,120,117,234,236,331,571,64,221,286,1186,1022,2210,3610,3716,7333
311051325,44,12,21,31,11,0,13,160,121,280,51,29,86,4,0,4,7,10,13,7,31,38,0,3,3,73,75,145,18,10,24,0,0,0,3,7,9,7,30,42,0,0,0,30,43,69,2005,2009,4018,158,235,394,385,520,902,64,213,273,1808,1622,3425,4420,4595,9016
311051326,47,12,41,46,0,0,6,108,118,225,33,10,46,0,4,9,7,14,23,4,46,54,0,0,0,50,74,129,18,8,29,0,0,0,0,3,4,6,30,40,0,0,0,32,51,84,1716,1699,3414,170,215,392,361,556,914,68,290,359,2135,1994,4134,4452,4757,9210
311051327,36,4,35,39,0,0,3,136,123,261,56,29,86,0,0,5,3,14,14,5,26,33,0,0,4,69,73,138,24,10,31,0,0,4,6,8,10,6,45,52,0,4,7,36,64,98,2596,2613,5209,127,151,277,350,461,810,60,214,275,1659,1468,3133,4791,4903,9699
311051328,57,9,49,63,4,3,5,117,146,259,54,28,86,0,5,0,4,28,31,19,60,74,0,0,0,83,118,196,31,18,45,0,0,5,4,11,18,29,90,120,0,0,0,65,117,181,1195,1181,2374,92,158,249,285,404,689,90,339,430,1264,1071,2340,2925,3160,6084
311061329,24,7,21,22,3,0,9,96,90,182,42,23,58,0,0,0,5,3,7,5,15,19,0,0,5,49,43,96,9,9,13,6,0,6,3,0,4,0,16,15,0,0,0,16,20,34,1406,1430,2838,92,104,196,195,292,484,33,129,165,925,864,1785,2650,2820,5468
311061330,37,12,44,61,7,0,7,111,120,231,44,18,60,6,0,6,8,12,18,11,23,38,0,4,3,75,50,132,16,0,20,6,0,3,3,5,11,15,24,35,0,0,0,35,30,63,1341,1313,2654,206,230,440,375,441,816,89,283,376,2056,1709,3762,4070,3969,8039
311061331,24,13,36,45,9,0,10,73,80,151,30,9,37,0,5,5,7,3,10,4,20,27,0,0,0,40,39,80,8,4,12,0,0,0,0,3,3,8,19,31,0,0,0,19,35,47,843,784,1629,124,143,271,235,263,502,54,207,265,1200,988,2191,2463,2394,4862
311061332,68,29,68,94,11,11,23,246,259,511,105,53,157,0,3,0,12,23,27,10,53,71,5,0,3,137,124,262,51,26,75,0,0,0,4,10,13,14,68,87,0,0,0,74,105,175,3144,3155,6293,167,224,390,374,629,1004,106,362,466,2113,1883,3989,5900,6243,12142
311061333,64,13,52,69,6,0,6,144,149,298,39,27,68,8,0,8,14,15,25,14,45,62,3,0,3,70,82,155,26,14,34,5,0,5,8,6,16,14,82,99,3,9,7,51,113,165,1443,1431,2875,187,214,403,387,498,893,93,354,451,1957,1620,3576,4063,4118,8180
311061334,55,15,49,61,4,3,4,193,174,367,70,41,109,0,0,8,11,17,31,17,57,73,3,7,10,100,125,222,45,24,67,3,0,6,3,18,22,30,137,167,6,0,9,94,186,274,1915,1914,3831,111,170,283,303,505,804,87,368,460,1472,1247,2719,3889,4204,8097
311061335,22,3,14,21,0,0,0,72,53,121,14,20,35,4,0,4,0,7,7,3,21,28,0,0,0,24,43,68,17,9,19,0,0,0,0,0,0,4,14,16,0,0,0,19,15,37,1452,1433,2885,71,92,155,177,224,401,27,107,142,923,746,1670,2650,2603,5251
311061336,90,32,68,94,16,8,23,192,190,379,64,40,104,7,9,15,15,16,32,29,58,84,8,6,14,122,125,245,48,27,73,0,0,0,10,19,30,44,98,143,3,4,10,107,149,257,1672,1532,3201,260,316,570,536,592,1125,168,439,608,2406,2073,4481,5042,4950,9990
312011337,50,27,46,75,19,9,23,207,177,386,70,42,115,9,8,15,12,13,27,25,63,96,9,6,13,128,130,259,39,20,62,0,0,3,17,12,28,28,97,121,9,4,9,88,129,218,1728,1690,3418,161,139,305,434,446,876,122,373,492,1604,1381,2981,4043,4030,8074
312011338,15,9,13,20,8,0,8,62,48,111,27,10,30,4,0,5,8,7,14,9,11,21,0,0,3,43,28,71,8,4,11,0,0,0,0,0,0,5,11,20,0,0,0,15,18,33,1586,1307,2889,219,122,344,481,254,733,61,102,168,1851,1206,3054,4198,2992,7188
312011339,6,5,18,26,8,5,9,55,46,102,12,10,23,0,0,0,5,3,5,9,19,23,0,0,0,29,33,57,9,7,15,0,0,0,6,5,9,9,29,33,0,0,0,18,34,54,798,735,1535,67,52,119,140,114,259,39,96,130,570,435,1006,1615,1428,3053
312011340,11,10,18,27,4,0,5,61,54,111,25,12,32,0,0,0,7,0,9,7,16,22,0,5,6,38,34,73,15,7,19,0,0,3,0,0,0,3,25,22,0,0,0,20,30,54,803,698,1504,79,40,121,194,121,315,45,115,159,696,438,1129,1808,1412,3229
312011341,5,0,3,9,0,0,0,17,15,31,6,0,7,0,0,0,0,0,0,4,0,3,0,0,0,10,5,12,0,0,4,0,0,0,0,0,3,4,3,5,0,0,0,8,6,13,1609,1402,3007,182,103,287,353,202,558,34,49,85,1893,1284,3181,4070,3047,7120
312021342,70,25,93,116,12,7,19,200,254,456,87,47,137,0,0,3,16,18,36,24,89,109,3,3,8,131,159,289,40,24,66,3,5,3,5,8,12,37,119,155,3,0,3,89,155,243,2702,2729,5428,238,297,533,526,719,1247,156,493,649,2461,2154,4614,6082,6388,12466
312021343,9,9,17,33,3,0,3,53,58,109,32,22,51,0,0,0,0,3,3,10,28,43,0,0,3,46,58,106,35,32,60,0,0,3,0,7,8,19,81,98,0,0,0,55,113,172,665,659,1329,75,64,142,166,162,332,54,180,238,616,469,1083,1573,1543,3123
312021344,20,5,24,37,0,0,3,91,95,188,30,13,43,0,0,0,0,0,4,4,14,13,0,0,0,37,28,64,15,3,21,0,0,0,4,3,3,4,13,16,0,0,0,22,22,43,2401,2404,4804,139,210,346,371,486,857,67,186,253,2012,1916,3936,4995,5209,10196
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9
312021346,23,3,15,16,4,9,9,46,43,82,9,10,16,0,3,3,3,3,9,3,21,26,9,0,10,25,34,60,14,5,19,3,0,3,0,3,7,7,30,31,4,0,4,28,37,66,480,467,950,95,101,200,267,212,487,31,123,154,1027,723,1743,1906,1633,3537
312021347,0,0,0,0,0,0,0,5,8,13,9,4,10,0,0,0,0,0,3,0,0,0,0,0,0,10,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,287,14,13,22,42,41,81,3,14,14,86,53,142,288,265,555
312021348,39,14,64,77,5,7,17,173,202,377,86,65,154,0,0,0,4,13,19,17,89,106,13,9,14,119,176,289,64,26,90,0,0,0,3,3,11,27,85,112,4,0,7,99,120,219,2538,2526,5064,114,150,267,292,379,667,93,376,468,1460,1258,2721,4496,4688,9178
312021349,36,8,55,64,21,0,24,110,141,257,52,42,91,4,0,4,8,10,10,5,53,61,3,8,10,67,107,177,48,25,71,0,0,3,0,9,8,29,93,123,3,0,8,90,127,221,964,951,1921,104,147,251,258,322,582,75,285,366,1159,939,2094,2567,2646,5212
312021350,29,5,22,26,3,0,4,67,80,150,29,15,45,0,7,8,0,0,0,11,38,42,0,0,0,41,58,102,24,20,45,0,0,0,0,0,7,13,41,54,0,0,0,39,63,103,1144,1110,2251,94,82,174,193,181,377,53,172,227,943,762,1702,2430,2301,4732
312021351,18,8,42,46,5,0,7,102,99,209,36,24,62,0,6,6,8,6,11,6,15,24,4,0,4,53,49,102,27,7,35,0,0,0,0,3,5,16,37,49,0,0,0,41,45,84,1754,1761,3519,121,124,246,291,301,592,60,189,248,1174,972,2139,3404,3346,6754
312021352,43,27,56,86,12,4,15,206,184,387,56,26,85,0,0,3,7,6,16,27,39,65,8,0,8,98,78,173,30,14,49,0,0,0,9,9,11,25,72,99,4,0,5,63,97,159,2337,2382,4719,194,170,366,457,448,913,141,311,456,1718,1404,3121,4850,4720,9569
312021353,33,14,32,49,14,0,14,181,146,324,74,37,110,0,0,0,9,0,11,13,34,45,12,0,12,105,75,179,27,13,40,0,0,0,0,3,4,18,22,35,4,0,4,52,35,88,1874,1852,3723,128,99,222,386,247,633,92,181,269,1109,847,1959,3587,3227,6813
312021354,16,6,21,30,5,0,5,70,60,130,16,3,18,0,0,0,3,6,7,4,8,14,0,0,0,21,18,37,10,4,14,0,0,0,0,0,0,7,8,21,0,0,0,13,13,28,1158,1100,2255,97,119,216,191,217,413,42,95,137,878,801,1677,2366,2331,4693
312021355,27,0,23,19,0,0,0,61,58,116,15,13,27,0,0,0,6,8,7,6,13,16,0,0,0,22,37,57,9,3,15,0,0,0,0,0,0,6,19,23,0,0,0,11,26,36,550,564,1116,41,65,101,146,190,341,25,116,142,560,490,1053,1327,1427,2754
312021356,49,6,45,50,10,0,10,97,129,230,45,22,69,4,0,4,4,11,12,15,53,69,3,3,3,72,84,157,27,13,38,0,0,0,0,7,8,19,60,86,3,8,12,49,90,139,1108,1072,2177,87,144,230,306,352,657,78,278,352,1185,1045,2226,2768,2885,5647
312021357,16,17,31,41,7,0,7,119,107,223,59,27,84,0,0,0,7,4,9,12,27,39,0,0,3,74,58,135,26,12,40,0,0,0,0,0,6,17,26,47,4,0,4,45,42,92,1806,1843,3650,94,101,201,292,248,541,80,165,248,1146,888,2030,3418,3253,6666
312021358,26,9,36,45,7,10,17,91,106,197,42,30,70,0,0,5,11,14,28,13,62,73,6,4,10,74,112,185,41,25,63,0,0,0,12,9,17,29,160,188,8,11,15,90,199,293,1115,1101,2214,106,104,210,254,291,542,81,333,412,1034,860,1901,2591,2684,5279
312031359,57,16,26,37,14,0,18,166,110,281,39,16,57,5,5,4,13,11,26,6,23,32,0,0,0,69,61,129,12,3,21,0,0,0,0,3,7,6,24,25,0,0,0,23,29,51,2188,2157,4346,222,240,467,644,639,1279,85,198,284,3099,2769,5867,6238,6011,12251
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,49,13,48,65,9,0,9,194,160,351,59,35,93,0,0,0,11,5,15,22,55,75,11,0,6,99,92,191,30,19,54,0,0,3,9,0,7,26,87,113,5,3,5,71,113,186,1778,1794,3570,134,147,283,349,357,709,116,304,420,1309,935,2248,3697,3532,7226
313011362,158,60,148,206,16,11,25,638,594,1237,240,161,401,10,3,13,38,27,63,36,116,151,8,3,13,340,308,645,129,56,180,5,0,5,14,13,23,50,142,191,3,7,7,193,209,411,3669,3706,7373,312,311,629,795,885,1677,247,689,938,1894,1638,3537,6922,7225,14144
313011363,268,81,262,340,30,29,58,986,1073,2058,416,267,685,14,11,21,65,71,143,97,267,369,6,11,15,601,627,1231,240,115,353,3,6,10,28,37,63,131,389,519,8,6,12,409,549,956,4979,5003,9983,384,367,755,1128,1486,2617,440,1416,1855,1919,1619,3535,8854,9886,18748
313021364,13,13,29,38,0,0,0,85,67,152,28,22,47,0,3,4,9,5,11,9,23,39,0,0,0,43,48,97,17,9,24,0,3,3,4,3,9,18,40,60,0,3,3,39,63,99,1352,1369,2730,72,87,154,149,180,325,59,154,216,923,848,1775,2557,2644,5197
313021366,119,24,138,162,18,5,24,363,425,793,136,98,231,10,0,18,18,29,53,34,114,148,9,4,11,207,250,451,90,46,134,6,3,9,7,13,22,66,179,241,10,6,17,177,243,425,3298,3347,6638,400,560,957,766,1252,2019,213,766,988,3745,3836,7581,8423,9760,18188
313021367,20,7,19,30,0,0,0,66,61,131,15,13,32,4,0,4,0,0,0,0,8,9,0,3,3,25,26,54,11,6,17,0,0,0,0,4,3,7,15,19,0,0,0,25,25,42,938,935,1875,71,55,126,120,131,252,31,92,130,595,480,1080,1756,1691,3451
313021368,37,23,46,66,6,5,4,140,164,299,45,26,75,4,0,6,6,4,7,9,30,35,0,0,0,63,59,126,27,15,46,4,0,4,3,0,6,11,34,41,0,0,0,48,48,97,1666,1688,3354,161,240,403,301,498,805,81,251,328,1889,1792,3684,4107,4464,8575
313021369,24,6,20,29,0,5,9,88,63,145,20,11,32,0,0,0,5,3,10,6,10,15,0,0,0,32,28,56,12,7,13,0,0,0,0,4,9,6,19,31,0,0,0,21,36,54,931,927,1861,42,57,96,158,159,313,50,102,150,577,469,1045,1765,1707,3470
313021572,90,25,88,119,11,4,14,284,295,578,102,48,154,9,3,15,18,27,51,31,81,111,5,5,11,172,163,335,58,25,86,0,0,7,10,18,26,33,118,156,5,5,13,109,170,278,2583,2580,5170,319,415,734,656,993,1649,164,537,703,2875,2823,5698,6599,7353,13952
313021573,92,24,87,112,17,3,28,245,262,507,103,64,167,6,0,6,27,26,48,25,99,122,8,8,16,168,191,358,64,48,113,0,3,5,10,17,25,57,210,270,11,3,12,146,277,426,1957,1981,3941,207,242,454,515,674,1187,170,580,750,1809,1621,3426,4665,5094,9760
313031370,26,12,33,43,0,0,0,127,101,232,41,16,59,0,0,0,5,7,14,9,29,41,5,0,5,64,54,123,14,3,18,0,0,0,3,6,11,14,41,61,9,4,8,37,58,93,1309,1204,2513,114,90,207,250,249,496,62,187,252,766,594,1358,2495,2322,4822
313031371,38,12,45,62,7,4,9,149,120,275,34,37,75,3,3,8,13,4,11,14,33,50,3,3,5,70,80,149,33,13,50,3,0,0,4,4,10,17,55,69,4,0,3,61,74,136,1921,1576,3497,282,117,395,359,326,685,85,251,339,1870,877,2746,4515,3147,7667
313041372,56,20,72,91,8,3,12,208,227,438,81,44,125,5,0,5,13,19,31,23,100,121,4,4,7,119,166,287,44,20,68,8,0,8,11,8,15,19,77,96,9,3,8,85,108,188,2967,2993,5960,260,305,559,475,734,1207,118,437,553,2595,2339,4943,6413,6808,13224
313041373,164,49,156,201,10,12,18,481,516,995,202,135,337,8,8,17,24,38,62,56,174,234,5,15,27,295,378,671,116,48,164,3,0,3,16,23,35,92,260,352,4,4,10,229,341,567,3718,3743,7462,388,473,865,866,1297,2160,291,941,1232,3539,3185,6723,8801,9636,18442
313041374,14,4,35,40,5,0,0,80,82,165,31,23,52,0,0,0,0,0,3,4,10,20,0,0,0,42,34,79,9,12,21,0,0,0,0,4,3,5,11,15,0,0,0,16,24,41,1223,1220,2440,64,86,146,171,202,367,43,109,154,858,854,1705,2356,2468,4816
313041375,30,12,58,77,0,0,3,170,185,358,67,55,127,0,3,5,10,11,19,6,49,57,0,0,6,95,110,209,34,14,53,6,0,3,3,8,12,29,70,99,3,0,3,75,91,165,4020,4084,8102,216,330,543,451,746,1197,94,315,413,2826,2631,5450,7605,8105,15706
313041376,9,0,16,14,0,0,0,54,42,96,23,6,29,0,0,0,0,0,0,4,7,10,0,0,0,28,13,42,9,7,13,0,0,0,0,0,6,6,5,6,0,0,0,14,12,29,765,748,1512,30,41,71,103,110,210,26,56,82,418,382,801,1344,1339,2684
